scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,selective_global_budget_bytes,selective_global_admitted_bytes,selective_global_candidate_bytes,selective_global_admitted_links,selective_global_candidate_links,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,upload_density_cap_rho,edgecooper_pmax_density_cap_rho,local_preserving_output,local_preserving_extra_calls,local_preserving_extra_point_counts_json,upload_density_cap_seed,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_29_02_32_08,000076,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11395152,10,10,13,13,,{},"{""13"": 13582}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,11,26,
2026_07_29_02_32_08,000076,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11395152,10,10,14,14,,{},"{""14"": 14276}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,3,7,
2026_07_29_02_32_08,000076,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11395152,10,10,15,15;6,6,"{""6"": 2}","{""6"": 7249, ""15"": 13485}",115984,6.450723025583982,10,40.0,60.0,,,,,,,1,1,"{""15"": 13485}",,2,ns3,899,0.5,10,12,28,,,[],[],,6,16,22,
2026_07_29_02_32_08,000076,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11395152,10,10,16,16;17,17,"{""17"": 1}","{""16"": 13891, ""17"": 3525}",56400,3.136818687430478,10,40.0,60.0,,,,,,,1,1,"{""16"": 13891}",,2,ns3,899,0.5,10,12,28,,,[],[],,17,25,42,
2026_07_29_02_32_08,000076,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11395152,10,10,17,17,,{},"{""17"": 14123}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,19,28,
2026_07_29_02_32_08,000076,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11395152,10,10,18,18,,{},"{""18"": 14179}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,15,16,
2026_07_29_02_32_08,000076,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11395152,10,10,19,19;5;13,5;13,"{""5"": 2, ""13"": 1}","{""5"": 9779, ""13"": 2675, ""19"": 13702}",199264,11.0825361512792,10,40.0,60.0,,,,,,,1,1,"{""19"": 13702}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;13,17,39,
2026_07_29_02_32_08,000076,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11395152,10,10,20,20,,{},"{""20"": 13918}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,25,35,
2026_07_29_02_32_08,000078,1,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,1,1,,{},"{""1"": 13979}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,23,43,
2026_07_29_02_32_08,000078,2,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,2,2,,{},"{""2"": 13847}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,21,37,
2026_07_29_02_32_08,000078,3,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,3,3;18,18,"{""18"": 5}","{""3"": 14039, ""18"": 11167}",178672,9.937263626251392,10,40.0,60.0,,,,,,,1,1,"{""3"": 14039}",,2,ns3,899,0.5,10,12,28,,,[],[],,18,19,27,
2026_07_29_02_32_08,000078,4,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,4,4,,{},"{""4"": 13750}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,20,37,
2026_07_29_02_32_08,000078,5,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,5,5,,{},"{""5"": 13966}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,22,37,
2026_07_29_02_32_08,000078,6,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,6,6,,{},"{""6"": 13194}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,13,15,
2026_07_29_02_32_08,000078,7,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,7,7;12;20,12;20,"{""12"": 2, ""20"": 1}","{""7"": 13961, ""12"": 6857, ""20"": 2455}",148992,8.286540600667408,10,40.0,60.0,,,,,,,1,1,"{""7"": 13961}",,2,ns3,899,0.5,10,12,28,,,[],[],,12;20,25,44,
2026_07_29_02_32_08,000078,8,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,8,8,,{},"{""8"": 13738}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,25,39,
2026_07_29_02_32_08,000078,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,9,9,,{},"{""9"": 13821}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,20,37,
2026_07_29_02_32_08,000078,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,10,10;8,8,"{""8"": 3}","{""8"": 10716, ""10"": 13996}",171456,9.535928809788654,10,40.0,60.0,,,,,,,1,1,"{""10"": 13996}",,2,ns3,899,0.5,10,12,28,,,[],[],,8,24,49,
2026_07_29_02_32_08,000078,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,11,11;1;9,1;9,"{""1"": 1, ""9"": 2}","{""1"": 3361, ""9"": 6808, ""11"": 13862}",162704,9.04916573971079,10,40.0,60.0,,,,,,,1,1,"{""11"": 13862}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;9,24,58,
2026_07_29_02_32_08,000078,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,12,12,,{},"{""12"": 13942}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,12,33,
2026_07_29_02_32_08,000078,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,13,13,,{},"{""13"": 13583}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,13,26,
2026_07_29_02_32_08,000078,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,14,14,,{},"{""14"": 14292}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,5,7,
2026_07_29_02_32_08,000078,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,15,15;6,6,"{""6"": 3}","{""6"": 7212, ""15"": 13505}",115392,6.417797552836485,10,40.0,60.0,,,,,,,1,1,"{""15"": 13505}",,2,ns3,899,0.5,10,12,28,,,[],[],,6,17,22,
2026_07_29_02_32_08,000078,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,16,16;17,17,"{""17"": 2}","{""16"": 13902, ""17"": 5866}",93856,5.2200222469410456,10,40.0,60.0,,,,,,,1,1,"{""16"": 13902}",,2,ns3,899,0.5,10,12,28,,,[],[],,17,23,41,
2026_07_29_02_32_08,000078,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,17,17,,{},"{""17"": 14122}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,22,28,
2026_07_29_02_32_08,000078,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,18,18,,{},"{""18"": 14179}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,15,17,
2026_07_29_02_32_08,000078,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,19,19;5;13,5;13,"{""5"": 4, ""13"": 1}","{""5"": 10338, ""13"": 2645, ""19"": 13702}",207728,11.553281423804226,10,40.0,60.0,,,,,,,1,1,"{""19"": 13702}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;13,17,39,
2026_07_29_02_32_08,000078,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,11394640,10,10,20,20,,{},"{""20"": 13917}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,24,34,
2026_07_29_02_32_08,000080,1,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,1,1,,{},"{""1"": 13978}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,23,42,
2026_07_29_02_32_08,000080,2,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,2,2,,{},"{""2"": 13848}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,22,38,
2026_07_29_02_32_08,000080,3,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,3,3;18,18,"{""18"": 2}","{""3"": 14029, ""18"": 9759}",156144,8.684315906562848,10,40.0,60.0,,,,,,,1,1,"{""3"": 14029}",,2,ns3,899,0.5,10,12,28,,,[],[],,18,22,27,
2026_07_29_02_32_08,000080,4,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,4,4,,{},"{""4"": 13748}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,18,35,
2026_07_29_02_32_08,000080,5,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,5,5,,{},"{""5"": 13962}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,20,39,
2026_07_29_02_32_08,000080,6,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,6,6,,{},"{""6"": 13205}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,13,16,
2026_07_29_02_32_08,000080,7,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,7,7;12;20,12;20,"{""12"": 2, ""20"": 2}","{""7"": 13974, ""12"": 6865, ""20"": 4392}",180112,10.017352614015573,10,40.0,60.0,,,,,,,1,1,"{""7"": 13974}",,2,ns3,899,0.5,10,12,28,,,[],[],,12;20,25,43,
2026_07_29_02_32_08,000080,8,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,8,8,,{},"{""8"": 13737}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,23,37,
2026_07_29_02_32_08,000080,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,9,9,,{},"{""9"": 13820}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,20,37,
2026_07_29_02_32_08,000080,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,10,10;8,8,"{""8"": 4}","{""8"": 10556, ""10"": 13976}",168896,9.393548387096775,10,40.0,60.0,,,,,,,1,1,"{""10"": 13976}",,2,ns3,899,0.5,10,12,28,,,[],[],,8,22,48,
2026_07_29_02_32_08,000080,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,11,11;1;9,1;9,"{""1"": 1, ""9"": 3}","{""1"": 3361, ""9"": 6813, ""11"": 13866}",162784,9.053615127919912,10,40.0,60.0,,,,,,,1,1,"{""11"": 13866}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;9,26,57,
2026_07_29_02_32_08,000080,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,12,12,,{},"{""12"": 13953}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,12,31,
2026_07_29_02_32_08,000080,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,13,13,,{},"{""13"": 13628}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,13,26,
2026_07_29_02_32_08,000080,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,14,14,,{},"{""14"": 14250}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,3,7,
2026_07_29_02_32_08,000080,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,15,15;6,6,"{""6"": 2}","{""6"": 7216, ""15"": 13527}",115456,6.421357063403782,10,40.0,60.0,,,,,,,1,1,"{""15"": 13527}",,2,ns3,899,0.5,10,12,28,,,[],[],,6,15,22,
2026_07_29_02_32_08,000080,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,16,16;17,17,"{""17"": 2}","{""16"": 13918, ""17"": 6138}",98208,5.462068965517242,10,40.0,60.0,,,,,,,1,1,"{""16"": 13918}",,2,ns3,899,0.5,10,12,28,,,[],[],,17,24,41,
2026_07_29_02_32_08,000080,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,17,17,,{},"{""17"": 14129}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,21,28,
2026_07_29_02_32_08,000080,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,18,18,,{},"{""18"": 14175}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,15,16,
2026_07_29_02_32_08,000080,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,19,19;5;13,5;13,"{""5"": 2, ""13"": 1}","{""5"": 9719, ""13"": 2606, ""19"": 13698}",197200,10.96774193548387,10,40.0,60.0,,,,,,,1,1,"{""19"": 13698}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;13,16,40,
2026_07_29_02_32_08,000080,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966432,10,10,20,20,,{},"{""20"": 13916}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,25,34,
2026_07_29_02_32_08,000082,1,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966704,10,10,1,1,,{},"{""1"": 13971}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,24,42,
2026_07_29_02_32_08,000082,2,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966704,10,10,2,2,,{},"{""2"": 13847}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,19,39,
2026_07_29_02_32_08,000082,3,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966704,10,10,3,3;17;18,17;18,"{""17"": 2, ""18"": 4}","{""3"": 14024, ""17"": 5514, ""18"": 10888}",262432,14.595773081201335,10,40.0,60.0,,,,,,,1,1,"{""3"": 14024}",,2,ns3,899,0.5,10,12,28,,,[],[],,17;18,18,30,
2026_07_29_02_32_08,000082,4,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966704,10,10,4,4,,{},"{""4"": 13746}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,21,36,
2026_07_29_02_32_08,000082,5,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966704,10,10,5,5,,{},"{""5"": 13982}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,20,38,
2026_07_29_02_32_08,000082,6,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966704,10,10,6,6,,{},"{""6"": 13207}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,13,15,
2026_07_29_02_32_08,000082,7,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966704,10,10,7,7,,{},"{""7"": 13990}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,25,38,
2026_07_29_02_32_08,000082,8,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966704,10,10,8,8,,{},"{""8"": 13735}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,22,37,
2026_07_29_02_32_08,000082,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966704,10,10,9,9,,{},"{""9"": 13820}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,21,37,
2026_07_29_02_32_08,000082,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966704,10,10,10,10;8,8,"{""8"": 3}","{""8"": 10360, ""10"": 13992}",165760,9.21913236929922,10,40.0,60.0,,,,,,,1,1,"{""10"": 13992}",,2,ns3,899,0.5,10,12,28,,,[],[],,8,25,49,
2026_07_29_02_32_08,000082,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966704,10,10,11,11;1;9,1;9,"{""1"": 1, ""9"": 2}","{""1"": 3361, ""9"": 6813, ""11"": 13864}",162784,9.053615127919912,10,40.0,60.0,,,,,,,1,1,"{""11"": 13864}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;9,26,57,
2026_07_29_02_32_08,000082,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966704,10,10,12,12;7,7,"{""7"": 2}","{""7"": 6357, ""12"": 13970}",101712,5.656952169076751,10,40.0,60.0,,,,,,,1,1,"{""12"": 13970}",,2,ns3,899,0.5,10,12,28,,,[],[],,7,19,42,
2026_07_29_02_32_08,000082,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,singleton,20,60.0,1078800,1078800,10966704,10,10,13,13,,{},"{""13"": 13604}",0,0.0,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,12,26,
