label,trace_path,ap_03,ap_05,ap_07,raw_lidar_mbps,total_mbps,frame_count,trace_rows,detector_calls_total,detector_calls_per_frame,detector_calls_per_frame_p95,mean_source_cavs_per_call,mean_uploaded_cavs_per_call,mean_selected_grids_per_call,mean_input_points_per_call,mean_input_points_per_frame,mean_pred_boxes_per_call,mean_pred_boxes_per_frame,mean_raw_bytes_per_call,mean_frame_comm_time_ms_per_call_row,calibrated_gflops_per_forward,profiled_detector_gflops_per_frame,profiled_detector_gflops_per_second_at_10hz,input_adjusted_detector_gflops_per_frame,input_adjusted_point_feature_gflops_per_frame
centralized_upper,docs\doc_workspace\SGCP\artifacts\dense_pointpillar_local_preserving_20260731\table1_41f\centralized_upper_trace.csv,,,,337.076948,337.076948,41,41,41,1.000,1.000,20.000,19.000,0.000,277306.6,277306.6,64.610,64.610,4213461.9,126.716,89.437098,89.437098,894.370982,90.551014,1.200461
no_collaboration,docs\doc_workspace\SGCP\artifacts\dense_pointpillar_local_preserving_20260731\table1_41f\no_collaboration_trace.csv,,,,0.000000,0.000000,41,820,820,20.000,20.000,1.000,0.000,0.000,13865.3,277306.6,17.713,354.268,0.0,0.000,89.437098,1788.741965,17887.419650,1788.734972,1.723900
pure_late,docs\doc_workspace\SGCP\artifacts\dense_pointpillar_local_preserving_20260731\table1_41f\pure_late_trace.csv,,,,0.000000,0.000000,41,820,800,19.512,20.000,1.000,0.000,0.000,13866.5,270566.8,14.848,289.707,0.0,0.000,89.437098,1745.114112,17451.141122,1745.107390,1.681954
pcs,docs\doc_workspace\SGCP\artifacts\dense_pointpillar_local_preserving_20260731\table1_41f\pcs_trace.csv,,,,70.491785,70.491785,41,820,1106,26.976,28.000,1.496,0.496,6.822,16618.9,429236.5,19.461,389.220,44057.4,59.996,89.437098,2412.620260,24126.202601,2412.844350,2.558685
edgecooper_pmax,docs\doc_workspace\SGCP\artifacts\dense_pointpillar_local_preserving_20260731\table1_41f\edgecooper_pmax_trace.csv,,,,86.304000,86.304000,41,820,1603,39.098,40.000,3.495,2.495,27.172,17236.6,609462.7,23.982,479.634,53940.0,3.000,89.437098,3496.772402,34967.724023,3497.043650,3.654932
pacp_lidar,docs\doc_workspace\SGCP\artifacts\dense_pointpillar_local_preserving_20260731\table1_41f\pacp_lidar_trace.csv,,,,86.303157,86.303157,41,820,1109,27.049,28.000,1.498,0.498,0.967,17236.5,442634.4,18.255,365.098,53939.5,3.000,89.437098,2419.164438,24191.644380,2419.440880,2.617369
sgcp,docs\doc_workspace\SGCP\artifacts\dense_pointpillar_local_preserving_20260731\table1_41f\sgcp_trace.csv,,,,27.835442,27.835442,41,272,272,6.634,7.000,2.507,1.507,47.893,17158.0,113828.7,19.404,128.732,52447.3,22.214,89.437098,593.338798,5933.387981,593.428871,0.664223
