timestamp,area_id,source_id,target_id,upload_type,bytes
000078,14_0,1,2,member_to_leader,10000
000078,14_0,2,RSU,leader_to_rsu,2000
000078,15_2,8,1,member_to_leader,10000
000078,15_2,1,RSU,leader_to_rsu,2000
000078,11_8,9,19,member_to_leader,10000
000078,11_8,19,RSU,leader_to_rsu,2000
000078,12_3,11,RSU,leader_to_rsu,2000
000078,11_4,10,RSU,leader_to_rsu,2000
000078,12_7,10,RSU,leader_to_rsu,2000
000078,15_8,4,7,member_to_leader,10000
000078,15_8,7,RSU,leader_to_rsu,2000
000078,16_4,12,4,member_to_leader,10000
000078,16_4,4,RSU,leader_to_rsu,2000
000078,14_11,7,16,member_to_leader,10000
000078,14_11,20,16,member_to_leader,10000
000078,14_11,16,RSU,leader_to_rsu,2000
000078,16_5,12,4,member_to_leader,10000
000078,16_5,4,RSU,leader_to_rsu,2000
000078,14_13,16,RSU,leader_to_rsu,2000
000078,13_1,11,2,member_to_leader,10000
000078,13_1,2,RSU,leader_to_rsu,2000
000078,12_10,16,20,member_to_leader,10000
000078,12_10,20,RSU,leader_to_rsu,2000
000078,10_6,19,RSU,leader_to_rsu,2000
000078,6_12,14,RSU,leader_to_rsu,2000
000078,9_6,13,RSU,leader_to_rsu,2000
000078,6_13,14,RSU,leader_to_rsu,2000
000078,16_6,4,12,member_to_leader,10000
000078,16_6,12,RSU,leader_to_rsu,2000
000080,13_2,2,11,member_to_leader,10000
000080,13_2,11,RSU,leader_to_rsu,2000
000080,12_9,20,5,member_to_leader,10000
000080,12_9,5,RSU,leader_to_rsu,2000
000080,11_7,10,9,member_to_leader,10000
000080,11_7,9,RSU,leader_to_rsu,2000
000080,14_10,7,RSU,leader_to_rsu,2000
000080,13_3,11,RSU,leader_to_rsu,2000
000080,12_4,10,RSU,leader_to_rsu,2000
000080,14_3,8,1,member_to_leader,10000
000080,14_3,1,RSU,leader_to_rsu,2000
000080,13_0,2,RSU,leader_to_rsu,2000
000080,17_5,4,12,member_to_leader,10000
000080,17_5,12,RSU,leader_to_rsu,2000
000080,15_4,8,RSU,leader_to_rsu,2000
000080,15_3,1,8,member_to_leader,10000
000080,15_3,8,RSU,leader_to_rsu,2000
000080,11_5,9,10,member_to_leader,10000
000080,11_5,10,RSU,leader_to_rsu,2000
000080,14_9,7,RSU,leader_to_rsu,2000
000080,14_1,1,RSU,leader_to_rsu,2000
000080,16_7,12,4,member_to_leader,10000
000080,16_7,4,RSU,leader_to_rsu,2000
000080,12_11,20,16,member_to_leader,10000
000080,12_11,16,RSU,leader_to_rsu,2000
000080,15_6,4,RSU,leader_to_rsu,2000
000080,11_6,10,9,member_to_leader,10000
000080,11_6,9,RSU,leader_to_rsu,2000
000080,17_7,12,RSU,leader_to_rsu,2000
000080,15_9,7,RSU,leader_to_rsu,2000
000080,14_0,1,2,member_to_leader,10000
000080,14_0,2,RSU,leader_to_rsu,2000
000080,16_8,4,12,member_to_leader,10000
000080,16_8,12,RSU,leader_to_rsu,2000
000080,15_2,8,1,member_to_leader,10000
000080,15_2,1,RSU,leader_to_rsu,2000
000080,11_8,9,19,member_to_leader,10000
000080,11_8,19,RSU,leader_to_rsu,2000
000080,12_3,11,RSU,leader_to_rsu,2000
000080,12_7,10,RSU,leader_to_rsu,2000
000080,15_8,4,7,member_to_leader,10000
000080,15_8,7,RSU,leader_to_rsu,2000
000080,11_4,10,RSU,leader_to_rsu,2000
000080,16_4,12,4,member_to_leader,10000
000080,16_4,4,RSU,leader_to_rsu,2000
000080,14_11,7,20,member_to_leader,10000
000080,14_11,16,20,member_to_leader,10000
000080,14_11,20,RSU,leader_to_rsu,2000
000080,14_13,16,RSU,leader_to_rsu,2000
000080,13_9,7,20,member_to_leader,10000
000080,13_9,20,RSU,leader_to_rsu,2000
000080,16_5,12,4,member_to_leader,10000
000080,16_5,4,RSU,leader_to_rsu,2000
000080,13_1,11,2,member_to_leader,10000
000080,13_1,2,RSU,leader_to_rsu,2000
000080,15_5,4,RSU,leader_to_rsu,2000
000080,10_6,19,RSU,leader_to_rsu,2000
000080,6_12,14,RSU,leader_to_rsu,2000
000080,9_6,13,RSU,leader_to_rsu,2000
000080,16_6,4,12,member_to_leader,10000
000080,16_6,12,RSU,leader_to_rsu,2000
000080,12_10,20,16,member_to_leader,10000
000080,12_10,16,RSU,leader_to_rsu,2000
