timestamp,area_id,source_id,target_id,bytes,upload_type,pkt_id,sc_start,sc_num,slot_index,stage,scheduled_delay_ms
000060,,8,12,10000,edgecooper_global_d60,89,3,1,,,
000060,,8,12,3936,edgecooper_global_d60,90,3,1,,,
000060,,9,13,10000,edgecooper_global_d60,91,4,1,,,
000060,,9,13,10000,edgecooper_global_d60,92,4,1,,,
000060,,9,13,5792,edgecooper_global_d60,93,4,1,,,
000060,,10,13,10000,edgecooper_global_d60,94,5,1,,,
000060,,10,13,10000,edgecooper_global_d60,95,5,1,,,
000060,,10,13,2160,edgecooper_global_d60,96,5,1,,,
000060,,6,15,10000,edgecooper_global_d60,97,6,1,,,
000060,,6,15,10000,edgecooper_global_d60,98,6,1,,,
000060,,6,15,9664,edgecooper_global_d60,99,6,1,,,
000060,,3,16,10000,edgecooper_global_d60,100,7,1,,,
000060,,3,16,10000,edgecooper_global_d60,101,7,1,,,
000060,,3,16,512,edgecooper_global_d60,102,7,1,,,
000060,,19,16,10000,edgecooper_global_d60,103,8,1,,,
000060,,19,16,10000,edgecooper_global_d60,104,8,1,,,
000060,,19,16,10000,edgecooper_global_d60,105,8,1,,,
000060,,19,16,10000,edgecooper_global_d60,106,8,1,,,
000060,,19,16,10000,edgecooper_global_d60,107,8,1,,,
000060,,19,16,1088,edgecooper_global_d60,108,8,1,,,
000060,,18,17,10000,edgecooper_global_d60,109,9,1,,,
000060,,18,17,10000,edgecooper_global_d60,110,9,1,,,
000060,,18,17,10000,edgecooper_global_d60,111,9,1,,,
000060,,18,17,10000,edgecooper_global_d60,112,9,1,,,
000060,,18,17,10000,edgecooper_global_d60,113,9,1,,,
000060,,18,17,4832,edgecooper_global_d60,114,9,1,,,
000060,,3,18,10000,edgecooper_global_d60,115,0,1,,,
000060,,3,18,10000,edgecooper_global_d60,116,0,1,,,
000060,,3,18,512,edgecooper_global_d60,117,0,1,,,
000060,,17,18,10000,edgecooper_global_d60,118,1,1,,,
000060,,17,18,6384,edgecooper_global_d60,119,1,1,,,
000060,,5,19,10000,edgecooper_global_d60,120,2,1,,,
000060,,5,19,10000,edgecooper_global_d60,121,2,1,,,
000060,,5,19,10000,edgecooper_global_d60,122,2,1,,,
000060,,5,19,10000,edgecooper_global_d60,123,2,1,,,
000060,,5,19,10000,edgecooper_global_d60,124,2,1,,,
000060,,5,19,2000,edgecooper_global_d60,125,2,1,,,
000060,,16,19,10000,edgecooper_global_d60,126,3,1,,,
000060,,16,19,10000,edgecooper_global_d60,127,3,1,,,
000060,,16,19,688,edgecooper_global_d60,128,3,1,,,
000060,,5,20,1472,edgecooper_global_d60,129,4,1,,,
000060,,7,20,10000,edgecooper_global_d60,130,5,1,,,
000060,,7,20,10000,edgecooper_global_d60,131,5,1,,,
000060,,7,20,5120,edgecooper_global_d60,132,5,1,,,
