line_no,frame_index,trace_layer,event,request_id,source_node,target_node,tb_size,subchannel_start,subchannel_num,slot,harq_id,sinr,tbler,reason,raw_event,timestamp,area_id,upload_type,plan_index,pkt_id,matched
3177,1,PHY,PSSCH_DECODE_OK,109,16,5,4069,,,,9,27242,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=109 txRnti=16 sender_l2_id=16 receiver_l2_id=5 harq_id=9 tb_size=4069 tbler=0 sinr=27242 sinrMin=42.2067 reason=,000062,16_4,member_to_leader,109,109,1
3178,1,HARQ,HARQ_ACK,109,16,5,,,,,9,,,,[NRSL_HARQ_EVENT] event=HARQ_ACK request_ids=109 txRnti=16 sender_l2_id=16 receiver_l2_id=5 rxRnti=5 harq_id=9 bwp_id=0,000062,16_4,member_to_leader,109,109,1
3226,1,PHY,PSSCH_DECODE_OK,109,16,5,4069,,,,11,93731.6,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=109 txRnti=16 sender_l2_id=16 receiver_l2_id=5 harq_id=11 tb_size=4069 tbler=0 sinr=93731.6 sinrMin=70604.8 reason=,000062,16_4,member_to_leader,109,109,1
3227,1,HARQ,HARQ_ACK,109,16,5,,,,,11,,,,[NRSL_HARQ_EVENT] event=HARQ_ACK request_ids=109 txRnti=16 sender_l2_id=16 receiver_l2_id=5 rxRnti=5 harq_id=11 bwp_id=0,000062,16_4,member_to_leader,109,109,1
3311,1,PHY,PSSCH_DECODE_FAIL,117,5,16,4069,,,,10,2.27508,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=117 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=10 tb_size=4069 tbler=1 sinr=2.27508 sinrMin=0.727137 reason=decode_fail,000062,16_6,member_to_leader,117,117,1
3312,1,HARQ,HARQ_NACK,117,5,16,,,,,10,,,,[NRSL_HARQ_EVENT] event=HARQ_NACK request_ids=117 txRnti=5 sender_l2_id=5 receiver_l2_id=16 rxRnti=16 harq_id=10 bwp_id=0,000062,16_6,member_to_leader,117,117,1
3373,1,PHY,PSSCH_DECODE_FAIL,122,5,1,2083,,,,11,1.72292,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=122 txRnti=5 sender_l2_id=5 receiver_l2_id=1 harq_id=11 tb_size=2083 tbler=1 sinr=1.72292 sinrMin=0.556251 reason=decode_fail,000062,15_7,leader_to_rsu,122,122,1
3374,1,HARQ,HARQ_NACK,122,5,1,,,,,11,,,,[NRSL_HARQ_EVENT] event=HARQ_NACK request_ids=122 txRnti=5 sender_l2_id=5 receiver_l2_id=1 rxRnti=1 harq_id=11 bwp_id=0,000062,15_7,leader_to_rsu,122,122,1
3376,1,PHY,PSSCH_DECODE_FAIL,108,16,1,4069,,,,10,741.562,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=108 txRnti=16 sender_l2_id=16 receiver_l2_id=1 harq_id=10 tb_size=4069 tbler=1 sinr=741.562 sinrMin=0.432966 reason=decode_fail,000062,15_8,leader_to_rsu,108,108,1
3377,1,HARQ,HARQ_NACK,108,16,1,,,,,10,,,,[NRSL_HARQ_EVENT] event=HARQ_NACK request_ids=108 txRnti=16 sender_l2_id=16 receiver_l2_id=1 rxRnti=1 harq_id=10 bwp_id=0,000062,15_8,leader_to_rsu,108,108,1
3436,1,PHY,PSSCH_DECODE_FAIL,118,16,1,2083,,,,13,13.5089,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=118 txRnti=16 sender_l2_id=16 receiver_l2_id=1 harq_id=13 tb_size=2083 tbler=1 sinr=13.5089 sinrMin=3.20979 reason=decode_fail,000062,16_6,leader_to_rsu,118,118,1
3437,1,HARQ,HARQ_NACK,118,16,1,,,,,13,,,,[NRSL_HARQ_EVENT] event=HARQ_NACK request_ids=118 txRnti=16 sender_l2_id=16 receiver_l2_id=1 rxRnti=1 harq_id=13 bwp_id=0,000062,16_6,leader_to_rsu,118,118,1
