scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000062,13,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,13,13;10,10,"{""10"": 39}","{""10"": 4816, ""13"": 4793}",77056,4.285650723025584,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,10,6,33,
2026_07_15_01_26_56,000062,14,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,14,14,,{},"{""14"": 5042}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,0,0,
2026_07_15_01_26_56,000062,15,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,15,15,,{},"{""15"": 4745}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,12,9,
2026_07_15_01_26_56,000062,16,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,16,16;20,20,"{""20"": 39}","{""16"": 4866, ""20"": 2260}",36160,2.011123470522803,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,20,6,26,
2026_07_15_01_26_56,000062,17,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,17,17,,{},"{""17"": 4985}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,1,9,
2026_07_15_01_26_56,000062,18,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,18,18,,{},"{""18"": 5017}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,0,5,
2026_07_15_01_26_56,000062,19,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,19,19;5,5,"{""5"": 39}","{""5"": 4844, ""19"": 4823}",77504,4.310567296996663,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,5,3,16,
2026_07_15_01_26_56,000062,20,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,20,20,,{},"{""20"": 4908}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,7,20,
2026_07_15_01_26_56,000064,1,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,1,1;2,2,"{""2"": 39}","{""1"": 4921, ""2"": 4337}",69392,3.8593993325917686,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,2,14,31,
2026_07_15_01_26_56,000064,2,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,2,2,,{},"{""2"": 4878}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,11,27,
2026_07_15_01_26_56,000064,3,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,3,3;18,18,"{""18"": 39}","{""3"": 4976, ""18"": 4856}",77696,4.321245828698554,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,18,4,11,
2026_07_15_01_26_56,000064,4,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,4,4,,{},"{""4"": 4872}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,6,29,
2026_07_15_01_26_56,000064,5,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,5,5,,{},"{""5"": 4913}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,6,9,
2026_07_15_01_26_56,000064,6,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,6,6;15,15,"{""15"": 49}","{""6"": 4595, ""15"": 4719}",75504,4.1993325917686315,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,15,11,17,
2026_07_15_01_26_56,000064,7,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,7,7;12,12,"{""12"": 55}","{""7"": 4911, ""12"": 4743}",75888,4.220689655172413,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,12,13,34,
2026_07_15_01_26_56,000064,8,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,8,8,,{},"{""8"": 4837}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,3,24,
2026_07_15_01_26_56,000064,9,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,9,9,,{},"{""9"": 4856}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,3,15,
2026_07_15_01_26_56,000064,10,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,10,10;8,8,"{""8"": 39}","{""8"": 4661, ""10"": 4948}",74576,4.147719688542826,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,8,10,38,
2026_07_15_01_26_56,000064,11,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,11,11;9,9,"{""9"": 39}","{""9"": 4822, ""11"": 4912}",77152,4.29098998887653,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,9,13,26,
2026_07_15_01_26_56,000064,12,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,12,12,,{},"{""12"": 4896}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,5,19,
2026_07_15_01_26_56,000064,13,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,13,13,,{},"{""13"": 4794}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,2,11,
2026_07_15_01_26_56,000064,14,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,14,14,,{},"{""14"": 5060}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,0,0,
2026_07_15_01_26_56,000064,15,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,15,15,,{},"{""15"": 4750}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,11,9,
2026_07_15_01_26_56,000064,16,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,16,16;20,20,"{""20"": 39}","{""16"": 4850, ""20"": 2257}",36112,2.0084538375973304,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,20,6,26,
2026_07_15_01_26_56,000064,17,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,17,17,,{},"{""17"": 4966}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,1,9,
2026_07_15_01_26_56,000064,18,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,18,18,,{},"{""18"": 5016}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,0,5,
2026_07_15_01_26_56,000064,19,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,19,19;5,5,"{""5"": 39}","{""5"": 4847, ""19"": 4819}",77552,4.313236929922136,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,5,3,17,
2026_07_15_01_26_56,000064,20,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,20,20,,{},"{""20"": 4908}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,7,20,
2026_07_15_01_26_56,000066,1,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,1,1;2,2,"{""2"": 39}","{""1"": 4922, ""2"": 4342}",69472,3.86384872080089,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,2,16,31,
2026_07_15_01_26_56,000066,2,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,2,2,,{},"{""2"": 4878}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,12,25,
2026_07_15_01_26_56,000066,3,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,3,3;18,18,"{""18"": 39}","{""3"": 4982, ""18"": 4845}",77520,4.3114571746384875,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,18,2,11,
2026_07_15_01_26_56,000066,4,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,4,4,,{},"{""4"": 4866}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,6,28,
2026_07_15_01_26_56,000066,5,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,5,5,,{},"{""5"": 4912}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,8,9,
2026_07_15_01_26_56,000066,6,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,6,6;15,15,"{""15"": 49}","{""6"": 4590, ""15"": 4709}",75344,4.1904338153503895,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,15,13,17,
2026_07_15_01_26_56,000066,7,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,7,7;12,12,"{""12"": 53}","{""7"": 4902, ""12"": 4739}",75824,4.217130144605116,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,12,10,34,
2026_07_15_01_26_56,000066,8,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,8,8,,{},"{""8"": 4838}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,4,24,
2026_07_15_01_26_56,000066,9,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,9,9,,{},"{""9"": 4856}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,3,14,
2026_07_15_01_26_56,000066,10,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,10,10;8,8,"{""8"": 39}","{""8"": 4662, ""10"": 4946}",74592,4.14860956618465,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,8,8,39,
2026_07_15_01_26_56,000066,11,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,11,11;9,9,"{""9"": 39}","{""9"": 4821, ""11"": 4913}",77136,4.290100111234706,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,9,12,26,
2026_07_15_01_26_56,000066,12,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,12,12,,{},"{""12"": 4884}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,5,19,
2026_07_15_01_26_56,000066,13,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,13,13,,{},"{""13"": 4794}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,1,11,
2026_07_15_01_26_56,000066,14,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,14,14,,{},"{""14"": 5042}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,0,0,
2026_07_15_01_26_56,000066,15,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,15,15,,{},"{""15"": 4740}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,11,9,
2026_07_15_01_26_56,000066,16,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,16,16,,{},"{""16"": 4854}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,5,24,
2026_07_15_01_26_56,000066,17,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,17,17;16,16,"{""16"": 39}","{""16"": 4774, ""17"": 4984}",76384,4.248275862068966,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,16,6,24,
2026_07_15_01_26_56,000066,18,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,18,18,,{},"{""18"": 5001}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,0,5,
2026_07_15_01_26_56,000066,19,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,19,19;5,5,"{""5"": 39}","{""5"": 4847, ""19"": 4818}",77552,4.313236929922136,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,5,5,17,
2026_07_15_01_26_56,000066,20,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,20,20,,{},"{""20"": 4909}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,6,20,
2026_07_15_01_26_56,000068,1,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,1,1,,{},"{""1"": 4924}",0,0.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,,9,16,
2026_07_15_01_26_56,000068,2,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,2,2;8,8,"{""8"": 39}","{""2"": 4870, ""8"": 4749}",75984,4.226028921023359,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,8,16,39,
2026_07_15_01_26_56,000068,3,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,3,3;18,18,"{""18"": 39}","{""3"": 4987, ""18"": 4864}",77824,4.3283648498331475,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,18,1,10,
2026_07_15_01_26_56,000068,4,all-cavs,selective_edgecooper_global,grid,,,,,,,singleton,20,60.0,4,4;1,1,"{""1"": 39}","{""1"": 4886, ""4"": 4848}",78176,4.347942157953281,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,1,16,34,
