timestamp,area_id,source_id,target_id,upload_type,bytes
000078,13_2,11,RSU,leader_to_rsu,2000
000078,12_9,20,5,member_to_leader,10000
000078,12_9,5,RSU,leader_to_rsu,2000
000078,11_7,10,9,member_to_leader,10000
000078,11_7,9,RSU,leader_to_rsu,2000
000078,14_10,7,RSU,leader_to_rsu,2000
000078,13_3,11,RSU,leader_to_rsu,2000
000078,12_4,10,RSU,leader_to_rsu,2000
000078,13_0,2,RSU,leader_to_rsu,2000
000078,15_4,8,RSU,leader_to_rsu,2000
000078,14_3,8,1,member_to_leader,10000
000078,14_3,1,RSU,leader_to_rsu,2000
000078,17_5,4,12,member_to_leader,10000
000078,17_5,12,RSU,leader_to_rsu,2000
000080,13_2,2,11,member_to_leader,10000
000080,13_2,11,RSU,leader_to_rsu,2000
000080,12_9,20,5,member_to_leader,10000
000080,12_9,5,RSU,leader_to_rsu,2000
000080,11_7,10,9,member_to_leader,10000
000080,11_7,9,RSU,leader_to_rsu,2000
000080,14_10,7,RSU,leader_to_rsu,2000
000080,13_3,11,RSU,leader_to_rsu,2000
000080,12_4,10,RSU,leader_to_rsu,2000
000080,14_3,8,1,member_to_leader,10000
000080,14_3,1,RSU,leader_to_rsu,2000
000080,13_0,2,RSU,leader_to_rsu,2000
000080,17_5,4,12,member_to_leader,10000
000080,17_5,12,RSU,leader_to_rsu,2000
000080,15_4,8,RSU,leader_to_rsu,2000
