frame_index,timestamp,request_id,source_node,target_node,area_id,upload_type,plan_index,planned_bytes,tx_events,rx_events,drop_events,tx_bytes,rx_bytes,drop_bytes,matched,has_rlc_tx,has_rlc_rx,has_rlc_drop,rlc_complete,rlc_partial,rlc_no_rx
1,000062,32,20,21,13_9,leader_to_rsu,94,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,33,4,12,16_8,member_to_leader,95,10000,2,0,0,7967,0,0,1,1,0,0,0,0,1
1,000062,34,12,21,16_8,leader_to_rsu,96,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,35,8,1,15_2,member_to_leader,97,10000,3,2,0,7969,3900,0,1,1,1,0,0,1,0
1,000062,36,1,21,15_2,leader_to_rsu,98,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,37,9,19,11_8,member_to_leader,99,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
1,000062,38,19,21,11_8,leader_to_rsu,100,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,39,10,21,11_4,leader_to_rsu,101,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,40,7,21,15_9,leader_to_rsu,102,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,41,11,21,12_3,leader_to_rsu,103,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,42,12,21,17_7,leader_to_rsu,104,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,43,12,4,16_5,member_to_leader,105,10000,2,0,0,7967,0,0,1,1,0,0,0,0,1
1,000062,44,4,21,16_5,leader_to_rsu,106,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,45,7,4,15_8,member_to_leader,107,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
1,000062,46,4,21,15_8,leader_to_rsu,108,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,47,4,12,16_4,member_to_leader,109,10000,3,3,0,12207,12207,0,1,1,1,0,1,0,0
1,000062,48,12,21,16_4,leader_to_rsu,110,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,49,10,20,12_7,member_to_leader,111,10000,4,0,0,10089,0,0,1,1,0,0,0,0,1
1,000062,50,20,21,12_7,leader_to_rsu,112,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,51,14,21,6_13,leader_to_rsu,113,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,52,19,21,10_6,leader_to_rsu,114,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,53,16,21,12_11,leader_to_rsu,115,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,54,13,21,9_6,leader_to_rsu,116,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,55,12,4,16_6,member_to_leader,117,10000,4,2,0,10089,1951,0,1,1,1,0,0,1,0
1,000062,56,4,21,16_6,leader_to_rsu,118,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,57,10,9,11_6,member_to_leader,119,10000,3,1,0,7969,10,0,1,1,1,0,0,1,0
1,000062,58,9,21,11_6,leader_to_rsu,120,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,59,4,12,15_7,member_to_leader,121,10000,3,3,0,7969,7969,0,1,1,1,0,1,0,0
1,000062,60,12,21,15_7,leader_to_rsu,122,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
1,000062,61,1,8,14_2,member_to_leader,123,10000,3,1,0,7969,10,0,1,1,1,0,0,1,0
1,000062,62,8,21,14_2,leader_to_rsu,124,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,1,20,5,12_9,member_to_leader,125,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
2,000064,2,5,21,12_9,leader_to_rsu,126,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,3,2,11,13_2,member_to_leader,127,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
2,000064,4,11,21,13_2,leader_to_rsu,128,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,5,2,21,13_0,leader_to_rsu,129,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,6,1,21,14_1,leader_to_rsu,130,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,7,10,9,11_7,member_to_leader,131,10000,3,0,0,12207,0,0,1,1,0,0,0,0,1
2,000064,8,9,21,11_7,leader_to_rsu,132,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,9,11,21,13_3,leader_to_rsu,133,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,10,10,21,12_4,leader_to_rsu,134,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,11,20,7,14_11,member_to_leader,135,10000,4,0,0,10089,0,0,1,1,0,0,0,0,1
2,000064,12,7,21,14_11,leader_to_rsu,136,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,13,8,21,15_4,leader_to_rsu,137,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,14,8,1,14_3,member_to_leader,138,10000,3,0,0,12207,0,0,1,1,0,0,0,0,1
2,000064,15,1,21,14_3,leader_to_rsu,139,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,16,4,12,17_5,member_to_leader,140,10000,3,1,0,12207,4069,0,1,1,1,0,0,1,0
2,000064,17,12,21,17_5,leader_to_rsu,141,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,18,12,4,18_7,member_to_leader,142,10000,3,0,0,12207,0,0,1,1,0,0,0,0,1
2,000064,19,4,21,18_7,leader_to_rsu,143,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,20,1,8,15_3,member_to_leader,144,10000,3,0,0,12207,0,0,1,1,0,0,0,0,1
2,000064,21,8,21,15_3,leader_to_rsu,145,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,22,12,21,16_7,leader_to_rsu,146,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,23,7,21,14_9,leader_to_rsu,147,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,24,7,21,14_10,leader_to_rsu,148,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,25,16,21,12_11,leader_to_rsu,149,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,26,10,21,12_5,leader_to_rsu,150,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,27,4,21,15_6,leader_to_rsu,151,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,28,9,10,11_5,member_to_leader,152,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
2,000064,29,10,21,11_5,leader_to_rsu,153,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,30,4,12,16_8,member_to_leader,154,10000,2,1,0,7967,4069,0,1,1,1,0,0,1,0
2,000064,31,12,21,16_8,leader_to_rsu,155,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,32,8,1,15_2,member_to_leader,156,10000,3,0,0,7969,0,0,1,1,0,0,0,0,1
2,000064,33,1,21,15_2,leader_to_rsu,157,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,34,9,19,11_8,member_to_leader,158,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
2,000064,35,19,21,11_8,leader_to_rsu,159,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,36,7,21,15_9,leader_to_rsu,160,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,37,10,21,11_4,leader_to_rsu,161,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,38,11,21,12_3,leader_to_rsu,162,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,39,12,21,17_7,leader_to_rsu,163,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,40,12,4,16_5,member_to_leader,164,10000,2,1,0,7967,3898,0,1,1,1,0,0,1,0
2,000064,41,4,21,16_5,leader_to_rsu,165,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,42,7,4,15_8,member_to_leader,166,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
2,000064,43,4,21,15_8,leader_to_rsu,167,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,44,10,20,12_7,member_to_leader,168,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
2,000064,45,20,21,12_7,leader_to_rsu,169,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,46,4,12,16_4,member_to_leader,170,10000,3,2,0,12207,8138,0,1,1,1,0,0,1,0
2,000064,47,12,21,16_4,leader_to_rsu,171,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
2,000064,48,7,20,13_9,member_to_leader,172,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
2,000064,49,20,21,13_9,leader_to_rsu,173,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
