timestamp,area_id,source_id,target_id,upload_type,bytes,original_bytes,byte_source,raw_point_count,slice_point_count,slice_ratio,sc_start,sc_num,schedule_status,schedule_reason
000062,15_8,7,4,member_to_leader,2000,10000,raw_lidar_slice,5175,125,0.024155,,,capacity_gated,single_slot_capacity
000062,15_8,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,13_2,2,11,member_to_leader,2048,10000,raw_lidar_slice,5067,128,0.025261,,,capacity_gated,single_slot_capacity
000064,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,14_11,20,7,member_to_leader,800,10000,raw_lidar_slice,5179,50,0.009654,,,capacity_gated,single_slot_capacity
000064,14_11,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,14_3,8,1,member_to_leader,1616,10000,raw_lidar_slice,5125,101,0.019707,,,capacity_gated,single_slot_capacity
000064,14_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,17_5,4,12,member_to_leader,912,10000,raw_lidar_slice,5150,57,0.011068,,,capacity_gated,single_slot_capacity
000064,17_5,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,18_7,12,4,member_to_leader,512,10000,raw_lidar_slice,5223,32,0.006127,,,capacity_gated,single_slot_capacity
000064,18_7,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,15_3,1,8,member_to_leader,1520,10000,raw_lidar_slice,5119,95,0.018558,,,capacity_gated,single_slot_capacity
000064,15_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,16_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,12_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,12_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,16_8,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,16_5,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,15_8,7,4,member_to_leader,2192,10000,raw_lidar_slice,5176,137,0.026468,,,capacity_gated,single_slot_capacity
000064,15_8,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000064,12_7,10,20,member_to_leader,1808,10000,raw_lidar_slice,5104,113,0.022139,,,capacity_gated,single_slot_capacity
000064,12_7,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,13_2,2,11,member_to_leader,2240,10000,raw_lidar_slice,5074,140,0.027592,,,capacity_gated,single_slot_capacity
000066,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,14_11,16,7,member_to_leader,768,10000,raw_lidar_slice,5233,48,0.009173,,,capacity_gated,single_slot_capacity
000066,14_11,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,14_3,8,1,member_to_leader,1616,10000,raw_lidar_slice,5125,101,0.019707,,,capacity_gated,single_slot_capacity
000066,14_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,17_5,4,12,member_to_leader,944,10000,raw_lidar_slice,5165,59,0.011423,,,capacity_gated,single_slot_capacity
000066,17_5,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,18_7,12,4,member_to_leader,544,10000,raw_lidar_slice,5225,34,0.006507,,,capacity_gated,single_slot_capacity
000066,18_7,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,15_3,1,8,member_to_leader,1520,10000,raw_lidar_slice,5118,95,0.018562,,,capacity_gated,single_slot_capacity
000066,15_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,16_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,12_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,12_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,13_9,7,20,member_to_leader,2048,10000,raw_lidar_slice,5180,128,0.024710,,,capacity_gated,single_slot_capacity
000066,13_9,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,16_8,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,16_5,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000066,15_8,7,4,member_to_leader,2320,10000,raw_lidar_slice,5180,145,0.027992,,,capacity_gated,single_slot_capacity
000066,15_8,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,13_2,2,11,member_to_leader,2320,10000,raw_lidar_slice,5072,145,0.028588,,,capacity_gated,single_slot_capacity
000068,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,14_11,16,7,member_to_leader,816,10000,raw_lidar_slice,5257,51,0.009701,,,capacity_gated,single_slot_capacity
000068,14_11,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,18_7,4,12,member_to_leader,224,10000,raw_lidar_slice,5138,14,0.002725,,,capacity_gated,single_slot_capacity
000068,18_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,14_3,8,1,member_to_leader,1616,10000,raw_lidar_slice,5126,101,0.019703,,,capacity_gated,single_slot_capacity
000068,14_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,17_5,12,4,member_to_leader,1792,10000,raw_lidar_slice,5230,112,0.021415,,,capacity_gated,single_slot_capacity
000068,17_5,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,15_3,1,8,member_to_leader,1520,10000,raw_lidar_slice,5119,95,0.018558,,,capacity_gated,single_slot_capacity
000068,15_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,16_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,12_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,12_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,13_9,7,20,member_to_leader,2000,10000,raw_lidar_slice,5175,125,0.024155,,,capacity_gated,single_slot_capacity
000068,13_9,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,16_8,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,15_8,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000068,16_4,12,4,member_to_leader,1968,10000,raw_lidar_slice,5230,123,0.023518,,,capacity_gated,single_slot_capacity
000068,16_4,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,13_2,2,11,member_to_leader,2304,10000,raw_lidar_slice,5082,144,0.028335,,,capacity_gated,single_slot_capacity
000070,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,18_7,4,12,member_to_leader,256,10000,raw_lidar_slice,5145,16,0.003110,,,capacity_gated,single_slot_capacity
000070,18_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,14_3,8,1,member_to_leader,1616,10000,raw_lidar_slice,5127,101,0.019700,,,capacity_gated,single_slot_capacity
000070,14_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,17_5,12,4,member_to_leader,1872,10000,raw_lidar_slice,5213,117,0.022444,,,capacity_gated,single_slot_capacity
000070,17_5,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,15_3,1,8,member_to_leader,1520,10000,raw_lidar_slice,5121,95,0.018551,,,capacity_gated,single_slot_capacity
000070,15_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,14_11,7,16,member_to_leader,2128,10000,raw_lidar_slice,5176,133,0.025696,,,capacity_gated,single_slot_capacity
000070,14_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,16_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,12_11,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,12_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,13_9,7,20,member_to_leader,1952,10000,raw_lidar_slice,5176,122,0.023570,,,capacity_gated,single_slot_capacity
000070,13_9,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,16_8,4,12,member_to_leader,2512,10000,raw_lidar_slice,5145,157,0.030515,,,capacity_gated,single_slot_capacity
000070,16_8,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000070,15_8,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,13_2,2,11,member_to_leader,2512,10000,raw_lidar_slice,5067,157,0.030985,,,capacity_gated,single_slot_capacity
000072,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,14_3,1,8,member_to_leader,2816,10000,raw_lidar_slice,5123,176,0.034355,,,capacity_gated,single_slot_capacity
000072,14_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,17_5,4,12,member_to_leader,928,10000,raw_lidar_slice,5154,58,0.011253,,,capacity_gated,single_slot_capacity
000072,17_5,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,15_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,14_11,7,16,member_to_leader,2048,10000,raw_lidar_slice,5166,128,0.024777,,,capacity_gated,single_slot_capacity
000072,14_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,16_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,12_11,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,12_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,16_8,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,15_2,8,1,member_to_leader,2992,10000,raw_lidar_slice,5126,187,0.036481,,,capacity_gated,single_slot_capacity
000072,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,15_8,4,7,member_to_leader,2320,10000,raw_lidar_slice,5154,145,0.028133,,,capacity_gated,single_slot_capacity
000072,15_8,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
000072,16_4,12,4,member_to_leader,1952,10000,raw_lidar_slice,5227,122,0.023340,,,capacity_gated,single_slot_capacity
000072,16_4,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,,,capacity_gated,single_slot_capacity
