planned_requests,rlc_tx_events,rlc_rx_events,rlc_drop_events,matched_rlc_tx_events,matched_rlc_rx_events,matched_rlc_drop_events,requests_with_any_rlc_tx,requests_with_any_rlc_rx,requests_with_any_rlc_drop,rlc_complete_requests,rlc_partial_requests,rlc_no_rx_requests,request_any_rlc_rx_ratio,request_rlc_complete_ratio,request_rlc_partial_ratio,note
30,415,376,0,415,376,0,30,28,0,24,4,2,0.9333333333333333,0.8,0.13333333333333333,RLC complete means RX segment/event count covers TX segment/event count for the request_id and no RLC DROP was observed; cam_received remains the application-visible completion signal
