line_no,frame_index,trace_layer,event,request_id,source_node,target_node,tb_size,subchannel_start,subchannel_num,slot,harq_id,sinr,tbler,reason,raw_event,timestamp,area_id,upload_type,plan_index,pkt_id,matched
2108,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,4,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=4 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
2110,0,PHY,PSSCH_DECODE_OK,3,5,16,400,,,,4,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=4 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,3,3,1
2181,0,PHY,PSSCH_DECODE_OK,4,21,12,400,,,,5,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=4 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=5 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,4,4,1
2183,0,PHY,PSSCH_DECODE_OK,3,5,16,400,,,,5,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=5 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,3,3,1
2185,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,5,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=5 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
2256,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,6,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=6 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
2258,0,PHY,PSSCH_DECODE_OK,4,21,12,400,,,,6,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=4 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=6 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,4,4,1
2260,0,PHY,PSSCH_DECODE_OK,3,5,16,400,,,,6,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=6 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,3,3,1
2331,0,PHY,PSSCH_DECODE_OK,4,21,12,400,,,,7,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=4 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=7 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,4,4,1
2333,0,PHY,PSSCH_DECODE_OK,3,5,16,400,,,,7,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=7 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,3,3,1
2335,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,7,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=7 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
2408,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,8,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=8 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
2410,0,PHY,PSSCH_DECODE_OK,4,21,12,400,,,,8,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=4 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=8 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,4,4,1
2412,0,PHY,PSSCH_DECODE_OK,3,5,16,400,,,,8,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=8 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,3,3,1
2483,0,PHY,PSSCH_DECODE_OK,4,21,12,400,,,,9,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=4 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=9 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,4,4,1
2485,0,PHY,PSSCH_DECODE_OK,3,5,16,400,,,,9,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=9 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,3,3,1
2487,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,9,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=9 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
2569,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,10,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=10 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
2571,0,PHY,PSSCH_DECODE_OK,4,21,12,400,,,,10,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=4 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=10 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,4,4,1
2573,0,PHY,PSSCH_DECODE_OK,7,5,16,400,,,,10,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=7 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=10 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,7,7,1
2658,0,PHY,PSSCH_DECODE_OK,6,20,2,16,,,,8,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=6 txRnti=20 sender_l2_id=20 receiver_l2_id=2 harq_id=8 tb_size=16 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,6,6,1
2660,0,PHY,PSSCH_DECODE_OK,4,21,12,400,,,,11,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=4 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=11 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,4,4,1
2662,0,PHY,PSSCH_DECODE_OK,7,5,16,400,,,,11,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=7 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=11 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,7,7,1
2664,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,11,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=11 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
2741,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,12,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=12 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
2743,0,PHY,PSSCH_DECODE_OK,4,21,12,400,,,,12,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=4 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=12 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,4,4,1
2745,0,PHY,PSSCH_DECODE_OK,7,5,16,400,,,,12,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=7 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=12 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,7,7,1
2816,0,PHY,PSSCH_DECODE_OK,4,21,12,400,,,,13,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=4 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=13 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,4,4,1
2818,0,PHY,PSSCH_DECODE_OK,7,5,16,400,,,,13,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=7 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=13 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,7,7,1
2820,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,13,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=13 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
2901,0,PHY,PSSCH_DECODE_OK,9,3,1,22,,,,11,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=9 txRnti=3 sender_l2_id=3 receiver_l2_id=1 harq_id=11 tb_size=22 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,leader_to_rsu,9,9,1
2903,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,14,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=14 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
2905,0,PHY,PSSCH_DECODE_OK,4,21,12,3,,,,14,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=4 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=14 tb_size=3 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,4,4,1
2907,0,PHY,PSSCH_DECODE_OK,7,5,16,400,,,,14,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=7 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=14 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,7,7,1
2964,0,PHY,PSSCH_DECODE_OK,7,5,16,400,,,,15,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=7 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=15 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,7,7,1
2966,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,15,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=15 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3012,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,0,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=0 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3014,0,PHY,PSSCH_DECODE_OK,7,5,16,38,,,,0,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=7 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=0 tb_size=38 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,7,7,1
3042,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,1,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=1 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3075,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,2,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=2 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3120,0,PHY,PSSCH_DECODE_OK,10,21,1,12,,,,15,-nan,0.0005,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=10 txRnti=21 sender_l2_id=21 receiver_l2_id=1 harq_id=15 tb_size=12 tbler=0.0005 sinr=-nan sinrMin=1e+11 reason=,000060,,leader_to_rsu,10,10,1
3122,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,3,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=3 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3155,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,4,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=4 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3182,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,5,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=5 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3215,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,6,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=6 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3260,0,PHY,PSSCH_DECODE_OK,5,21,3,16,,,,0,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=5 txRnti=21 sender_l2_id=21 receiver_l2_id=3 harq_id=0 tb_size=16 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,5,5,1
3262,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,7,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=7 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3290,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,8,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=8 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3317,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,9,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=9 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3344,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,10,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=10 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3371,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,11,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=11 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3398,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,12,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=12 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3425,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,13,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=13 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3452,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,14,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=14 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3479,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,15,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=15 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3512,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,0,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=0 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3557,0,PHY,PSSCH_DECODE_OK,4,21,12,34,,,,1,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=4 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=1 tb_size=34 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,4,4,1
3559,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,1,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=1 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3592,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,2,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=2 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3623,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,3,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=3 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3668,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,4,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=4 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3670,0,PHY,PSSCH_DECODE_OK,7,5,16,66,,,,1,-nan,0.0001,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=7 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=1 tb_size=66 tbler=0.0001 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,7,7,1
3703,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,5,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=5 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3730,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,6,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=6 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3757,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,7,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=7 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3784,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,8,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=8 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3811,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,9,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=9 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3838,0,PHY,PSSCH_DECODE_OK,2,14,9,400,,,,10,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=10 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3862,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,11,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=11 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3889,0,PHY,PSSCH_DECODE_OK,2,14,9,275,,,,12,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=12 tb_size=275 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
3916,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,13,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=13 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3943,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,14,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=14 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3966,0,PHY,PSSCH_DECODE_OK,1,14,17,400,,,,15,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=15 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
3989,0,PHY,PSSCH_DECODE_OK,1,14,17,67,,,,0,-nan,0.0001,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=0 tb_size=67 tbler=0.0001 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
4018,0,PHY,PSSCH_DECODE_OK,2,14,9,62,,,,1,-nan,0.0001,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=1 tb_size=62 tbler=0.0001 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,2,2,1
4052,0,PHY,PSSCH_DECODE_OK,1,14,17,68,,,,2,-nan,0.0001,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=1 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=2 tb_size=68 tbler=0.0001 sinr=-nan sinrMin=1e+11 reason=,000060,,member_to_leader,1,1,1
4256,1,PHY,PSSCH_DECODE_OK,18,3,1,400,,,,12,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=18 txRnti=3 sender_l2_id=3 receiver_l2_id=1 harq_id=12 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000062,,leader_to_rsu,18,18,1
4258,1,PHY,PSSCH_DECODE_OK,20,21,1,400,,,,2,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=20 txRnti=21 sender_l2_id=21 receiver_l2_id=1 harq_id=2 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000062,,leader_to_rsu,20,20,1
4260,1,PHY,PSSCH_DECODE_OK,14,20,2,400,,,,9,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=14 txRnti=20 sender_l2_id=20 receiver_l2_id=2 harq_id=9 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000062,,member_to_leader,14,14,1
4262,1,PHY,PSSCH_DECODE_OK,15,16,5,400,,,,0,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=15 txRnti=16 sender_l2_id=16 receiver_l2_id=5 harq_id=0 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000062,,member_to_leader,15,15,1
4264,1,PHY,PSSCH_DECODE_OK,12,14,9,400,,,,3,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=12 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=3 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000062,,member_to_leader,12,12,1
4371,1,PHY,PSSCH_DECODE_OK,18,3,1,400,,,,13,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=18 txRnti=3 sender_l2_id=3 receiver_l2_id=1 harq_id=13 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000062,,leader_to_rsu,18,18,1
