timestamp,area_id,source_id,target_id,upload_type,bytes,original_bytes,byte_source,raw_point_count,slice_point_count,slice_ratio,sc_start,sc_num,slot_index,stage,schedule_status,schedule_reason,scheduled_delay_ms
000068,11_7,9,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000068,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000068,12_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000068,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000068,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000068,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000068,13_9,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,7,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000068,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,8,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000068,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,9,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000068,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000068,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000068,14_11,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000068,14_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000068,15_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000068,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000068,16_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000068,12_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000068,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000068,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000068,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000068,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000068,15_8,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000068,16_8,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000068,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000068,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000068,16_4,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000068,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000068,17_5,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000068,18_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000070,12_9,20,5,member_to_leader,13184,10000,raw_lidar_slice,5179,824,0.159104,0,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000070,12_11,16,20,member_to_leader,12224,10000,raw_lidar_slice,5252,764,0.145468,1,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000070,11_8,9,19,member_to_leader,6320,10000,raw_lidar_slice,5102,395,0.077421,2,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000070,15_2,8,1,member_to_leader,2992,10000,raw_lidar_slice,5127,187,0.036474,3,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000070,11_7,10,9,member_to_leader,2784,10000,raw_lidar_slice,5104,174,0.034091,4,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000070,15_8,7,4,member_to_leader,2544,10000,raw_lidar_slice,5176,159,0.030719,5,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000070,16_8,4,12,member_to_leader,2512,10000,raw_lidar_slice,5145,157,0.030515,6,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000070,13_2,2,11,member_to_leader,2304,10000,raw_lidar_slice,5082,144,0.028335,7,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000070,17_5,12,4,member_to_leader,1872,10000,raw_lidar_slice,5213,117,0.022444,8,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000070,15_3,1,8,member_to_leader,1520,10000,raw_lidar_slice,5121,95,0.018551,9,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000070,11_5,9,10,member_to_leader,3072,10000,raw_lidar_slice,5102,192,0.037632,0,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000070,14_11,7,16,member_to_leader,2128,10000,raw_lidar_slice,5176,133,0.025696,1,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000070,14_3,8,1,member_to_leader,1616,10000,raw_lidar_slice,5127,101,0.019700,2,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000070,18_7,4,12,member_to_leader,256,10000,raw_lidar_slice,5145,16,0.003110,3,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000070,13_9,7,20,member_to_leader,1952,10000,raw_lidar_slice,5176,122,0.023570,0,1,2,member_to_leader,scheduled,multi_slot_source_unique,30.000000
000070,11_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000070,11_7,9,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000070,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000070,12_11,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000070,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000070,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000070,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000070,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,7,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000070,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,8,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000070,14_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,9,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000070,11_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000070,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000070,13_9,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000070,14_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000070,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000070,15_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000070,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000070,16_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,7,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000070,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000070,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000070,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000070,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000070,15_8,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000070,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000070,16_8,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000070,12_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000070,17_5,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000070,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000070,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,7,leader_to_rsu,scheduled,multi_slot_source_unique,80.000000
000070,18_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,7,leader_to_rsu,scheduled,multi_slot_source_unique,80.000000
000072,12_9,20,5,member_to_leader,13184,10000,raw_lidar_slice,5179,824,0.159104,0,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000072,12_11,16,20,member_to_leader,12000,10000,raw_lidar_slice,5236,750,0.143239,1,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000072,16_8,12,4,member_to_leader,8400,10000,raw_lidar_slice,5227,525,0.100440,2,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000072,11_8,9,19,member_to_leader,6320,10000,raw_lidar_slice,5102,395,0.077421,3,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000072,15_3,8,1,member_to_leader,4112,10000,raw_lidar_slice,5126,257,0.050137,4,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000072,11_7,10,9,member_to_leader,2992,10000,raw_lidar_slice,5101,187,0.036659,5,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000072,14_3,1,8,member_to_leader,2816,10000,raw_lidar_slice,5123,176,0.034355,6,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000072,13_2,2,11,member_to_leader,2512,10000,raw_lidar_slice,5067,157,0.030985,7,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000072,15_8,4,7,member_to_leader,2320,10000,raw_lidar_slice,5154,145,0.028133,8,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000072,14_11,7,16,member_to_leader,2048,10000,raw_lidar_slice,5166,128,0.024777,9,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000072,11_5,9,10,member_to_leader,3040,10000,raw_lidar_slice,5102,190,0.037240,0,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000072,15_2,8,1,member_to_leader,2992,10000,raw_lidar_slice,5126,187,0.036481,1,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000072,16_4,12,4,member_to_leader,1952,10000,raw_lidar_slice,5227,122,0.023340,2,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000072,13_9,7,20,member_to_leader,1792,10000,raw_lidar_slice,5166,112,0.021680,3,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000072,17_5,4,12,member_to_leader,928,10000,raw_lidar_slice,5154,58,0.011253,4,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000072,18_7,4,12,member_to_leader,240,10000,raw_lidar_slice,5154,15,0.002910,0,1,2,member_to_leader,scheduled,multi_slot_source_unique,30.000000
000072,11_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000072,11_7,9,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000072,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000072,12_11,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000072,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000072,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000072,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000072,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,7,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000072,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,8,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000072,14_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,9,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000072,11_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000072,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000072,13_9,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000072,14_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000072,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000072,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000072,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000072,16_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,7,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000072,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000072,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000072,15_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000072,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000072,15_8,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000072,16_4,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000072,17_5,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000072,12_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000072,16_8,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000072,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000072,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,7,leader_to_rsu,scheduled,multi_slot_source_unique,80.000000
000072,18_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,7,leader_to_rsu,scheduled,multi_slot_source_unique,80.000000
000074,12_9,20,5,member_to_leader,13184,10000,raw_lidar_slice,5179,824,0.159104,0,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000074,11_8,9,19,member_to_leader,6320,10000,raw_lidar_slice,5101,395,0.077436,1,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000074,15_3,8,1,member_to_leader,4112,10000,raw_lidar_slice,5125,257,0.050146,2,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000074,11_7,10,9,member_to_leader,3152,10000,raw_lidar_slice,5112,197,0.038537,3,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000074,15_8,7,4,member_to_leader,2928,10000,raw_lidar_slice,5172,183,0.035383,4,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000074,14_3,1,8,member_to_leader,2816,10000,raw_lidar_slice,5124,176,0.034348,5,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000074,13_2,2,11,member_to_leader,2672,10000,raw_lidar_slice,5070,167,0.032939,6,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000074,16_8,4,12,member_to_leader,2320,10000,raw_lidar_slice,5164,145,0.028079,7,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000074,16_4,12,4,member_to_leader,1744,10000,raw_lidar_slice,5227,109,0.020853,8,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000074,11_5,9,10,member_to_leader,3072,10000,raw_lidar_slice,5101,192,0.037640,0,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000074,15_2,8,1,member_to_leader,2992,10000,raw_lidar_slice,5125,187,0.036488,1,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000074,12_11,20,16,member_to_leader,2512,10000,raw_lidar_slice,5179,157,0.030315,2,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000074,14_11,7,16,member_to_leader,1968,10000,raw_lidar_slice,5172,123,0.023782,3,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000074,17_5,4,12,member_to_leader,976,10000,raw_lidar_slice,5164,61,0.011813,4,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000074,13_9,7,20,member_to_leader,1744,10000,raw_lidar_slice,5172,109,0.021075,0,1,2,member_to_leader,scheduled,multi_slot_source_unique,30.000000
000074,11_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000074,11_7,9,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000074,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000074,12_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000074,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000074,12_9,5,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000074,13_0,2,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000074,13_9,20,RSU,leader_to_rsu,2000,2000,fixed_original,,,,7,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000074,14_1,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,8,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000074,14_10,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,9,1,3,leader_to_rsu,scheduled,multi_slot_source_unique,40.000000
000074,11_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000074,13_2,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000074,14_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000074,14_3,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000074,14_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000074,15_2,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000074,15_6,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000074,16_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,7,1,4,leader_to_rsu,scheduled,multi_slot_source_unique,50.000000
000074,12_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000074,13_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000074,15_3,1,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000074,15_4,8,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000074,15_8,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000074,15_9,7,RSU,leader_to_rsu,2000,2000,fixed_original,,,,5,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000074,16_8,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,6,1,5,leader_to_rsu,scheduled,multi_slot_source_unique,60.000000
000074,12_5,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000074,16_4,4,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000074,17_5,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,6,leader_to_rsu,scheduled,multi_slot_source_unique,70.000000
000074,12_7,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,7,leader_to_rsu,scheduled,multi_slot_source_unique,80.000000
000074,17_7,12,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,7,leader_to_rsu,scheduled,multi_slot_source_unique,80.000000
000076,12_9,20,5,member_to_leader,13184,10000,raw_lidar_slice,5179,824,0.159104,0,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000076,11_6,10,9,member_to_leader,9312,10000,raw_lidar_slice,5114,582,0.113805,1,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000076,16_8,12,4,member_to_leader,7888,10000,raw_lidar_slice,5236,493,0.094156,2,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000076,11_8,9,19,member_to_leader,6320,10000,raw_lidar_slice,5101,395,0.077436,3,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000076,15_3,8,1,member_to_leader,4112,10000,raw_lidar_slice,5126,257,0.050137,4,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000076,14_3,1,8,member_to_leader,2816,10000,raw_lidar_slice,5124,176,0.034348,5,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000076,13_2,2,11,member_to_leader,2784,10000,raw_lidar_slice,5077,174,0.034272,6,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000076,15_8,4,7,member_to_leader,2080,10000,raw_lidar_slice,5154,130,0.025223,7,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000076,14_11,7,16,member_to_leader,1744,10000,raw_lidar_slice,5162,109,0.021116,8,1,0,member_to_leader,scheduled,multi_slot_source_unique,10.000000
000076,11_7,10,9,member_to_leader,3408,10000,raw_lidar_slice,5114,213,0.041650,0,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000076,11_5,9,10,member_to_leader,3104,10000,raw_lidar_slice,5101,194,0.038032,1,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000076,15_2,8,1,member_to_leader,2992,10000,raw_lidar_slice,5126,187,0.036481,2,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000076,12_11,20,16,member_to_leader,2512,10000,raw_lidar_slice,5179,157,0.030315,3,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000076,16_4,12,4,member_to_leader,1776,10000,raw_lidar_slice,5236,111,0.021199,4,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000076,13_9,7,20,member_to_leader,1680,10000,raw_lidar_slice,5162,105,0.020341,5,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000076,17_5,4,12,member_to_leader,960,10000,raw_lidar_slice,5154,60,0.011641,6,1,1,member_to_leader,scheduled,multi_slot_source_unique,20.000000
000076,11_4,10,RSU,leader_to_rsu,2000,2000,fixed_original,,,,0,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000076,11_6,9,RSU,leader_to_rsu,2000,2000,fixed_original,,,,1,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000076,11_8,19,RSU,leader_to_rsu,2000,2000,fixed_original,,,,2,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000076,12_11,16,RSU,leader_to_rsu,2000,2000,fixed_original,,,,3,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
000076,12_3,11,RSU,leader_to_rsu,2000,2000,fixed_original,,,,4,1,2,leader_to_rsu,scheduled,multi_slot_source_unique,30.000000
