scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000122,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,1;7;12;15,1;12,12,"{""12"": 37}","{""1"": 4925, ""12"": 4917}",78672,43.75528364849833,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],12>1:0,,13,18,
2026_07_15_01_26_56,000122,3,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,3;17;18;20,3;17,17,"{""17"": 37}","{""3"": 4990, ""17"": 4882}",78112,43.44382647385984,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>3:1,,6,14,
2026_07_15_01_26_56,000122,5,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,5;9;11;16,5;16,16,"{""16"": 37}","{""5"": 4902, ""16"": 4898}",78368,43.58620689655172,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],16>5:2,,5,21,
2026_07_15_01_26_56,000122,8,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,4;6;8;19,8;6,6,"{""6"": 37}","{""6"": 4608, ""8"": 4838}",73728,41.0055617352614,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],6>8:3,,13,37,
2026_07_15_01_26_56,000122,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,2;10;13;14,13;14,14,"{""14"": 37}","{""13"": 4698, ""14"": 4727}",75632,42.06451612903226,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>13:4,,0,8,
2026_07_15_01_26_56,000124,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,1;4;6;10,1;6,6,"{""6"": 37}","{""1"": 4925, ""6"": 4619}",73904,41.10344827586207,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],6>1:0,,17,31,
2026_07_15_01_26_56,000124,5,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,5;8;13;16,5;16,16,"{""16"": 37}","{""5"": 4870, ""16"": 4923}",78768,43.80867630700779,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],16>5:1,,4,22,
2026_07_15_01_26_56,000124,9,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,9;12;15;19,9;12,12,"{""12"": 37}","{""9"": 4854, ""12"": 4873}",77968,43.363737486095665,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],12>9:2,,8,22,
2026_07_15_01_26_56,000124,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,3;11;17;18,17;3,3,"{""3"": 37}","{""3"": 4825, ""17"": 5029}",77200,42.93659621802002,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>17:3,,6,14,
2026_07_15_01_26_56,000124,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,2;7;14;20,20;14,14,"{""14"": 37}","{""14"": 4704, ""20"": 4897}",75264,41.85984427141268,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>20:4,,5,19,
2026_07_15_01_26_56,000126,5,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,2;3;5;7,5;3,3,"{""3"": 37}","{""3"": 4838, ""5"": 4875}",77408,43.052280311457174,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>5:0,,4,9,
2026_07_15_01_26_56,000126,9,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,9;10;14;18,9;14,14,"{""14"": 37}","{""9"": 4854, ""14"": 4684}",74944,41.68186874304783,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>9:1,,3,11,
2026_07_15_01_26_56,000126,11,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,6;8;11;16,11;16,16,"{""16"": 37}","{""11"": 4912, ""16"": 4924}",78784,43.81757508342603,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],16>11:2,,14,31,
2026_07_15_01_26_56,000126,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,12;13;15;17,12;17,17,"{""17"": 37}","{""12"": 4992, ""17"": 4879}",78064,43.41713014460512,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>12:3,,9,21,
2026_07_15_01_26_56,000126,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,1;4;19;20,20;4,4,"{""4"": 37}","{""4"": 4774, ""20"": 4899}",76384,42.48275862068966,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],4>20:4,,9,36,
2026_07_15_01_26_56,000128,7,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,7;12;15;17,7;17,17,"{""17"": 37}","{""7"": 4910, ""17"": 4880}",78080,43.42602892102336,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>7:0,,13,16,
2026_07_15_01_26_56,000128,8,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,1;4;8;10,8;10,10,"{""10"": 37}","{""8"": 4840, ""10"": 4874}",77984,43.37263626251391,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],10>8:1,,16,33,
2026_07_15_01_26_56,000128,11,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,6;9;11;13,11;13,13,"{""13"": 37}","{""11"": 4912, ""13"": 4622}",73952,41.1301446051168,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],13>11:2,,9,15,
2026_07_15_01_26_56,000128,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,3;5;16;19,16;3,3,"{""3"": 37}","{""3"": 4846, ""16"": 5018}",77536,43.12347052280312,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>16:3,,4,17,
2026_07_15_01_26_56,000128,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,2;14;18;20,20;14,14,"{""14"": 37}","{""14"": 4722, ""20"": 4900}",75552,42.020022246941046,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>20:4,,5,19,
2026_07_15_01_26_56,000130,5,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,5;7;8;13,5;13,13,"{""13"": 37}","{""5"": 4841, ""13"": 4607}",73712,40.99666295884316,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],13>5:0,,2,15,
2026_07_15_01_26_56,000130,10,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,6;9;10;19,10;6,6,"{""6"": 37}","{""6"": 4619, ""10"": 4923}",73904,41.10344827586207,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],6>10:1,,18,41,
2026_07_15_01_26_56,000130,11,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,3;11;15;16,11;16,16,"{""16"": 37}","{""11"": 4912, ""16"": 4937}",78992,43.93325917686318,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],16>11:2,,13,31,
2026_07_15_01_26_56,000130,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,1;2;17;18,17;2,2,"{""2"": 37}","{""2"": 4808, ""17"": 5023}",76928,42.7853170189099,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],2>17:3,,17,38,
2026_07_15_01_26_56,000130,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,4;12;14;20,20;12,12,"{""12"": 37}","{""12"": 4887, ""20"": 4900}",78192,43.48832035595106,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],12>20:4,,6,28,
2026_07_15_01_26_56,000132,5,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,5;10;12;16,5;16,16,"{""16"": 37}","{""5"": 4861, ""16"": 4913}",78608,43.71968854282536,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],16>5:0,,5,22,
2026_07_15_01_26_56,000132,7,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,1;7;14;17,7;17,17,"{""17"": 37}","{""7"": 4911, ""17"": 4879}",78064,43.41713014460512,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>7:1,,10,15,
2026_07_15_01_26_56,000132,9,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,2;3;9;11,9;3,3,"{""3"": 37}","{""3"": 4847, ""9"": 4852}",77552,43.13236929922136,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>9:2,,3,13,
2026_07_15_01_26_56,000132,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,4;6;15;19,15;6,6,"{""6"": 37}","{""6"": 4609, ""15"": 4844}",73744,41.014460511679644,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,13,22,
2026_07_15_01_26_56,000132,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,8;13;18;20,20;13,13,"{""13"": 37}","{""13"": 4636, ""20"": 4901}",74176,41.25472747497219,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],13>20:4,,5,20,
2026_07_15_01_26_56,000134,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,1;2;6;17,1;17,17,"{""17"": 37}","{""1"": 4927, ""17"": 4889}",78224,43.506117908787544,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>1:0,,16,25,
2026_07_15_01_26_56,000134,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,3;4;8;11,4;11,11,"{""11"": 37}","{""4"": 4848, ""11"": 4839}",77424,43.06117908787542,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],11>4:1,,14,39,
2026_07_15_01_26_56,000134,5,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,5;9;13;18,5;13,13,"{""13"": 37}","{""5"": 4855, ""13"": 4636}",74176,41.25472747497219,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],13>5:2,,2,16,
2026_07_15_01_26_56,000134,10,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,7;10;12;14,10;12,12,"{""12"": 37}","{""10"": 4923, ""12"": 4875}",78000,43.38153503893215,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],12>10:3,,12,34,
2026_07_15_01_26_56,000134,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,15;16;19;20,20;16,16,"{""16"": 37}","{""16"": 4936, ""20"": 4905}",78976,43.92436040044494,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],16>20:4,,6,26,
2026_07_15_01_26_56,000136,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,1;8;12;15,1;12,12,"{""12"": 37}","{""1"": 4927, ""12"": 4882}",78112,43.44382647385984,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],12>1:0,,11,18,
2026_07_15_01_26_56,000136,3,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,2;3;18;19,3;2,2,"{""2"": 37}","{""2"": 4810, ""3"": 5020}",76960,42.803114571746384,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],2>3:1,,11,28,
2026_07_15_01_26_56,000136,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,4;5;6;17,4;17,17,"{""17"": 37}","{""4"": 4848, ""17"": 4884}",78144,43.46162402669633,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>4:2,,12,33,
2026_07_15_01_26_56,000136,9,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,9;11;14;16,9;16,16,"{""16"": 37}","{""9"": 4855, ""16"": 4936}",78976,43.92436040044494,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],16>9:3,,9,23,
2026_07_15_01_26_56,000136,10,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,7;10;13;20,10;13,13,"{""13"": 37}","{""10"": 4922, ""13"": 4649}",74384,41.370411568409345,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],13>10:4,,8,28,
2026_07_15_01_26_56,000138,2,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,1;2;5;13,2;13,13,"{""13"": 37}","{""2"": 4857, ""13"": 4618}",73888,41.09454949944383,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],13>2:0,,10,30,
2026_07_15_01_26_56,000138,7,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,7;9;15;17,7;17,17,"{""17"": 37}","{""7"": 4910, ""17"": 4879}",78064,43.41713014460512,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>7:1,,11,16,
2026_07_15_01_26_56,000138,8,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,6;8;10;12,8;12,12,"{""12"": 37}","{""8"": 4840, ""12"": 4862}",77792,43.265850945494996,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],12>8:2,,6,27,
2026_07_15_01_26_56,000138,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,11;16;18;20,16;11,11,"{""11"": 37}","{""11"": 4841, ""16"": 5023}",77456,43.07897664071191,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],11>16:3,,12,31,
2026_07_15_01_26_56,000138,19,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,3;4;14;19,19;14,14,"{""14"": 37}","{""14"": 4718, ""19"": 4828}",75488,41.98442714126808,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>19:4,,0,10,
2026_07_15_01_26_56,000140,2,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,1;2;6;16,2;16,16,"{""16"": 37}","{""2"": 4856, ""16"": 4922}",78752,43.799777530589544,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],16>2:0,,17,41,
2026_07_15_01_26_56,000140,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,4;8;12;19,4;12,12,"{""12"": 37}","{""4"": 4847, ""12"": 4874}",77984,43.37263626251391,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],12>4:1,,9,33,
2026_07_15_01_26_56,000140,7,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,5;7;13;15,7;13,13,"{""13"": 37}","{""7"": 4910, ""13"": 4602}",73632,40.95216907675195,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],13>7:2,,9,19,
2026_07_15_01_26_56,000140,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,3;9;14;17,17;14,14,"{""14"": 37}","{""14"": 4734, ""17"": 5029}",75744,42.12680756395996,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>17:3,,5,12,
2026_07_15_01_26_56,000140,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,random_balanced,5,,10;11;18;20,20;11,11,"{""11"": 37}","{""11"": 4842, ""20"": 4909}",77472,43.08787541713015,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],11>20:4,,13,28,
