scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000122,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,3;12;17;18,17;3,3,"{""3"": 37}","{""3"": 4796, ""17"": 5030}",76736,42.67853170189099,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>17:4,,6,14,
2026_07_15_01_26_56,000124,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,1;2;8;11,1;2,2,"{""2"": 37}","{""1"": 4925, ""2"": 4820}",77120,42.892102335928804,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0,,14,31,
2026_07_15_01_26_56,000124,7,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,4;5;7;16,7;16,16,"{""16"": 37}","{""7"": 4910, ""16"": 4923}",78768,43.80867630700779,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],16>7:1,,9,19,
2026_07_15_01_26_56,000124,9,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,9;10;19;20,9;20,20,"{""20"": 37}","{""9"": 4854, ""20"": 4827}",77232,42.954393770856505,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],20>9:2,,8,25,
2026_07_15_01_26_56,000124,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,6;13;14;15,13;14,14,"{""14"": 37}","{""13"": 4711, ""14"": 4704}",75264,41.85984427141268,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>13:3,,0,7,
2026_07_15_01_26_56,000124,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,3;12;17;18,17;3,3,"{""3"": 37}","{""3"": 4829, ""17"": 5029}",77264,42.97219132369299,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>17:4,,6,14,
2026_07_15_01_26_56,000126,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,1;2;8;11,1;2,2,"{""2"": 37}","{""1"": 4926, ""2"": 4824}",77184,42.92769744160178,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0,,14,31,
2026_07_15_01_26_56,000126,7,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,4;5;7;16,7;16,16,"{""16"": 37}","{""7"": 4912, ""16"": 4924}",78784,43.81757508342603,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],16>7:1,,12,19,
2026_07_15_01_26_56,000126,9,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,9;10;19;20,9;20,20,"{""20"": 37}","{""9"": 4854, ""20"": 4831}",77296,42.98998887652947,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],20>9:2,,8,25,
2026_07_15_01_26_56,000126,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,6;13;14;15,13;14,14,"{""14"": 37}","{""13"": 4690, ""14"": 4683}",74928,41.67296996662959,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>13:3,,0,7,
2026_07_15_01_26_56,000126,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,3;12;17;18,17;3,3,"{""3"": 37}","{""3"": 4838, ""17"": 5026}",77408,43.052280311457174,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>17:4,,4,13,
2026_07_15_01_26_56,000128,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,1;2;8;11,1;2,2,"{""2"": 37}","{""1"": 4925, ""2"": 4816}",77056,42.856507230255836,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0,,13,30,
2026_07_15_01_26_56,000128,7,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,4;5;7;17,7;17,17,"{""17"": 37}","{""7"": 4910, ""17"": 4880}",78080,43.42602892102336,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>7:1,,13,16,
2026_07_15_01_26_56,000128,9,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,9;10;19;20,9;20,20,"{""20"": 37}","{""9"": 4853, ""20"": 4839}",77424,43.06117908787542,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],20>9:2,,7,25,
2026_07_15_01_26_56,000128,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,6;12;14;15,15;14,14,"{""14"": 37}","{""14"": 4722, ""15"": 4821}",75552,42.020022246941046,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>15:3,,10,13,
2026_07_15_01_26_56,000128,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,3;13;16;18,16;3,3,"{""3"": 37}","{""3"": 4846, ""16"": 5018}",77536,43.12347052280312,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>16:4,,4,17,
2026_07_15_01_26_56,000130,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,1;2;8;11,1;2,2,"{""2"": 37}","{""1"": 4928, ""2"": 4808}",76928,42.7853170189099,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0,,14,30,
2026_07_15_01_26_56,000130,7,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,4;5;7;17,7;17,17,"{""17"": 37}","{""7"": 4910, ""17"": 4879}",78064,43.41713014460512,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>7:1,,12,15,
2026_07_15_01_26_56,000130,9,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,9;10;19;20,9;20,20,"{""20"": 37}","{""9"": 4854, ""20"": 4843}",77488,43.09677419354839,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],20>9:2,,8,25,
2026_07_15_01_26_56,000130,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,6;12;14;15,15;14,14,"{""14"": 37}","{""14"": 4758, ""15"": 4809}",76128,42.34037819799778,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>15:3,,9,12,
2026_07_15_01_26_56,000130,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,3;13;16;18,16;3,3,"{""3"": 37}","{""3"": 4824, ""16"": 5017}",77184,42.92769744160178,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>16:4,,3,17,
2026_07_15_01_26_56,000132,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,1;2;8;11,1;2,2,"{""2"": 37}","{""1"": 4928, ""2"": 4809}",76944,42.79421579532814,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0,,14,30,
2026_07_15_01_26_56,000132,7,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,4;5;7;17,7;17,17,"{""17"": 37}","{""7"": 4911, ""17"": 4879}",78064,43.41713014460512,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>7:1,,10,15,
2026_07_15_01_26_56,000132,9,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,9;10;19;20,9;20,20,"{""20"": 37}","{""9"": 4852, ""20"": 4844}",77504,43.10567296996663,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],20>9:2,,8,25,
2026_07_15_01_26_56,000132,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,6;12;14;15,15;14,14,"{""14"": 37}","{""14"": 4724, ""15"": 4844}",75584,42.03781979977753,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>15:3,,10,12,
2026_07_15_01_26_56,000132,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,3;13;16;18,16;3,3,"{""3"": 37}","{""3"": 4845, ""16"": 5008}",77520,43.114571746384875,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>16:4,,3,17,
2026_07_15_01_26_56,000134,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,1;2;8;11,1;2,2,"{""2"": 37}","{""1"": 4927, ""2"": 4809}",76944,42.79421579532814,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0,,16,30,
2026_07_15_01_26_56,000134,7,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,4;5;7;17,7;17,17,"{""17"": 37}","{""7"": 4911, ""17"": 4890}",78240,43.51501668520579,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>7:1,,13,16,
2026_07_15_01_26_56,000134,9,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,9;10;19;20,9;20,20,"{""20"": 37}","{""9"": 4854, ""20"": 4848}",77568,43.1412680756396,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],20>9:2,,8,25,
2026_07_15_01_26_56,000134,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,6;12;14;15,15;14,14,"{""14"": 37}","{""14"": 4742, ""15"": 4817}",75872,42.1979977753059,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>15:3,,8,15,
2026_07_15_01_26_56,000134,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,3;13;16;18,16;3,3,"{""3"": 37}","{""3"": 4824, ""16"": 5006}",77184,42.92769744160178,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>16:4,,3,17,
2026_07_15_01_26_56,000136,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,1;2;8;11,1;2,2,"{""2"": 37}","{""1"": 4927, ""2"": 4810}",76960,42.803114571746384,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0,,14,31,
2026_07_15_01_26_56,000136,7,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,4;5;7;17,7;17,17,"{""17"": 37}","{""7"": 4911, ""17"": 4885}",78160,43.47052280311457,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>7:1,,13,16,
2026_07_15_01_26_56,000136,9,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,9;10;19;20,9;20,20,"{""20"": 37}","{""9"": 4855, ""20"": 4851}",77616,43.16796440489433,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],20>9:2,,8,25,
2026_07_15_01_26_56,000136,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,6;12;14;15,15;14,14,"{""14"": 37}","{""14"": 4713, ""15"": 4814}",75408,41.93993325917687,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>15:3,,10,15,
2026_07_15_01_26_56,000136,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,3;13;16;18,16;3,3,"{""3"": 37}","{""3"": 4873, ""16"": 5014}",77968,43.363737486095665,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>16:4,,3,17,
2026_07_15_01_26_56,000138,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,1;2;8;11,1;2,2,"{""2"": 37}","{""1"": 4925, ""2"": 4812}",76992,42.82091212458287,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0,,15,30,
2026_07_15_01_26_56,000138,7,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,4;5;7;17,7;17,17,"{""17"": 37}","{""7"": 4910, ""17"": 4880}",78080,43.42602892102336,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>7:1,,11,16,
2026_07_15_01_26_56,000138,9,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,9;10;19;20,9;20,20,"{""20"": 37}","{""9"": 4853, ""20"": 4850}",77600,43.159065628476085,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],20>9:2,,7,25,
2026_07_15_01_26_56,000138,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,6;12;14;15,15;14,14,"{""14"": 37}","{""14"": 4718, ""15"": 4815}",75488,41.98442714126808,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],14>15:3,,9,15,
2026_07_15_01_26_56,000138,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,3;13;16;18,16;3,3,"{""3"": 37}","{""3"": 4857, ""16"": 5023}",77712,43.22135706340379,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>16:4,,3,17,
2026_07_15_01_26_56,000140,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,1;2;8;11,1;2,2,"{""2"": 37}","{""1"": 4926, ""2"": 4814}",77024,42.83870967741935,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0,,15,30,
2026_07_15_01_26_56,000140,7,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,4;5;7;17,7;17,17,"{""17"": 37}","{""7"": 4910, ""17"": 4885}",78160,43.47052280311457,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],17>7:1,,12,15,
2026_07_15_01_26_56,000140,9,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,9;10;19;20,9;20,20,"{""20"": 37}","{""9"": 4852, ""20"": 4846}",77536,43.12347052280312,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],20>9:2,,9,25,
2026_07_15_01_26_56,000140,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,6;12;14;15,15;12,12,"{""12"": 37}","{""12"": 4874, ""15"": 4825}",77984,43.37263626251391,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],12>15:3,,11,23,
2026_07_15_01_26_56,000140,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,distance_greedy,5,,3;13;16;18,16;3,3,"{""3"": 37}","{""3"": 4864, ""16"": 5013}",77824,43.28364849833148,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],3>16:4,,5,17,
