label,ap_03,ap_05,ap_07,aggregate_ap_scope,evaluated_samples,trace_rows,unique_timestamps,receiver_policy,inter_cluster_late_fusion,fusion_method,resource_allocation,clustering,upload_mode,grid_selection_mode,grid_score_mode,cluster_count_mode,payload_bytes,mbps,avg_comm_bytes_per_trace_row,avg_source_cavs,avg_selected_grids,log_path,trace_path,notes
PureLateActualLate41,0.89,0.83,0.49,pooled evaluator over evaluated samples,41,820,41,all-cluster-heads,yes,late,potential_game,singleton,head_only,utility,utility,20,0,0.0,0.00,1.00,0.00,docs\doc_workspace\SGCP\artifacts\pure_late_actual_late_20260719\pure_late_actual_late_41f.log,docs\doc_workspace\SGCP\artifacts\pure_late_actual_late_20260719\pure_late_actual_late_41f_trace.csv,pure late with actual late checkpoint 41f
