scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000068,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 2770, ""13"": 4795, ""14"": 2734, ""19"": 1296}",108800,6.051167964404894,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,10;14;19,5,33,
2026_07_15_01_26_56,000068,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,6;15,15;6,6,"{""6"": 59}","{""6"": 4514, ""15"": 4743}",72224,4.016907675194661,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,6,12,16,
2026_07_15_01_26_56,000068,16,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 4226, ""7"": 4421, ""16"": 4887, ""20"": 2924}",185136,10.296774193548387,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,5;7;20,16,31,
2026_07_15_01_26_56,000068,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,3;17;18,17;18;3,18;3,"{""3"": 59, ""18"": 55}","{""3"": 3233, ""17"": 4976, ""18"": 4990}",131568,7.317463848720801,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,18;3,3,16,
2026_07_15_01_26_56,000070,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,1;4;12,1;12;4,12;4,"{""4"": 56, ""12"": 56}","{""1"": 4925, ""4"": 4827, ""12"": 4883}",155360,8.640711902113459,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,12;4,17,37,
2026_07_15_01_26_56,000070,11,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,2;8;9;11,11;9;2;8,9;2;8,"{""2"": 39, ""8"": 39, ""9"": 39}","{""2"": 2113, ""8"": 1196, ""9"": 3814, ""11"": 4909}",113968,6.338598442714127,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,9;2;8,20,55,
2026_07_15_01_26_56,000070,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 3544, ""13"": 4795, ""14"": 3346, ""19"": 1091}",127696,7.102113459399333,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,10;14;19,3,33,
2026_07_15_01_26_56,000070,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,6;15,15;6,6,"{""6"": 59}","{""6"": 4510, ""15"": 4740}",72160,4.013348164627364,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,6,12,16,
2026_07_15_01_26_56,000070,16,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,5;7;16;20,16;5;20;7,5;20;7,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 4396, ""7"": 2650, ""16"": 4856, ""20"": 2782}",157248,8.745717463848722,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,5;20;7,17,30,
2026_07_15_01_26_56,000070,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,3;17;18,17;18;3,18;3,"{""3"": 57, ""18"": 53}","{""3"": 3200, ""17"": 4972, ""18"": 5023}",131568,7.317463848720801,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,18;3,2,16,
2026_07_15_01_26_56,000072,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,1;2;8;11,1;8;2;11,8;2;11,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4928, ""2"": 3809, ""8"": 4306, ""11"": 3464}",185264,10.303893214682981,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,8;2;11,20,47,
2026_07_15_01_26_56,000072,4,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,4;9;12,4;9;12,9;12,"{""9"": 50, ""12"": 54}","{""4"": 4868, ""9"": 4855, ""12"": 2450}",116880,6.50055617352614,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,9;12,10,42,
2026_07_15_01_26_56,000072,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,10;13;14;19,13;14;10;19,14;10;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 1814, ""13"": 4800, ""14"": 3653, ""19"": 1349}",109056,6.065406006674082,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,14;10;19,5,32,
2026_07_15_01_26_56,000072,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,6;15,15;6,6,"{""6"": 55}","{""6"": 4495, ""15"": 4748}",71920,4.0,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,6,11,18,
2026_07_15_01_26_56,000072,16,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 4429, ""7"": 3483, ""16"": 4868, ""20"": 2877}",172624,9.600889877641823,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,5;7;20,13,29,
2026_07_15_01_26_56,000072,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,3;17;18,17;18;3,18;3,"{""3"": 59, ""18"": 53}","{""3"": 3176, ""17"": 4977, ""18"": 4982}",130528,7.259621802002225,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,18;3,1,16,
2026_07_15_01_26_56,000074,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,1;2;8;11,1;8;2;11,8;2;11,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4931, ""2"": 3394, ""8"": 4177, ""11"": 3115}",170976,9.509232480533926,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,8;2;11,19,46,
2026_07_15_01_26_56,000074,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,4;7;12,12;7;4,7;4,"{""4"": 56, ""7"": 59}","{""4"": 3284, ""7"": 4880, ""12"": 4881}",130624,7.264961067853171,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,7;4,15,43,
2026_07_15_01_26_56,000074,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 2959, ""13"": 4800, ""14"": 2404, ""19"": 1038}",102416,5.696106785317019,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,10;14;19,2,32,
2026_07_15_01_26_56,000074,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,6;15,15;6,6,"{""6"": 54}","{""6"": 4491, ""15"": 4753}",71856,3.996440489432703,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,6,12,18,
2026_07_15_01_26_56,000074,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,3;17;18,17;18;3,18;3,"{""3"": 58, ""18"": 54}","{""3"": 3687, ""17"": 4954, ""18"": 4962}",138384,7.696551724137931,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,18;3,2,16,
2026_07_15_01_26_56,000074,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,5;9;16;20,20;9;16;5,9;16;5,"{""5"": 39, ""9"": 39, ""16"": 39}","{""5"": 1303, ""9"": 4280, ""16"": 2150, ""20"": 4907}",123728,6.881423804226919,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,9;16;5,17,34,
2026_07_15_01_26_56,000076,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,1;2;8;11,1;8;11;2,8;11;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4934, ""2"": 2183, ""8"": 4145, ""11"": 2682}",144160,8.017797552836486,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,8;11;2,19,46,
2026_07_15_01_26_56,000076,4,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,4;9;12,4;9;12,9;12,"{""9"": 52, ""12"": 52}","{""4"": 4853, ""9"": 4858, ""12"": 2642}",120000,6.674082313681869,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,9;12,12,42,
2026_07_15_01_26_56,000076,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,10;13;14;19,13;14;10;19,14;10;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4304, ""13"": 4773, ""14"": 2918, ""19"": 1135}",133712,7.43670745272525,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,14;10;19,5,31,
2026_07_15_01_26_56,000076,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,6;15,15;6,6,"{""6"": 56}","{""6"": 4513, ""15"": 4754}",72208,4.016017797552837,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,6,11,18,
2026_07_15_01_26_56,000076,16,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 4367, ""7"": 3900, ""16"": 4885, ""20"": 2996}",180208,10.02269187986652,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,5;7;20,14,30,
2026_07_15_01_26_56,000076,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,3;17;18,17;18;3,18;3,"{""3"": 59, ""18"": 55}","{""3"": 3633, ""17"": 5003, ""18"": 4970}",137648,7.655617352614016,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,18;3,4,17,
2026_07_15_01_26_56,000078,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,1;2;8;11,1;8;2;11,8;2;11,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4934, ""2"": 3259, ""8"": 4251, ""11"": 4338}",189568,10.543270300333704,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,8;2;11,19,45,
2026_07_15_01_26_56,000078,4,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,4;9;12,4;9;12,9;12,"{""9"": 52, ""12"": 52}","{""4"": 4858, ""9"": 4856, ""12"": 2720}",121216,6.741713014460512,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,9;12,10,44,
2026_07_15_01_26_56,000078,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,10;13;14;19,13;14;10;19,14;10;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 3981, ""13"": 4778, ""14"": 3123, ""19"": 1062}",130656,7.266740823136819,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,14;10;19,5,31,
2026_07_15_01_26_56,000078,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,6;15,15;6,6,"{""6"": 54}","{""6"": 4513, ""15"": 4753}",72208,4.016017797552837,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,6,13,19,
2026_07_15_01_26_56,000078,16,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 4210, ""7"": 3764, ""16"": 4880, ""20"": 2680}",170464,9.48075639599555,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,5;7;20,12,30,
2026_07_15_01_26_56,000078,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,3;17;18,17;18;3,18;3,"{""3"": 59, ""18"": 55}","{""3"": 3821, ""17"": 4995, ""18"": 4993}",141024,7.843381535038931,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,18;3,4,17,
2026_07_15_01_26_56,000080,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,1;2;8;11,1;2;11;8,2;11;8,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4933, ""2"": 3831, ""8"": 937, ""11"": 2384}",114432,6.36440489432703,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,2;11;8,21,46,
2026_07_15_01_26_56,000080,4,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,4;9;12,4;9;12,9;12,"{""9"": 52, ""12"": 55}","{""4"": 4847, ""9"": 4857, ""12"": 2836}",123088,6.845828698553949,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,9;12,9,46,
2026_07_15_01_26_56,000080,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,10;13;14;19,13;14;10;19,14;10;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4510, ""13"": 4772, ""14"": 3685, ""19"": 1265}",151360,8.418242491657397,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,14;10;19,6,32,
2026_07_15_01_26_56,000080,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,6;15,15;6,6,"{""6"": 56}","{""6"": 4512, ""15"": 4751}",72192,4.015127919911012,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,6,11,18,
2026_07_15_01_26_56,000080,16,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 4331, ""7"": 3672, ""16"": 4897, ""20"": 3025}",176448,9.81357063403782,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,5;7;20,14,30,
2026_07_15_01_26_56,000080,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,3;17;18,17;18;3,18;3,"{""3"": 59, ""18"": 55}","{""3"": 3847, ""17"": 4990, ""18"": 4961}",140928,7.838042269187986,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,18;3,4,18,
2026_07_15_01_26_56,000082,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,1;2;8;11,1;8;2;11,8;2;11,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4932, ""2"": 4230, ""8"": 4205, ""11"": 4128}",201008,11.179532814238042,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,8;2;11,22,46,
2026_07_15_01_26_56,000082,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,4;7;12,12;7;4,7;4,"{""4"": 55, ""7"": 58}","{""4"": 3377, ""7"": 4888, ""12"": 4915}",132240,7.354838709677419,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,7;4,15,42,
2026_07_15_01_26_56,000082,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,10;13;14;19,13;14;10;19,14;10;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4479, ""13"": 4801, ""14"": 3624, ""19"": 1242}",149520,8.315906562847609,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,14;10;19,6,32,
2026_07_15_01_26_56,000082,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,6;15,15;6,6,"{""6"": 56}","{""6"": 4527, ""15"": 4758}",72432,4.028476084538376,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,6,13,18,
2026_07_15_01_26_56,000082,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,3;16;17;18,17;3;16;18,3;16;18,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3627, ""16"": 2002, ""17"": 4970, ""18"": 971}",105600,5.8731924360400445,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,3;16;18,8,27,
2026_07_15_01_26_56,000082,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,5;9;20,20;9;5,9;5,"{""5"": 46, ""9"": 50}","{""5"": 1439, ""9"": 4807, ""20"": 4906}",99936,5.558175750834261,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,9;5,15,30,
2026_07_15_01_26_56,000084,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,60.0,1;2;8;11,1;8;2;11,8;2;11,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4932, ""2"": 3661, ""8"": 4161, ""11"": 4164}",191776,10.66607341490545,10,40.0,60.0,ns3,899,0.5,10,12,28,,,[],[],,8;2;11,17,45,
