scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000124,4,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;4,4;3,3,"{""3"": 9}","{""3"": 2009, ""4"": 4850}",32144,3>4:7,,15,30,
2026_07_15_01_26_56,000124,5,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,5;13,5;13,13,"{""13"": 46}","{""5"": 4870, ""13"": 4586}",73376,13>5:4,,14,16,
2026_07_15_01_26_56,000124,8,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,8;14,8;14,14,"{""14"": 12}","{""8"": 4840, ""14"": 322}",5152,14>8:1,,14,21,
2026_07_15_01_26_56,000124,10,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,10;12,10;12,12,"{""12"": 48}","{""10"": 4926, ""12"": 4933}",78928,12>10:2,,21,34,
2026_07_15_01_26_56,000124,16,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,16;18,16;18,18,"{""18"": 23}","{""16"": 5015, ""18"": 3939}",63024,18>16:0,,9,16,
2026_07_15_01_26_56,000124,19,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,17;19,19;17,17,"{""17"": 22}","{""17"": 2540, ""19"": 4829}",40640,17>19:6,,5,19,
2026_07_15_01_26_56,000126,4,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;4,4;3,3,"{""3"": 9}","{""3"": 1983, ""4"": 4849}",31728,3>4:5,,15,30,
2026_07_15_01_26_56,000126,5,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,5;13,5;13,13,"{""13"": 45}","{""5"": 4875, ""13"": 4579}",73264,13>5:2,,10,16,
2026_07_15_01_26_56,000126,8,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,8;14,8;14,14,"{""14"": 11}","{""8"": 4840, ""14"": 328}",5248,14>8:1,,15,20,
2026_07_15_01_26_56,000126,16,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,16;18,16;18,18,"{""18"": 21}","{""16"": 5021, ""18"": 3938}",63008,18>16:0,,10,16,
2026_07_15_01_26_56,000126,19,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,17;19,19;17,17,"{""17"": 22}","{""17"": 2537, ""19"": 4829}",40592,17>19:4,,5,18,
2026_07_15_01_26_56,000128,4,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,4;17,4;17,17,"{""17"": 9}","{""4"": 4851, ""17"": 2112}",33792,17>4:6,,16,33,
2026_07_15_01_26_56,000128,5,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,5;13,5;13,13,"{""13"": 46}","{""5"": 4864, ""13"": 4605}",73680,13>5:2,,13,15,
2026_07_15_01_26_56,000128,8,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,8;14,8;14,14,"{""14"": 11}","{""8"": 4840, ""14"": 313}",5008,14>8:1,,13,20,
2026_07_15_01_26_56,000128,16,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,16;18,16;18,18,"{""18"": 23}","{""16"": 5018, ""18"": 3967}",63472,18>16:0,,11,16,
2026_07_15_01_26_56,000128,19,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;19,19;3,3,"{""3"": 27}","{""3"": 3828, ""19"": 4830}",61248,3>19:4,,5,11,
2026_07_15_01_26_56,000130,4,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,4;17,4;17,17,"{""17"": 9}","{""4"": 4849, ""17"": 2108}",33728,17>4:6,,14,33,
2026_07_15_01_26_56,000130,5,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,5;13,5;13,13,"{""13"": 46}","{""5"": 4841, ""13"": 4589}",73424,13>5:2,,10,15,
2026_07_15_01_26_56,000130,7,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,7;16,7;16,16,"{""16"": 23}","{""7"": 4910, ""16"": 1365}",21840,16>7:0,,16,18,
2026_07_15_01_26_56,000130,8,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,8;14,8;14,14,"{""14"": 11}","{""8"": 4840, ""14"": 319}",5104,14>8:1,,12,20,
2026_07_15_01_26_56,000130,19,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;19,19;3,3,"{""3"": 27}","{""3"": 3743, ""19"": 4829}",59888,3>19:4,,4,11,
2026_07_15_01_26_56,000132,4,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,4;17,4;17,17,"{""17"": 9}","{""4"": 4850, ""17"": 2104}",33664,17>4:6,,14,33,
2026_07_15_01_26_56,000132,5,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,5;13,5;13,13,"{""13"": 46}","{""5"": 4861, ""13"": 4621}",73936,13>5:2,,14,15,
2026_07_15_01_26_56,000132,8,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,8;14,8;14,14,"{""14"": 11}","{""8"": 4840, ""14"": 307}",4912,14>8:0,,12,21,
2026_07_15_01_26_56,000132,16,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,16;18,16;18,18,"{""18"": 23}","{""16"": 5008, ""18"": 3984}",63744,18>16:1,,9,16,
2026_07_15_01_26_56,000132,19,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;19,19;3,3,"{""3"": 27}","{""3"": 3672, ""19"": 4829}",58752,3>19:4,,0,11,
2026_07_15_01_26_56,000134,1,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,1;13,1;13,13,"{""13"": 47}","{""1"": 4927, ""13"": 4613}",73808,13>1:2,,18,22,
2026_07_15_01_26_56,000134,4,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,4;17,4;17,17,"{""17"": 9}","{""4"": 4848, ""17"": 2098}",33568,17>4:6,,16,33,
2026_07_15_01_26_56,000134,8,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,8;14,8;14,14,"{""14"": 11}","{""8"": 4840, ""14"": 312}",4992,14>8:0,,11,21,
2026_07_15_01_26_56,000134,19,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;19,19;3,3,"{""3"": 27}","{""3"": 3558, ""19"": 4830}",56928,3>19:4,,2,11,
2026_07_15_01_26_56,000134,20,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,16;20,20;16,16,"{""16"": 24}","{""16"": 2105, ""20"": 4905}",33680,16>20:1,,19,26,
2026_07_15_01_26_56,000136,1,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,1;13,1;13,13,"{""13"": 48}","{""1"": 4927, ""13"": 4630}",74080,13>1:2,,17,23,
2026_07_15_01_26_56,000136,4,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,4;17,4;17,17,"{""17"": 9}","{""4"": 4848, ""17"": 2094}",33504,17>4:6,,13,33,
2026_07_15_01_26_56,000136,7,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,7;16,7;16,16,"{""16"": 22}","{""7"": 4911, ""16"": 1838}",29408,16>7:0,,17,19,
2026_07_15_01_26_56,000136,8,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,8;14,8;14,14,"{""14"": 12}","{""8"": 4842, ""14"": 310}",4960,14>8:1,,12,21,
2026_07_15_01_26_56,000136,19,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;19,19;3,3,"{""3"": 27}","{""3"": 3474, ""19"": 4831}",55584,3>19:4,,2,10,
2026_07_15_01_26_56,000138,4,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,4;17,4;17,17,"{""17"": 9}","{""4"": 4852, ""17"": 2078}",33248,17>4:6,,14,33,
2026_07_15_01_26_56,000138,7,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,7;16,7;16,16,"{""16"": 23}","{""7"": 4910, ""16"": 2033}",32528,16>7:0,,15,19,
2026_07_15_01_26_56,000138,8,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,8;14,8;14,14,"{""14"": 12}","{""8"": 4840, ""14"": 315}",5040,14>8:1,,13,21,
2026_07_15_01_26_56,000138,10,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,10;12,10;12,12,"{""12"": 48}","{""10"": 4921, ""12"": 4924}",78784,12>10:2,,15,33,
2026_07_15_01_26_56,000138,19,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;19,19;3,3,"{""3"": 27}","{""3"": 3372, ""19"": 4828}",53952,3>19:4,,1,11,
2026_07_15_01_26_56,000140,4,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,4;17,4;17,17,"{""17"": 9}","{""4"": 4847, ""17"": 2080}",33280,17>4:6,,14,33,
2026_07_15_01_26_56,000140,7,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,7;16,7;16,16,"{""16"": 23}","{""7"": 4910, ""16"": 2206}",35296,16>7:0,,15,18,
2026_07_15_01_26_56,000140,8,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,8;14,8;14,14,"{""14"": 12}","{""8"": 4839, ""14"": 295}",4720,14>8:1,,11,22,
2026_07_15_01_26_56,000140,10,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,10;12,10;12,12,"{""12"": 47}","{""10"": 4922, ""12"": 4924}",78784,12>10:2,,13,33,
2026_07_15_01_26_56,000140,19,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;19,19;3,3,"{""3"": 27}","{""3"": 3300, ""19"": 4828}",52800,3>19:4,,2,11,
