label,trace_path,ap_03,ap_05,ap_07,raw_lidar_mbps,total_mbps,frame_count,trace_rows,detector_calls_total,detector_calls_per_frame,detector_calls_per_frame_p95,mean_source_cavs_per_call,mean_uploaded_cavs_per_call,mean_selected_grids_per_call,mean_input_points_per_call,mean_input_points_per_frame,mean_pred_boxes_per_call,mean_pred_boxes_per_frame,mean_raw_bytes_per_call,mean_frame_comm_time_ms_per_call_row,calibrated_gflops_per_forward,profiled_detector_gflops_per_frame,profiled_detector_gflops_per_second_at_10hz,input_adjusted_detector_gflops_per_frame,input_adjusted_point_feature_gflops_per_frame
clustered_early_only_cv,docs\doc_workspace\SGCP\artifacts\table2_fusion_cv_20260724\clustered_early_only_cv_trace.csv,,,,59.482006,59.482006,41,246,246,6.000,6.000,2.667,1.667,61.354,12628.3,75769.7,20.362,122.171,123920.8,41.172,89.411751,536.470508,5364.705084,536.912389,0.809067
