scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,gt_scope,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,selective_global_budget_bytes,selective_global_admitted_bytes,selective_global_candidate_bytes,selective_global_admitted_links,selective_global_candidate_links,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,upload_density_cap_rho,edgecooper_pmax_density_cap_rho,local_preserving_output,local_preserving_extra_calls,local_preserving_extra_point_counts_json,upload_density_cap_seed,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_29_02_32_08,000076,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1662416,51,51,9,9;11;13,11;13,"{""11"": 11, ""13"": 10}","{""9"": 13819, ""11"": 1974, ""13"": 1038}",48192,2.6803114571746383,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""9"": 13819}",,2,ns3,899,0.5,10,12,28,,,[],[],,11;13,27,53,
2026_07_29_02_32_08,000076,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1662416,51,51,10,10;8;16;19,8;16;19,"{""8"": 11, ""16"": 11, ""19"": 11}","{""8"": 1357, ""10"": 13999, ""16"": 2022, ""19"": 799}",66848,3.717908787541713,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""10"": 13999}",,2,ns3,899,0.5,10,12,28,,,[],[],,8;16;19,28,69,
2026_07_29_02_32_08,000076,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1662416,51,51,11,11;1;2;10,1;2;10,"{""1"": 10, ""2"": 10, ""10"": 10}","{""1"": 755, ""2"": 882, ""10"": 1491, ""11"": 13862}",50048,2.7835372636262514,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""11"": 13862}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;2;10,30,68,
2026_07_29_02_32_08,000076,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1662416,51,51,12,12;4;7;8,4;7;8,"{""4"": 10, ""7"": 11, ""8"": 11}","{""4"": 773, ""7"": 1724, ""8"": 1410, ""12"": 13921}",62512,3.4767519466073415,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""12"": 13921}",,2,ns3,899,0.5,10,12,28,,,[],[],,4;7;8,28,55,
2026_07_29_02_32_08,000076,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1662416,51,51,13,13;5;9;19,5;9;19,"{""5"": 11, ""9"": 11, ""19"": 10}","{""5"": 1541, ""9"": 836, ""13"": 13582, ""19"": 512}",46224,2.570856507230256,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""13"": 13582}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;9;19,18,55,
2026_07_29_02_32_08,000076,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1662416,51,51,14,14,,{},"{""14"": 14276}",0,0.0,10,40.0,60.0,,,,,2.0,2.0,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,3,7,
2026_07_29_02_32_08,000076,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1662416,51,51,15,15;6,6,"{""6"": 11}","{""6"": 1808, ""15"": 13485}",28928,1.6088987764182425,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""15"": 13485}",,2,ns3,899,0.5,10,12,28,,,[],[],,6,17,62,
2026_07_29_02_32_08,000076,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1662416,51,51,16,16;10;17;20,10;17;20,"{""10"": 11, ""17"": 11, ""20"": 9}","{""10"": 1997, ""16"": 13891, ""17"": 1641, ""20"": 439}",65232,3.628031145717464,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""16"": 13891}",,2,ns3,899,0.5,10,12,28,,,[],[],,10;17;20,32,70,
2026_07_29_02_32_08,000076,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1662416,51,51,17,17;3;16;18,3;16;18,"{""3"": 11, ""16"": 10, ""18"": 11}","{""3"": 870, ""16"": 1694, ""17"": 14123, ""18"": 1684}",67968,3.7802002224694107,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""17"": 14123}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;16;18,24,65,
2026_07_29_02_32_08,000076,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1662416,51,51,18,18;3;17,3;17,"{""3"": 11, ""17"": 11}","{""3"": 1702, ""17"": 1828, ""18"": 14179}",56480,3.1412680756395996,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""18"": 14179}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;17,17,44,
2026_07_29_02_32_08,000076,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1662416,51,51,19,19;9;13;20,9;13;20,"{""9"": 11, ""13"": 10, ""20"": 11}","{""9"": 741, ""13"": 968, ""19"": 13702, ""20"": 2066}",60400,3.3592880978865405,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""19"": 13702}",,2,ns3,899,0.5,10,12,28,,,[],[],,9;13;20,21,53,
2026_07_29_02_32_08,000076,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1662416,51,51,20,20;5;7;9,5;7;9,"{""5"": 10, ""7"": 10, ""9"": 11}","{""5"": 743, ""7"": 1318, ""9"": 1504, ""20"": 13918}",57040,3.172413793103448,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""20"": 13918}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;7;9,31,61,
2026_07_29_02_32_08,000078,1,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,1,1;2;4;8,2;4;8,"{""2"": 10, ""4"": 10, ""8"": 9}","{""1"": 13979, ""2"": 1329, ""4"": 1768, ""8"": 819}",62656,3.48476084538376,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""1"": 13979}",,2,ns3,899,0.5,10,12,28,,,[],[],,2;4;8,33,70,
2026_07_29_02_32_08,000078,2,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,2,2;1;10;11,1;10;11,"{""1"": 10, ""10"": 11, ""11"": 8}","{""1"": 665, ""2"": 13847, ""10"": 1806, ""11"": 623}",49504,2.7532814238042267,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""2"": 13847}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;10;11,29,71,
2026_07_29_02_32_08,000078,3,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,3,3;16;17;18,16;17;18,"{""16"": 10, ""17"": 11, ""18"": 11}","{""3"": 14039, ""16"": 1544, ""17"": 898, ""18"": 1618}",64960,3.6129032258064515,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""3"": 14039}",,2,ns3,899,0.5,10,12,28,,,[],[],,16;17;18,22,64,
2026_07_29_02_32_08,000078,4,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,4,4;1;7;12,1;7;12,"{""1"": 11, ""7"": 11, ""12"": 10}","{""1"": 1916, ""4"": 13750, ""7"": 1635, ""12"": 1000}",72816,4.049833147942158,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""4"": 13750}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;7;12,33,71,
2026_07_29_02_32_08,000078,5,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,5,5;13;19;20,13;19;20,"{""13"": 11, ""19"": 11, ""20"": 10}","{""5"": 13966, ""13"": 1603, ""19"": 1256, ""20"": 1088}",63152,3.5123470522803113,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""5"": 13966}",,2,ns3,899,0.5,10,12,28,,,[],[],,13;19;20,26,47,
2026_07_29_02_32_08,000078,6,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,6,6;15,15,"{""15"": 11}","{""6"": 13194, ""15"": 1135}",18160,1.0100111234705227,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""6"": 13194}",,2,ns3,899,0.5,10,12,28,,,[],[],,15,15,51,
2026_07_29_02_32_08,000078,7,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,7,7;4;5;12,4;5;12,"{""4"": 11, ""5"": 11, ""12"": 11}","{""4"": 1214, ""5"": 1107, ""7"": 13961, ""12"": 1459}",60480,3.363737486095662,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""7"": 13961}",,2,ns3,899,0.5,10,12,28,,,[],[],,4;5;12,31,49,
2026_07_29_02_32_08,000078,8,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,8,8;2;11;12,2;11;12,"{""2"": 11, ""11"": 11, ""12"": 11}","{""2"": 1708, ""8"": 13738, ""11"": 1356, ""12"": 1933}",79952,4.4467185761957735,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""8"": 13738}",,2,ns3,899,0.5,10,12,28,,,[],[],,2;11;12,30,48,
2026_07_29_02_32_08,000078,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,9,9;11;13,11;13,"{""11"": 11, ""13"": 10}","{""9"": 13821, ""11"": 1918, ""13"": 1015}",46928,2.6100111234705228,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""9"": 13821}",,2,ns3,899,0.5,10,12,28,,,[],[],,11;13,28,53,
2026_07_29_02_32_08,000078,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,10,10;8;16;19,8;16;19,"{""8"": 11, ""16"": 11, ""19"": 11}","{""8"": 1374, ""10"": 13996, ""16"": 2017, ""19"": 786}",66832,3.7170189098998887,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""10"": 13996}",,2,ns3,899,0.5,10,12,28,,,[],[],,8;16;19,30,70,
2026_07_29_02_32_08,000078,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,11,11;1;2;10,1;2;10,"{""1"": 11, ""2"": 11, ""10"": 10}","{""1"": 816, ""2"": 911, ""10"": 1491, ""11"": 13862}",51488,2.863626251390434,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""11"": 13862}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;2;10,31,69,
2026_07_29_02_32_08,000078,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,12,12;4;7;8,4;7;8,"{""4"": 10, ""7"": 11, ""8"": 11}","{""4"": 797, ""7"": 1735, ""8"": 1415, ""12"": 13942}",63152,3.5123470522803113,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""12"": 13942}",,2,ns3,899,0.5,10,12,28,,,[],[],,4;7;8,29,55,
2026_07_29_02_32_08,000078,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,13,13;5;9;19,5;9;19,"{""5"": 11, ""9"": 11, ""19"": 10}","{""5"": 1567, ""9"": 782, ""13"": 13583, ""19"": 599}",47168,2.6233592880978867,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""13"": 13583}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;9;19,18,55,
2026_07_29_02_32_08,000078,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,14,14,,{},"{""14"": 14292}",0,0.0,10,40.0,60.0,,,,,2.0,2.0,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,5,8,
2026_07_29_02_32_08,000078,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,15,15;6,6,"{""6"": 11}","{""6"": 1632, ""15"": 13505}",26112,1.4522803114571747,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""15"": 13505}",,2,ns3,899,0.5,10,12,28,,,[],[],,6,18,62,
2026_07_29_02_32_08,000078,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,16,16;10;17;20,10;17;20,"{""10"": 11, ""17"": 11, ""20"": 9}","{""10"": 2007, ""16"": 13902, ""17"": 1785, ""20"": 455}",67952,3.779310344827586,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""16"": 13902}",,2,ns3,899,0.5,10,12,28,,,[],[],,10;17;20,33,69,
2026_07_29_02_32_08,000078,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,17,17;3;16;18,3;16;18,"{""3"": 11, ""16"": 10, ""18"": 11}","{""3"": 896, ""16"": 1686, ""17"": 14122, ""18"": 1712}",68704,3.821134593993326,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""17"": 14122}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;16;18,25,65,
2026_07_29_02_32_08,000078,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,18,18;3;17,3;17,"{""3"": 11, ""17"": 11}","{""3"": 1508, ""17"": 1819, ""18"": 14179}",53232,2.960622914349277,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""18"": 14179}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;17,16,44,
2026_07_29_02_32_08,000078,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,19,19;9;13;20,9;13;20,"{""9"": 10, ""13"": 11, ""20"": 11}","{""9"": 744, ""13"": 966, ""19"": 13702, ""20"": 2066}",60416,3.360177975528365,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""19"": 13702}",,2,ns3,899,0.5,10,12,28,,,[],[],,9;13;20,21,53,
2026_07_29_02_32_08,000078,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1665872,51,51,20,20;5;7;9,5;7;9,"{""5"": 10, ""7"": 10, ""9"": 11}","{""5"": 754, ""7"": 1282, ""9"": 1410, ""20"": 13917}",55136,3.0665183537263627,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""20"": 13917}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;7;9,29,61,
2026_07_29_02_32_08,000080,1,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,1,1;2;4;8,2;4;8,"{""2"": 12, ""4"": 12, ""8"": 10}","{""1"": 13978, ""2"": 1488, ""4"": 1994, ""8"": 853}",69360,3.85761957730812,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""1"": 13978}",,2,ns3,899,0.5,10,12,28,,,[],[],,2;4;8,35,71,
2026_07_29_02_32_08,000080,2,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,2,2;1;11,1;11,"{""1"": 11, ""11"": 12}","{""1"": 674, ""2"": 13848, ""11"": 999}",26768,1.488765294771969,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""2"": 13848}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;11,24,71,
2026_07_29_02_32_08,000080,3,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,3,3;16;17;18,16;17;18,"{""16"": 11, ""17"": 12, ""18"": 12}","{""3"": 14029, ""16"": 1764, ""17"": 968, ""18"": 1804}",72576,4.036484983314794,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""3"": 14029}",,2,ns3,899,0.5,10,12,28,,,[],[],,16;17;18,24,64,
2026_07_29_02_32_08,000080,4,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,4,4;1;7;12,1;7;12,"{""1"": 12, ""7"": 12, ""12"": 12}","{""1"": 2030, ""4"": 13748, ""7"": 1650, ""12"": 1191}",77936,4.334593993325917,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""4"": 13748}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;7;12,31,71,
2026_07_29_02_32_08,000080,5,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,5,5;13;19;20,13;19;20,"{""13"": 12, ""19"": 11, ""20"": 12}","{""5"": 13962, ""13"": 1810, ""19"": 1137, ""20"": 1232}",66864,3.718798665183537,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""5"": 13962}",,2,ns3,899,0.5,10,12,28,,,[],[],,13;19;20,24,47,
2026_07_29_02_32_08,000080,6,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,6,6;15,15,"{""15"": 12}","{""6"": 13205, ""15"": 1316}",21056,1.171078976640712,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""6"": 13205}",,2,ns3,899,0.5,10,12,28,,,[],[],,15,15,51,
2026_07_29_02_32_08,000080,7,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,7,7;4;12;20,4;12;20,"{""4"": 12, ""12"": 12, ""20"": 12}","{""4"": 1239, ""7"": 13974, ""12"": 1558, ""20"": 1176}",63568,3.5354838709677416,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""7"": 13974}",,2,ns3,899,0.5,10,12,28,,,[],[],,4;12;20,30,49,
2026_07_29_02_32_08,000080,8,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,8,8;2;11;12,2;11;12,"{""2"": 12, ""11"": 11, ""12"": 12}","{""2"": 1783, ""8"": 13737, ""11"": 1454, ""12"": 2064}",84816,4.7172413793103445,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""8"": 13737}",,2,ns3,899,0.5,10,12,28,,,[],[],,2;11;12,28,48,
2026_07_29_02_32_08,000080,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,9,9;5;11;13,5;11;13,"{""5"": 12, ""11"": 12, ""13"": 10}","{""5"": 1505, ""9"": 13820, ""11"": 2099, ""13"": 1040}",74304,4.132591768631813,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""9"": 13820}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;11;13,30,53,
2026_07_29_02_32_08,000080,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,10,10;8;16;19,8;16;19,"{""8"": 12, ""16"": 12, ""19"": 12}","{""8"": 1450, ""10"": 13976, ""16"": 2217, ""19"": 825}",71872,3.9973303670745275,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""10"": 13976}",,2,ns3,899,0.5,10,12,28,,,[],[],,8;16;19,35,70,
2026_07_29_02_32_08,000080,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,11,11;1;2;10,1;2;10,"{""1"": 12, ""2"": 11, ""10"": 12}","{""1"": 839, ""2"": 929, ""10"": 1753, ""11"": 13866}",56336,3.1332591768631812,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""11"": 13866}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;2;10,30,68,
2026_07_29_02_32_08,000080,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,12,12;4;7;8,4;7;8,"{""4"": 11, ""7"": 12, ""8"": 12}","{""4"": 832, ""7"": 1866, ""8"": 1478, ""12"": 13953}",66816,3.7161290322580647,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""12"": 13953}",,2,ns3,899,0.5,10,12,28,,,[],[],,4;7;8,29,55,
2026_07_29_02_32_08,000080,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,13,13;5;9;19,5;9;19,"{""5"": 12, ""9"": 12, ""19"": 11}","{""5"": 1656, ""9"": 896, ""13"": 13628, ""19"": 521}",49168,2.734593993325918,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""13"": 13628}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;9;19,18,55,
2026_07_29_02_32_08,000080,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,14,14,,{},"{""14"": 14250}",0,0.0,10,40.0,60.0,,,,,2.0,2.0,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,3,8,
2026_07_29_02_32_08,000080,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,full-frame,grid,,,,,,,singleton,20,60.0,1078800,1078800,1578912,49,49,15,15;6,6,"{""6"": 12}","{""6"": 1755, ""15"": 13527}",28080,1.5617352614015574,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""15"": 13527}",,2,ns3,899,0.5,10,12,28,,,[],[],,6,17,62,
