scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,gt_scope,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,selective_global_budget_bytes,selective_global_admitted_bytes,selective_global_candidate_bytes,selective_global_admitted_links,selective_global_candidate_links,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,upload_density_cap_rho,edgecooper_pmax_density_cap_rho,local_preserving_output,local_preserving_extra_calls,local_preserving_extra_point_counts_json,upload_density_cap_seed,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_29_02_32_08,000070,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,6;15,15;6,6,"{""6"": 13}","{""6"": 6742, ""15"": 13489}",107872,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""15"": 13489}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[878464],6>15:0,,17,62,
2026_07_29_02_32_08,000070,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,9;16,16,,{},"{""16"": 13833}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[878464],,,26,69,
2026_07_29_02_32_08,000070,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,17;18,17,,{},"{""17"": 14129}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[878464],,,19,65,
2026_07_29_02_32_08,000070,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,3;17;18,18;3;17,3;17,"{""3"": 6, ""17"": 9}","{""3"": 6742, ""17"": 6741, ""18"": 14222}",215728,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""18"": 14222}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[878464],3>18:0;17>18:3,,18,46,
2026_07_29_02_32_08,000070,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,19;20,19;20,20,"{""20"": 18}","{""19"": 13707, ""20"": 6741}",107856,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""19"": 13707}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[878464],20>19:7,,22,54,
2026_07_29_02_32_08,000070,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,19;20,20,,{},"{""20"": 13917}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[878464],,,25,62,
2026_07_29_02_32_08,000072,1,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,1;4,1;4,4,"{""4"": 6}","{""1"": 13979, ""4"": 6742}",107872,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""1"": 13979}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],4>1:6,,30,71,
2026_07_29_02_32_08,000072,2,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,2,2,,{},"{""2"": 13830}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],,,21,72,
2026_07_29_02_32_08,000072,3,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,3;18,3,,{},"{""3"": 14068}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],,,19,65,
2026_07_29_02_32_08,000072,4,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,1;4,4,,{},"{""4"": 13811}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],,,17,71,
2026_07_29_02_32_08,000072,5,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,5;7;10,5;7;10,7;10,"{""7"": 8, ""10"": 33}","{""5"": 13965, ""7"": 6739, ""10"": 5879}",201888,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""5"": 13965}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],7>5:4;10>5:1,,29,47,
2026_07_29_02_32_08,000072,6,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,6;15,6;15,15,"{""15"": 9}","{""6"": 13135, ""15"": 677}",10832,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""6"": 13135}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],15>6:0,,16,50,
2026_07_29_02_32_08,000072,7,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,5;7,7,,{},"{""7"": 13959}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],,,22,51,
2026_07_29_02_32_08,000072,8,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,8;11,8,,{},"{""8"": 13744}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],,,22,48,
2026_07_29_02_32_08,000072,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,9;16,9;16,16,"{""16"": 7}","{""9"": 13817, ""16"": 6742}",107872,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""9"": 13817}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],16>9:5,,22,53,
2026_07_29_02_32_08,000072,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,5;10,10,,{},"{""10"": 14033}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],,,22,68,
2026_07_29_02_32_08,000072,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,8;11,11;8,8,"{""8"": 23}","{""8"": 1888, ""11"": 13861}",30208,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""11"": 13861}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],8>11:2,,22,68,
2026_07_29_02_32_08,000072,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,12,12,,{},"{""12"": 13906}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],,,14,55,
2026_07_29_02_32_08,000072,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,13,13,,{},"{""13"": 13566}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],,,11,55,
2026_07_29_02_32_08,000072,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,14,14,,{},"{""14"": 14267}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],,,3,7,
2026_07_29_02_32_08,000072,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,6;15,15,,{},"{""15"": 13501}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],,,16,62,
2026_07_29_02_32_08,000072,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,9;16,16,,{},"{""16"": 13827}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],,,24,70,
2026_07_29_02_32_08,000072,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,17;18,17,,{},"{""17"": 14140}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],,,19,65,
2026_07_29_02_32_08,000072,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,3;17;18,18;3;17,3;17,"{""3"": 6, ""17"": 9}","{""3"": 6742, ""17"": 6742, ""18"": 14223}",215744,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""18"": 14223}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],3>18:0;17>18:3,,17,45,
2026_07_29_02_32_08,000072,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,19;20,19;20,20,"{""20"": 18}","{""19"": 13702, ""20"": 6741}",107856,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""19"": 13702}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],20>19:7,,24,54,
2026_07_29_02_32_08,000072,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,19;20,20,,{},"{""20"": 13917}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[782272],,,24,61,
2026_07_29_02_32_08,000074,1,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,1;4,1;4,4,"{""4"": 5}","{""1"": 13979, ""4"": 6742}",107872,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""1"": 13979}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],4>1:6,,29,70,
2026_07_29_02_32_08,000074,2,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,2,2,,{},"{""2"": 13831}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],,,21,72,
2026_07_29_02_32_08,000074,3,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,3;18,3,,{},"{""3"": 14058}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],,,20,65,
2026_07_29_02_32_08,000074,4,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,1;4,4,,{},"{""4"": 13788}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],,,19,71,
2026_07_29_02_32_08,000074,5,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,5;7;10,5;7;10,7;10,"{""7"": 8, ""10"": 33}","{""5"": 13965, ""7"": 6741, ""10"": 5929}",202720,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""5"": 13965}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],7>5:4;10>5:1,,27,47,
2026_07_29_02_32_08,000074,6,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,6;15,6;15,15,"{""15"": 8}","{""6"": 13165, ""15"": 707}",11312,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""6"": 13165}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],15>6:0,,17,50,
2026_07_29_02_32_08,000074,7,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,5;7,7,,{},"{""7"": 13968}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],,,22,50,
2026_07_29_02_32_08,000074,8,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,8;11,8,,{},"{""8"": 13742}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],,,24,48,
2026_07_29_02_32_08,000074,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,9;16,9;16,16,"{""16"": 9}","{""9"": 13820, ""16"": 6742}",107872,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""9"": 13820}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],16>9:5,,23,53,
2026_07_29_02_32_08,000074,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,5;10,10,,{},"{""10"": 14016}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],,,21,68,
2026_07_29_02_32_08,000074,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,8;11,11;8,8,"{""8"": 23}","{""8"": 1868, ""11"": 13860}",29888,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""11"": 13860}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],8>11:2,,24,68,
2026_07_29_02_32_08,000074,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,12,12,,{},"{""12"": 13902}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],,,13,55,
2026_07_29_02_32_08,000074,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,13,13,,{},"{""13"": 13577}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],,,12,55,
2026_07_29_02_32_08,000074,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,14,14,,{},"{""14"": 14272}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],,,3,7,
2026_07_29_02_32_08,000074,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,6;15,15,,{},"{""15"": 13494}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],,,16,62,
2026_07_29_02_32_08,000074,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,9;16,16,,{},"{""16"": 13876}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],,,23,71,
2026_07_29_02_32_08,000074,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,17;18,17,,{},"{""17"": 14148}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],,,21,65,
2026_07_29_02_32_08,000074,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,3;17;18,18;3;17,3;17,"{""3"": 8, ""17"": 8}","{""3"": 6742, ""17"": 6742, ""18"": 14193}",215744,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""18"": 14193}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],3>18:0;17>18:3,,17,45,
2026_07_29_02_32_08,000074,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,19;20,19;20,20,"{""20"": 17}","{""19"": 13703, ""20"": 6742}",107872,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""19"": 13703}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],20>19:7,,24,53,
2026_07_29_02_32_08,000074,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,19;20,20,,{},"{""20"": 13916}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783280],,,25,61,
2026_07_29_02_32_08,000076,1,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,1;4,1;4,4,"{""4"": 6}","{""1"": 13981, ""4"": 6742}",107872,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""1"": 13981}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783664],4>1:6,,28,70,
2026_07_29_02_32_08,000076,2,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,2,2,,{},"{""2"": 13829}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783664],,,22,72,
2026_07_29_02_32_08,000076,3,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,3;18,3,,{},"{""3"": 14035}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783664],,,19,64,
2026_07_29_02_32_08,000076,4,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,1;4,4,,{},"{""4"": 13778}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783664],,,19,71,
2026_07_29_02_32_08,000076,5,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,5;7;10,5;7;10,7;10,"{""7"": 3, ""10"": 33}","{""5"": 13972, ""7"": 6741, ""10"": 5965}",203296,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""5"": 13972}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783664],7>5:4;10>5:1,,27,47,
2026_07_29_02_32_08,000076,6,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,6;15,6;15,15,"{""15"": 9}","{""6"": 13188, ""15"": 700}",11200,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""6"": 13188}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783664],15>6:0,,17,51,
2026_07_29_02_32_08,000076,7,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,5;7,7,,{},"{""7"": 13977}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783664],,,24,49,
2026_07_29_02_32_08,000076,8,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,8;11,8,,{},"{""8"": 13741}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783664],,,26,48,
2026_07_29_02_32_08,000076,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,9;16,9;16,16,"{""16"": 4}","{""9"": 13819, ""16"": 6742}",107872,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""9"": 13819}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783664],16>9:5,,21,53,
2026_07_29_02_32_08,000076,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,5;10,10,,{},"{""10"": 13999}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783664],,,19,69,
2026_07_29_02_32_08,000076,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,8;11,11;8,8,"{""8"": 23}","{""8"": 1868, ""11"": 13862}",29888,59.995550611790875,10,40.0,60.0,,,,,,,1,1,"{""11"": 13862}",,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783664],8>11:2,,24,68,
2026_07_29_02_32_08,000076,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,fullperception_pcs,full-frame,grid,utility,utility,none,0,0,,singleton,20,,,,,,,12,12,,{},"{""12"": 13921}",0,59.995550611790875,10,40.0,60.0,,,,,,,0,,{},,2,ns3,899,0.5,10,12,28,1,1,[59.995550611790875],[783664],,,11,55,
