label,ap_03,ap_05,ap_07,aggregate_ap_scope,evaluated_samples,trace_rows,unique_timestamps,receiver_policy,inter_cluster_late_fusion,fusion_method,resource_allocation,clustering,upload_mode,grid_selection_mode,grid_score_mode,cluster_count_mode,payload_bytes,mbps,avg_comm_bytes_per_trace_row,avg_source_cavs,avg_selected_grids,log_path,trace_path,notes
SGCP_PAPG_LateDetector41,0.87,0.81,0.48,pooled evaluator over evaluated samples,41,246,41,all-cluster-heads,yes,late,perception_aware_potential_game,coalition_game,grid,utility,utility,6,32049872,62.53633560975609,130284.03,2.67,97.22,docs\doc_workspace\SGCP\artifacts\late_detector_unified_20260719\sgcp_papg_late_detector_41f.log,docs\doc_workspace\SGCP\artifacts\late_detector_unified_20260719\sgcp_papg_late_detector_41f_trace.csv,PAPG constrained replay with fusion_method=late; sanity only because intra-cluster stage is no longer early raw-point fusion
