scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000066,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,1;2;8;11,1;2;11,2;11,"{""2"": 41, ""11"": 41}","{""1"": 4922, ""2"": 4843, ""11"": 4861}",155264,2>1:0;11>1:6,,27,41,
2026_07_15_01_26_56,000066,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 41, ""7"": 41}","{""4"": 4815, ""7"": 4839, ""12"": 4884}",154464,4>12:1;7>12:9,,24,42,
2026_07_15_01_26_56,000066,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,6;15,15;6,6,"{""6"": 41}","{""6"": 4525, ""15"": 4740}",72400,6>15:2,,14,17,
2026_07_15_01_26_56,000066,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,5;16;20,16;20;5,20;5,"{""5"": 41, ""20"": 41}","{""5"": 4888, ""16"": 4854, ""20"": 4878}",156256,5>16:10;20>16:3,,18,29,
2026_07_15_01_26_56,000066,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,3;14;17;18,17;3;14,3;14,"{""3"": 41, ""14"": 41}","{""3"": 4866, ""14"": 4991, ""17"": 4984}",157712,3>17:4;14>17:7,,9,15,
2026_07_15_01_26_56,000066,19,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,9;10;13;19,19;10;13,10;13,"{""10"": 41, ""13"": 41}","{""10"": 4925, ""13"": 4763, ""19"": 4818}",155008,10>19:5;13>19:8,,10,35,
2026_07_15_01_26_56,000068,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,1;2;8;11,1;2;11,2;11,"{""2"": 41, ""11"": 41}","{""1"": 4924, ""2"": 4831, ""11"": 4862}",155088,2>1:0;11>1:6,,26,42,
2026_07_15_01_26_56,000068,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,4;9;12,4;12;9,12;9,"{""9"": 41, ""12"": 41}","{""4"": 4848, ""9"": 4847, ""12"": 4833}",154880,9>4:8;12>4:1,,24,43,
2026_07_15_01_26_56,000068,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 41, ""14"": 41}","{""10"": 4905, ""13"": 4795, ""14"": 4975}",158080,10>13:7;14>13:2,,12,31,
2026_07_15_01_26_56,000068,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,6;15,15;6,6,"{""6"": 41}","{""6"": 4532, ""15"": 4743}",72512,6>15:3,,16,16,
