scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000060,1,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;8,8,"{""8"": 33}","{""1"": 4918, ""8"": 410}",6560,3.6484983314794217,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],8>1:0,,21,33,
2026_07_15_01_26_56,000060,12,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 56, ""7"": 28}","{""4"": 4856, ""7"": 1832, ""12"": 4891}",107008,43.212458286985544,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:7;7>12:1,,25,42,
2026_07_15_01_26_56,000060,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,9;13;14;19,13;14;19,14;19,"{""14"": 50, ""19"": 50}","{""13"": 4793, ""14"": 5034, ""19"": 4823}",157712,44.796440489432705,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],14>13:2;19>13:9,,0,21,
2026_07_15_01_26_56,000060,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 31}","{""6"": 1025, ""15"": 4740}",16400,9.121245828698555,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,13,17,
2026_07_15_01_26_56,000060,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;17;18,17;18;3,18;3,"{""3"": 55, ""18"": 31}","{""3"": 4937, ""17"": 4967, ""18"": 388}",85200,43.93325917686318,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;18>17:4,,10,17,
2026_07_15_01_26_56,000060,20,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;10;16;20,20;10;16,10;16,"{""10"": 35, ""16"": 50}","{""10"": 616, ""16"": 4844, ""20"": 4909}",87360,43.10567296996663,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>20:5;16>20:8,,20,43,
2026_07_15_01_26_56,000062,1,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;8;2,8;2,"{""2"": 43, ""8"": 33}","{""1"": 4921, ""2"": 4803, ""8"": 400}",83248,42.74082313681868,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:9;8>1:0,,26,43,
2026_07_15_01_26_56,000062,12,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 54, ""7"": 28}","{""4"": 4821, ""7"": 1798, ""12"": 4894}",105904,42.901001112347046,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:7;7>12:1,,24,42,
2026_07_15_01_26_56,000062,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,9;13;14;19,13;14,14,"{""14"": 51}","{""13"": 4793, ""14"": 5029}",80464,44.75194660734149,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],14>13:2,,0,11,
2026_07_15_01_26_56,000062,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 30}","{""6"": 1531, ""15"": 4745}",24496,13.624026696329256,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,15,17,
2026_07_15_01_26_56,000062,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;17;18,17;18;3,18;3,"{""3"": 56, ""18"": 29}","{""3"": 4945, ""17"": 4985, ""18"": 444}",86224,44.00444938820912,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;18>17:4,,10,16,
2026_07_15_01_26_56,000062,20,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;10;16;20,20;10;16,10;16,"{""10"": 31, ""16"": 49}","{""10"": 600, ""16"": 4850, ""20"": 4908}",87200,43.159065628476085,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>20:5;16>20:8,,18,43,
2026_07_15_01_26_56,000064,1,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;8,8,"{""8"": 33}","{""1"": 4921, ""8"": 391}",6256,3.4794215795328145,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],8>1:0,,19,32,
2026_07_15_01_26_56,000064,12,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 53, ""7"": 28}","{""4"": 4814, ""7"": 1774, ""12"": 4896}",105408,42.83870967741935,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:7;7>12:1,,24,43,
2026_07_15_01_26_56,000064,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,9;13;14;19,13;14;19,14;19,"{""14"": 51, ""19"": 51}","{""13"": 4794, ""14"": 5030, ""19"": 4793}",157168,44.76084538375973,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],14>13:2;19>13:9,,2,21,
2026_07_15_01_26_56,000064,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 32}","{""6"": 969, ""15"": 4750}",15504,8.622914349276975,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,14,17,
2026_07_15_01_26_56,000064,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;17;18,17;18;3,18;3,"{""3"": 57, ""18"": 30}","{""3"": 4949, ""17"": 4966, ""18"": 385}",85344,44.040044493882085,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;18>17:4,,8,16,
2026_07_15_01_26_56,000064,20,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;10;16;20,20;10;5,10;5,"{""5"": 47, ""10"": 32}","{""5"": 4898, ""10"": 597, ""20"": 4908}",87920,43.58620689655172,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],5>20:8;10>20:5,,19,43,
2026_07_15_01_26_56,000066,1,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;8;2,8;2,"{""2"": 44, ""8"": 33}","{""1"": 4922, ""2"": 4400, ""8"": 390}",76640,39.15461624026696,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:9;8>1:0,,26,43,
2026_07_15_01_26_56,000066,12,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 52, ""7"": 29}","{""4"": 4832, ""7"": 1742, ""12"": 4884}",105184,42.998887652947715,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:7;7>12:1,,24,42,
2026_07_15_01_26_56,000066,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,9;13;14;19,13;14,14,"{""14"": 53}","{""13"": 4794, ""14"": 5028}",80448,44.743047830923246,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],14>13:2,,0,11,
2026_07_15_01_26_56,000066,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 32}","{""6"": 970, ""15"": 4740}",15520,8.631813125695217,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,14,17,
