frame_index,timestamp,request_id,source_node,target_node,area_id,upload_type,plan_index,planned_bytes,tx_events,rx_events,drop_events,tx_bytes,rx_bytes,drop_bytes,matched,has_rlc_tx,has_rlc_rx,has_rlc_drop,rlc_complete,rlc_partial,rlc_no_rx
0,000060,1,20,5,12_9,member_to_leader,1,13184,24,25,0,8935,9335,0,1,1,1,0,1,0,0
0,000060,2,20,16,12_10,member_to_leader,2,12192,21,23,0,7937,8737,0,1,1,1,0,1,0,0
0,000060,3,12,4,16_8,member_to_leader,3,9936,5,7,0,2000,2800,0,1,1,1,0,1,0,0
0,000060,4,9,19,11_8,member_to_leader,4,6320,10,11,0,3237,3637,0,1,1,1,0,1,0,0
0,000060,5,9,10,11_5,member_to_leader,5,3072,1,1,0,16,16,0,1,1,1,0,1,0,0
0,000060,6,8,1,15_2,member_to_leader,6,2992,1,0,0,16,0,0,1,1,0,0,0,0,1
0,000060,7,12,4,16_5,member_to_leader,7,2736,8,7,0,2504,2438,0,1,1,1,0,0,1,0
0,000060,8,7,20,13_9,member_to_leader,8,2336,1,0,0,14,0,0,1,1,0,0,0,0,1
0,000060,9,4,12,16_4,member_to_leader,9,2272,1,0,0,12,0,0,1,1,0,0,0,0,1
0,000060,10,10,9,11_7,member_to_leader,10,2128,1,0,0,12,0,0,1,1,0,0,0,0,1
0,000060,11,7,4,15_8,member_to_leader,11,1952,0,0,0,0,0,0,1,0,0,0,0,0,0
0,000060,12,2,11,13_2,member_to_leader,12,1904,0,0,0,0,0,0,1,0,0,0,0,0,0
0,000060,13,8,1,14_3,member_to_leader,13,1616,0,0,0,0,0,0,1,0,0,0,0,0,0
0,000060,14,1,8,15_3,member_to_leader,14,1520,0,0,0,0,0,0,1,0,0,0,0,0,0
0,000060,15,4,12,17_5,member_to_leader,15,944,0,0,0,0,0,0,1,0,0,0,0,0,0
0,000060,16,16,7,14_11,member_to_leader,16,784,0,0,0,0,0,0,1,0,0,0,0,0,0
0,000060,17,10,21,11_4,leader_to_rsu,17,2000,0,0,0,0,0,0,1,0,0,0,0,0,0
0,000060,18,10,21,11_5,leader_to_rsu,18,2000,0,0,0,0,0,0,1,0,0,0,0,0,0
0,000060,19,9,21,11_7,leader_to_rsu,19,2000,1,0,0,12,0,0,1,1,0,0,0,0,1
0,000060,20,19,21,11_8,leader_to_rsu,20,2000,1,0,0,12,0,0,1,1,0,0,0,0,1
0,000060,21,16,21,12_10,leader_to_rsu,21,2000,1,0,0,12,0,0,1,1,0,0,0,0,1
0,000060,22,11,21,12_3,leader_to_rsu,22,2000,1,1,0,400,400,0,1,1,1,0,1,0,0
0,000060,23,10,21,12_4,leader_to_rsu,23,2000,0,4,0,0,1600,0,1,0,1,0,0,1,0
0,000060,24,10,21,12_5,leader_to_rsu,24,2000,6,6,0,1974,1974,0,1,1,1,0,1,0,0
0,000060,25,5,21,12_9,leader_to_rsu,25,2000,1,1,0,12,12,0,1,1,1,0,1,0,0
0,000060,26,2,21,13_0,leader_to_rsu,26,2000,1,0,0,12,0,0,1,1,0,0,0,0,1
0,000060,27,11,21,13_2,leader_to_rsu,27,2000,5,3,0,2000,1200,0,1,1,1,0,0,1,0
0,000060,28,11,21,13_3,leader_to_rsu,28,2000,6,4,0,1800,1222,0,1,1,1,0,0,1,0
0,000060,29,20,21,13_9,leader_to_rsu,29,2000,7,6,0,2095,1695,0,1,1,1,0,0,1,0
0,000060,30,1,21,14_1,leader_to_rsu,30,2000,6,1,0,2400,400,0,1,1,1,0,0,1,0
0,000060,31,7,21,14_10,leader_to_rsu,31,2000,6,5,0,2400,2000,0,1,1,1,0,0,1,0
0,000060,32,7,21,14_11,leader_to_rsu,32,2000,5,5,0,2000,2000,0,1,1,1,0,1,0,0
0,000060,33,1,21,14_3,leader_to_rsu,33,2000,5,0,0,2000,0,0,1,1,0,0,0,0,1
0,000060,34,7,21,14_9,leader_to_rsu,34,2000,6,5,0,1881,1849,0,1,1,1,0,0,1,0
0,000060,35,1,21,15_2,leader_to_rsu,35,2000,6,5,0,1881,1481,0,1,1,1,0,0,1,0
0,000060,36,8,21,15_3,leader_to_rsu,36,2000,7,7,0,2483,2483,0,1,1,1,0,1,0,0
0,000060,37,8,21,15_4,leader_to_rsu,37,2000,6,3,0,1707,895,0,1,1,1,0,0,1,0
0,000060,38,4,21,15_6,leader_to_rsu,38,2000,6,3,0,2400,1200,0,1,1,1,0,0,1,0
0,000060,39,4,21,15_8,leader_to_rsu,39,2000,5,5,0,2000,2000,0,1,1,1,0,1,0,0
0,000060,40,12,21,16_4,leader_to_rsu,40,2000,6,6,0,2400,2400,0,1,1,1,0,1,0,0
0,000060,41,4,21,16_5,leader_to_rsu,41,2000,5,5,0,2000,2000,0,1,1,1,0,1,0,0
0,000060,42,12,21,16_7,leader_to_rsu,42,2000,5,5,0,2000,2000,0,1,1,1,0,1,0,0
0,000060,43,4,21,16_8,leader_to_rsu,43,2000,6,6,0,1974,1974,0,1,1,1,0,1,0,0
0,000060,44,12,21,17_5,leader_to_rsu,44,2000,5,5,0,2000,2000,0,1,1,1,0,1,0,0
0,000060,45,12,21,17_7,leader_to_rsu,45,2000,5,5,0,2000,2000,0,1,1,1,0,1,0,0
0,000060,46,12,21,18_7,leader_to_rsu,46,2000,7,7,0,2069,2069,0,1,1,1,0,1,0,0
1,000062,1,14,17,12_9,member_to_leader,47,,1,0,0,400,0,0,1,1,0,0,0,0,1
1,000062,2,14,9,12_10,member_to_leader,48,,1,0,0,400,0,0,1,1,0,0,0,0,1
1,000062,3,5,16,11_8,member_to_leader,49,,1,0,0,400,0,0,1,1,0,0,0,0,1
1,000062,8,19,14,14_3,member_to_leader,54,,1,0,0,400,0,0,1,1,0,0,0,0,1
1,000062,9,16,5,16_5,member_to_leader,55,,1,0,0,400,0,0,1,1,0,0,0,0,1
1,000062,10,3,21,13_9,member_to_leader,56,,1,0,0,400,0,0,1,1,0,0,0,0,1
1,000062,47,20,5,12_9,member_to_leader,47,13184,35,32,0,13335,12135,0,1,1,1,0,0,1,0
1,000062,48,20,16,12_10,member_to_leader,48,12112,32,27,0,12257,10800,0,1,1,1,0,0,1,0
1,000062,49,9,19,11_8,member_to_leader,49,6320,18,17,0,6437,6403,0,1,1,1,0,0,1,0
1,000062,50,8,1,15_3,member_to_leader,50,4112,11,3,0,4400,1200,0,1,1,1,0,0,1,0
1,000062,51,4,12,16_8,member_to_leader,51,3120,10,1,0,3512,3,0,1,1,1,0,0,1,0
1,000062,52,9,10,11_5,member_to_leader,52,3072,9,7,0,3171,2371,0,1,1,1,0,0,1,0
1,000062,53,8,1,15_2,member_to_leader,53,2992,9,9,0,2908,2908,0,1,1,1,0,1,0,0
1,000062,54,1,8,14_3,member_to_leader,54,2816,9,1,0,2915,16,0,1,1,1,0,0,1,0
1,000062,55,12,4,16_5,member_to_leader,55,2736,9,0,0,3219,0,0,1,1,0,0,0,0,1
1,000062,56,7,20,13_9,member_to_leader,56,2320,8,0,0,2417,0,0,1,1,0,0,0,0,1
1,000062,57,10,9,11_7,member_to_leader,57,2224,7,0,0,2319,0,0,1,1,0,0,0,0,1
1,000062,58,7,4,15_8,member_to_leader,58,2000,7,3,0,2095,883,0,1,1,1,0,0,1,0
1,000062,59,2,11,13_2,member_to_leader,59,1920,7,4,0,2015,1203,0,1,1,1,0,0,1,0
1,000062,60,12,4,17_5,member_to_leader,60,1536,5,4,0,1245,1235,0,1,1,1,0,0,1,0
1,000062,61,20,7,14_11,member_to_leader,61,784,4,2,0,873,73,0,1,1,1,0,0,1,0
1,000062,62,4,12,18_7,member_to_leader,62,208,0,0,0,0,0,0,1,0,0,0,0,0,0
1,000062,63,10,21,11_4,leader_to_rsu,63,2000,6,4,0,2400,1600,0,1,1,1,0,0,1,0
1,000062,64,10,21,11_5,leader_to_rsu,64,2000,5,3,0,2000,1200,0,1,1,1,0,0,1,0
1,000062,65,9,21,11_7,leader_to_rsu,65,2000,7,7,0,2095,2095,0,1,1,1,0,1,0,0
1,000062,66,19,21,11_8,leader_to_rsu,66,2000,7,6,0,2095,2083,0,1,1,1,0,0,1,0
1,000062,67,16,21,12_10,leader_to_rsu,67,2000,7,6,0,2095,2083,0,1,1,1,0,0,1,0
1,000062,68,11,21,12_3,leader_to_rsu,68,2000,7,6,0,2483,2083,0,1,1,1,0,0,1,0
1,000062,69,10,21,12_4,leader_to_rsu,69,2000,5,3,0,2000,1200,0,1,1,1,0,0,1,0
1,000062,70,10,21,12_5,leader_to_rsu,70,2000,6,5,0,1974,1932,0,1,1,1,0,0,1,0
1,000062,71,5,21,12_9,leader_to_rsu,71,2000,7,7,0,2095,2095,0,1,1,1,0,1,0,0
1,000062,72,2,21,13_0,leader_to_rsu,72,2000,7,7,0,2095,2095,0,1,1,1,0,1,0,0
1,000062,73,11,21,13_2,leader_to_rsu,73,2000,5,4,0,2000,1600,0,1,1,1,0,0,1,0
1,000062,74,11,21,13_3,leader_to_rsu,74,2000,6,5,0,1800,1400,0,1,1,1,0,0,1,0
1,000062,75,20,21,13_9,leader_to_rsu,75,2000,7,6,0,2095,2083,0,1,1,1,0,0,1,0
1,000062,76,1,21,14_1,leader_to_rsu,76,2000,6,6,0,2400,2400,0,1,1,1,0,1,0,0
1,000062,77,7,21,14_10,leader_to_rsu,77,2000,6,6,0,2400,2400,0,1,1,1,0,1,0,0
1,000062,78,7,21,14_11,leader_to_rsu,78,2000,5,5,0,2000,2000,0,1,1,1,0,1,0,0
1,000062,79,8,21,14_3,leader_to_rsu,79,2000,7,6,0,2483,2083,0,1,1,1,0,0,1,0
1,000062,80,7,21,14_9,leader_to_rsu,80,2000,6,6,0,2249,2249,0,1,1,1,0,1,0,0
1,000062,81,1,21,15_2,leader_to_rsu,81,2000,5,5,0,2000,2000,0,1,1,1,0,1,0,0
1,000062,82,1,21,15_3,leader_to_rsu,82,2000,6,6,0,1881,1881,0,1,1,1,0,1,0,0
1,000062,83,8,21,15_4,leader_to_rsu,83,2000,6,6,0,1707,1707,0,1,1,1,0,1,0,0
1,000062,84,4,21,15_6,leader_to_rsu,84,2000,6,4,0,2400,1600,0,1,1,1,0,0,1,0
1,000062,85,4,21,15_8,leader_to_rsu,85,2000,5,5,0,2000,2000,0,1,1,1,0,1,0,0
1,000062,86,7,21,15_9,leader_to_rsu,86,2000,6,6,0,1727,1727,0,1,1,1,0,1,0,0
1,000062,87,4,21,16_5,leader_to_rsu,87,2000,5,5,0,2000,2000,0,1,1,1,0,1,0,0
1,000062,88,12,21,16_7,leader_to_rsu,88,2000,6,6,0,2400,2400,0,1,1,1,0,1,0,0
1,000062,89,12,21,16_8,leader_to_rsu,89,2000,5,5,0,2000,2000,0,1,1,1,0,1,0,0
1,000062,90,4,21,17_5,leader_to_rsu,90,2000,6,6,0,1974,1974,0,1,1,1,0,1,0,0
1,000062,91,12,21,17_7,leader_to_rsu,91,2000,5,5,0,2000,2000,0,1,1,1,0,1,0,0
1,000062,92,12,21,18_7,leader_to_rsu,92,2000,6,6,0,1974,1974,0,1,1,1,0,1,0,0
2,000064,1,14,17,12_9,member_to_leader,93,,10,3,0,4000,1200,0,1,1,1,0,0,1,0
