line_no,channel,status,tx_rnti,dst_l2_id,harq_id,tb_size,tbler,sinr_avg,sinr_min,reason,frame,subframe,slot
12468,PSSCH,OK,3,1,5,400,0,-nan,100000000000.0,,,,
12470,PSSCH,OK,14,9,4,400,0,-nan,100000000000.0,,,,
12543,PSSCH,OK,3,1,6,400,0,-nan,100000000000.0,,,,
12545,PSSCH,OK,14,17,5,400,0,-nan,100000000000.0,,,,
12663,PSSCH,OK,2,1,10,400,0,-nan,100000000000.0,,,,
12665,PSSCH,OK,20,1,10,400,0,-nan,100000000000.0,,,,
12667,PSSCH,OK,19,1,8,400,0,-nan,100000000000.0,,,,
12669,PSSCH,OK,4,1,8,400,0,-nan,100000000000.0,,,,
12671,PSSCH,OK,3,1,7,400,0,-nan,100000000000.0,,,,
12673,PSSCH,OK,14,9,6,400,0,-nan,100000000000.0,,,,
12793,PSSCH,OK,2,1,11,400,0,-nan,100000000000.0,,,,
12795,PSSCH,OK,19,1,9,400,0,-nan,100000000000.0,,,,
12797,PSSCH,OK,4,1,9,400,0,-nan,100000000000.0,,,,
12799,PSSCH,OK,3,1,8,332,0,-nan,100000000000.0,,,,
12801,PSSCH,OK,14,17,7,400,0,-nan,100000000000.0,,,,
12908,PSSCH,OK,2,1,12,400,0,-nan,100000000000.0,,,,
12910,PSSCH,OK,20,1,12,400,0,-nan,100000000000.0,,,,
12912,PSSCH,OK,19,1,10,400,0,-nan,100000000000.0,,,,
12914,PSSCH,OK,4,1,10,400,0,-nan,100000000000.0,,,,
12916,PSSCH,OK,14,9,8,400,0,-nan,100000000000.0,,,,
13023,PSSCH,OK,2,1,13,400,0,-nan,100000000000.0,,,,
13025,PSSCH,OK,20,1,13,400,0,-nan,100000000000.0,,,,
13027,PSSCH,OK,19,1,11,400,0,-nan,100000000000.0,,,,
13029,PSSCH,OK,4,1,11,400,0,-nan,100000000000.0,,,,
13031,PSSCH,OK,14,1,9,400,0,-nan,100000000000.0,,,,
13165,PSSCH,OK,2,1,14,400,0,-nan,100000000000.0,,,,
13167,PSSCH,OK,20,1,14,400,0,-nan,100000000000.0,,,,
13169,PSSCH,OK,19,1,12,400,0,-nan,100000000000.0,,,,
13171,PSSCH,OK,14,17,10,400,0,-nan,100000000000.0,,,,
13303,PSSCH,OK,13,,,,,,,,,,
13306,PSSCH,OK,21,1,3,12,0.0005,-nan,100000000000.0,,,,
13308,PSSCH,OK,2,1,15,400,0,-nan,100000000000.0,,,,
13310,PSSCH,OK,20,1,15,83,0.0001,-nan,100000000000.0,,,,
13312,PSSCH,OK,19,1,13,400,0,-nan,100000000000.0,,,,
13314,PSSCH,OK,17,1,13,12,0.0005,-nan,100000000000.0,,,,
13316,PSSCH,OK,4,1,13,400,0,-nan,100000000000.0,,,,
13423,PSSCH,OK,2,1,0,400,0,-nan,100000000000.0,,,,
13425,PSSCH,OK,19,1,14,400,0,-nan,100000000000.0,,,,
13427,PSSCH,OK,4,1,14,400,0,-nan,100000000000.0,,,,
13429,PSSCH,OK,14,1,12,400,0,-nan,100000000000.0,,,,
13521,PSSCH,OK,2,1,1,400,0,-nan,100000000000.0,,,,
13523,PSSCH,OK,19,1,15,400,0,-nan,100000000000.0,,,,
13525,PSSCH,OK,14,17,13,400,0,-nan,100000000000.0,,,,
13614,PSSCH,OK,2,1,2,400,0,-nan,100000000000.0,,,,
13616,PSSCH,OK,19,1,0,400,0,-nan,100000000000.0,,,,
13618,PSSCH,OK,4,1,0,400,0,-nan,100000000000.0,,,,
13620,PSSCH,OK,14,1,14,400,0,-nan,100000000000.0,,,,
13710,PSSCH,OK,2,1,3,400,0,-nan,100000000000.0,,,,
13712,PSSCH,OK,19,1,1,400,0,-nan,100000000000.0,,,,
13714,PSSCH,OK,4,1,1,400,0,-nan,100000000000.0,,,,
13716,PSSCH,OK,14,17,15,400,0,-nan,100000000000.0,,,,
13802,PSSCH,OK,2,1,4,400,0,-nan,100000000000.0,,,,
13804,PSSCH,OK,19,1,2,400,0,-nan,100000000000.0,,,,
13806,PSSCH,OK,4,1,2,178,0,-nan,100000000000.0,,,,
13808,PSSCH,OK,14,1,0,400,0,-nan,100000000000.0,,,,
13880,PSSCH,OK,2,1,5,400,0,-nan,100000000000.0,,,,
13882,PSSCH,OK,19,1,3,400,0,-nan,100000000000.0,,,,
13884,PSSCH,OK,14,17,1,400,0,-nan,100000000000.0,,,,
13956,PSSCH,OK,2,1,6,400,0,-nan,100000000000.0,,,,
13958,PSSCH,OK,19,1,4,400,0,-nan,100000000000.0,,,,
13960,PSSCH,OK,14,1,2,400,0,-nan,100000000000.0,,,,
14037,PSSCH,OK,2,1,7,400,0,-nan,100000000000.0,,,,
14039,PSSCH,OK,19,1,5,400,0,-nan,100000000000.0,,,,
14041,PSSCH,OK,14,17,3,67,0.0001,-nan,100000000000.0,,,,
14108,PSSCH,OK,2,1,8,400,0,-nan,100000000000.0,,,,
14110,PSSCH,OK,19,1,6,400,0,-nan,100000000000.0,,,,
14112,PSSCH,OK,14,1,4,83,0.0001,-nan,100000000000.0,,,,
14155,PSSCH,OK,2,1,9,249,0,-nan,100000000000.0,,,,
14157,PSSCH,OK,19,1,7,249,0,-nan,100000000000.0,,,,
14332,PSSCH,OK,5,1,12,400,0,-nan,100000000000.0,,,,
14334,PSSCH,OK,20,1,0,400,0,-nan,100000000000.0,,,,
14336,PSSCH,OK,19,1,8,400,0,-nan,100000000000.0,,,,
14427,PSSCH,OK,5,1,13,400,0,-nan,100000000000.0,,,,
14429,PSSCH,OK,20,1,1,400,0,-nan,100000000000.0,,,,
14431,PSSCH,OK,19,1,9,400,0,-nan,100000000000.0,,,,
14524,PSSCH,OK,16,1,9,400,0,-nan,100000000000.0,,,,
14526,PSSCH,OK,5,1,14,400,0,-nan,100000000000.0,,,,
14528,PSSCH,OK,20,1,2,400,0,-nan,100000000000.0,,,,
14530,PSSCH,OK,19,1,10,400,0,-nan,100000000000.0,,,,
14626,PSSCH,OK,16,1,10,400,0,-nan,100000000000.0,,,,
14628,PSSCH,OK,5,1,15,400,0,-nan,100000000000.0,,,,
14630,PSSCH,OK,20,1,3,400,0,-nan,100000000000.0,,,,
14632,PSSCH,OK,19,1,11,400,0,-nan,100000000000.0,,,,
14734,PSSCH,OK,16,1,11,400,0,-nan,100000000000.0,,,,
14736,PSSCH,OK,5,1,0,400,0,-nan,100000000000.0,,,,
14738,PSSCH,OK,20,1,4,400,0,-nan,100000000000.0,,,,
14740,PSSCH,OK,19,1,12,400,0,-nan,100000000000.0,,,,
14822,PSSCH,OK,16,1,12,400,0,-nan,100000000000.0,,,,
14824,PSSCH,OK,5,1,1,400,0,-nan,100000000000.0,,,,
14826,PSSCH,OK,20,1,5,95,0,-nan,100000000000.0,,,,
14828,PSSCH,OK,19,1,13,115,0,-nan,100000000000.0,,,,
14885,PSSCH,OK,16,1,13,400,0,-nan,100000000000.0,,,,
14887,PSSCH,OK,5,1,2,400,0,-nan,100000000000.0,,,,
14939,PSSCH,OK,16,1,14,400,0,-nan,100000000000.0,,,,
14941,PSSCH,OK,5,1,3,400,0,-nan,100000000000.0,,,,
14993,PSSCH,OK,16,1,15,400,0,-nan,100000000000.0,,,,
14995,PSSCH,OK,5,1,4,400,0,-nan,100000000000.0,,,,
15049,PSSCH,OK,16,1,0,400,0,-nan,100000000000.0,,,,
15051,PSSCH,OK,5,1,5,400,0,-nan,100000000000.0,,,,
15117,PSSCH,OK,4,1,3,22,0,-nan,100000000000.0,,,,
15119,PSSCH,OK,16,1,1,400,0,-nan,100000000000.0,,,,
15121,PSSCH,OK,5,1,6,400,0,-nan,100000000000.0,,,,
15183,PSSCH,OK,16,1,2,400,0,-nan,100000000000.0,,,,
15185,PSSCH,OK,5,1,7,400,0,-nan,100000000000.0,,,,
15257,PSSCH,OK,16,1,3,400,0,-nan,100000000000.0,,,,
15259,PSSCH,OK,5,1,8,400,0,-nan,100000000000.0,,,,
15261,PSSCH,OK,14,17,6,68,0.0001,-nan,100000000000.0,,,,
15330,PSSCH,OK,16,1,4,400,0,-nan,100000000000.0,,,,
15332,PSSCH,OK,5,1,9,400,0,-nan,100000000000.0,,,,
15388,PSSCH,OK,16,1,5,400,0,-nan,100000000000.0,,,,
15390,PSSCH,OK,5,1,10,400,0,-nan,100000000000.0,,,,
15456,PSSCH,OK,2,1,10,32,0,-nan,100000000000.0,,,,
15458,PSSCH,OK,16,1,6,400,0,-nan,100000000000.0,,,,
15460,PSSCH,OK,5,1,11,400,0,-nan,100000000000.0,,,,
15521,PSSCH,OK,16,1,7,400,0,-nan,100000000000.0,,,,
15523,PSSCH,OK,5,1,12,400,0,-nan,100000000000.0,,,,
15573,PSSCH,OK,16,1,8,400,0,-nan,100000000000.0,,,,
15575,PSSCH,OK,5,1,13,400,0,-nan,100000000000.0,,,,
15638,PSSCH,OK,16,1,9,400,0,-nan,100000000000.0,,,,
15640,PSSCH,OK,5,1,14,400,0,-nan,100000000000.0,,,,
15692,PSSCH,OK,16,1,10,400,0,-nan,100000000000.0,,,,
15694,PSSCH,OK,5,1,15,400,0,-nan,100000000000.0,,,,
15736,PSSCH,OK,16,1,11,332,0,-nan,100000000000.0,,,,
15738,PSSCH,OK,5,1,0,332,0,-nan,100000000000.0,,,,
15788,PSSCH,OK,20,1,6,12,0.0005,-nan,100000000000.0,,,,
15790,PSSCH,OK,19,1,14,12,0.0005,-nan,100000000000.0,,,,
15840,PSSCH,OK,16,1,12,42,0.0001,-nan,100000000000.0,,,,
15842,PSSCH,OK,5,1,1,42,0.0001,-nan,100000000000.0,,,,
16088,PSSCH,OK,20,2,7,400,0,-nan,100000000000.0,,,,
16090,PSSCH,OK,13,,,,,,,,,,
16093,PSSCH,OK,14,17,8,400,0,-nan,100000000000.0,,,,
16236,PSSCH,OK,20,2,8,400,0,-nan,100000000000.0,,,,
16238,PSSCH,OK,14,17,9,400,0,-nan,100000000000.0,,,,
16380,PSSCH,OK,20,2,9,400,0,-nan,100000000000.0,,,,
16382,PSSCH,OK,13,,,,,,,,,,
16385,PSSCH,OK,14,17,10,400,0,-nan,100000000000.0,,,,
16528,PSSCH,OK,20,2,10,400,0,-nan,100000000000.0,,,,
16530,PSSCH,OK,14,17,11,400,0,-nan,100000000000.0,,,,
16674,PSSCH,OK,20,2,11,400,0,-nan,100000000000.0,,,,
16676,PSSCH,OK,13,,,,,,,,,,
16679,PSSCH,OK,14,17,12,400,0,-nan,100000000000.0,,,,
16812,PSSCH,OK,20,2,12,400,0,-nan,100000000000.0,,,,
16814,PSSCH,OK,13,,,,,,,,,,
16817,PSSCH,OK,14,17,13,400,0,-nan,100000000000.0,,,,
16936,PSSCH,OK,20,2,13,400,0,-nan,100000000000.0,,,,
16938,PSSCH,OK,21,12,10,400,0,-nan,100000000000.0,,,,
16940,PSSCH,OK,14,17,14,400,0,-nan,100000000000.0,,,,
17047,PSSCH,OK,20,2,14,275,0,-nan,100000000000.0,,,,
17049,PSSCH,OK,14,17,15,400,0,-nan,100000000000.0,,,,
17116,PSSCH,OK,21,12,12,400,0,-nan,100000000000.0,,,,
17118,PSSCH,OK,14,17,0,400,0,-nan,100000000000.0,,,,
17193,PSSCH,OK,14,17,1,400,0,-nan,100000000000.0,,,,
17258,PSSCH,OK,21,12,14,400,0,-nan,100000000000.0,,,,
17260,PSSCH,OK,14,17,2,400,0,-nan,100000000000.0,,,,
17326,PSSCH,OK,14,17,3,400,0,-nan,100000000000.0,,,,
17375,PSSCH,OK,21,12,0,400,0,-nan,100000000000.0,,,,
17377,PSSCH,OK,14,17,4,400,0,-nan,100000000000.0,,,,
17427,PSSCH,OK,21,3,1,400,0,-nan,100000000000.0,,,,
17429,PSSCH,OK,14,17,5,400,0,-nan,100000000000.0,,,,
17476,PSSCH,OK,21,12,2,400,0,-nan,100000000000.0,,,,
17478,PSSCH,OK,14,17,6,400,0,-nan,100000000000.0,,,,
17528,PSSCH,OK,21,3,3,355,0,-nan,100000000000.0,,,,
17530,PSSCH,OK,14,17,7,400,0,-nan,100000000000.0,,,,
17580,PSSCH,OK,21,12,4,400,0,-nan,100000000000.0,,,,
17582,PSSCH,OK,14,17,8,400,0,-nan,100000000000.0,,,,
17632,PSSCH,OK,21,12,5,400,0,-nan,100000000000.0,,,,
17634,PSSCH,OK,14,17,9,400,0,-nan,100000000000.0,,,,
17717,PSSCH,OK,21,12,6,400,0,-nan,100000000000.0,,,,
17719,PSSCH,OK,14,17,10,400,0,-nan,100000000000.0,,,,
17789,PSSCH,OK,21,12,7,400,0,-nan,100000000000.0,,,,
17791,PSSCH,OK,14,17,11,400,0,-nan,100000000000.0,,,,
17912,PSSCH,OK,21,12,8,400,0,-nan,100000000000.0,,,,
17914,PSSCH,OK,14,19,12,400,0,-nan,100000000000.0,,,,
18028,PSSCH,OK,21,12,9,400,0,-nan,100000000000.0,,,,
18030,PSSCH,OK,14,17,13,400,0,-nan,100000000000.0,,,,
18130,PSSCH,OK,16,5,7,211,0,-nan,100000000000.0,,,,
18132,PSSCH,OK,21,12,10,400,0,-nan,100000000000.0,,,,
18134,PSSCH,OK,14,17,14,400,0,-nan,100000000000.0,,,,
18219,PSSCH,OK,21,12,11,400,0,-nan,100000000000.0,,,,
18221,PSSCH,OK,14,19,15,400,0,-nan,100000000000.0,,,,
18302,PSSCH,OK,21,12,12,3,0,-nan,100000000000.0,,,,
18304,PSSCH,OK,14,17,0,400,0,-nan,100000000000.0,,,,
18366,PSSCH,OK,13,,,,,,,,,,
18369,PSSCH,OK,19,16,5,12,0.0005,-nan,100000000000.0,,,,
18397,PSSCH,OK,14,17,2,400,0,-nan,100000000000.0,,,,
18430,PSSCH,OK,14,17,3,400,0,-nan,100000000000.0,,,,
18475,PSSCH,OK,14,17,4,400,0,-nan,100000000000.0,,,,
18508,PSSCH,OK,14,17,5,400,0,-nan,100000000000.0,,,,
18553,PSSCH,OK,14,17,6,400,0,-nan,100000000000.0,,,,
18555,PSSCH,OK,3,21,7,14,0,-nan,100000000000.0,,,,
18583,PSSCH,OK,14,17,7,400,0,-nan,100000000000.0,,,,
18610,PSSCH,OK,14,17,8,400,0,-nan,100000000000.0,,,,
18643,PSSCH,OK,14,17,9,400,0,-nan,100000000000.0,,,,
18688,PSSCH,OK,21,3,13,16,0,-nan,100000000000.0,,,,
18690,PSSCH,OK,14,17,10,400,0,-nan,100000000000.0,,,,
18714,PSSCH,OK,14,17,11,400,0,-nan,100000000000.0,,,,
18737,PSSCH,OK,14,17,12,67,0.0001,-nan,100000000000.0,,,,
18951,PSSCH,OK,12,1,14,400,0,-nan,100000000000.0,,,,
18953,PSSCH,OK,9,1,14,400,0,-nan,100000000000.0,,,,
18955,PSSCH,OK,17,1,14,400,0,-nan,100000000000.0,,,,
18957,PSSCH,OK,4,1,4,400,0,-nan,100000000000.0,,,,
18959,PSSCH,OK,3,1,8,400,0,-nan,100000000000.0,,,,
18961,PSSCH,OK,21,1,14,400,0,-nan,100000000000.0,,,,
18963,PSSCH,OK,14,1,13,400,0,-nan,100000000000.0,,,,
19108,PSSCH,OK,12,1,15,400,0,-nan,100000000000.0,,,,
19110,PSSCH,OK,9,1,15,400,0,-nan,100000000000.0,,,,
19112,PSSCH,OK,17,1,15,400,0,-nan,100000000000.0,,,,
19114,PSSCH,OK,4,1,5,400,0,-nan,100000000000.0,,,,
19116,PSSCH,OK,3,1,9,400,0,-nan,100000000000.0,,,,
19118,PSSCH,OK,21,1,15,400,0,-nan,100000000000.0,,,,
19120,PSSCH,OK,14,1,14,400,0,-nan,100000000000.0,,,,
19122,PSSCH,OK,5,16,12,4,0,-nan,100000000000.0,,,,
19272,PSSCH,OK,12,1,0,400,0,-nan,100000000000.0,,,,
19274,PSSCH,OK,9,1,0,400,0,-nan,100000000000.0,,,,
19276,PSSCH,OK,17,1,0,400,0,-nan,100000000000.0,,,,
19278,PSSCH,OK,4,1,6,400,0,-nan,100000000000.0,,,,
19280,PSSCH,OK,3,1,10,400,0,-nan,100000000000.0,,,,
19282,PSSCH,OK,21,1,0,400,0,-nan,100000000000.0,,,,
19284,PSSCH,OK,14,1,15,400,0,-nan,100000000000.0,,,,
19438,PSSCH,OK,17,1,1,400,0,-nan,100000000000.0,,,,
19440,PSSCH,OK,12,1,1,400,0,-nan,100000000000.0,,,,
19442,PSSCH,OK,9,1,1,400,0,-nan,100000000000.0,,,,
19444,PSSCH,OK,3,1,11,400,0,-nan,100000000000.0,,,,
19446,PSSCH,OK,14,1,0,400,0,-nan,100000000000.0,,,,
19591,PSSCH,OK,9,1,2,400,0,-nan,100000000000.0,,,,
19593,PSSCH,OK,17,1,2,400,0,-nan,100000000000.0,,,,
19595,PSSCH,OK,4,1,8,400,0,-nan,100000000000.0,,,,
19597,PSSCH,OK,3,1,12,400,0,-nan,100000000000.0,,,,
19599,PSSCH,OK,21,1,2,400,0,-nan,100000000000.0,,,,
19601,PSSCH,OK,14,19,1,6,0.0001,-nan,100000000000.0,,,,
19711,PSSCH,OK,12,1,3,83,0.0001,-nan,100000000000.0,,,,
19713,PSSCH,OK,9,1,3,83,0.0001,-nan,100000000000.0,,,,
19715,PSSCH,OK,17,1,3,83,0.0001,-nan,100000000000.0,,,,
19717,PSSCH,OK,4,1,9,83,0.0001,-nan,100000000000.0,,,,
19719,PSSCH,OK,3,1,13,400,0,-nan,100000000000.0,,,,
19721,PSSCH,OK,21,1,3,400,0,-nan,100000000000.0,,,,
19723,PSSCH,OK,14,1,2,400,0,-nan,100000000000.0,,,,
19790,PSSCH,OK,3,1,14,400,0,-nan,100000000000.0,,,,
19792,PSSCH,OK,21,1,4,83,0.0001,-nan,100000000000.0,,,,
19794,PSSCH,OK,14,1,3,83,0.0001,-nan,100000000000.0,,,,
19823,PSSCH,OK,3,1,15,400,0,-nan,100000000000.0,,,,
19850,PSSCH,OK,3,1,0,400,0,-nan,100000000000.0,,,,
19877,PSSCH,OK,3,1,1,400,0,-nan,100000000000.0,,,,
19906,PSSCH,OK,3,1,2,400,0,-nan,100000000000.0,,,,
19933,PSSCH,OK,3,1,3,400,0,-nan,100000000000.0,,,,
19960,PSSCH,OK,3,1,4,400,0,-nan,100000000000.0,,,,
19987,PSSCH,OK,3,1,5,400,0,-nan,100000000000.0,,,,
20020,PSSCH,OK,3,1,6,400,0,-nan,100000000000.0,,,,
20065,PSSCH,OK,3,1,7,400,0,-nan,100000000000.0,,,,
20067,PSSCH,OK,14,17,4,68,0.0001,-nan,100000000000.0,,,,
20097,PSSCH,OK,3,1,8,400,0,-nan,100000000000.0,,,,
20124,PSSCH,OK,3,1,9,400,0,-nan,100000000000.0,,,,
20204,PSSCH,OK,3,1,10,400,0,-nan,100000000000.0,,,,
20251,PSSCH,OK,3,1,11,400,0,-nan,100000000000.0,,,,
20366,PSSCH,OK,19,1,6,400,0,-nan,100000000000.0,,,,
20368,PSSCH,OK,2,1,1,400,0,-nan,100000000000.0,,,,
20370,PSSCH,OK,20,1,5,400,0,-nan,100000000000.0,,,,
20372,PSSCH,OK,4,1,10,400,0,-nan,100000000000.0,,,,
20374,PSSCH,OK,3,1,12,332,0,-nan,100000000000.0,,,,
20501,PSSCH,OK,19,1,7,400,0,-nan,100000000000.0,,,,
20503,PSSCH,OK,2,1,2,400,0,-nan,100000000000.0,,,,
20505,PSSCH,OK,20,1,6,400,0,-nan,100000000000.0,,,,
20507,PSSCH,OK,4,1,11,400,0,-nan,100000000000.0,,,,
20617,PSSCH,OK,13,,,,,,,,,,
20620,PSSCH,OK,19,1,8,400,0,-nan,100000000000.0,,,,
20622,PSSCH,OK,20,1,7,400,0,-nan,100000000000.0,,,,
20624,PSSCH,OK,4,1,12,400,0,-nan,100000000000.0,,,,
20732,PSSCH,OK,13,,,,,,,,,,
20735,PSSCH,OK,19,1,9,400,0,-nan,100000000000.0,,,,
20737,PSSCH,OK,20,1,8,400,0,-nan,100000000000.0,,,,
20739,PSSCH,OK,4,1,13,400,0,-nan,100000000000.0,,,,
20875,PSSCH,OK,13,,,,,,,,,,
20878,PSSCH,OK,19,1,10,400,0,-nan,100000000000.0,,,,
20880,PSSCH,OK,2,1,5,400,0,-nan,100000000000.0,,,,
20882,PSSCH,OK,20,1,9,400,0,-nan,100000000000.0,,,,
20884,PSSCH,OK,4,1,14,400,0,-nan,100000000000.0,,,,
21013,PSSCH,OK,21,1,5,12,0.0005,-nan,100000000000.0,,,,
21015,PSSCH,OK,14,1,5,12,0.0005,-nan,100000000000.0,,,,
21017,PSSCH,OK,13,,,,,,,,,,
21020,PSSCH,OK,19,1,11,400,0,-nan,100000000000.0,,,,
21022,PSSCH,OK,2,1,6,400,0,-nan,100000000000.0,,,,
21024,PSSCH,OK,20,1,10,83,0.0001,-nan,100000000000.0,,,,
21026,PSSCH,OK,4,1,15,400,0,-nan,100000000000.0,,,,
21111,PSSCH,OK,19,1,12,400,0,-nan,100000000000.0,,,,
21113,PSSCH,OK,2,1,7,400,0,-nan,100000000000.0,,,,
21115,PSSCH,OK,4,1,0,400,0,-nan,100000000000.0,,,,
21186,PSSCH,OK,19,1,13,400,0,-nan,100000000000.0,,,,
21188,PSSCH,OK,2,1,8,400,0,-nan,100000000000.0,,,,
21190,PSSCH,OK,4,1,1,400,0,-nan,100000000000.0,,,,
21265,PSSCH,OK,19,1,14,400,0,-nan,100000000000.0,,,,
21267,PSSCH,OK,2,1,9,400,0,-nan,100000000000.0,,,,
21269,PSSCH,OK,4,1,2,400,0,-nan,100000000000.0,,,,
21347,PSSCH,OK,19,1,15,400,0,-nan,100000000000.0,,,,
21349,PSSCH,OK,2,1,10,400,0,-nan,100000000000.0,,,,
21351,PSSCH,OK,4,1,3,400,0,-nan,100000000000.0,,,,
21418,PSSCH,OK,19,1,0,400,0,-nan,100000000000.0,,,,
21420,PSSCH,OK,2,1,11,400,0,-nan,100000000000.0,,,,
21422,PSSCH,OK,4,1,4,178,0,-nan,100000000000.0,,,,
21478,PSSCH,OK,19,1,1,400,0,-nan,100000000000.0,,,,
21480,PSSCH,OK,2,1,12,400,0,-nan,100000000000.0,,,,
21530,PSSCH,OK,19,1,2,400,0,-nan,100000000000.0,,,,
21532,PSSCH,OK,2,1,13,400,0,-nan,100000000000.0,,,,
21582,PSSCH,OK,19,1,3,400,0,-nan,100000000000.0,,,,
21584,PSSCH,OK,2,1,14,400,0,-nan,100000000000.0,,,,
21638,PSSCH,OK,19,1,4,400,0,-nan,100000000000.0,,,,
21640,PSSCH,OK,2,1,15,400,0,-nan,100000000000.0,,,,
21682,PSSCH,OK,19,1,5,249,0,-nan,100000000000.0,,,,
21684,PSSCH,OK,2,1,0,249,0,-nan,100000000000.0,,,,
21859,PSSCH,OK,5,1,13,400,0,-nan,100000000000.0,,,,
21861,PSSCH,OK,3,1,13,42,0.0001,-nan,100000000000.0,,,,
21863,PSSCH,OK,20,1,11,400,0,-nan,100000000000.0,,,,
21865,PSSCH,OK,19,1,6,400,0,-nan,100000000000.0,,,,
21962,PSSCH,OK,20,1,12,400,0,-nan,100000000000.0,,,,
21964,PSSCH,OK,19,1,7,400,0,-nan,100000000000.0,,,,
22052,PSSCH,OK,20,1,13,400,0,-nan,100000000000.0,,,,
22054,PSSCH,OK,19,1,8,400,0,-nan,100000000000.0,,,,
22152,PSSCH,OK,5,1,0,400,0,-nan,100000000000.0,,,,
22154,PSSCH,OK,20,1,14,400,0,-nan,100000000000.0,,,,
22156,PSSCH,OK,19,1,9,400,0,-nan,100000000000.0,,,,
22265,PSSCH,OK,5,1,1,400,0,-nan,100000000000.0,,,,
22267,PSSCH,OK,20,1,15,400,0,-nan,100000000000.0,,,,
22269,PSSCH,OK,19,1,10,400,0,-nan,100000000000.0,,,,
22364,PSSCH,OK,5,1,2,400,0,-nan,100000000000.0,,,,
22366,PSSCH,OK,20,1,0,95,0,-nan,100000000000.0,,,,
22368,PSSCH,OK,19,1,11,115,0,-nan,100000000000.0,,,,
22419,PSSCH,OK,5,1,3,400,0,-nan,100000000000.0,,,,
22421,PSSCH,OK,16,1,15,400,0,-nan,100000000000.0,,,,
22471,PSSCH,OK,5,1,4,400,0,-nan,100000000000.0,,,,
22473,PSSCH,OK,16,1,0,400,0,-nan,100000000000.0,,,,
22523,PSSCH,OK,5,1,5,400,0,-nan,100000000000.0,,,,
22525,PSSCH,OK,16,1,1,400,0,-nan,100000000000.0,,,,
22579,PSSCH,OK,5,1,6,400,0,-nan,100000000000.0,,,,
22581,PSSCH,OK,16,1,2,400,0,-nan,100000000000.0,,,,
22649,PSSCH,OK,4,1,5,22,0,-nan,100000000000.0,,,,
22651,PSSCH,OK,5,1,7,400,0,-nan,100000000000.0,,,,
22653,PSSCH,OK,16,1,3,400,0,-nan,100000000000.0,,,,
22706,PSSCH,OK,5,1,8,400,0,-nan,100000000000.0,,,,
22708,PSSCH,OK,16,1,4,400,0,-nan,100000000000.0,,,,
22758,PSSCH,OK,5,1,9,400,0,-nan,100000000000.0,,,,
22760,PSSCH,OK,16,1,5,400,0,-nan,100000000000.0,,,,
22810,PSSCH,OK,5,1,10,400,0,-nan,100000000000.0,,,,
22812,PSSCH,OK,16,1,6,400,0,-nan,100000000000.0,,,,
22866,PSSCH,OK,5,1,11,400,0,-nan,100000000000.0,,,,
22868,PSSCH,OK,16,1,7,400,0,-nan,100000000000.0,,,,
22934,PSSCH,OK,2,1,1,32,0,-nan,100000000000.0,,,,
22936,PSSCH,OK,5,1,12,400,0,-nan,100000000000.0,,,,
22938,PSSCH,OK,16,1,8,400,0,-nan,100000000000.0,,,,
22991,PSSCH,OK,5,1,13,400,0,-nan,100000000000.0,,,,
22993,PSSCH,OK,16,1,9,400,0,-nan,100000000000.0,,,,
23045,PSSCH,OK,5,1,14,400,0,-nan,100000000000.0,,,,
23047,PSSCH,OK,16,1,10,400,0,-nan,100000000000.0,,,,
23106,PSSCH,OK,5,1,15,400,0,-nan,100000000000.0,,,,
23108,PSSCH,OK,16,1,11,400,0,-nan,100000000000.0,,,,
23158,PSSCH,OK,5,1,0,400,0,-nan,100000000000.0,,,,
23160,PSSCH,OK,16,1,12,400,0,-nan,100000000000.0,,,,
23202,PSSCH,OK,5,1,1,332,0,-nan,100000000000.0,,,,
23204,PSSCH,OK,16,1,13,332,0,-nan,100000000000.0,,,,
23254,PSSCH,OK,20,1,1,12,0.0005,-nan,100000000000.0,,,,
23256,PSSCH,OK,19,1,12,12,0.0005,-nan,100000000000.0,,,,
23316,PSSCH,OK,5,1,2,42,0.0001,-nan,100000000000.0,,,,
23318,PSSCH,OK,16,1,14,42,0.0001,-nan,100000000000.0,,,,
