line_no,frame_index,event,rnti,lcid,source_node,target_node,request_id,sn,fi,size,harq_id,bwp_id,layer,vr_ur,vr_uh,timestamp,area_id,upload_type,plan_index,pkt_id,matched
3426,0,TX,5,5,5,16,7,26,3,400,10,0,0,,,000060,16_5,member_to_leader,7,7,1
3430,0,TX,14,5,14,1,29,1,3,400,11,0,0,,,000060,13_9,leader_to_rsu,29,29,1
3434,0,TX,21,5,21,12,4,13,3,400,11,0,0,,,000060,11_8,member_to_leader,4,4,1
3438,0,TX,20,5,20,1,36,5,3,83,13,0,0,,,000060,15_3,leader_to_rsu,36,36,1
3449,0,TX,19,5,19,1,31,5,3,400,12,0,0,,,000060,14_10,leader_to_rsu,31,31,1
3450,0,TX,19,5,19,14,8,7,2,14,13,0,0,,,000060,13_9,member_to_leader,8,8,1
3454,0,TX,4,5,4,1,27,11,3,400,11,0,0,,,000060,13_2,leader_to_rsu,27,27,1
3460,0,TX,2,5,2,1,30,5,3,400,5,0,0,,,000060,14_1,leader_to_rsu,30,30,1
3466,0,TX,9,5,9,1,21,6,2,12,6,0,0,,,000060,12_10,leader_to_rsu,21,21,1
3472,0,TX,12,5,12,1,20,6,2,12,6,0,0,,,000060,11_8,leader_to_rsu,20,20,1
3478,0,TX,13,5,13,1,26,6,2,12,6,0,0,,,000060,13_0,leader_to_rsu,26,26,1
3484,0,TX,17,5,17,1,25,6,2,12,6,0,0,,,000060,12_9,leader_to_rsu,25,25,1
3593,0,RX,1,5,4,1,27,9,3,400,,,,,,000060,13_2,leader_to_rsu,27,27,1
3594,0,RX,1,5,19,1,31,3,3,400,,,,,,000060,14_10,leader_to_rsu,31,31,1
3595,0,RX,1,5,20,1,36,3,3,400,,,,,,000060,15_3,leader_to_rsu,36,36,1
3596,0,RX,1,5,3,1,24,18,3,400,,,,,,000060,12_5,leader_to_rsu,24,24,1
3597,0,RX,12,5,21,12,4,10,3,400,,,,,,000060,11_8,member_to_leader,4,4,1
3598,0,RX,16,5,5,16,3,24,3,400,,,,,,000060,16_8,member_to_leader,3,3,1
3614,0,TX,5,5,5,16,7,27,3,400,11,0,0,,,000060,16_5,member_to_leader,7,7,1
3618,0,TX,14,5,14,9,2,13,3,400,12,0,0,,,000060,12_10,member_to_leader,2,2,1
3622,0,TX,21,5,21,12,4,14,3,400,12,0,0,,,000060,11_8,member_to_leader,4,4,1
3626,0,TX,20,5,20,2,6,8,2,16,14,0,0,,,000060,15_2,member_to_leader,6,6,1
3630,0,TX,19,5,19,1,32,6,3,400,14,0,0,,,000060,14_11,leader_to_rsu,32,32,1
3636,0,TX,4,5,4,1,28,12,3,400,12,0,0,,,000060,13_3,leader_to_rsu,28,28,1
3640,0,TX,2,5,2,1,33,6,3,400,6,0,0,,,000060,14_3,leader_to_rsu,33,33,1
3749,0,RX,1,5,4,1,27,10,3,400,,,,,,000060,13_2,leader_to_rsu,27,27,1
3750,0,RX,1,5,19,1,31,4,3,400,,,,,,000060,14_10,leader_to_rsu,31,31,1
3751,0,RX,1,5,20,1,36,4,3,400,,,,,,000060,15_3,leader_to_rsu,36,36,1
3752,0,RX,1,5,3,1,24,19,3,400,,,,,,000060,12_5,leader_to_rsu,24,24,1
3753,0,RX,9,5,14,9,2,12,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
3754,0,RX,12,5,21,12,4,11,3,400,,,,,,000060,11_8,member_to_leader,4,4,1
3768,0,TX,5,5,5,16,7,28,3,400,12,0,0,,,000060,16_5,member_to_leader,7,7,1
3772,0,TX,14,5,14,17,1,13,3,400,13,0,0,,,000060,12_9,member_to_leader,1,1,1
3776,0,TX,21,5,21,12,4,15,3,400,13,0,0,,,000060,11_8,member_to_leader,4,4,1
3780,0,TX,19,5,19,1,32,7,3,400,15,0,0,,,000060,14_11,leader_to_rsu,32,32,1
3784,0,TX,4,5,4,1,28,13,3,400,13,0,0,,,000060,13_3,leader_to_rsu,28,28,1
3788,0,TX,2,5,2,1,33,7,3,400,7,0,0,,,000060,14_3,leader_to_rsu,33,33,1
3887,0,RX,1,5,17,1,25,6,2,12,,,,,,000060,12_9,leader_to_rsu,25,25,1
3888,0,RX,1,5,19,1,31,5,3,400,,,,,,000060,14_10,leader_to_rsu,31,31,1
3889,0,RX,1,5,20,1,36,5,3,83,,,,,,000060,15_3,leader_to_rsu,36,36,1
3890,0,RX,1,5,3,1,24,20,3,332,,,,,,000060,12_5,leader_to_rsu,24,24,1
3891,0,RX,16,5,5,16,7,26,3,400,,,,,,000060,16_5,member_to_leader,7,7,1
3903,0,TX,5,5,5,16,7,29,3,400,13,0,0,,,000060,16_5,member_to_leader,7,7,1
3907,0,TX,14,5,14,1,29,2,3,400,14,0,0,,,000060,13_9,leader_to_rsu,29,29,1
3911,0,TX,21,5,21,12,4,16,3,3,14,0,0,,,000060,11_8,member_to_leader,4,4,1
3915,0,TX,19,5,19,1,32,8,3,400,0,0,0,,,000060,14_11,leader_to_rsu,32,32,1
3919,0,TX,4,5,4,1,28,14,3,400,14,0,0,,,000060,13_3,leader_to_rsu,28,28,1
3923,0,TX,2,5,2,1,33,8,3,400,8,0,0,,,000060,14_3,leader_to_rsu,33,33,1
3929,0,TX,3,5,3,21,10,6,2,12,11,0,0,,,000060,11_7,member_to_leader,10,10,1
4020,0,RX,1,5,4,1,28,12,3,400,,,,,,000060,13_3,leader_to_rsu,28,28,1
4021,0,RX,1,5,14,1,29,1,3,400,,,,,,000060,13_9,leader_to_rsu,29,29,1
4022,0,RX,12,5,21,12,4,13,3,400,,,,,,000060,11_8,member_to_leader,4,4,1
4023,0,RX,16,5,5,16,7,27,3,400,,,,,,000060,16_5,member_to_leader,7,7,1
4035,0,TX,5,5,5,16,7,30,3,400,14,0,0,,,000060,16_5,member_to_leader,7,7,1
4039,0,TX,14,5,14,9,2,14,3,400,15,0,0,,,000060,12_10,member_to_leader,2,2,1
4043,0,TX,19,5,19,1,32,9,3,400,1,0,0,,,000060,14_11,leader_to_rsu,32,32,1
4047,0,TX,4,5,4,1,28,15,3,400,15,0,0,,,000060,13_3,leader_to_rsu,28,28,1
4051,0,TX,2,5,2,1,33,9,3,400,9,0,0,,,000060,14_3,leader_to_rsu,33,33,1
4150,0,RX,1,5,19,1,32,6,3,400,,,,,,000060,14_11,leader_to_rsu,32,32,1
4151,0,RX,9,5,14,9,2,13,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
4152,0,RX,12,5,21,12,4,14,3,400,,,,,,000060,11_8,member_to_leader,4,4,1
4153,0,RX,16,5,5,16,7,28,3,400,,,,,,000060,16_5,member_to_leader,7,7,1
4167,0,TX,5,5,5,16,7,31,3,400,15,0,0,,,000060,16_5,member_to_leader,7,7,1
4171,0,TX,14,5,14,17,1,14,3,400,0,0,0,,,000060,12_9,member_to_leader,1,1,1
4175,0,TX,19,5,19,1,32,10,3,400,2,0,0,,,000060,14_11,leader_to_rsu,32,32,1
4179,0,TX,4,5,4,1,28,16,3,178,0,0,0,,,000060,13_3,leader_to_rsu,28,28,1
4183,0,TX,2,5,2,1,33,10,3,400,10,0,0,,,000060,14_3,leader_to_rsu,33,33,1
4274,0,RX,1,5,4,1,28,14,3,400,,,,,,000060,13_3,leader_to_rsu,28,28,1
4275,0,RX,1,5,19,1,32,7,3,400,,,,,,000060,14_11,leader_to_rsu,32,32,1
4276,0,RX,12,5,21,12,4,15,3,400,,,,,,000060,11_8,member_to_leader,4,4,1
4277,0,RX,16,5,5,16,7,29,3,400,,,,,,000060,16_5,member_to_leader,7,7,1
4278,0,RX,17,5,14,17,1,13,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4292,0,TX,5,5,5,16,7,32,3,38,0,0,0,,,000060,16_5,member_to_leader,7,7,1
4296,0,TX,14,5,14,1,29,3,3,400,1,0,0,,,000060,13_9,leader_to_rsu,29,29,1
4302,0,TX,19,5,19,1,34,11,3,400,3,0,0,,,000060,14_9,leader_to_rsu,34,34,1
4308,0,TX,2,5,2,1,35,11,3,400,11,0,0,,,000060,15_2,leader_to_rsu,35,35,1
4389,0,RX,1,5,4,1,28,15,3,400,,,,,,000060,13_3,leader_to_rsu,28,28,1
4390,0,RX,1,5,19,1,32,8,3,400,,,,,,000060,14_11,leader_to_rsu,32,32,1
4391,0,RX,1,5,14,1,29,2,3,400,,,,,,000060,13_9,leader_to_rsu,29,29,1
4392,0,RX,12,5,21,12,4,16,3,3,,,,,,000060,11_8,member_to_leader,4,4,1
4393,0,RX,16,5,5,16,7,30,3,400,,,,,,000060,16_5,member_to_leader,7,7,1
4403,0,TX,14,5,14,9,2,15,3,400,2,0,0,,,000060,12_10,member_to_leader,2,2,1
4407,0,TX,19,5,19,1,34,12,3,400,4,0,0,,,000060,14_9,leader_to_rsu,34,34,1
4411,0,TX,2,5,2,1,35,12,3,400,12,0,0,,,000060,15_2,leader_to_rsu,35,35,1
4480,0,RX,1,5,19,1,32,9,3,400,,,,,,000060,14_11,leader_to_rsu,32,32,1
4481,0,RX,9,5,14,9,2,14,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
4482,0,RX,16,5,5,16,7,31,3,400,,,,,,000060,16_5,member_to_leader,7,7,1
4492,0,TX,14,5,14,17,1,15,3,400,3,0,0,,,000060,12_9,member_to_leader,1,1,1
4496,0,TX,19,5,19,1,34,13,3,400,5,0,0,,,000060,14_9,leader_to_rsu,34,34,1
4500,0,TX,2,5,2,1,35,13,3,400,13,0,0,,,000060,15_2,leader_to_rsu,35,35,1
4555,0,RX,1,5,19,1,32,10,3,400,,,,,,000060,14_11,leader_to_rsu,32,32,1
4560,0,RX,16,5,5,16,7,32,3,38,,,,,,000060,16_5,member_to_leader,7,7,1
4561,0,RX,17,5,14,17,1,14,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4572,0,TX,14,5,14,1,29,4,3,400,4,0,0,,,000060,13_9,leader_to_rsu,29,29,1
4576,0,TX,19,5,19,1,34,14,3,400,6,0,0,,,000060,14_9,leader_to_rsu,34,34,1
4580,0,TX,2,5,2,1,35,14,3,400,14,0,0,,,000060,15_2,leader_to_rsu,35,35,1
4635,0,RX,1,5,2,1,35,12,3,400,,,,,,000060,15_2,leader_to_rsu,35,35,1
4636,0,RX,1,5,19,1,34,11,3,400,,,,,,000060,14_9,leader_to_rsu,34,34,1
4637,0,RX,1,5,14,1,29,3,3,400,,,,,,000060,13_9,leader_to_rsu,29,29,1
4647,0,TX,14,5,14,9,2,16,3,400,5,0,0,,,000060,12_10,member_to_leader,2,2,1
4651,0,TX,19,5,19,1,34,15,3,249,7,0,0,,,000060,14_9,leader_to_rsu,34,34,1
4655,0,TX,2,5,2,1,35,15,3,249,15,0,0,,,000060,15_2,leader_to_rsu,35,35,1
4661,0,TX,21,5,21,1,19,6,2,12,15,0,0,,,000060,11_7,leader_to_rsu,19,19,1
4716,0,RX,1,5,2,1,35,13,3,400,,,,,,000060,15_2,leader_to_rsu,35,35,1
4717,0,RX,1,5,19,1,34,12,3,400,,,,,,000060,14_9,leader_to_rsu,34,34,1
4718,0,RX,9,5,14,9,2,15,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
4728,0,TX,14,5,14,17,1,16,3,400,6,0,0,,,000060,12_9,member_to_leader,1,1,1
4797,0,RX,1,5,2,1,35,14,3,400,,,,,,000060,15_2,leader_to_rsu,35,35,1
4798,0,RX,1,5,19,1,34,13,3,400,,,,,,000060,14_9,leader_to_rsu,34,34,1
4799,0,RX,17,5,14,17,1,15,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4809,0,TX,14,5,14,1,29,5,3,83,7,0,0,,,000060,13_9,leader_to_rsu,29,29,1
4848,0,RX,1,5,2,1,35,15,3,249,,,,,,000060,15_2,leader_to_rsu,35,35,1
4849,0,RX,1,5,19,1,34,14,3,400,,,,,,000060,14_9,leader_to_rsu,34,34,1
4850,0,RX,1,5,14,1,29,4,3,400,,,,,,000060,13_9,leader_to_rsu,29,29,1
4855,0,TX,14,5,14,9,2,17,3,400,8,0,0,,,000060,12_10,member_to_leader,2,2,1
4876,0,RX,1,5,19,1,34,15,3,249,,,,,,000060,14_9,leader_to_rsu,34,34,1
4877,0,RX,9,5,14,9,2,16,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
4885,0,TX,14,5,14,17,1,17,3,400,9,0,0,,,000060,12_9,member_to_leader,1,1,1
4891,0,TX,21,5,21,3,5,8,2,16,0,0,0,,,000060,11_5,member_to_leader,5,5,1
4963,0,RX,17,5,14,17,1,16,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4969,0,TX,14,5,14,9,2,18,3,400,10,0,0,,,000060,12_10,member_to_leader,2,2,1
4973,0,TX,5,5,5,1,40,0,1,400,1,0,0,,,000060,16_4,leader_to_rsu,40,40,1
4979,0,TX,20,5,20,1,36,6,3,400,15,0,0,,,000060,15_3,leader_to_rsu,36,36,1
4983,0,TX,16,5,16,1,38,0,1,400,7,0,0,,,000060,15_6,leader_to_rsu,38,38,1
5022,0,RX,1,5,14,1,29,5,3,83,,,,,,000060,13_9,leader_to_rsu,29,29,1
5030,0,TX,14,5,14,17,1,18,3,400,11,0,0,,,000060,12_9,member_to_leader,1,1,1
5034,0,TX,5,5,5,1,40,1,3,400,2,0,0,,,000060,16_4,leader_to_rsu,40,40,1
5038,0,TX,20,5,20,1,37,7,3,400,0,0,0,,,000060,15_4,leader_to_rsu,37,37,1
5042,0,TX,16,5,16,1,38,1,3,400,8,0,0,,,000060,15_6,leader_to_rsu,38,38,1
5111,0,RX,3,5,21,3,5,8,2,16,,,,,,000060,11_5,member_to_leader,5,5,1
5112,0,RX,9,5,14,9,2,17,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
5124,0,TX,14,5,14,9,2,19,3,400,12,0,0,,,000060,12_10,member_to_leader,2,2,1
5128,0,TX,5,5,5,1,40,2,3,400,3,0,0,,,000060,16_4,leader_to_rsu,40,40,1
5132,0,TX,20,5,20,1,37,8,3,400,1,0,0,,,000060,15_4,leader_to_rsu,37,37,1
5136,0,TX,16,5,16,1,38,2,3,400,9,0,0,,,000060,15_6,leader_to_rsu,38,38,1
5205,0,RX,1,5,16,1,38,0,1,400,,,,,,000060,15_6,leader_to_rsu,38,38,1
5206,0,RX,1,5,20,1,36,6,3,400,,,,,,000060,15_3,leader_to_rsu,36,36,1
5211,0,RX,1,5,5,1,40,0,1,400,,,,,,000060,16_4,leader_to_rsu,40,40,1
5212,0,RX,17,5,14,17,1,17,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
5223,0,TX,14,5,14,17,1,19,3,400,13,0,0,,,000060,12_9,member_to_leader,1,1,1
5227,0,TX,5,5,5,1,40,3,3,400,4,0,0,,,000060,16_4,leader_to_rsu,40,40,1
5231,0,TX,20,5,20,1,37,9,3,400,2,0,0,,,000060,15_4,leader_to_rsu,37,37,1
5235,0,TX,16,5,16,1,38,3,3,400,10,0,0,,,000060,15_6,leader_to_rsu,38,38,1
5304,0,RX,1,5,20,1,37,7,3,400,,,,,,000060,15_4,leader_to_rsu,37,37,1
5305,0,RX,1,5,5,1,40,1,3,400,,,,,,000060,16_4,leader_to_rsu,40,40,1
5306,0,RX,9,5,14,9,2,18,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
5316,0,TX,14,5,14,9,2,20,3,400,14,0,0,,,000060,12_10,member_to_leader,2,2,1
5320,0,TX,5,5,5,1,40,4,3,400,5,0,0,,,000060,16_4,leader_to_rsu,40,40,1
5324,0,TX,20,5,20,1,37,10,3,400,3,0,0,,,000060,15_4,leader_to_rsu,37,37,1
5328,0,TX,16,5,16,1,38,4,3,400,11,0,0,,,000060,15_6,leader_to_rsu,38,38,1
5332,0,TX,3,5,3,1,24,21,2,42,12,0,0,,,000060,12_5,leader_to_rsu,24,24,1
5401,0,RX,1,5,16,1,38,2,3,400,,,,,,000060,15_6,leader_to_rsu,38,38,1
5402,0,RX,1,5,5,1,40,2,3,400,,,,,,000060,16_4,leader_to_rsu,40,40,1
5403,0,RX,17,5,14,17,1,18,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
5413,0,TX,14,5,14,17,1,20,3,400,15,0,0,,,000060,12_9,member_to_leader,1,1,1
5419,0,TX,5,5,5,1,40,5,3,400,6,0,0,,,000060,16_4,leader_to_rsu,40,40,1
5423,0,TX,20,5,20,1,37,11,3,95,4,0,0,,,000060,15_4,leader_to_rsu,37,37,1
5429,0,TX,16,5,16,1,38,5,3,400,12,0,0,,,000060,15_6,leader_to_rsu,38,38,1
5510,0,RX,1,5,20,1,37,9,3,400,,,,,,000060,15_4,leader_to_rsu,37,37,1
5511,0,RX,1,5,5,1,40,3,3,400,,,,,,000060,16_4,leader_to_rsu,40,40,1
5512,0,RX,9,5,14,9,2,19,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
5524,0,TX,14,5,14,9,2,21,3,400,0,0,0,,,000060,12_10,member_to_leader,2,2,1
5528,0,TX,5,5,5,1,42,6,3,400,7,0,0,,,000060,16_7,leader_to_rsu,42,42,1
5532,0,TX,16,5,16,1,39,6,3,400,13,0,0,,,000060,15_8,leader_to_rsu,39,39,1
5601,0,RX,1,5,3,1,24,21,2,42,,,,,,000060,12_5,leader_to_rsu,24,24,1
5606,0,RX,1,5,16,1,38,4,3,400,,,,,,000060,15_6,leader_to_rsu,38,38,1
5607,0,RX,1,5,5,1,40,4,3,400,,,,,,000060,16_4,leader_to_rsu,40,40,1
5608,0,RX,17,5,14,17,1,19,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
5619,0,TX,14,5,14,17,1,21,3,400,1,0,0,,,000060,12_9,member_to_leader,1,1,1
5623,0,TX,5,5,5,1,42,7,3,400,8,0,0,,,000060,16_7,leader_to_rsu,42,42,1
5627,0,TX,16,5,16,1,39,7,3,400,14,0,0,,,000060,15_8,leader_to_rsu,39,39,1
5682,0,RX,1,5,20,1,37,11,3,95,,,,,,000060,15_4,leader_to_rsu,37,37,1
5683,0,RX,1,5,5,1,40,5,3,400,,,,,,000060,16_4,leader_to_rsu,40,40,1
5688,0,RX,9,5,14,9,2,20,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
5699,0,TX,14,5,14,9,2,22,3,400,2,0,0,,,000060,12_10,member_to_leader,2,2,1
5703,0,TX,5,5,5,1,42,8,3,400,9,0,0,,,000060,16_7,leader_to_rsu,42,42,1
5707,0,TX,16,5,16,1,39,8,3,400,15,0,0,,,000060,15_8,leader_to_rsu,39,39,1
5713,0,TX,21,5,21,12,4,17,2,34,1,0,0,,,000060,11_8,member_to_leader,4,4,1
5768,0,RX,1,5,16,1,39,6,3,400,,,,,,000060,15_8,leader_to_rsu,39,39,1
5769,0,RX,1,5,5,1,42,6,3,400,,,,,,000060,16_7,leader_to_rsu,42,42,1
5770,0,RX,17,5,14,17,1,20,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
5780,0,TX,14,5,14,17,1,22,3,400,3,0,0,,,000060,12_9,member_to_leader,1,1,1
5784,0,TX,5,5,5,1,42,9,3,400,10,0,0,,,000060,16_7,leader_to_rsu,42,42,1
5788,0,TX,16,5,16,1,39,9,3,400,0,0,0,,,000060,15_8,leader_to_rsu,39,39,1
5857,0,RX,1,5,16,1,39,7,3,400,,,,,,000060,15_8,leader_to_rsu,39,39,1
5858,0,RX,1,5,5,1,42,7,3,400,,,,,,000060,16_7,leader_to_rsu,42,42,1
5859,0,RX,9,5,14,9,2,21,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
5871,0,TX,14,5,14,9,2,23,3,400,4,0,0,,,000060,12_10,member_to_leader,2,2,1
5875,0,TX,5,5,5,1,42,10,3,400,11,0,0,,,000060,16_7,leader_to_rsu,42,42,1
5879,0,TX,16,5,16,1,39,10,3,400,1,0,0,,,000060,15_8,leader_to_rsu,39,39,1
5883,0,TX,4,5,4,1,28,17,2,22,1,0,0,,,000060,13_3,leader_to_rsu,28,28,1
5938,0,RX,1,5,16,1,39,8,3,400,,,,,,000060,15_8,leader_to_rsu,39,39,1
5939,0,RX,1,5,5,1,42,8,3,400,,,,,,000060,16_7,leader_to_rsu,42,42,1
5940,0,RX,12,5,21,12,4,17,2,34,,,,,,000060,11_8,member_to_leader,4,4,1
5941,0,RX,17,5,14,17,1,21,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
5951,0,TX,14,5,14,17,1,23,3,400,5,0,0,,,000060,12_9,member_to_leader,1,1,1
5960,0,TX,5,5,5,1,44,11,3,400,12,0,0,,,000060,17_5,leader_to_rsu,44,44,1
5961,0,TX,5,5,5,16,7,33,2,66,13,0,0,,,000060,16_5,member_to_leader,7,7,1
5967,0,TX,16,5,16,1,41,11,3,400,2,0,0,,,000060,16_5,leader_to_rsu,41,41,1
6036,0,RX,1,5,16,1,39,9,3,400,,,,,,000060,15_8,leader_to_rsu,39,39,1
6037,0,RX,1,5,5,1,42,9,3,400,,,,,,000060,16_7,leader_to_rsu,42,42,1
6038,0,RX,9,5,14,9,2,22,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
6050,0,TX,14,5,14,9,2,24,3,400,6,0,0,,,000060,12_10,member_to_leader,2,2,1
6054,0,TX,5,5,5,1,44,12,3,400,14,0,0,,,000060,17_5,leader_to_rsu,44,44,1
6058,0,TX,16,5,16,1,41,12,3,400,3,0,0,,,000060,16_5,leader_to_rsu,41,41,1
6113,0,RX,1,5,4,1,28,17,2,22,,,,,,000060,13_3,leader_to_rsu,28,28,1
6114,0,RX,1,5,16,1,39,10,3,400,,,,,,000060,15_8,leader_to_rsu,39,39,1
6115,0,RX,1,5,5,1,42,10,3,400,,,,,,000060,16_7,leader_to_rsu,42,42,1
6120,0,RX,17,5,14,17,1,22,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
6131,0,TX,14,5,14,17,1,24,3,400,7,0,0,,,000060,12_9,member_to_leader,1,1,1
6135,0,TX,5,5,5,1,44,13,3,400,15,0,0,,,000060,17_5,leader_to_rsu,44,44,1
6139,0,TX,16,5,16,1,41,13,3,400,4,0,0,,,000060,16_5,leader_to_rsu,41,41,1
6194,0,RX,1,5,16,1,41,11,3,400,,,,,,000060,16_5,leader_to_rsu,41,41,1
6195,0,RX,1,5,5,1,44,11,3,400,,,,,,000060,17_5,leader_to_rsu,44,44,1
6196,0,RX,9,5,14,9,2,23,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
6204,0,TX,14,5,14,9,2,25,3,400,8,0,0,,,000060,12_10,member_to_leader,2,2,1
6208,0,TX,5,5,5,1,44,14,3,400,0,0,0,,,000060,17_5,leader_to_rsu,44,44,1
6212,0,TX,16,5,16,1,41,14,3,400,5,0,0,,,000060,16_5,leader_to_rsu,41,41,1
6267,0,RX,1,5,16,1,41,12,3,400,,,,,,000060,16_5,leader_to_rsu,41,41,1
6268,0,RX,17,5,14,17,1,23,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
6278,0,TX,14,5,14,17,1,25,3,400,9,0,0,,,000060,12_9,member_to_leader,1,1,1
6282,0,TX,5,5,5,1,44,15,3,400,1,0,0,,,000060,17_5,leader_to_rsu,44,44,1
6286,0,TX,16,5,16,1,41,15,3,400,6,0,0,,,000060,16_5,leader_to_rsu,41,41,1
6290,0,TX,19,5,19,1,34,16,2,32,8,0,0,,,000060,14_9,leader_to_rsu,34,34,1
6294,0,TX,2,5,2,1,35,16,2,32,0,0,0,,,000060,15_2,leader_to_rsu,35,35,1
6349,0,RX,1,5,16,1,41,13,3,400,,,,,,000060,16_5,leader_to_rsu,41,41,1
6350,0,RX,1,5,5,1,44,12,3,400,,,,,,000060,17_5,leader_to_rsu,44,44,1
6351,0,RX,9,5,14,9,2,24,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
6361,0,TX,14,5,14,9,2,26,3,400,10,0,0,,,000060,12_10,member_to_leader,2,2,1
6365,0,TX,5,5,5,1,45,16,3,400,2,0,0,,,000060,17_7,leader_to_rsu,45,45,1
6369,0,TX,16,5,16,1,43,16,3,400,7,0,0,,,000060,16_8,leader_to_rsu,43,43,1
6450,0,RX,1,5,16,1,41,14,3,400,,,,,,000060,16_5,leader_to_rsu,41,41,1
6451,0,RX,1,5,5,1,44,13,3,400,,,,,,000060,17_5,leader_to_rsu,44,44,1
6452,0,RX,17,5,14,17,1,24,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
6469,0,TX,14,5,14,17,1,26,3,400,11,0,0,,,000060,12_9,member_to_leader,1,1,1
6475,0,TX,5,5,5,1,45,17,3,400,3,0,0,,,000060,17_7,leader_to_rsu,45,45,1
6481,0,TX,16,5,16,1,43,17,3,400,8,0,0,,,000060,16_8,leader_to_rsu,43,43,1
6536,0,RX,1,5,2,1,35,16,2,32,,,,,,000060,15_2,leader_to_rsu,35,35,1
6537,0,RX,1,5,16,1,41,15,3,400,,,,,,000060,16_5,leader_to_rsu,41,41,1
6538,0,RX,1,5,5,1,44,14,3,400,,,,,,000060,17_5,leader_to_rsu,44,44,1
6539,0,RX,9,5,14,9,2,25,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
6549,0,TX,14,5,14,1,29,6,2,12,12,0,0,,,000060,13_9,leader_to_rsu,29,29,1
6553,0,TX,5,5,5,1,45,18,3,400,4,0,0,,,000060,17_7,leader_to_rsu,45,45,1
6557,0,TX,16,5,16,1,43,18,3,400,9,0,0,,,000060,16_8,leader_to_rsu,43,43,1
6612,0,RX,1,5,16,1,43,16,3,400,,,,,,000060,16_8,leader_to_rsu,43,43,1
6613,0,RX,1,5,5,1,44,15,3,400,,,,,,000060,17_5,leader_to_rsu,44,44,1
6618,0,RX,17,5,14,17,1,25,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
6628,0,TX,14,5,14,9,2,27,3,400,13,0,0,,,000060,12_10,member_to_leader,2,2,1
6632,0,TX,5,5,5,1,45,19,3,400,5,0,0,,,000060,17_7,leader_to_rsu,45,45,1
6636,0,TX,16,5,16,1,43,19,3,400,10,0,0,,,000060,16_8,leader_to_rsu,43,43,1
6702,0,RX,1,5,16,1,43,17,3,400,,,,,,000060,16_8,leader_to_rsu,43,43,1
6703,0,RX,1,5,5,1,45,16,3,400,,,,,,000060,17_7,leader_to_rsu,45,45,1
6704,0,RX,9,5,14,9,2,26,3,400,,,,,,000060,12_10,member_to_leader,2,2,1
6714,0,TX,14,5,14,17,1,27,3,400,14,0,0,,,000060,12_9,member_to_leader,1,1,1
6718,0,TX,5,5,5,1,45,20,3,400,6,0,0,,,000060,17_7,leader_to_rsu,45,45,1
6722,0,TX,16,5,16,1,43,20,3,332,11,0,0,,,000060,16_8,leader_to_rsu,43,43,1
6777,0,RX,1,5,16,1,43,18,3,400,,,,,,000060,16_8,leader_to_rsu,43,43,1
6778,0,RX,1,5,5,1,45,17,3,400,,,,,,000060,17_7,leader_to_rsu,45,45,1
6779,0,RX,17,5,14,17,1,26,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
6789,0,TX,14,5,14,9,2,28,3,400,15,0,0,,,000060,12_10,member_to_leader,2,2,1
6793,0,TX,5,5,5,1,46,21,3,400,7,0,0,,,000060,18_7,leader_to_rsu,46,46,1
6848,0,RX,1,5,16,1,43,19,3,400,,,,,,000060,16_8,leader_to_rsu,43,43,1
6849,0,RX,1,5,5,1,45,18,3,400,,,,,,000060,17_7,leader_to_rsu,45,45,1
6850,0,RX,1,5,14,1,29,6,2,12,,,,,,000060,13_9,leader_to_rsu,29,29,1
6860,0,TX,14,5,14,17,1,28,3,400,0,0,0,,,000060,12_9,member_to_leader,1,1,1
6864,0,TX,5,5,5,1,46,22,3,400,8,0,0,,,000060,18_7,leader_to_rsu,46,46,1
6903,0,RX,1,5,16,1,43,20,3,332,,,,,,000060,16_8,leader_to_rsu,43,43,1
