frames,num_cavs,deadline_ms,box_bytes,message_overhead_bytes,packet_overhead_bytes,mtu_bytes,total_bandwidth_mhz,subchannels,spectral_efficiency_bpshz,per_subchannel_rate_mbps,senders_with_boxes_mean,senders_with_boxes_p95,senders_with_boxes_max,total_boxes_mean,total_boxes_p95,total_boxes_max,broadcast_messages_mean,broadcast_messages_p95,broadcast_messages_max,broadcast_packets_mean,broadcast_packets_p95,broadcast_packets_max,broadcast_bytes_mean,broadcast_bytes_p95,broadcast_bytes_max,broadcast_mbps_mean,broadcast_mbps_p95,broadcast_mbps_max,broadcast_scheduled_ms_mean,broadcast_scheduled_ms_p95,broadcast_scheduled_ms_max,broadcast_deadline_ok_mean,broadcast_deadline_ok_p95,broadcast_deadline_ok_max,broadcast_random_access_delivery_ratio_mean,broadcast_random_access_delivery_ratio_p95,broadcast_random_access_delivery_ratio_max,broadcast_random_access_full_success_prob_mean,broadcast_random_access_full_success_prob_p95,broadcast_random_access_full_success_prob_max,alltoall_messages_mean,alltoall_messages_p95,alltoall_messages_max,alltoall_packets_mean,alltoall_packets_p95,alltoall_packets_max,alltoall_bytes_mean,alltoall_bytes_p95,alltoall_bytes_max,alltoall_mbps_mean,alltoall_mbps_p95,alltoall_mbps_max,alltoall_scheduled_ms_mean,alltoall_scheduled_ms_p95,alltoall_scheduled_ms_max,alltoall_deadline_ok_mean,alltoall_deadline_ok_p95,alltoall_deadline_ok_max,alltoall_random_access_delivery_ratio_mean,alltoall_random_access_delivery_ratio_p95,alltoall_random_access_delivery_ratio_max,alltoall_random_access_full_success_prob_mean,alltoall_random_access_full_success_prob_p95,alltoall_random_access_full_success_prob_max
41,20,100.0,128,64,48,1200,20.0,10,6.0,12.000000,16.341463,17.000000,18.000000,102.414634,113.000000,115.000000,16.341463,17.000000,18.000000,21.146341,23.000000,24.000000,14154.926829,15552.000000,15808.000000,1.132394,1.244160,1.264640,1.560260,1.720000,1.773333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,310.487805,323.000000,342.000000,401.780488,437.000000,456.000000,268943.609756,295488.000000,300352.000000,21.515489,23.639040,24.028160,27.336195,29.797333,30.554667,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
