scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000066,15,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,6;15,15;6,6,"{""6"": 39}","{""6"": 4506, ""15"": 4740}",72096,4.009788654060067,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,6,13,17,
2026_07_15_01_26_56,000066,16,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,5;16;20,16;5;20,5;20,"{""5"": 39, ""20"": 38}","{""5"": 4879, ""16"": 4854, ""20"": 4861}",155840,8.667408231368187,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,5;20,17,29,
2026_07_15_01_26_56,000066,17,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,3;14;17;18,17;18;14;3,18;14;3,"{""3"": 38, ""14"": 38, ""18"": 39}","{""3"": 4763, ""14"": 4967, ""17"": 4984, ""18"": 4925}",234480,13.04115684093437,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,18;14;3,9,16,
2026_07_15_01_26_56,000066,19,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,9;10;13;19,19;9;10;13,9;10;13,"{""9"": 39, ""10"": 38, ""13"": 38}","{""9"": 4837, ""10"": 4908, ""13"": 4750, ""19"": 4818}",231920,12.898776418242491,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,9;10;13,10,37,
2026_07_15_01_26_56,000068,1,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,1;2;8;11,1;8;2;11,8;2;11,"{""2"": 38, ""8"": 38, ""11"": 38}","{""1"": 4924, ""2"": 4795, ""8"": 4795, ""11"": 4834}",230784,12.83559510567297,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,8;2;11,30,46,
2026_07_15_01_26_56,000068,4,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,4;9;12,4;9;12,9;12,"{""9"": 39, ""12"": 37}","{""4"": 4848, ""9"": 4841, ""12"": 4803}",154304,8.58197997775306,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,9;12,23,43,
2026_07_15_01_26_56,000068,13,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,10;13;14;19,13;10;19;14,10;19;14,"{""10"": 38, ""14"": 37, ""19"": 38}","{""10"": 4884, ""13"": 4795, ""14"": 4919, ""19"": 4763}",233056,12.961957730812014,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,10;19;14,11,33,
2026_07_15_01_26_56,000068,15,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,6;15,15;6,6,"{""6"": 38}","{""6"": 4506, ""15"": 4743}",72096,4.009788654060067,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,6,16,16,
2026_07_15_01_26_56,000068,16,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 38, ""7"": 37, ""20"": 37}","{""5"": 4874, ""7"": 4799, ""16"": 4887, ""20"": 4837}",232160,12.912124582869856,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,5;7;20,21,31,
2026_07_15_01_26_56,000068,17,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,3;17;18,17;18;3,18;3,"{""3"": 37, ""18"": 38}","{""3"": 4838, ""17"": 4976, ""18"": 4937}",156400,8.698553948832036,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,18;3,10,16,
2026_07_15_01_26_56,000070,1,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_pacp_lidar,grid,,,,,,,cov_coalition_game,6,60.0,1;4;12,1;12;4,12;4,"{""4"": 38, ""12"": 38}","{""1"": 4925, ""4"": 4784, ""12"": 4815}",153584,8.541935483870969,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,12;4,22,37,
