scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,selective_global_budget_bytes,selective_global_admitted_bytes,selective_global_candidate_bytes,selective_global_admitted_links,selective_global_candidate_links,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,upload_density_cap_rho,edgecooper_pmax_density_cap_rho,local_preserving_output,local_preserving_extra_calls,local_preserving_extra_point_counts_json,upload_density_cap_seed,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_29_02_32_08,000062,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1510496,49,49,17,17;3;18,3;18,"{""3"": 12, ""18"": 13}","{""3"": 999, ""17"": 14128, ""18"": 1536}",40560,2.2558398220244715,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""17"": 14128}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;18,21,31,
2026_07_29_02_32_08,000062,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1510496,49,49,18,18;3;17,3;17,"{""3"": 12, ""17"": 12}","{""3"": 1960, ""17"": 1677, ""18"": 14261}",58192,3.236484983314794,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""18"": 14261}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;17,17,31,
2026_07_29_02_32_08,000062,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1510496,49,49,19,19;9;13;16,9;13;16,"{""9"": 12, ""13"": 13, ""16"": 12}","{""9"": 797, ""13"": 1098, ""16"": 2313, ""19"": 13710}",67328,3.7446051167964405,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""19"": 13710}",,2,ns3,899,0.5,10,12,28,,,[],[],,9;13;16,22,43,
2026_07_29_02_32_08,000062,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1510496,49,49,20,20;5;9;16,5;9;16,"{""5"": 12, ""9"": 13, ""16"": 12}","{""5"": 738, ""9"": 1612, ""16"": 931, ""20"": 13916}",52496,2.919688542825362,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""20"": 13916}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;9;16,28,49,
2026_07_29_02_32_08,000064,1,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,1,1;2;8;11,2;8;11,"{""2"": 12, ""8"": 11, ""11"": 12}","{""1"": 13948, ""2"": 1215, ""8"": 877, ""11"": 1307}",54384,3.024694104560623,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""1"": 13948}",,2,ns3,899,0.5,10,12,28,,,[],[],,2;8;11,30,53,
2026_07_29_02_32_08,000064,2,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,2,2;1;10;11,1;10;11,"{""1"": 11, ""10"": 12, ""11"": 10}","{""1"": 684, ""2"": 13829, ""10"": 1877, ""11"": 670}",51696,2.875194660734149,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""2"": 13829}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;10;11,29,57,
2026_07_29_02_32_08,000064,3,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,3,3;16;17;18,16;17;18,"{""16"": 12, ""17"": 12, ""18"": 12}","{""3"": 14159, ""16"": 1915, ""17"": 1127, ""18"": 1618}",74560,4.146829810901001,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""3"": 14159}",,2,ns3,899,0.5,10,12,28,,,[],[],,16;17;18,24,48,
2026_07_29_02_32_08,000064,4,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,4,4;1;7;12,1;7;12,"{""1"": 12, ""7"": 11, ""12"": 12}","{""1"": 1897, ""4"": 13808, ""7"": 1606, ""12"": 1060}",73008,4.060511679644049,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""4"": 13808}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;7;12,29,57,
2026_07_29_02_32_08,000064,5,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,5,5;7;13;20,7;13;20,"{""7"": 12, ""13"": 12, ""20"": 12}","{""5"": 13941, ""7"": 1525, ""13"": 1965, ""20"": 1011}",72016,4.005339265850946,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""5"": 13941}",,2,ns3,899,0.5,10,12,28,,,[],[],,7;13;20,26,42,
2026_07_29_02_32_08,000064,6,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,6,6;15,15,"{""15"": 12}","{""6"": 13022, ""15"": 1147}",18352,1.0206896551724136,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""6"": 13022}",,2,ns3,899,0.5,10,12,28,,,[],[],,15,13,21,
2026_07_29_02_32_08,000064,7,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,7,7;4;5;12,4;5;12,"{""4"": 12, ""5"": 12, ""12"": 12}","{""4"": 1167, ""5"": 1095, ""7"": 13939, ""12"": 1722}",63744,3.5452725250278085,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""7"": 13939}",,2,ns3,899,0.5,10,12,28,,,[],[],,4;5;12,30,47,
2026_07_29_02_32_08,000064,8,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,8,8;1;2;4,1;2;4,"{""1"": 11, ""2"": 12, ""4"": 12}","{""1"": 1217, ""2"": 1530, ""4"": 1678, ""8"": 13743}",70800,3.937708565072302,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""8"": 13743}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;2;4,28,47,
2026_07_29_02_32_08,000064,9,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,9,9;11;13;19,11;13;19,"{""11"": 12, ""13"": 10, ""19"": 10}","{""9"": 13818, ""11"": 2093, ""13"": 907, ""19"": 545}",56720,3.154616240266963,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""9"": 13818}",,2,ns3,899,0.5,10,12,28,,,[],[],,11;13;19,24,44,
2026_07_29_02_32_08,000064,10,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,10,10;8;16;19,8;16;19,"{""8"": 12, ""16"": 11, ""19"": 12}","{""8"": 1324, ""10"": 14075, ""16"": 1974, ""19"": 894}",67072,3.7303670745272526,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""10"": 14075}",,2,ns3,899,0.5,10,12,28,,,[],[],,8;16;19,26,55,
2026_07_29_02_32_08,000064,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,11,11;2;8;9,2;8;9,"{""2"": 11, ""8"": 12, ""9"": 12}","{""2"": 1072, ""8"": 1001, ""9"": 2043, ""11"": 13865}",65856,3.6627363737486096,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""11"": 13865}",,2,ns3,899,0.5,10,12,28,,,[],[],,2;8;9,27,58,
2026_07_29_02_32_08,000064,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,12,12;4;7,4;7,"{""4"": 12, ""7"": 12}","{""4"": 759, ""7"": 1805, ""12"": 13868}",41024,2.281646273637375,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""12"": 13868}",,2,ns3,899,0.5,10,12,28,,,[],[],,4;7,22,47,
2026_07_29_02_32_08,000064,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,13,13;5;10;19,5;10;19,"{""5"": 12, ""10"": 12, ""19"": 10}","{""5"": 1556, ""10"": 1297, ""13"": 13570, ""19"": 452}",52880,2.9410456062291437,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""13"": 13570}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;10;19,22,45,
2026_07_29_02_32_08,000064,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,14,14,,{},"{""14"": 14309}",0,0.0,10,40.0,60.0,,,,,2.0,2.0,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,3,6,
2026_07_29_02_32_08,000064,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,15,15;6,6,"{""6"": 12}","{""6"": 1821, ""15"": 13466}",29136,1.6204671857619577,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""15"": 13466}",,2,ns3,899,0.5,10,12,28,,,[],[],,6,16,21,
2026_07_29_02_32_08,000064,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,16,16;3;10;20,3;10;20,"{""3"": 12, ""10"": 12, ""20"": 10}","{""3"": 1967, ""10"": 2097, ""16"": 13804, ""20"": 628}",75072,4.175305895439377,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""16"": 13804}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;10;20,34,60,
2026_07_29_02_32_08,000064,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,17,17;3;18,3;18,"{""3"": 11, ""18"": 12}","{""3"": 912, ""17"": 14138, ""18"": 1527}",39024,2.1704115684093437,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""17"": 14138}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;18,17,31,
2026_07_29_02_32_08,000064,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,18,18;3;17,3;17,"{""3"": 12, ""17"": 12}","{""3"": 1831, ""17"": 1745, ""18"": 14230}",57216,3.182202447163515,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""18"": 14230}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;17,17,31,
2026_07_29_02_32_08,000064,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,19,19;9;13;20,9;13;20,"{""9"": 11, ""13"": 12, ""20"": 12}","{""9"": 766, ""13"": 1100, ""19"": 13703, ""20"": 2213}",65264,3.6298109010011124,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""19"": 13703}",,2,ns3,899,0.5,10,12,28,,,[],[],,9;13;20,21,42,
2026_07_29_02_32_08,000064,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,60.0,1078800,1078800,1561120,50,50,20,20;5;9;16,5;9;16,"{""5"": 11, ""9"": 12, ""16"": 11}","{""5"": 720, ""9"": 1551, ""16"": 915, ""20"": 13917}",50976,2.835150166852058,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""20"": 13917}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;9;16,27,48,
