label,parameter,setting,rho_th,raw_budget_mbps,ap_03,ap_05,ap_07,raw_lidar_mbps,box_mbps,total_mbps,avg_source_cavs,avg_selected_grids,evaluated_frames,trace_rows,receiver_policy,late_fusion,resource_allocation,clustering,upload_mode,num_channels,bandwidth_mhz,communication_deadline_ms,checkpoint,artifact_stem,trace_path,log_path
rho_th=0.1,rho_th,0.1,0.1,68,0.79,0.71,0.48,2.07,0.76,2.84,2.48,33.55,41,277,all-cluster-heads,inter_cluster_nms,dynamic_cv,potential_verified_cov_coalition_game,grid,10,40.0,60.0,attentive,rho_sweep_rho0p1,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho0p1\trace.csv,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho0p1\run.out
rho_th=0.2,rho_th,0.2,0.2,68,0.80,0.73,0.50,3.97,0.83,4.79,2.44,39.44,41,284,all-cluster-heads,inter_cluster_nms,dynamic_cv,potential_verified_cov_coalition_game,grid,10,40.0,60.0,attentive,rho_sweep_rho0p2,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho0p2\trace.csv,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho0p2\run.out
rho_th=0.5,rho_th,0.5,0.5,68,0.83,0.76,0.55,9.27,0.89,10.16,2.44,49.47,41,284,all-cluster-heads,inter_cluster_nms,dynamic_cv,potential_verified_cov_coalition_game,grid,10,40.0,60.0,attentive,rho_sweep_rho0p5,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho0p5\trace.csv,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho0p5\run.out
rho_th=1,rho_th,1,1,68,0.85,0.79,0.58,16.61,0.91,17.52,2.47,58.13,41,278,all-cluster-heads,inter_cluster_nms,dynamic_cv,potential_verified_cov_coalition_game,grid,10,40.0,60.0,attentive,rho_sweep_rho1,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho1\trace.csv,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho1\run.out
rho_th=2,rho_th,2,2,68,0.86,0.81,0.58,28.42,0.87,29.28,2.51,47.94,41,272,all-cluster-heads,inter_cluster_nms,dynamic_cv,potential_verified_cov_coalition_game,grid,10,40.0,60.0,attentive,rho_sweep_rho2,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho2\trace.csv,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho2\run.out
rho_th=3,rho_th,3,3,68,0.85,0.80,0.58,35.57,0.82,36.40,2.51,32.84,41,272,all-cluster-heads,inter_cluster_nms,dynamic_cv,potential_verified_cov_coalition_game,grid,10,40.0,60.0,attentive,rho_sweep_rho3,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho3\trace.csv,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho3\run.out
rho_th=4,rho_th,4,4,68,0.83,0.78,0.58,40.10,0.79,40.89,2.51,24.05,41,272,all-cluster-heads,inter_cluster_nms,dynamic_cv,potential_verified_cov_coalition_game,grid,10,40.0,60.0,attentive,rho_sweep_rho4,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho4\trace.csv,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho4\run.out
rho_th=5,rho_th,5,5,68,0.83,0.78,0.58,43.97,0.77,44.74,2.51,19.54,41,272,all-cluster-heads,inter_cluster_nms,dynamic_cv,potential_verified_cov_coalition_game,grid,10,40.0,60.0,attentive,rho_sweep_rho5,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho5\trace.csv,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho5\run.out
rho_th=10,rho_th,10,10,68,0.80,0.75,0.55,49.57,0.72,50.30,2.51,8.96,41,272,all-cluster-heads,inter_cluster_nms,dynamic_cv,potential_verified_cov_coalition_game,grid,10,40.0,60.0,attentive,rho_sweep_rho10,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho10\trace.csv,docs\doc_workspace\SGCP\artifacts\dense_dynamic_cv_sensitivity_20260729\rho_sweep_rho10\run.out
