scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000136,8,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,6;7;8;9,8;7;9,7;9,"{""7"": 61, ""9"": 55}","{""7"": 4911, ""8"": 4842, ""9"": 4855}",156256,43.701890989988875,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],7>8:1;9>8:6,,38,38,
2026_07_15_01_26_56,000136,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,13;14;15;16,13;14;16,14;16,"{""14"": 64, ""16"": 58}","{""13"": 4710, ""14"": 4844, ""16"": 5014}",157728,44.61846496106785,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],14>13:2;16>13:7,,8,23,
2026_07_15_01_26_56,000136,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,2;17;18;19,17;2;18,2;18,"{""2"": 54, ""18"": 63}","{""2"": 4856, ""17"": 5030, ""18"": 4850}",155296,43.212458286985544,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>17:3;18>17:9,,26,38,
2026_07_15_01_26_56,000136,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,3;4;5;20,20;4;3,4;3,"{""3"": 64, ""4"": 58}","{""3"": 5020, ""4"": 4848, ""20"": 4909}",157888,44.67185761957731,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>20:8;4>20:4,,23,36,
2026_07_15_01_26_56,000138,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,1;10;11;12,1;10;11,10;11,"{""10"": 55, ""11"": 56}","{""1"": 4925, ""10"": 4921, ""11"": 4909}",157280,43.7908787541713,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>1:0;11>1:5,,29,45,
2026_07_15_01_26_56,000138,8,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,6;7;8;9,8;7;9,7;9,"{""7"": 61, ""9"": 55}","{""7"": 4910, ""8"": 4840, ""9"": 4853}",156208,43.69299221357063,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],7>8:1;9>8:6,,35,38,
2026_07_15_01_26_56,000138,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,13;14;15;16,13;14;16,14;16,"{""14"": 63, ""16"": 57}","{""13"": 4698, ""14"": 4852, ""16"": 5023}",158000,44.698553948832036,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],14>13:2;16>13:7,,9,23,
2026_07_15_01_26_56,000138,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,2;17;18;19,17;2;19,2;19,"{""2"": 54, ""19"": 61}","{""2"": 4857, ""17"": 5027, ""19"": 4828}",154960,43.22135706340379,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>17:3;19>17:9,,28,44,
2026_07_15_01_26_56,000138,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,3;4;5;20,20;4;3,4;3,"{""3"": 65, ""4"": 58}","{""3"": 5007, ""4"": 4852, ""20"": 4910}",157744,44.55617352614016,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>20:8;4>20:4,,25,36,
2026_07_15_01_26_56,000140,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,1;10;11;12,1;10;11,10;11,"{""10"": 55, ""11"": 56}","{""1"": 4926, ""10"": 4922, ""11"": 4910}",157312,43.799777530589544,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>1:0;11>1:5,,29,45,
2026_07_15_01_26_56,000140,8,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,6;7;8;9,8;7;9,7;9,"{""7"": 59, ""9"": 54}","{""7"": 4910, ""8"": 4839, ""9"": 4852}",156192,43.69299221357063,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],7>8:1;9>8:6,,32,37,
2026_07_15_01_26_56,000140,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,13;14;15;16,13;14;16,14;16,"{""14"": 63, ""16"": 58}","{""13"": 4683, ""14"": 4847, ""16"": 5013}",157760,44.60956618464961,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],14>13:2;16>13:7,,7,22,
2026_07_15_01_26_56,000140,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,2;17;18;19,17;2;19,2;19,"{""2"": 54, ""19"": 61}","{""2"": 4856, ""17"": 5029, ""19"": 4828}",154944,43.212458286985544,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>17:3;19>17:9,,29,44,
2026_07_15_01_26_56,000140,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,5,,3;4;5;20,20;4;5,4;5,"{""4"": 55, ""5"": 57}","{""4"": 4847, ""5"": 4881, ""20"": 4909}",155648,43.4349276974416,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>20:4;5>20:8,,28,40,
