scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,upload_density_cap_rho,upload_density_cap_seed,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_29_02_32_08,000062,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,6;15,15;6,6,"{""6"": 17}","{""6"": 117, ""15"": 13488}",1872,1.0411568409343714,10,40.0,60.0,68.0,850000,21824,21824,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],6>15:4,,16,21,
2026_07_29_02_32_08,000062,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,5;16;20,16;5,5,"{""5"": 15}","{""5"": 82, ""16"": 13788}",1312,0.7296996662958843,10,40.0,60.0,68.0,850000,21824,21824,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],5>16:5,,16,36,
2026_07_29_02_32_08,000062,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,3;17;18,17;3;18,3;18,"{""3"": 4, ""18"": 23}","{""3"": 24, ""17"": 14128, ""18"": 183}",3312,1.628476084538376,10,40.0,60.0,68.0,850000,21824,21824,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],3>17:9;18>17:6,,9,21,
2026_07_29_02_32_08,000064,1,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,1;2;8;11,1;2;8,2;8,"{""2"": 7, ""8"": 22}","{""1"": 13948, ""2"": 48, ""8"": 146}",3104,1.2992213570634037,10,40.0,60.0,68.0,850000,22000,22000,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],2>1:8;8>1:0,,24,50,
2026_07_29_02_32_08,000064,10,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,9;10,10;9,9,"{""9"": 23}","{""9"": 101, ""10"": 14075}",1616,0.8987764182424917,10,40.0,60.0,68.0,850000,22000,22000,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],9>10:1,,23,40,
2026_07_29_02_32_08,000064,12,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,4;7;12,12;7,7,"{""7"": 25}","{""7"": 193, ""12"": 13868}",3088,1.717463848720801,10,40.0,60.0,68.0,850000,22000,22000,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],7>12:2,,23,49,
2026_07_29_02_32_08,000064,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,13;14;19,13;14;19,14;19,"{""14"": 50, ""19"": 10}","{""13"": 13570, ""14"": 451, ""19"": 40}",7856,4.013348164627364,10,40.0,60.0,68.0,850000,22000,22000,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],14>13:3;19>13:7,,4,26,
2026_07_29_02_32_08,000064,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,6;15,15;6,6,"{""6"": 16}","{""6"": 111, ""15"": 13466}",1776,0.9877641824249167,10,40.0,60.0,68.0,850000,22000,22000,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],6>15:4,,17,21,
2026_07_29_02_32_08,000064,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,5;16;20,16;5,5,"{""5"": 14}","{""5"": 81, ""16"": 13804}",1296,0.7208008898776418,10,40.0,60.0,68.0,850000,22000,22000,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],5>16:5,,15,37,
2026_07_29_02_32_08,000064,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,3;17;18,17;3;18,3;18,"{""3"": 5, ""18"": 22}","{""3"": 25, ""17"": 14138, ""18"": 179}",3264,1.592880978865406,10,40.0,60.0,68.0,850000,22000,22000,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],3>17:9;18>17:6,,8,21,
2026_07_29_02_32_08,000066,1,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,1;2;8;11,1;2;8,2;8,"{""2"": 7, ""8"": 22}","{""1"": 13953, ""2"": 38, ""8"": 146}",2944,1.2992213570634037,10,40.0,60.0,68.0,850000,22416,22416,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],2>1:8;8>1:0,,22,49,
2026_07_29_02_32_08,000066,10,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,9;10,10;9,9,"{""9"": 24}","{""9"": 116, ""10"": 14050}",1856,1.032258064516129,10,40.0,60.0,68.0,850000,22416,22416,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],9>10:1,,24,39,
2026_07_29_02_32_08,000066,12,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,4;7;12,12;7,7,"{""7"": 25}","{""7"": 196, ""12"": 13863}",3136,1.7441601779755285,10,40.0,60.0,68.0,850000,22416,22416,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],7>12:2,,19,47,
2026_07_29_02_32_08,000066,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,13;14;19,13;14;19,14;19,"{""14"": 51, ""19"": 10}","{""13"": 13570, ""14"": 445, ""19"": 40}",7760,3.9599555061179093,10,40.0,60.0,68.0,850000,22416,22416,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],14>13:3;19>13:7,,4,26,
2026_07_29_02_32_08,000066,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,6;15,15;6,6,"{""6"": 16}","{""6"": 125, ""15"": 13477}",2000,1.1123470522803114,10,40.0,60.0,68.0,850000,22416,22416,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],6>15:4,,18,20,
2026_07_29_02_32_08,000066,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,5;16;20,16;5;20,5;20,"{""5"": 14, ""20"": 7}","{""5"": 82, ""16"": 13800, ""20"": 20}",1632,0.7296996662958843,10,40.0,60.0,68.0,850000,22416,22416,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],5>16:5;20>16:9,,19,37,
2026_07_29_02_32_08,000066,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,3;17;18,17;18,18,"{""18"": 24}","{""17"": 14142, ""18"": 193}",3088,1.717463848720801,10,40.0,60.0,68.0,850000,22416,22416,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],18>17:6,,9,18,
2026_07_29_02_32_08,000068,1,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,1;2;8;11,1;2;8,2;8,"{""2"": 6, ""8"": 23}","{""1"": 13961, ""2"": 36, ""8"": 159}",3120,1.414905450500556,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],2>1:8;8>1:0,,22,49,
2026_07_29_02_32_08,000068,10,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,9;10,10;9,9,"{""9"": 22}","{""9"": 98, ""10"": 14059}",1568,0.8720800889877642,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],9>10:1,,18,38,
2026_07_29_02_32_08,000068,12,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,4;7;12,12;4;7,4;7,"{""4"": 4, ""7"": 23}","{""4"": 19, ""7"": 198, ""12"": 13886}",3472,1.7619577308120133,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],4>12:9;7>12:2,,20,52,
2026_07_29_02_32_08,000068,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,13;14;19,13;14;19,14;19,"{""14"": 51, ""19"": 9}","{""13"": 13572, ""14"": 447, ""19"": 37}",7744,3.977753058954394,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],14>13:3;19>13:7,,5,25,
2026_07_29_02_32_08,000068,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,6;15,15;6,6,"{""6"": 17}","{""6"": 146, ""15"": 13482}",2336,1.2992213570634037,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],6>15:4,,19,20,
2026_07_29_02_32_08,000068,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,5;16;20,16;5,5,"{""5"": 14}","{""5"": 82, ""16"": 13828}",1312,0.7296996662958843,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],5>16:5,,17,37,
2026_07_29_02_32_08,000068,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,3;17;18,17;18,18,"{""18"": 24}","{""17"": 14134, ""18"": 197}",3152,1.753058954393771,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],18>17:6,,7,18,
2026_07_29_02_32_08,000070,1,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,1;2;8;11,1;2;8,2;8,"{""2"": 5, ""8"": 23}","{""1"": 13972, ""2"": 26, ""8"": 150}",2816,1.3348164627363737,10,40.0,60.0,68.0,850000,22528,22528,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],2>1:8;8>1:0,,26,49,
2026_07_29_02_32_08,000070,10,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,9;10,10;9,9,"{""9"": 26}","{""9"": 114, ""10"": 14027}",1824,1.014460511679644,10,40.0,60.0,68.0,850000,22528,22528,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],9>10:1,,20,38,
2026_07_29_02_32_08,000070,12,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,4;7;12,12;7,7,"{""7"": 22}","{""7"": 198, ""12"": 13891}",3168,1.7619577308120133,10,40.0,60.0,68.0,850000,22528,22528,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],7>12:2,,17,48,
2026_07_29_02_32_08,000070,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,13;14;19,13;14;19,14;19,"{""14"": 50, ""19"": 8}","{""13"": 13574, ""14"": 434, ""19"": 33}",7472,3.8620689655172415,10,40.0,60.0,68.0,850000,22528,22528,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],14>13:3;19>13:7,,5,25,
2026_07_29_02_32_08,000070,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,6;15,15;6,6,"{""6"": 17}","{""6"": 147, ""15"": 13489}",2352,1.3081201334816464,10,40.0,60.0,68.0,850000,22528,22528,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],6>15:4,,18,20,
2026_07_29_02_32_08,000070,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,5;16;20,16;5,5,"{""5"": 17}","{""5"": 88, ""16"": 13833}",1408,0.7830923248053393,10,40.0,60.0,68.0,850000,22528,22528,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],5>16:5,,15,37,
2026_07_29_02_32_08,000070,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,3;17;18,17;3;18,3;18,"{""3"": 5, ""18"": 26}","{""3"": 17, ""17"": 14129, ""18"": 201}",3488,1.7886540600667409,10,40.0,60.0,68.0,850000,22528,22528,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],3>17:9;18>17:6,,8,20,
2026_07_29_02_32_08,000072,1,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,1;2;8;11,1;2;8,2;8,"{""2"": 7, ""8"": 23}","{""1"": 13979, ""2"": 33, ""8"": 146}",2864,1.2992213570634037,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],2>1:9;8>1:0,,25,49,
2026_07_29_02_32_08,000072,10,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,9;10,10;9,9,"{""9"": 24}","{""9"": 96, ""10"": 14033}",1536,0.8542825361512792,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],9>10:1,,25,39,
2026_07_29_02_32_08,000072,12,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,4;7;12,12;7,7,"{""7"": 24}","{""7"": 204, ""12"": 13906}",3264,1.8153503893214684,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],7>12:2,,22,46,
2026_07_29_02_32_08,000072,13,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,13;14;19,13;14;19,14;19,"{""14"": 53, ""19"": 8}","{""13"": 13566, ""14"": 444, ""19"": 34}",7648,3.951056729699667,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],14>13:3;19>13:7,,6,26,
2026_07_29_02_32_08,000072,15,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,6;15,15;6,6,"{""6"": 16}","{""6"": 134, ""15"": 13501}",2144,1.1924360400444938,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],6>15:4,,18,20,
2026_07_29_02_32_08,000072,16,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,5;16;20,16;5;20,5;20,"{""5"": 16, ""20"": 6}","{""5"": 77, ""16"": 13827, ""20"": 30}",1712,0.6852057842046718,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],5>16:5;20>16:8,,17,37,
2026_07_29_02_32_08,000072,17,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,3;17;18,17;18,18,"{""18"": 27}","{""17"": 14140, ""18"": 221}",3536,1.9666295884315905,10,40.0,60.0,68.0,850000,22704,22704,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],18>17:6,,9,18,
2026_07_29_02_32_08,000074,1,all-cluster-heads,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,dynamic_cv,grid,utility,utility,none,0,0,,potential_verified_cov_coalition_game,7,,1;2;8;11,1;2;8,2;8,"{""2"": 6, ""8"": 22}","{""1"": 13979, ""2"": 30, ""8"": 148}",2848,1.3170189098998888,10,40.0,60.0,68.0,850000,23680,23680,0.1,sgcp-density-cap,1,ns3,899,0.5,10,12,28,,,[],[],2>1:9;8>1:0,,29,49,
