scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000084,13,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,10;13;14;19,13;10,10,"{""10"": 51}","{""10"": 4823, ""13"": 4788}",77168,,10,10,31,
2026_07_15_01_26_56,000084,15,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 57}","{""6"": 4531, ""15"": 4766}",72496,,6,11,18,
2026_07_15_01_26_56,000084,17,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,3;16;17;18,17;16,16,"{""16"": 49}","{""16"": 4873, ""17"": 4976}",77968,,16,7,22,
2026_07_15_01_26_56,000084,20,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,5;9;20,20;9,9,"{""9"": 50}","{""9"": 4806, ""20"": 4904}",76896,,9,10,27,
2026_07_15_01_26_56,000086,1,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,1;2;8;11,1;8,8,"{""8"": 51}","{""1"": 4932, ""8"": 4407}",70512,,8,10,31,
2026_07_15_01_26_56,000086,12,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,4;7;12,12;7,7,"{""7"": 58}","{""7"": 4896, ""12"": 4938}",78336,,7,14,32,
2026_07_15_01_26_56,000086,13,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,10;13;14;19,13;10,10,"{""10"": 49}","{""10"": 4827, ""13"": 4773}",77232,,10,10,31,
2026_07_15_01_26_56,000086,15,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 55}","{""6"": 4529, ""15"": 4762}",72464,,6,13,19,
2026_07_15_01_26_56,000086,17,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,3;16;17;18,17;16,16,"{""16"": 51}","{""16"": 4874, ""17"": 4971}",77984,,16,6,21,
2026_07_15_01_26_56,000086,20,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,5;9;20,20;9,9,"{""9"": 49}","{""9"": 4806, ""20"": 4905}",76896,,9,10,27,
2026_07_15_01_26_56,000088,1,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,1;2;8;11,1;8,8,"{""8"": 51}","{""1"": 4930, ""8"": 4407}",70512,,8,11,31,
2026_07_15_01_26_56,000088,12,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,4;7;12,12;7,7,"{""7"": 58}","{""7"": 4895, ""12"": 4937}",78320,,7,15,32,
