frames,num_cavs,deadline_ms,box_bytes,message_overhead_bytes,packet_overhead_bytes,mtu_bytes,total_bandwidth_mhz,subchannels,spectral_efficiency_bpshz,per_subchannel_rate_mbps,senders_with_boxes_mean,senders_with_boxes_p95,senders_with_boxes_max,total_boxes_mean,total_boxes_p95,total_boxes_max,broadcast_messages_mean,broadcast_messages_p95,broadcast_messages_max,broadcast_packets_mean,broadcast_packets_p95,broadcast_packets_max,broadcast_bytes_mean,broadcast_bytes_p95,broadcast_bytes_max,broadcast_mbps_mean,broadcast_mbps_p95,broadcast_mbps_max,broadcast_scheduled_ms_mean,broadcast_scheduled_ms_p95,broadcast_scheduled_ms_max,broadcast_deadline_ok_mean,broadcast_deadline_ok_p95,broadcast_deadline_ok_max,broadcast_random_access_delivery_ratio_mean,broadcast_random_access_delivery_ratio_p95,broadcast_random_access_delivery_ratio_max,broadcast_random_access_full_success_prob_mean,broadcast_random_access_full_success_prob_p95,broadcast_random_access_full_success_prob_max,alltoall_messages_mean,alltoall_messages_p95,alltoall_messages_max,alltoall_packets_mean,alltoall_packets_p95,alltoall_packets_max,alltoall_bytes_mean,alltoall_bytes_p95,alltoall_bytes_max,alltoall_mbps_mean,alltoall_mbps_p95,alltoall_mbps_max,alltoall_scheduled_ms_mean,alltoall_scheduled_ms_p95,alltoall_scheduled_ms_max,alltoall_deadline_ok_mean,alltoall_deadline_ok_p95,alltoall_deadline_ok_max,alltoall_random_access_delivery_ratio_mean,alltoall_random_access_delivery_ratio_p95,alltoall_random_access_delivery_ratio_max,alltoall_random_access_full_success_prob_mean,alltoall_random_access_full_success_prob_p95,alltoall_random_access_full_success_prob_max
41,20,100.0,80,64,48,1200,20.0,10,6.0,12.000000,17.365854,18.000000,19.000000,199.658537,213.000000,220.000000,17.365854,18.000000,19.000000,21.926829,24.000000,25.000000,17084.097561,18192.000000,18816.000000,1.366728,1.455360,1.505280,1.786602,1.901333,1.997333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,329.951220,342.000000,361.000000,416.609756,456.000000,475.000000,324597.853659,345648.000000,357504.000000,25.967828,27.651840,28.600320,31.394797,33.722667,34.965333,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
