scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000066,12,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 57, ""7"": 55}","{""4"": 3279, ""7"": 4864, ""12"": 4884}",130288,,7;4,27,42,
2026_07_15_01_26_56,000066,15,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 57}","{""6"": 4507, ""15"": 4740}",72112,,6,14,17,
2026_07_15_01_26_56,000066,16,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,5;16;20,16;5;20,5;20,"{""5"": 49, ""20"": 48}","{""5"": 4532, ""16"": 4854, ""20"": 3146}",122848,,5;20,17,29,
2026_07_15_01_26_56,000066,17,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,3;14;17;18,17;18;3;14,18;3;14,"{""3"": 39, ""14"": 39, ""18"": 39}","{""3"": 3145, ""14"": 4976, ""17"": 4984, ""18"": 4926}",208752,,18;3;14,6,16,
2026_07_15_01_26_56,000066,19,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,9;10;13;19,19;10;13;9,10;13;9,"{""9"": 39, ""10"": 39, ""13"": 39}","{""9"": 4052, ""10"": 4877, ""13"": 4084, ""19"": 4818}",208208,,10;13;9,11,37,
2026_07_15_01_26_56,000068,1,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4924, ""2"": 4358, ""8"": 4380, ""11"": 4565}",212848,,11;8;2,29,46,
2026_07_15_01_26_56,000068,4,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,4;9;12,4;9;12,9;12,"{""9"": 50, ""12"": 53}","{""4"": 4848, ""9"": 4856, ""12"": 2293}",114384,,9;12,21,43,
2026_07_15_01_26_56,000068,13,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4827, ""13"": 4795, ""14"": 4963, ""19"": 1556}",181536,,10;14;19,12,33,
2026_07_15_01_26_56,000068,15,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 59}","{""6"": 4514, ""15"": 4743}",72224,,6,15,16,
2026_07_15_01_26_56,000068,16,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 4522, ""7"": 4637, ""16"": 4887, ""20"": 3132}",196656,,5;7;20,20,31,
2026_07_15_01_26_56,000068,17,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 59, ""18"": 55}","{""3"": 3233, ""17"": 4976, ""18"": 4990}",131568,,18;3,6,16,
2026_07_15_01_26_56,000070,1,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,1;4;12,1;4;12,4;12,"{""4"": 56, ""12"": 56}","{""1"": 4925, ""4"": 4827, ""12"": 4883}",155360,,4;12,22,37,
2026_07_15_01_26_56,000070,11,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,2;8;9;11,11;8;9;2,8;9;2,"{""2"": 39, ""8"": 39, ""9"": 39}","{""2"": 2808, ""8"": 4723, ""9"": 4835, ""11"": 4909}",197856,,8;9;2,33,55,
2026_07_15_01_26_56,000070,13,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4825, ""13"": 4795, ""14"": 4955, ""19"": 1564}",181504,,10;14;19,10,33,
2026_07_15_01_26_56,000070,15,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 59}","{""6"": 4510, ""15"": 4740}",72160,,6,15,16,
2026_07_15_01_26_56,000070,16,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 4509, ""7"": 4647, ""16"": 4856, ""20"": 3142}",196768,,5;7;20,22,30,
2026_07_15_01_26_56,000070,17,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 57, ""18"": 53}","{""3"": 3200, ""17"": 4972, ""18"": 5023}",131568,,18;3,7,16,
2026_07_15_01_26_56,000072,1,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4928, ""2"": 4336, ""8"": 4383, ""11"": 4566}",212560,,11;8;2,30,47,
2026_07_15_01_26_56,000072,4,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,4;9;12,4;9;12,9;12,"{""9"": 50, ""12"": 54}","{""4"": 4868, ""9"": 4855, ""12"": 2450}",116880,,9;12,22,42,
2026_07_15_01_26_56,000072,13,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4826, ""13"": 4800, ""14"": 4965, ""19"": 1567}",181728,,10;14;19,11,32,
2026_07_15_01_26_56,000072,15,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 55}","{""6"": 4495, ""15"": 4748}",71920,,6,15,18,
2026_07_15_01_26_56,000072,16,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 4518, ""7"": 4638, ""16"": 4868, ""20"": 3139}",196720,,5;7;20,21,29,
2026_07_15_01_26_56,000072,17,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 59, ""18"": 53}","{""3"": 3176, ""17"": 4977, ""18"": 4982}",130528,,18;3,9,16,
2026_07_15_01_26_56,000074,1,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4931, ""2"": 4342, ""8"": 4385, ""11"": 4565}",212672,,11;8;2,29,46,
2026_07_15_01_26_56,000074,12,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 56, ""7"": 59}","{""4"": 3284, ""7"": 4880, ""12"": 4881}",130624,,7;4,21,43,
2026_07_15_01_26_56,000074,13,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4834, ""13"": 4800, ""14"": 4920, ""19"": 1568}",181152,,10;14;19,10,32,
2026_07_15_01_26_56,000074,15,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 54}","{""6"": 4491, ""15"": 4753}",71856,,6,15,18,
2026_07_15_01_26_56,000074,17,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 58, ""18"": 54}","{""3"": 3687, ""17"": 4954, ""18"": 4962}",138384,,18;3,8,16,
2026_07_15_01_26_56,000074,20,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,5;9;16;20,20;9;16;5,9;16;5,"{""5"": 39, ""9"": 39, ""16"": 39}","{""5"": 1426, ""9"": 4795, ""16"": 2664, ""20"": 4907}",142160,,9;16;5,24,34,
2026_07_15_01_26_56,000076,1,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4934, ""2"": 4348, ""8"": 4384, ""11"": 4563}",212720,,11;8;2,26,46,
2026_07_15_01_26_56,000076,4,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,4;9;12,4;9;12,9;12,"{""9"": 52, ""12"": 52}","{""4"": 4853, ""9"": 4858, ""12"": 2642}",120000,,9;12,19,42,
2026_07_15_01_26_56,000076,13,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4836, ""13"": 4773, ""14"": 4920, ""19"": 1564}",181120,,10;14;19,12,31,
2026_07_15_01_26_56,000076,15,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4513, ""15"": 4754}",72208,,6,16,18,
2026_07_15_01_26_56,000076,16,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 4515, ""7"": 4656, ""16"": 4885, ""20"": 3137}",196928,,5;7;20,19,30,
2026_07_15_01_26_56,000076,17,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 59, ""18"": 55}","{""3"": 3783, ""17"": 5003, ""18"": 4970}",140048,,18;3,11,17,
2026_07_15_01_26_56,000078,1,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4934, ""2"": 4340, ""8"": 4385, ""11"": 4562}",212592,,11;8;2,31,45,
2026_07_15_01_26_56,000078,4,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,4;9;12,4;9;12,9;12,"{""9"": 52, ""12"": 52}","{""4"": 4858, ""9"": 4856, ""12"": 2720}",121216,,9;12,18,44,
2026_07_15_01_26_56,000078,13,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4820, ""13"": 4778, ""14"": 4903, ""19"": 1566}",180624,,10;14;19,14,31,
2026_07_15_01_26_56,000078,15,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 54}","{""6"": 4513, ""15"": 4753}",72208,,6,17,19,
2026_07_15_01_26_56,000078,16,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 4502, ""7"": 4680, ""16"": 4880, ""20"": 3140}",197152,,5;7;20,20,30,
2026_07_15_01_26_56,000078,17,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 59, ""18"": 55}","{""3"": 3828, ""17"": 4995, ""18"": 4993}",141136,,18;3,7,17,
2026_07_15_01_26_56,000080,1,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4933, ""2"": 4328, ""8"": 4386, ""11"": 4558}",212352,,11;8;2,31,46,
2026_07_15_01_26_56,000080,4,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,4;9;12,4;9;12,9;12,"{""9"": 52, ""12"": 55}","{""4"": 4847, ""9"": 4857, ""12"": 2836}",123088,,9;12,19,46,
2026_07_15_01_26_56,000080,13,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4812, ""13"": 4772, ""14"": 4930, ""19"": 1562}",180864,,10;14;19,11,32,
2026_07_15_01_26_56,000080,15,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4512, ""15"": 4751}",72192,,6,15,18,
2026_07_15_01_26_56,000080,16,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 4508, ""7"": 4673, ""16"": 4897, ""20"": 3137}",197088,,5;7;20,18,30,
2026_07_15_01_26_56,000080,17,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 59, ""18"": 55}","{""3"": 3906, ""17"": 4990, ""18"": 4961}",141872,,18;3,7,18,
2026_07_15_01_26_56,000082,1,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4932, ""2"": 4371, ""8"": 4386, ""11"": 4555}",212992,,11;8;2,30,46,
2026_07_15_01_26_56,000082,12,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 55, ""7"": 58}","{""4"": 3377, ""7"": 4888, ""12"": 4915}",132240,,7;4,23,42,
2026_07_15_01_26_56,000082,13,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4805, ""13"": 4801, ""14"": 4904, ""19"": 1565}",180384,,10;14;19,12,32,
2026_07_15_01_26_56,000082,15,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4527, ""15"": 4758}",72432,,6,16,18,
2026_07_15_01_26_56,000082,17,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,3;16;17;18,17;16;18;3,16;18;3,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3918, ""16"": 4839, ""17"": 4970, ""18"": 4882}",218224,,16;18;3,12,27,
2026_07_15_01_26_56,000082,20,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 46, ""9"": 50}","{""5"": 1439, ""9"": 4807, ""20"": 4906}",99936,,9;5,21,30,
2026_07_15_01_26_56,000084,1,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4932, ""2"": 4369, ""8"": 4386, ""11"": 4552}",212912,,11;8;2,28,45,
2026_07_15_01_26_56,000084,12,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 55, ""7"": 59}","{""4"": 3379, ""7"": 4891, ""12"": 4926}",132320,,7;4,22,41,
2026_07_15_01_26_56,000084,13,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4805, ""13"": 4788, ""14"": 4889, ""19"": 1564}",180128,,10;14;19,10,33,
2026_07_15_01_26_56,000084,15,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 57}","{""6"": 4531, ""15"": 4766}",72496,,6,15,18,
2026_07_15_01_26_56,000084,17,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,3;16;17;18,17;16;3;18,16;3;18,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3994, ""16"": 4852, ""17"": 4976, ""18"": 4894}",219840,,16;3;18,12,27,
2026_07_15_01_26_56,000084,20,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 46, ""9"": 50}","{""5"": 1455, ""9"": 4806, ""20"": 4904}",100176,,9;5,22,30,
2026_07_15_01_26_56,000086,1,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4932, ""2"": 4370, ""8"": 4387, ""11"": 4547}",212864,,11;8;2,29,46,
2026_07_15_01_26_56,000086,12,all-cluster-heads,selective_communication_aware,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 56, ""7"": 59}","{""4"": 3290, ""7"": 4897, ""12"": 4938}",130992,,7;4,27,43,
