scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000066,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;14;17;18,17;14;18,14;18,"{""14"": 44, ""18"": 43}","{""14"": 5007, ""17"": 4984, ""18"": 4951}",159328,,14;18,0,10,
2026_07_15_01_26_56,000066,19,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,9;10;13;19,19;10;13,10;13,"{""10"": 44, ""13"": 43}","{""10"": 4891, ""13"": 4099, ""19"": 4818}",143840,,10;13,7,35,
2026_07_15_01_26_56,000068,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4924, ""8"": 4391, ""11"": 4585}",143616,,11;8,20,39,
2026_07_15_01_26_56,000068,4,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,4;9;12,4;9;12,9;12,"{""9"": 44, ""12"": 43}","{""4"": 4848, ""9"": 4850, ""12"": 2275}",114000,,9;12,11,43,
2026_07_15_01_26_56,000068,13,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 43, ""14"": 44}","{""10"": 4837, ""13"": 4795, ""14"": 4990}",157232,,14;10,6,31,
2026_07_15_01_26_56,000068,15,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 59}","{""6"": 4514, ""15"": 4743}",72224,,6,12,16,
2026_07_15_01_26_56,000068,16,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,5;7;16;20,16;7;5,7;5,"{""5"": 43, ""7"": 44}","{""5"": 4530, ""7"": 4657, ""16"": 4887}",146992,,7;5,15,29,
2026_07_15_01_26_56,000068,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 43, ""18"": 44}","{""3"": 3178, ""17"": 4976, ""18"": 4965}",130288,,18;3,3,16,
2026_07_15_01_26_56,000070,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;4;12,1;12;4,12;4,"{""4"": 43, ""12"": 44}","{""1"": 4925, ""4"": 4796, ""12"": 4851}",154352,,12;4,15,37,
2026_07_15_01_26_56,000070,11,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,2;8;9;11,11;9;8,9;8,"{""8"": 43, ""9"": 44}","{""8"": 4735, ""9"": 4840, ""11"": 4909}",153200,,9;8,17,42,
2026_07_15_01_26_56,000070,13,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 43, ""14"": 44}","{""10"": 4837, ""13"": 4795, ""14"": 4991}",157248,,14;10,5,31,
2026_07_15_01_26_56,000070,15,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 59}","{""6"": 4510, ""15"": 4740}",72160,,6,12,16,
2026_07_15_01_26_56,000070,16,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,5;7;16;20,16;7;5,7;5,"{""5"": 43, ""7"": 44}","{""5"": 4515, ""7"": 4668, ""16"": 4856}",146928,,7;5,16,29,
2026_07_15_01_26_56,000070,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 43, ""18"": 44}","{""3"": 3156, ""17"": 4972, ""18"": 5000}",130496,,18;3,2,16,
2026_07_15_01_26_56,000072,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4928, ""8"": 4394, ""11"": 4584}",143648,,11;8,18,41,
2026_07_15_01_26_56,000072,4,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,4;9;12,4;9;12,9;12,"{""9"": 44, ""12"": 43}","{""4"": 4868, ""9"": 4849, ""12"": 2425}",116384,,9;12,11,42,
2026_07_15_01_26_56,000072,13,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 43, ""14"": 44}","{""10"": 4835, ""13"": 4800, ""14"": 4999}",157344,,14;10,6,30,
2026_07_15_01_26_56,000072,15,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 55}","{""6"": 4495, ""15"": 4748}",71920,,6,11,18,
2026_07_15_01_26_56,000072,16,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,5;7;16;20,16;7;5,7;5,"{""5"": 43, ""7"": 44}","{""5"": 4523, ""7"": 4664, ""16"": 4868}",146992,,7;5,16,27,
2026_07_15_01_26_56,000072,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 43, ""18"": 44}","{""3"": 3123, ""17"": 4977, ""18"": 4962}",129360,,18;3,1,16,
2026_07_15_01_26_56,000074,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4931, ""8"": 4394, ""11"": 4583}",143632,,11;8,17,40,
2026_07_15_01_26_56,000074,12,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 43, ""7"": 44}","{""4"": 3264, ""7"": 4843, ""12"": 4881}",129712,,7;4,15,43,
2026_07_15_01_26_56,000074,13,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 43, ""14"": 44}","{""10"": 4841, ""13"": 4800, ""14"": 4959}",156800,,14;10,4,30,
2026_07_15_01_26_56,000074,15,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 54}","{""6"": 4491, ""15"": 4753}",71856,,6,12,18,
2026_07_15_01_26_56,000074,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 43, ""18"": 44}","{""3"": 3640, ""17"": 4954, ""18"": 4942}",137312,,18;3,2,16,
2026_07_15_01_26_56,000074,20,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,5;9;16;20,20;9;16,9;16,"{""9"": 44, ""16"": 43}","{""9"": 4800, ""16"": 2676, ""20"": 4907}",119616,,9;16,16,32,
2026_07_15_01_26_56,000076,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4934, ""8"": 4394, ""11"": 4581}",143600,,11;8,18,40,
2026_07_15_01_26_56,000076,4,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,4;9;12,4;9;12,9;12,"{""9"": 44, ""12"": 43}","{""4"": 4853, ""9"": 4850, ""12"": 2624}",119584,,9;12,12,42,
2026_07_15_01_26_56,000076,13,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 43, ""14"": 44}","{""10"": 4844, ""13"": 4773, ""14"": 4960}",156864,,14;10,7,29,
2026_07_15_01_26_56,000076,15,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4513, ""15"": 4754}",72208,,6,11,18,
2026_07_15_01_26_56,000076,16,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,5;7;16;20,16;7;5,7;5,"{""5"": 43, ""7"": 44}","{""5"": 4523, ""7"": 4675, ""16"": 4885}",147168,,7;5,14,26,
2026_07_15_01_26_56,000076,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 43, ""18"": 44}","{""3"": 3731, ""17"": 5003, ""18"": 4937}",138688,,18;3,4,17,
2026_07_15_01_26_56,000078,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4934, ""8"": 4395, ""11"": 4579}",143584,,11;8,20,40,
2026_07_15_01_26_56,000078,4,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,4;9;12,4;9;12,9;12,"{""9"": 44, ""12"": 43}","{""4"": 4858, ""9"": 4848, ""12"": 2705}",120848,,9;12,11,44,
2026_07_15_01_26_56,000078,13,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 43, ""14"": 44}","{""10"": 4828, ""13"": 4778, ""14"": 4942}",156320,,14;10,7,30,
2026_07_15_01_26_56,000078,15,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 54}","{""6"": 4513, ""15"": 4753}",72208,,6,13,19,
2026_07_15_01_26_56,000078,16,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,5;7;16;20,16;7;5,7;5,"{""5"": 43, ""7"": 44}","{""5"": 4511, ""7"": 4701, ""16"": 4880}",147392,,7;5,13,26,
2026_07_15_01_26_56,000078,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 43, ""18"": 44}","{""3"": 3780, ""17"": 4995, ""18"": 4963}",139888,,18;3,4,17,
2026_07_15_01_26_56,000080,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4933, ""8"": 4395, ""11"": 4576}",143536,,11;8,19,41,
2026_07_15_01_26_56,000080,4,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,4;9;12,4;9;12,9;12,"{""9"": 44, ""12"": 43}","{""4"": 4847, ""9"": 4849, ""12"": 2817}",122656,,9;12,9,46,
2026_07_15_01_26_56,000080,13,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 43, ""14"": 44}","{""10"": 4821, ""13"": 4772, ""14"": 4969}",156640,,14;10,6,31,
2026_07_15_01_26_56,000080,15,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4512, ""15"": 4751}",72192,,6,11,18,
2026_07_15_01_26_56,000080,16,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,5;7;16;20,16;7;5,7;5,"{""5"": 43, ""7"": 44}","{""5"": 4519, ""7"": 4698, ""16"": 4897}",147472,,7;5,9,26,
2026_07_15_01_26_56,000080,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;17;18,17;18;3,18;3,"{""3"": 43, ""18"": 44}","{""3"": 3851, ""17"": 4990, ""18"": 4933}",140544,,18;3,4,18,
2026_07_15_01_26_56,000082,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4932, ""8"": 4396, ""11"": 4574}",143520,,11;8,19,41,
2026_07_15_01_26_56,000082,12,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 43, ""7"": 44}","{""4"": 3360, ""7"": 4855, ""12"": 4915}",131440,,7;4,15,42,
2026_07_15_01_26_56,000082,13,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 43, ""14"": 44}","{""10"": 4814, ""13"": 4801, ""14"": 4941}",156080,,14;10,6,30,
2026_07_15_01_26_56,000082,15,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4527, ""15"": 4758}",72432,,6,13,18,
2026_07_15_01_26_56,000082,17,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;16,18;16,"{""16"": 43, ""18"": 44}","{""16"": 4852, ""17"": 4970, ""18"": 4913}",156240,,18;16,7,23,
2026_07_15_01_26_56,000082,20,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 43, ""9"": 44}","{""5"": 1436, ""9"": 4801, ""20"": 4906}",99792,,9;5,15,30,
2026_07_15_01_26_56,000084,1,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4932, ""8"": 4396, ""11"": 4571}",143472,,11;8,19,40,
2026_07_15_01_26_56,000084,12,all-cluster-heads,selective_density,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 43, ""7"": 44}","{""4"": 3363, ""7"": 4860, ""12"": 4926}",131568,,7;4,16,41,
