scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000086,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;5;9,5;9,"{""5"": 44, ""9"": 43}","{""5"": 1407, ""9"": 4660, ""20"": 4905}",97072,,5;9,13,30,
2026_07_15_01_26_56,000088,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;2;8,2;8,"{""2"": 44, ""8"": 43}","{""1"": 4930, ""2"": 4177, ""8"": 4102}",132464,,2;8,17,42,
2026_07_15_01_26_56,000088,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 44, ""7"": 43}","{""4"": 2923, ""7"": 3965, ""12"": 4937}",110208,,4;7,13,43,
2026_07_15_01_26_56,000088,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;19,10;19,"{""10"": 44, ""19"": 43}","{""10"": 4709, ""13"": 4764, ""19"": 1186}",94320,,10;19,9,31,
2026_07_15_01_26_56,000088,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4493, ""15"": 4772}",71888,,6,12,19,
2026_07_15_01_26_56,000088,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;3;16,3;16,"{""3"": 44, ""16"": 43}","{""3"": 3683, ""16"": 4438, ""17"": 4985}",129936,,3;16,9,25,
2026_07_15_01_26_56,000088,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;5;9,5;9,"{""5"": 44, ""9"": 43}","{""5"": 1140, ""9"": 4580, ""20"": 4903}",91520,,5;9,13,31,
2026_07_15_01_26_56,000090,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8,11;8,"{""8"": 43, ""11"": 44}","{""1"": 4930, ""8"": 4297, ""11"": 4224}",136336,,11;8,17,40,
2026_07_15_01_26_56,000090,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 43, ""7"": 44}","{""4"": 3722, ""7"": 3833, ""12"": 4954}",120880,,7;4,13,42,
2026_07_15_01_26_56,000090,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;19,10;19,"{""10"": 44, ""19"": 43}","{""10"": 4171, ""13"": 4769, ""19"": 1211}",86112,,10;19,6,32,
2026_07_15_01_26_56,000090,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4471, ""15"": 4768}",71536,,6,13,19,
2026_07_15_01_26_56,000090,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;3;18,3;18,"{""3"": 44, ""18"": 43}","{""3"": 1320, ""17"": 5007, ""18"": 1416}",43776,,3;18,5,16,
2026_07_15_01_26_56,000090,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 43, ""9"": 44}","{""5"": 1105, ""9"": 4639, ""20"": 4905}",91904,,9;5,13,31,
2026_07_15_01_26_56,000092,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;2;8,2;8,"{""2"": 44, ""8"": 43}","{""1"": 4928, ""2"": 4150, ""8"": 4304}",135264,,2;8,19,40,
2026_07_15_01_26_56,000092,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 44, ""7"": 43}","{""4"": 3550, ""7"": 3637, ""12"": 4963}",114992,,4;7,11,42,
2026_07_15_01_26_56,000092,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;19,14;19,"{""14"": 44, ""19"": 43}","{""13"": 4781, ""14"": 4019, ""19"": 1281}",84800,,14;19,0,19,
2026_07_15_01_26_56,000092,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4649, ""15"": 4770}",74384,,6,14,19,
2026_07_15_01_26_56,000092,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;16,18;16,"{""16"": 43, ""18"": 44}","{""16"": 3672, ""17"": 5000, ""18"": 4492}",130624,,18;16,7,22,
2026_07_15_01_26_56,000092,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 43, ""9"": 44}","{""5"": 1399, ""9"": 4729, ""20"": 4905}",98048,,9;5,10,31,
2026_07_15_01_26_56,000094,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;2;11,2;11,"{""2"": 44, ""11"": 43}","{""1"": 4929, ""2"": 4141, ""11"": 3051}",115072,,2;11,16,39,
2026_07_15_01_26_56,000094,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 44, ""7"": 43}","{""4"": 3091, ""7"": 4555, ""12"": 4976}",122336,,4;7,15,43,
2026_07_15_01_26_56,000094,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;19;10,19;10,"{""10"": 43, ""19"": 44}","{""10"": 3420, ""13"": 4805, ""19"": 964}",70144,,19;10,7,32,
2026_07_15_01_26_56,000094,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 58}","{""6"": 4652, ""15"": 4772}",74432,,6,14,20,
2026_07_15_01_26_56,000094,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;3;16,3;16,"{""3"": 44, ""16"": 43}","{""3"": 2350, ""16"": 3078, ""17"": 4995}",86848,,3;16,5,24,
2026_07_15_01_26_56,000094,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 43, ""9"": 44}","{""5"": 1412, ""9"": 4669, ""20"": 4905}",97296,,9;5,11,31,
2026_07_15_01_26_56,000096,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;2,11;2,"{""2"": 43, ""11"": 44}","{""1"": 4928, ""2"": 4072, ""11"": 3417}",119824,,11;2,18,39,
2026_07_15_01_26_56,000096,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 44, ""7"": 43}","{""4"": 2855, ""7"": 2460, ""12"": 4975}",85040,,4;7,9,39,
2026_07_15_01_26_56,000096,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14,10;14,"{""10"": 44, ""14"": 43}","{""10"": 4656, ""13"": 4751, ""14"": 3120}",124416,,10;14,9,30,
