scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000070,13,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,2;13,13;2,2,"{""2"": 23}","{""2"": 3036, ""13"": 4795}",48576,2>13:0,,14,29,
2026_07_15_01_26_56,000070,15,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,15;20,15;20,20,"{""20"": 5}","{""15"": 4740, ""20"": 115}",1840,20>15:1,,14,28,
2026_07_15_01_26_56,000072,3,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;12,3;12,12,"{""12"": 3}","{""3"": 4951, ""12"": 88}",1408,12>3:5,,8,22,
2026_07_15_01_26_56,000072,9,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,6;9,9;6,6,"{""6"": 28}","{""6"": 3533, ""9"": 4857}",56528,6>9:3,,14,28,
2026_07_15_01_26_56,000072,13,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,1;13,13;1,1,"{""1"": 21}","{""1"": 2694, ""13"": 4800}",43104,1>13:1,,16,24,
2026_07_15_01_26_56,000072,15,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,15;20,15;20,20,"{""20"": 5}","{""15"": 4748, ""20"": 114}",1824,20>15:2,,12,29,
2026_07_15_01_26_56,000072,17,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,2;17,17;2,2,"{""2"": 24}","{""2"": 1311, ""17"": 4977}",20976,2>17:0,,15,35,
2026_07_15_01_26_56,000074,3,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;12,3;12,12,"{""12"": 2}","{""3"": 4963, ""12"": 87}",1392,12>3:4,,7,25,
2026_07_15_01_26_56,000074,9,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,6;9,9;6,6,"{""6"": 26}","{""6"": 3527, ""9"": 4857}",56432,6>9:2,,16,28,
2026_07_15_01_26_56,000074,13,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,1;13,13;1,1,"{""1"": 21}","{""1"": 2693, ""13"": 4800}",43088,1>13:0,,17,25,
2026_07_15_01_26_56,000074,15,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,15;20,15;20,20,"{""20"": 5}","{""15"": 4753, ""20"": 114}",1824,20>15:1,,13,28,
2026_07_15_01_26_56,000076,3,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;12,3;12,12,"{""12"": 3}","{""3"": 4935, ""12"": 90}",1440,12>3:4,,6,23,
2026_07_15_01_26_56,000076,9,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,6;9,9;6,6,"{""6"": 26}","{""6"": 3523, ""9"": 4859}",56368,6>9:2,,13,29,
2026_07_15_01_26_56,000076,13,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,1;13,13;1,1,"{""1"": 21}","{""1"": 2693, ""13"": 4773}",43088,1>13:0,,14,26,
2026_07_15_01_26_56,000076,15,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,15;20,15;20,20,"{""20"": 5}","{""15"": 4754, ""20"": 112}",1792,20>15:1,,14,29,
2026_07_15_01_26_56,000078,3,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;12,3;12,12,"{""12"": 3}","{""3"": 4932, ""12"": 89}",1424,12>3:3,,5,24,
2026_07_15_01_26_56,000078,9,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,6;9,9;6,6,"{""6"": 27}","{""6"": 3521, ""9"": 4857}",56336,6>9:1,,14,30,
2026_07_15_01_26_56,000078,15,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,15;20,15;20,20,"{""20"": 5}","{""15"": 4753, ""20"": 113}",1808,20>15:0,,13,29,
2026_07_15_01_26_56,000080,3,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,3;12,3;12,12,"{""12"": 3}","{""3"": 4937, ""12"": 91}",1456,12>3:3,,5,24,
2026_07_15_01_26_56,000080,9,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,6;9,9;6,6,"{""6"": 27}","{""6"": 3499, ""9"": 4858}",55984,6>9:1,,16,30,
2026_07_15_01_26_56,000080,15,all-scheduled-receivers,fullperception_pcs,grid,utility,utility,none,0,0,,coalition_game,6,15;20,15;20,20,"{""20"": 5}","{""15"": 4751, ""20"": 113}",1808,20>15:0,,12,28,
