scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000068,1,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,1;6;14;17,1;14;6,14;6,"{""6"": 15, ""14"": 37}","{""1"": 4924, ""6"": 410, ""14"": 4946}",85696,44.01334816462736,10,40.0,100.0,200.0,2500000,586416,586416,1,ns3,899,0.5,10,12,28,,,[],[],6>1:8;14>1:0,,21,29,
2026_07_15_01_26_56,000068,5,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,5;12;15;18,5;12;18,12;18,"{""12"": 37, ""18"": 11}","{""5"": 4912, ""12"": 4803, ""18"": 234}",80592,42.74082313681868,10,40.0,100.0,200.0,2500000,586416,586416,1,ns3,899,0.5,10,12,28,,,[],[],12>5:1;18>5:9,,16,30,
2026_07_15_01_26_56,000068,7,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,2;3;7;19,7;2;3,2;3,"{""2"": 37, ""3"": 27}","{""2"": 4807, ""3"": 2532, ""7"": 4901}",117424,42.77641824249166,10,40.0,100.0,200.0,2500000,586416,586416,1,ns3,899,0.5,10,12,28,,,[],[],2>7:2;3>7:7,,33,42,
2026_07_15_01_26_56,000068,8,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,4;8;13;16,8;16;4,16;4,"{""4"": 37, ""16"": 37}","{""4"": 4516, ""8"": 4838, ""16"": 4830}",149536,42.98109010011123,10,40.0,100.0,200.0,2500000,586416,586416,1,ns3,899,0.5,10,12,28,,,[],[],4>8:6;16>8:3,,34,43,
2026_07_15_01_26_56,000068,10,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,9;10;11;20,10;20;9,20;9,"{""9"": 37, ""20"": 37}","{""9"": 4818, ""10"": 4934, ""20"": 4755}",153168,42.87430478309232,10,40.0,100.0,200.0,2500000,586416,586416,1,ns3,899,0.5,10,12,28,,,[],[],9>10:5;20>10:4,,28,40,
2026_07_15_01_26_56,000070,1,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,1;6;14;17,1;14;6,14;6,"{""6"": 16, ""14"": 37}","{""1"": 4925, ""6"": 446, ""14"": 4936}",86112,43.92436040044494,10,40.0,100.0,200.0,2500000,584672,584672,1,ns3,899,0.5,10,12,28,,,[],[],6>1:8;14>1:0,,19,29,
2026_07_15_01_26_56,000070,5,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,5;12;15;18,5;12;18,12;18,"{""12"": 37, ""18"": 10}","{""5"": 4907, ""12"": 4806, ""18"": 206}",80192,42.767519466073416,10,40.0,100.0,200.0,2500000,584672,584672,1,ns3,899,0.5,10,12,28,,,[],[],12>5:1;18>5:9,,19,30,
2026_07_15_01_26_56,000070,7,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,2;3;7;19,7;2;3,2;3,"{""2"": 37, ""3"": 24}","{""2"": 4811, ""3"": 2450, ""7"": 4909}",116176,42.812013348164626,10,40.0,100.0,200.0,2500000,584672,584672,1,ns3,899,0.5,10,12,28,,,[],[],2>7:2;3>7:7,,26,41,
2026_07_15_01_26_56,000070,8,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,4;8;13;16,8;16;4,16;4,"{""4"": 37, ""16"": 37}","{""4"": 4529, ""8"": 4840, ""16"": 4801}",149280,42.7230255839822,10,40.0,100.0,200.0,2500000,584672,584672,1,ns3,899,0.5,10,12,28,,,[],[],4>8:6;16>8:3,,31,43,
2026_07_15_01_26_56,000070,10,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,cov_potential_game,grid,utility,utility,none,0,0,,density_greedy_cluster,5,,9;10;11;20,10;20;9,20;9,"{""9"": 37, ""20"": 37}","{""9"": 4802, ""10"": 4949, ""20"": 4755}",152912,42.73192436040044,10,40.0,100.0,200.0,2500000,584672,584672,1,ns3,899,0.5,10,12,28,,,[],[],9>10:5;20>10:4,,26,40,
