label,trace_path,ap_03,ap_05,ap_07,raw_lidar_mbps,total_mbps,frame_count,trace_rows,detector_calls_total,detector_calls_per_frame,detector_calls_per_frame_p95,mean_source_cavs_per_call,mean_uploaded_cavs_per_call,mean_selected_grids_per_call,mean_input_points_per_call,mean_input_points_per_frame,mean_pred_boxes_per_call,mean_pred_boxes_per_frame,mean_raw_bytes_per_call,mean_frame_comm_time_ms_per_call_row,calibrated_gflops_per_forward,profiled_detector_gflops_per_frame,profiled_detector_gflops_per_second_at_10hz,input_adjusted_detector_gflops_per_frame,input_adjusted_point_feature_gflops_per_frame
sgcp_cv,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\parameter_sensitivity_cv_20260723\mbps200_trace.csv,,,,60.181354,60.181354,41,246,246,6.000,6.000,2.667,1.667,85.728,12719.3,76316.0,18.004,108.024,125377.8,41.696,89.411751,536.470508,5364.705084,536.917608,0.814286
random_balanced,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\table4_clustering_cv_20260724\random_balanced_trace.csv,,,,55.077245,55.077245,41,205,205,5.000,5.000,2.995,1.995,67.644,13501.2,67505.9,22.049,110.244,137693.1,42.841,89.411751,447.058757,4470.587570,447.468679,0.715911
distance_greedy,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\table4_clustering_cv_20260724\distance_greedy_trace.csv,,,,56.323465,56.323465,41,205,205,5.000,5.000,3.000,2.000,70.473,13697.3,68486.7,17.288,86.439,140808.7,42.667,89.411751,447.058757,4470.587570,447.478048,0.725280
density_greedy,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\table4_clustering_cv_20260724\density_greedy_cluster_trace.csv,,,,46.254704,46.254704,41,205,205,5.000,5.000,3.000,2.000,61.000,12129.1,60645.3,22.624,113.122,115636.8,42.838,89.411751,447.058757,4470.587570,447.403148,0.650380
seac_social,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\table4_clustering_cv_20260724\seac_social_adaptive_trace.csv,,,,56.301487,56.301487,41,205,205,5.000,5.000,3.000,2.000,69.966,13703.7,68518.5,18.834,94.171,140753.7,42.667,89.411751,447.058757,4470.587570,447.478351,0.725583
hho_vanet,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\table4_clustering_cv_20260724\hho_vanet_trace.csv,,,,54.595840,54.595840,41,205,205,5.000,5.000,3.000,2.000,68.200,13428.1,67140.3,20.498,102.488,136489.6,42.700,89.411751,447.058757,4470.587570,447.465188,0.712420
