timestamp,area_id,source_id,target_id,upload_type,bytes
000060,20_12,12,RSU,leader_to_rsu,2000
000060,19_8,12,RSU,leader_to_rsu,2000
000060,2_2,14,RSU,leader_to_rsu,2000
000060,21_10,12,RSU,leader_to_rsu,2000
000060,22_3,12,RSU,leader_to_rsu,2000
000060,4_7,14,RSU,leader_to_rsu,2000
000060,3_10,14,RSU,leader_to_rsu,2000
000060,5_6,14,RSU,leader_to_rsu,2000
000060,1_4,14,RSU,leader_to_rsu,2000
000060,6_8,14,RSU,leader_to_rsu,2000
000060,20_10,4,RSU,leader_to_rsu,2000
000060,9_12,19,RSU,leader_to_rsu,2000
000060,6_7,13,RSU,leader_to_rsu,2000
000060,21_6,8,RSU,leader_to_rsu,2000
000060,3_7,13,RSU,leader_to_rsu,2000
000060,19_5,4,RSU,leader_to_rsu,2000
000060,7_2,19,RSU,leader_to_rsu,2000
000060,17_13,12,RSU,leader_to_rsu,2000
000060,4_10,14,RSU,leader_to_rsu,2000
000060,6_6,14,RSU,leader_to_rsu,2000
000060,22_4,12,RSU,leader_to_rsu,2000
000060,8_0,15,RSU,leader_to_rsu,2000
000060,20_5,12,RSU,leader_to_rsu,2000
000060,16_1,13,RSU,leader_to_rsu,2000
000060,2_10,14,RSU,leader_to_rsu,2000
000060,6_1,13,RSU,leader_to_rsu,2000
000060,19_6,12,RSU,leader_to_rsu,2000
000060,6_5,13,RSU,leader_to_rsu,2000
000060,19_1,7,RSU,leader_to_rsu,2000
000060,19_7,4,RSU,leader_to_rsu,2000
000060,6_3,13,RSU,leader_to_rsu,2000
000060,6_9,13,RSU,leader_to_rsu,2000
000060,2_7,13,RSU,leader_to_rsu,2000
000060,20_7,12,RSU,leader_to_rsu,2000
000060,20_8,12,RSU,leader_to_rsu,2000
000060,6_2,13,RSU,leader_to_rsu,2000
000060,22_2,12,RSU,leader_to_rsu,2000
000060,23_2,12,RSU,leader_to_rsu,2000
000060,7_1,19,RSU,leader_to_rsu,2000
000060,8_1,14,RSU,leader_to_rsu,2000
000060,17_2,16,RSU,leader_to_rsu,2000
000060,23_6,12,RSU,leader_to_rsu,2000
000060,3_2,19,RSU,leader_to_rsu,2000
000060,20_9,4,RSU,leader_to_rsu,2000
000060,23_4,4,RSU,leader_to_rsu,2000
000060,3_3,13,RSU,leader_to_rsu,2000
000060,5_8,14,RSU,leader_to_rsu,2000
000060,21_4,4,RSU,leader_to_rsu,2000
000060,3_9,14,RSU,leader_to_rsu,2000
000060,23_3,12,RSU,leader_to_rsu,2000
000060,7_0,13,RSU,leader_to_rsu,2000
000060,9_13,13,RSU,leader_to_rsu,2000
000060,22_8,4,RSU,leader_to_rsu,2000
000060,18_13,4,RSU,leader_to_rsu,2000
000060,0_7,14,RSU,leader_to_rsu,2000
000060,5_5,5,RSU,leader_to_rsu,2000
000060,21_9,12,RSU,leader_to_rsu,2000
000060,16_0,16,RSU,leader_to_rsu,2000
000060,20_13,12,RSU,leader_to_rsu,2000
000060,4_4,13,RSU,leader_to_rsu,2000
000060,1_9,14,RSU,leader_to_rsu,2000
000060,21_11,12,RSU,leader_to_rsu,2000
000060,4_3,13,RSU,leader_to_rsu,2000
000060,4_5,19,RSU,leader_to_rsu,2000
000060,1_8,14,RSU,leader_to_rsu,2000
000060,4_2,13,RSU,leader_to_rsu,2000
000060,17_1,10,RSU,leader_to_rsu,2000
000060,4_1,13,RSU,leader_to_rsu,2000
000060,16_2,16,RSU,leader_to_rsu,2000
000060,17_0,10,RSU,leader_to_rsu,2000
000060,22_10,12,RSU,leader_to_rsu,2000
000060,3_4,14,RSU,leader_to_rsu,2000
000060,21_5,8,RSU,leader_to_rsu,2000
000060,22_6,4,RSU,leader_to_rsu,2000
000060,19_2,7,RSU,leader_to_rsu,2000
000060,22_5,4,RSU,leader_to_rsu,2000
000060,4_6,9,RSU,leader_to_rsu,2000
000060,3_6,19,RSU,leader_to_rsu,2000
000060,3_5,19,RSU,leader_to_rsu,2000
