timestamp,area_id,area_center_x,area_center_y,priority,group_members,group_size,leader_id,group_confidence,member_uploads,leader_uploads
000074,11_11,-25.000,29.000,0.000000,16;20,2,16,0.930362,1,1
000074,13_5,-5.000,-7.000,0.000000,10;8,2,8,0.897044,1,1
000074,13_6,-5.000,-1.000,0.000000,10,1,10,0.737715,0,1
000074,11_12,-25.000,35.000,0.000000,16;3,2,3,0.818147,1,1
000074,7_11,-65.000,29.000,0.000000,14,1,14,0.732987,0,1
000074,9_3,-45.000,-19.000,0.000000,13;19,2,19,0.900774,1,1
000074,13_7,-5.000,5.000,0.000000,20;5,2,5,0.899719,1,1
000074,4_12,-95.000,35.000,0.000000,14,1,14,0.698788,0,1
000074,11_0,-25.000,-37.000,0.000000,2;11,2,2,0.900540,1,1
000074,17_4,35.000,-13.000,0.000000,12;4,2,12,0.844129,1,1
000074,8_8,-55.000,11.000,0.000000,13;19,2,13,0.811282,1,1
000074,9_4,-45.000,-13.000,0.000000,13,1,13,0.621527,0,1
000074,5_11,-85.000,29.000,0.000000,14,1,14,0.595856,0,1
000074,10_4,-35.000,-13.000,0.000000,13,1,13,0.580629,0,1
000074,10_3,-35.000,-19.000,0.000000,13;19;10,3,10,0.815170,2,1
000074,14_6,5.000,-1.000,0.000000,4;8,2,8,0.642551,1,1
000074,14_5,5.000,-7.000,0.000000,8;4,2,8,0.685383,1,1
000074,10_9,-35.000,17.000,0.000000,19;13,2,19,0.678293,1,1
000074,10_1,-35.000,-31.000,0.000000,11;2;10,3,11,0.709574,2,1
000074,7_10,-65.000,23.000,0.000000,14,1,14,0.432401,0,1
000074,16_3,25.000,-19.000,0.000000,8;4,2,8,0.535084,1,1
000074,14_7,5.000,5.000,0.000000,4;8,2,4,0.491879,1,1
000074,8_5,-55.000,-7.000,0.000000,13,1,13,0.346610,0,1
000074,15_12,15.000,35.000,0.000000,7;20;16,3,7,0.602561,2,1
000074,16_11,25.000,29.000,0.000000,7;12,2,7,0.484638,1,1
000074,18_4,45.000,-13.000,0.000000,12;4,2,12,0.451992,1,1
000074,8_6,-55.000,-1.000,0.000000,13,1,13,0.337463,0,1
000074,16_9,25.000,17.000,0.000000,12;4,2,4,0.416001,1,1
000074,11_2,-25.000,-25.000,0.000000,11;2,2,2,0.474558,1,1
000074,8_9,-55.000,17.000,0.000000,19;13;9,3,9,0.562978,2,1
000074,7_13,-65.000,41.000,0.000000,14,1,14,0.297494,0,1
000074,9_8,-45.000,11.000,0.000000,13;9,2,9,0.362697,1,1
000074,6_10,-75.000,23.000,0.000000,14,1,14,0.268703,0,1
000074,18_6,45.000,-1.000,0.000000,12;4,2,12,0.373812,1,1
000074,14_4,5.000,-13.000,0.000000,8,1,8,0.253187,0,1
000074,11_3,-25.000,-19.000,0.000000,11;10;13,3,11,0.458199,2,1
000074,18_7,45.000,5.000,0.000000,12,1,12,0.249224,0,1
000074,19_4,55.000,-13.000,0.000000,12;4,2,4,0.322252,1,1
000074,9_9,-45.000,17.000,0.000000,13;9;19,3,19,0.489966,2,1
000074,10_2,-35.000,-25.000,0.000000,2;11;10;9,4,10,0.561320,3,1
000074,17_11,35.000,29.000,0.000000,12;4,2,4,0.309742,1,1
000074,4_13,-95.000,41.000,0.000000,14,1,14,0.210139,0,1
000074,4_11,-95.000,29.000,0.000000,14,1,14,0.184577,0,1
000074,8_12,-55.000,35.000,0.000000,14,1,14,0.180131,0,1
000074,8_3,-55.000,-19.000,0.000000,13,1,13,0.178637,0,1
000074,13_4,-5.000,-13.000,0.000000,11;8;10,3,11,0.408370,2,1
000074,5_10,-85.000,23.000,0.000000,14,1,14,0.177460,0,1
000074,14_12,5.000,35.000,0.000000,16,1,16,0.174836,0,1
000074,16_12,25.000,35.000,0.000000,12;4,2,12,0.285713,1,1
000074,11_1,-25.000,-31.000,0.000000,11;2,2,2,0.256653,1,1
000074,18_8,45.000,11.000,0.000000,12,1,12,0.152391,0,1
000074,12_13,-15.000,41.000,0.000000,16,1,16,0.152383,0,1
000074,17_12,35.000,35.000,0.000000,12;4,2,4,0.260746,1,1
000074,8_4,-55.000,-13.000,0.000000,13,1,13,0.140860,0,1
000074,7_4,-65.000,-13.000,0.000000,13,1,13,0.137840,0,1
000074,8_11,-55.000,29.000,0.000000,9;19,2,9,0.227734,1,1
000074,18_12,45.000,35.000,0.000000,12,1,12,0.125628,0,1
000074,13_13,-5.000,41.000,0.000000,16,1,16,0.124478,0,1
000074,3_8,-105.000,11.000,0.000000,14,1,14,0.122578,0,1
000074,7_9,-65.000,17.000,0.000000,14,1,14,0.122051,0,1
000074,9_10,-45.000,23.000,0.000000,13,1,13,0.113545,0,1
000074,20_4,65.000,-13.000,0.000000,12,1,12,0.112260,0,1
000074,18_11,45.000,29.000,0.000000,12,1,12,0.112058,0,1
000074,8_10,-55.000,23.000,0.000000,9,1,9,0.107485,0,1
000074,9_11,-45.000,29.000,0.000000,19;13,2,19,0.193002,1,1
000074,8_7,-55.000,5.000,0.000000,13;9,2,9,0.181605,1,1
000074,15_13,15.000,41.000,0.000000,16;17,2,17,0.189530,1,1
000074,2_8,-115.000,11.000,0.000000,14,1,14,0.085484,0,1
000074,14_13,5.000,41.000,0.000000,7,1,7,0.085176,0,1
000074,7_8,-65.000,11.000,0.000000,14,1,14,0.077695,0,1
000074,18_5,45.000,-7.000,0.000000,12,1,12,0.076483,0,1
000074,5_9,-85.000,17.000,0.000000,14,1,14,0.074138,0,1
000074,8_2,-55.000,-25.000,0.000000,13,1,13,0.073767,0,1
000074,20_6,65.000,-1.000,0.000000,12,1,12,0.073422,0,1
000074,10_10,-35.000,23.000,0.000000,13,1,13,0.068734,0,1
000074,4_10,-95.000,23.000,0.000000,14,1,14,0.062675,0,1
000074,2_9,-115.000,17.000,0.000000,14,1,14,0.059655,0,1
000074,19_11,55.000,29.000,0.000000,12,1,12,0.058772,0,1
000074,10_12,-35.000,35.000,0.000000,14,1,14,0.056955,0,1
000074,20_11,65.000,29.000,0.000000,12,1,12,0.056826,0,1
000074,10_0,-35.000,-37.000,0.000000,11,1,11,0.056508,0,1
000074,10_11,-35.000,29.000,0.000000,19,1,19,0.052190,0,1
000074,19_12,55.000,35.000,0.000000,4,1,4,0.052162,0,1
000074,7_6,-65.000,-1.000,0.000000,13,1,13,0.046093,0,1
000074,7_5,-65.000,-7.000,0.000000,13,1,13,0.045828,0,1
000074,11_13,-25.000,41.000,0.000000,16,1,16,0.045693,0,1
000074,2_4,-115.000,-13.000,0.000000,14,1,14,0.044331,0,1
000074,7_7,-65.000,5.000,0.000000,19,1,19,0.042575,0,1
000074,5_8,-85.000,11.000,0.000000,14,1,14,0.042505,0,1
000074,8_13,-55.000,41.000,0.000000,14,1,14,0.042464,0,1
000074,3_7,-105.000,5.000,0.000000,14,1,14,0.042066,0,1
000074,2_3,-115.000,-19.000,0.000000,13,1,13,0.041908,0,1
000074,20_12,65.000,35.000,0.000000,12,1,12,0.040468,0,1
000074,17_13,35.000,41.000,0.000000,12,1,12,0.038943,0,1
000074,21_10,75.000,23.000,0.000000,12,1,12,0.038450,0,1
000074,6_9,-75.000,17.000,0.000000,14,1,14,0.037954,0,1
000074,19_8,55.000,11.000,0.000000,12,1,12,0.037315,0,1
000074,3_1,-105.000,-31.000,0.000000,13,1,13,0.036859,0,1
000074,1_9,-125.000,17.000,0.000000,14,1,14,0.035222,0,1
000074,6_8,-75.000,11.000,0.000000,14,1,14,0.033681,0,1
000074,19_6,55.000,-1.000,0.000000,12,1,12,0.032968,0,1
000074,7_3,-65.000,-19.000,0.000000,13,1,13,0.032551,0,1
000074,1_10,-125.000,23.000,0.000000,14,1,14,0.030645,0,1
000074,2_10,-115.000,23.000,0.000000,14,1,14,0.029587,0,1
000074,1_4,-125.000,-13.000,0.000000,14,1,14,0.028755,0,1
000074,4_9,-95.000,17.000,0.000000,14,1,14,0.028746,0,1
000074,23_3,95.000,-19.000,0.000000,12,1,12,0.027727,0,1
000074,4_8,-95.000,11.000,0.000000,14,1,14,0.026086,0,1
000074,4_3,-95.000,-19.000,0.000000,14,1,14,0.025101,0,1
000074,3_9,-105.000,17.000,0.000000,14,1,14,0.024879,0,1
000074,6_5,-75.000,-7.000,0.000000,14,1,14,0.023518,0,1
000074,3_2,-105.000,-25.000,0.000000,19,1,19,0.023326,0,1
000074,7_2,-65.000,-25.000,0.000000,19,1,19,0.023310,0,1
000074,19_5,55.000,-7.000,0.000000,12,1,12,0.022806,0,1
000074,3_10,-105.000,23.000,0.000000,14,1,14,0.022153,0,1
000074,22_3,85.000,-19.000,0.000000,4,1,4,0.021280,0,1
000074,20_10,65.000,23.000,0.000000,4,1,4,0.021000,0,1
000074,9_12,-45.000,35.000,0.000000,19,1,19,0.020682,0,1
000074,6_7,-75.000,5.000,0.000000,13,1,13,0.020627,0,1
000074,21_6,75.000,-1.000,0.000000,8,1,8,0.020507,0,1
000074,22_4,85.000,-13.000,0.000000,12,1,12,0.019876,0,1
000074,4_6,-95.000,-1.000,0.000000,14,1,14,0.017592,0,1
000074,2_2,-115.000,-25.000,0.000000,14,1,14,0.017184,0,1
000074,3_5,-105.000,-7.000,0.000000,19,1,19,0.016950,0,1
000074,4_7,-95.000,5.000,0.000000,14,1,14,0.015678,0,1
000074,20_5,65.000,-7.000,0.000000,12,1,12,0.015089,0,1
000074,23_4,95.000,-13.000,0.000000,12,1,12,0.014336,0,1
000074,16_1,25.000,-31.000,0.000000,13,1,13,0.013957,0,1
000074,6_1,-75.000,-31.000,0.000000,13,1,13,0.013725,0,1
000074,18_13,45.000,41.000,0.000000,4,1,4,0.012666,0,1
000074,20_9,65.000,17.000,0.000000,4,1,4,0.012594,0,1
000074,17_2,35.000,-25.000,0.000000,16,1,16,0.012241,0,1
000074,6_3,-75.000,-19.000,0.000000,13,1,13,0.011716,0,1
000074,20_7,65.000,5.000,0.000000,12,1,12,0.011660,0,1
000074,0_8,-135.000,11.000,0.000000,14,1,14,0.011638,0,1
000074,2_7,-115.000,5.000,0.000000,13,1,13,0.011227,0,1
000074,8_0,-55.000,-37.000,0.000000,15,1,15,0.011226,0,1
000074,5_6,-85.000,-1.000,0.000000,14,1,14,0.011214,0,1
000074,6_2,-75.000,-25.000,0.000000,13,1,13,0.011050,0,1
000074,10_13,-35.000,41.000,0.000000,14,1,14,0.010690,0,1
000074,5_5,-85.000,-7.000,0.000000,13,1,13,0.010273,0,1
000074,16_13,25.000,41.000,0.000000,1,1,1,0.009711,0,1
000074,19_7,55.000,5.000,0.000000,12,1,12,0.009493,0,1
000074,23_2,95.000,-25.000,0.000000,12,1,12,0.009490,0,1
000074,19_2,55.000,-25.000,0.000000,7,1,7,0.009125,0,1
000074,19_9,55.000,17.000,0.000000,12,1,12,0.008957,0,1
000074,6_4,-75.000,-13.000,0.000000,14,1,14,0.008941,0,1
000074,6_6,-75.000,-1.000,0.000000,13,1,13,0.008389,0,1
000074,3_3,-105.000,-19.000,0.000000,19,1,19,0.008079,0,1
000074,21_4,75.000,-13.000,0.000000,4,1,4,0.007986,0,1
000074,20_8,65.000,11.000,0.000000,12,1,12,0.007673,0,1
000074,7_0,-65.000,-37.000,0.000000,13,1,13,0.007207,0,1
000074,7_1,-65.000,-31.000,0.000000,19,1,19,0.007129,0,1
000074,9_13,-45.000,41.000,0.000000,13,1,13,0.006908,0,1
000074,5_4,-85.000,-13.000,0.000000,13,1,13,0.006719,0,1
000074,22_5,85.000,-7.000,0.000000,4,1,4,0.006686,0,1
000074,0_7,-135.000,5.000,0.000000,14,1,14,0.006603,0,1
000074,9_0,-45.000,-37.000,0.000000,6,1,6,0.006517,0,1
000074,6_0,-75.000,-37.000,0.000000,13,1,13,0.006331,0,1
000074,21_9,75.000,17.000,0.000000,12,1,12,0.006145,0,1
000074,16_0,25.000,-37.000,0.000000,19,1,19,0.005846,0,1
000074,4_4,-95.000,-13.000,0.000000,14,1,14,0.005627,0,1
000074,21_11,75.000,29.000,0.000000,12,1,12,0.005626,0,1
000074,17_1,35.000,-31.000,0.000000,16,1,16,0.005581,0,1
000074,1_8,-125.000,11.000,0.000000,14,1,14,0.005559,0,1
000074,18_9,45.000,17.000,0.000000,16,1,16,0.005283,0,1
000074,22_6,85.000,-1.000,0.000000,12,1,12,0.005191,0,1
000074,4_5,-95.000,-7.000,0.000000,19,1,19,0.005168,0,1
000074,22_10,85.000,23.000,0.000000,12,1,12,0.004901,0,1
000074,20_13,65.000,41.000,0.000000,4,1,4,0.004886,0,1
000074,0_9,-135.000,17.000,0.000000,14,1,14,0.004878,0,1
000074,21_5,75.000,-7.000,0.000000,8,1,8,0.004653,0,1
000074,16_2,25.000,-25.000,0.000000,16,1,16,0.004615,0,1
000074,3_4,-105.000,-13.000,0.000000,13,1,13,0.004536,0,1
000074,22_7,85.000,5.000,0.000000,4,1,4,0.004473,0,1
000074,22_8,85.000,11.000,0.000000,4,1,4,0.004408,0,1
000074,3_6,-105.000,-1.000,0.000000,19,1,19,0.004274,0,1
000074,23_6,95.000,-1.000,0.000000,12,1,12,0.004253,0,1
000074,19_1,55.000,-31.000,0.000000,7,1,7,0.004196,0,1
000074,8_1,-55.000,-31.000,0.000000,15,1,15,0.004169,0,1
000074,4_1,-95.000,-31.000,0.000000,14,1,14,0.003984,0,1
000074,2_11,-115.000,29.000,0.000000,14,1,14,0.003839,0,1
000074,18_1,45.000,-31.000,0.000000,20,1,20,0.003712,0,1
000074,4_0,-95.000,-37.000,0.000000,9,1,9,0.003534,0,1
000074,3_0,-105.000,-37.000,0.000000,19,1,19,0.003512,0,1
000074,24_7,105.000,5.000,0.000000,12,1,12,0.003493,0,1
000074,24_8,105.000,11.000,0.000000,12,1,12,0.003471,0,1
000074,24_5,105.000,-7.000,0.000000,12,1,12,0.003442,0,1
000074,21_3,75.000,-19.000,0.000000,12,1,12,0.002872,0,1
000074,21_8,75.000,11.000,0.000000,4,1,4,0.002683,0,1
000074,4_2,-95.000,-25.000,0.000000,13,1,13,0.002580,0,1
000074,22_9,85.000,17.000,0.000000,12,1,12,0.002531,0,1
000074,17_0,35.000,-37.000,0.000000,10,1,10,0.002331,0,1
000074,5_7,-85.000,5.000,0.000000,10,1,10,0.002231,0,1
000074,23_8,95.000,11.000,0.000000,12,1,12,0.002118,0,1
000074,23_5,95.000,-7.000,0.000000,12,1,12,0.002098,0,1
000074,23_9,95.000,17.000,0.000000,12,1,12,0.002081,0,1
000074,20_2,65.000,-25.000,0.000000,7,1,7,0.001956,0,1
000074,23_11,95.000,29.000,0.000000,12,1,12,0.001950,0,1
000074,2_6,-115.000,-1.000,0.000000,13,1,13,0.001886,0,1
000074,23_1,95.000,-31.000,0.000000,12,1,12,0.001804,0,1
000074,0_4,-135.000,-13.000,0.000000,14,1,14,0.001780,0,1
000074,24_6,105.000,-1.000,0.000000,12,1,12,0.001742,0,1
000074,20_0,65.000,-37.000,0.000000,7,1,7,0.001673,0,1
000074,24_11,105.000,29.000,0.000000,12,1,12,0.001614,0,1
000074,2_1,-115.000,-31.000,0.000000,19,1,19,0.001544,0,1
000076,12_9,-15.000,17.000,4.300000,5,1,5,0.931946,0,1
000076,13_2,-5.000,-25.000,4.300000,11,1,11,0.926529,0,1
000076,14_1,5.000,-31.000,3.200000,1,1,1,0.937491,0,1
000076,11_7,-25.000,5.000,3.200000,9,1,9,0.921355,0,1
000076,14_10,5.000,23.000,3.200000,7,1,7,0.904093,0,1
000076,13_3,-5.000,-19.000,3.200000,11,1,11,0.854979,0,1
000076,13_0,-5.000,-37.000,3.100000,2,1,2,0.961918,0,1
000076,12_4,-15.000,-13.000,3.100000,10,1,10,0.818910,0,1
000076,14_3,5.000,-19.000,3.100000,1;8,2,8,0.943908,1,1
000076,17_5,35.000,-7.000,3.100000,12;4,2,12,0.850178,1,1
000076,15_4,15.000,-13.000,3.000000,8,1,8,0.924505,0,1
000076,15_3,15.000,-19.000,3.000000,8,1,8,0.904256,0,1
000076,16_7,25.000,5.000,2.100000,12,1,12,0.949175,0,1
000076,14_9,5.000,17.000,2.100000,7,1,7,0.943466,0,1
000076,12_11,-15.000,29.000,2.100000,16,1,16,0.927589,0,1
000076,15_6,15.000,-1.000,2.100000,4,1,4,0.914263,0,1
000076,11_5,-25.000,-7.000,2.100000,10;9,2,10,0.978897,1,1
000076,16_8,25.000,11.000,2.100000,12;4,2,4,0.968714,1,1
000076,15_9,15.000,17.000,2.100000,7,1,7,0.856817,0,1
000076,17_7,35.000,5.000,2.100000,12,1,12,0.855664,0,1
000076,15_2,15.000,-25.000,2.100000,1;8,2,1,0.970775,1,1
000076,11_8,-25.000,11.000,2.100000,9;19,2,19,0.956906,1,1
000076,12_3,-15.000,-19.000,2.100000,11,1,11,0.829625,0,1
000076,11_4,-25.000,-13.000,2.100000,10,1,10,0.816705,0,1
000076,12_7,-15.000,5.000,2.100000,10,1,10,0.811012,0,1
000076,15_8,15.000,11.000,2.100000,7;4,2,7,0.958535,1,1
000076,16_4,25.000,-13.000,2.100000,4;12,2,4,0.917302,1,1
000076,14_11,5.000,29.000,2.100000,7;16,2,16,0.820002,1,1
000076,11_6,-25.000,-1.000,2.000000,9;10,2,9,0.988219,1,1
000076,13_9,-5.000,17.000,2.000000,20;7,2,20,0.962902,1,1
000076,16_5,25.000,-7.000,2.000000,4;12,2,12,0.968271,1,1
000076,14_13,5.000,41.000,2.000000,16,1,16,0.066208,0,1
000076,13_1,-5.000,-31.000,1.100000,2;11,2,2,0.987413,1,1
000076,12_6,-15.000,-1.000,1.100000,10,1,10,0.889329,0,1
000076,15_5,15.000,-7.000,1.100000,4,1,4,0.851220,0,1
000076,10_6,-35.000,-1.000,0.000000,19,1,19,0.946426,0,1
000076,6_12,-75.000,35.000,0.000000,14,1,14,0.931002,0,1
000076,6_13,-75.000,41.000,0.000000,14,1,14,0.918130,0,1
000076,9_6,-45.000,-1.000,0.000000,13,1,13,0.913287,0,1
000076,16_6,25.000,-1.000,0.000000,12;4,2,12,0.989293,1,1
000076,12_5,-15.000,-7.000,0.000000,10,1,10,0.894483,0,1
000076,12_10,-15.000,23.000,0.000000,20;16,2,20,0.986969,1,1
000076,14_2,5.000,-25.000,0.000000,1,1,1,0.892814,0,1
000076,9_5,-45.000,-7.000,0.000000,13,1,13,0.888953,0,1
000076,13_11,-5.000,29.000,0.000000,16;20,2,16,0.976084,1,1
000076,12_2,-15.000,-25.000,0.000000,11,1,11,0.880618,0,1
000076,10_7,-35.000,5.000,0.000000,9;13,2,13,0.977770,1,1
000076,13_10,-5.000,23.000,0.000000,20;16,2,20,0.980621,1,1
000076,15_7,15.000,5.000,0.000000,4;12,2,4,0.965992,1,1
000076,11_9,-25.000,17.000,0.000000,5;20,2,5,0.967268,1,1
000076,15_1,15.000,-31.000,0.000000,1,1,1,0.867614,0,1
000076,10_5,-35.000,-7.000,0.000000,13;9,2,9,0.942616,1,1
000076,12_12,-15.000,35.000,0.000000,16,1,16,0.859036,0,1
000076,14_0,5.000,-37.000,0.000000,1;2,2,2,0.957251,1,1
000076,5_12,-85.000,35.000,0.000000,14,1,14,0.853676,0,1
000076,14_8,5.000,11.000,0.000000,7,1,7,0.852656,0,1
000076,12_1,-15.000,-31.000,0.000000,11;2,2,11,0.973487,1,1
000076,12_0,-15.000,-37.000,0.000000,2,1,2,0.848534,0,1
000076,5_13,-85.000,41.000,0.000000,14,1,14,0.847925,0,1
000076,15_10,15.000,23.000,0.000000,7,1,7,0.839377,0,1
000076,9_7,-45.000,5.000,0.000000,13,1,13,0.837614,0,1
000076,6_11,-75.000,29.000,0.000000,14,1,14,0.836842,0,1
000076,17_6,35.000,-1.000,0.000000,12,1,12,0.834297,0,1
000076,13_12,-5.000,35.000,0.000000,16,1,16,0.832858,0,1
000076,12_8,-15.000,11.000,0.000000,20,1,20,0.829147,0,1
000076,15_0,15.000,-37.000,0.000000,1;2,2,1,0.920009,1,1
000076,13_8,-5.000,11.000,0.000000,20;5,2,5,0.919697,1,1
000076,11_10,-25.000,23.000,0.000000,5;16,2,5,0.953199,1,1
000076,10_8,-35.000,11.000,0.000000,9;19,2,19,0.965667,1,1
000076,17_8,35.000,11.000,0.000000,12,1,12,0.809671,0,1
000076,7_12,-65.000,35.000,0.000000,14,1,14,0.774659,0,1
000076,15_11,15.000,29.000,0.000000,7,1,7,0.773085,0,1
000076,11_11,-25.000,29.000,0.000000,16;20,2,20,0.930011,1,1
000076,13_5,-5.000,-7.000,0.000000,10;8,2,8,0.896427,1,1
000076,7_11,-65.000,29.000,0.000000,14,1,14,0.738598,0,1
000076,13_6,-5.000,-1.000,0.000000,10,1,10,0.737551,0,1
000076,11_12,-25.000,35.000,0.000000,16;3,2,3,0.817407,1,1
000076,5_11,-85.000,29.000,0.000000,14,1,14,0.736966,0,1
000076,9_3,-45.000,-19.000,0.000000,13;19,2,13,0.900931,1,1
000076,13_7,-5.000,5.000,0.000000,20;5,2,5,0.889400,1,1
000076,4_12,-95.000,35.000,0.000000,14,1,14,0.702243,0,1
000076,11_0,-25.000,-37.000,0.000000,2;11,2,2,0.900602,1,1
000076,17_4,35.000,-13.000,0.000000,12;4,2,4,0.851299,1,1
000076,8_8,-55.000,11.000,0.000000,13;19,2,19,0.811957,1,1
000076,10_4,-35.000,-13.000,0.000000,13,1,13,0.645835,0,1
000076,9_4,-45.000,-13.000,0.000000,13,1,13,0.628805,0,1
000076,14_6,5.000,-1.000,0.000000,4;8,2,8,0.647619,1,1
000076,14_5,5.000,-7.000,0.000000,8;4,2,8,0.682814,1,1
000076,7_10,-65.000,23.000,0.000000,14,1,14,0.511002,0,1
000076,10_9,-35.000,17.000,0.000000,19;13,2,19,0.678153,1,1
000076,10_1,-35.000,-31.000,0.000000,11;2;10,3,11,0.701899,2,1
000076,10_3,-35.000,-19.000,0.000000,13;19;9,3,9,0.755039,2,1
000076,16_3,25.000,-19.000,0.000000,8;4,2,8,0.505965,1,1
000076,18_4,45.000,-13.000,0.000000,12;4,2,12,0.527602,1,1
000076,8_6,-55.000,-1.000,0.000000,13,1,13,0.388398,0,1
000076,14_7,5.000,5.000,0.000000,4;8,2,4,0.496505,1,1
000076,8_5,-55.000,-7.000,0.000000,13,1,13,0.359834,0,1
000076,15_12,15.000,35.000,0.000000,7;20;16,3,7,0.603068,2,1
000076,11_2,-25.000,-25.000,0.000000,11;2,2,2,0.431039,1,1
000076,8_9,-55.000,17.000,0.000000,19;13;9,3,9,0.580127,2,1
000076,18_6,45.000,-1.000,0.000000,12;4,2,12,0.408682,1,1
000076,16_11,25.000,29.000,0.000000,7;12,2,7,0.441781,1,1
000076,16_9,25.000,17.000,0.000000,12;4,2,4,0.385945,1,1
000076,4_13,-95.000,41.000,0.000000,14,1,14,0.280034,0,1
000076,9_8,-45.000,11.000,0.000000,13;9,2,13,0.362866,1,1
000076,18_7,45.000,5.000,0.000000,12,1,12,0.262996,0,1
000076,4_11,-95.000,29.000,0.000000,14,1,14,0.259718,0,1
000076,10_2,-35.000,-25.000,0.000000,2;10;11;9,4,10,0.599242,3,1
000076,14_4,5.000,-13.000,0.000000,8,1,8,0.253187,0,1
000076,11_3,-25.000,-19.000,0.000000,11;10;13,3,11,0.453668,2,1
000076,7_13,-65.000,41.000,0.000000,14,1,14,0.244270,0,1
000076,19_4,55.000,-13.000,0.000000,12,1,12,0.244200,0,1
000076,12_13,-15.000,41.000,0.000000,16,1,16,0.236959,0,1
000076,6_10,-75.000,23.000,0.000000,14,1,14,0.229518,0,1
000076,5_10,-85.000,23.000,0.000000,14,1,14,0.228298,0,1
000076,9_9,-45.000,17.000,0.000000,13;9;19,3,19,0.486395,2,1
000076,17_11,35.000,29.000,0.000000,12;7;4,3,7,0.395253,2,1
000076,14_12,5.000,35.000,0.000000,16;7,2,16,0.264892,1,1
000076,8_3,-55.000,-19.000,0.000000,13,1,13,0.178928,0,1
000076,13_4,-5.000,-13.000,0.000000,11;8;10,3,11,0.408029,2,1
000076,16_12,25.000,35.000,0.000000,12;4,2,4,0.281633,1,1
000076,11_1,-25.000,-31.000,0.000000,11;2,2,2,0.261544,1,1
000076,17_12,35.000,35.000,0.000000,12;4,2,12,0.262826,1,1
000076,13_13,-5.000,41.000,0.000000,16,1,16,0.163379,0,1
000076,18_8,45.000,11.000,0.000000,12,1,12,0.153516,0,1
000076,8_4,-55.000,-13.000,0.000000,13,1,13,0.147022,0,1
000076,7_9,-65.000,17.000,0.000000,14,1,14,0.133925,0,1
000076,8_12,-55.000,35.000,0.000000,14,1,14,0.132431,0,1
000076,8_11,-55.000,29.000,0.000000,9;19,2,9,0.227734,1,1
000076,3_8,-105.000,11.000,0.000000,14,1,14,0.128059,0,1
000076,18_12,45.000,35.000,0.000000,12,1,12,0.117889,0,1
000076,18_11,45.000,29.000,0.000000,12,1,12,0.112491,0,1
000076,2_8,-115.000,11.000,0.000000,14,1,14,0.109733,0,1
000076,9_10,-45.000,23.000,0.000000,13,1,13,0.108650,0,1
000076,8_10,-55.000,23.000,0.000000,9,1,9,0.107485,0,1
000076,15_13,15.000,41.000,0.000000,16,1,16,0.106944,0,1
000076,9_11,-45.000,29.000,0.000000,19;13,2,19,0.200862,1,1
000076,7_4,-65.000,-13.000,0.000000,13,1,13,0.103614,0,1
000076,8_7,-55.000,5.000,0.000000,13;9,2,9,0.181804,1,1
000076,6_9,-75.000,17.000,0.000000,14,1,14,0.093646,0,1
000076,20_6,65.000,-1.000,0.000000,12,1,12,0.089639,0,1
000076,10_0,-35.000,-37.000,0.000000,10,1,10,0.081036,0,1
000076,5_9,-85.000,17.000,0.000000,14,1,14,0.075337,0,1
000076,8_2,-55.000,-25.000,0.000000,13,1,13,0.073866,0,1
000076,20_4,65.000,-13.000,0.000000,12,1,12,0.073023,0,1
000076,18_5,45.000,-7.000,0.000000,12,1,12,0.071580,0,1
000076,4_10,-95.000,23.000,0.000000,14,1,14,0.068736,0,1
000076,19_11,55.000,29.000,0.000000,12,1,12,0.066970,0,1
000076,7_8,-65.000,11.000,0.000000,19,1,19,0.059721,0,1
000076,10_10,-35.000,23.000,0.000000,13,1,13,0.058882,0,1
000076,20_11,65.000,29.000,0.000000,12,1,12,0.057187,0,1
000076,10_12,-35.000,35.000,0.000000,14,1,14,0.056890,0,1
000076,19_12,55.000,35.000,0.000000,12,1,12,0.054247,0,1
000076,3_7,-105.000,5.000,0.000000,14,1,14,0.053319,0,1
000076,2_9,-115.000,17.000,0.000000,14,1,14,0.053160,0,1
000076,10_11,-35.000,29.000,0.000000,19,1,19,0.052190,0,1
000076,2_4,-115.000,-13.000,0.000000,14,1,14,0.049708,0,1
000076,8_13,-55.000,41.000,0.000000,14,1,14,0.047561,0,1
000076,7_6,-65.000,-1.000,0.000000,13,1,13,0.046205,0,1
000076,7_5,-65.000,-7.000,0.000000,13,1,13,0.045939,0,1
000076,11_13,-25.000,41.000,0.000000,16,1,16,0.045921,0,1
000076,23_3,95.000,-19.000,0.000000,12,1,12,0.043939,0,1
000076,7_7,-65.000,5.000,0.000000,19,1,19,0.042575,0,1
000076,19_8,55.000,11.000,0.000000,12,1,12,0.042310,0,1
000076,2_3,-115.000,-19.000,0.000000,13,1,13,0.042009,0,1
000076,1_10,-125.000,23.000,0.000000,14,1,14,0.040120,0,1
000076,5_8,-85.000,11.000,0.000000,14,1,14,0.038401,0,1
000076,3_1,-105.000,-31.000,0.000000,13,1,13,0.036942,0,1
000076,4_8,-95.000,11.000,0.000000,14,1,14,0.035302,0,1
000076,4_5,-95.000,-7.000,0.000000,14,1,14,0.035200,0,1
000076,3_9,-105.000,17.000,0.000000,14,1,14,0.033560,0,1
000076,7_3,-65.000,-19.000,0.000000,13,1,13,0.032618,0,1
000076,19_5,55.000,-7.000,0.000000,12,1,12,0.032194,0,1
000076,6_7,-75.000,5.000,0.000000,14,1,14,0.030367,0,1
