scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000060,11,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;10;11,11;9,9,"{""9"": 48}","{""9"": 4847, ""11"": 4909}",77552,4.313236929922136,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,9,29,33,
2026_07_15_01_26_56,000060,12,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,4;8;12,12,,{},"{""12"": 4891}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,12,21,
2026_07_15_01_26_56,000060,13,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;13;14;19,13;5,5,"{""5"": 48}","{""5"": 4812, ""13"": 4793}",76992,4.282091212458287,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,5,17,20,
2026_07_15_01_26_56,000060,14,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;13;14;19,14,,{},"{""14"": 5044}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,2,4,
2026_07_15_01_26_56,000060,15,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,6;15,15;6,6,"{""6"": 56}","{""6"": 4485, ""15"": 4740}",71760,3.9911012235817576,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,6,15,17,
2026_07_15_01_26_56,000060,16,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,16;7,7,"{""7"": 50}","{""7"": 4626, ""16"": 4857}",74016,4.116573971078977,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,7,17,26,
2026_07_15_01_26_56,000060,17,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;17;18,17;18,18,"{""18"": 58}","{""17"": 4967, ""18"": 4975}",79600,4.42714126807564,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,18,18,18,
2026_07_15_01_26_56,000060,18,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;17;18,18,,{},"{""18"": 5003}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,16,12,
2026_07_15_01_26_56,000060,19,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;13;14;19,19,,{},"{""19"": 4844}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,8,13,
2026_07_15_01_26_56,000060,20,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,20,,{},"{""20"": 4909}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,14,18,
2026_07_15_01_26_56,000062,1,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,1;11,11,"{""11"": 52}","{""1"": 4921, ""11"": 4599}",73584,4.092547274749722,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,11,25,29,
2026_07_15_01_26_56,000062,2,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,2,,{},"{""2"": 4862}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,15,25,
2026_07_15_01_26_56,000062,3,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;14;17;18,3,,{},"{""3"": 4976}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,16,7,
2026_07_15_01_26_56,000062,4,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,4;12,4,,{},"{""4"": 4848}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,13,25,
2026_07_15_01_26_56,000062,5,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,5,,{},"{""5"": 4912}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,12,15,
2026_07_15_01_26_56,000062,6,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,6;15,6,,{},"{""6"": 4561}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,9,13,
2026_07_15_01_26_56,000062,7,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,7,,{},"{""7"": 4906}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,12,14,
2026_07_15_01_26_56,000062,8,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,8,,{},"{""8"": 4838}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,14,24,
2026_07_15_01_26_56,000062,9,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;10;13;19,9,,{},"{""9"": 4859}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,16,19,
2026_07_15_01_26_56,000062,10,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;10;13;19,10,,{},"{""10"": 4955}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,14,29,
2026_07_15_01_26_56,000062,11,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,11,,{},"{""11"": 4909}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,18,19,
2026_07_15_01_26_56,000062,12,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,4;12,12;8,8,"{""8"": 52}","{""8"": 4793, ""12"": 4894}",76688,4.265183537263627,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,8,17,32,
2026_07_15_01_26_56,000062,13,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;10;13;19,13,,{},"{""13"": 4793}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,11,15,
2026_07_15_01_26_56,000062,14,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;14;17;18,14,,{},"{""14"": 5042}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,3,4,
2026_07_15_01_26_56,000062,15,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,6;15,15;6,6,"{""6"": 56}","{""6"": 4478, ""15"": 4745}",71648,3.984872080088988,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,6,12,17,
2026_07_15_01_26_56,000062,16,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,16;9,9,"{""9"": 46}","{""9"": 4803, ""16"": 4866}",76848,4.274082313681869,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,9,20,32,
2026_07_15_01_26_56,000062,17,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;14;17;18,17;18,18,"{""18"": 54}","{""17"": 4985, ""18"": 4989}",79824,4.4395995550611795,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,18,18,17,
2026_07_15_01_26_56,000062,18,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;14;17;18,18,,{},"{""18"": 5017}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,16,12,
2026_07_15_01_26_56,000062,19,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;10;13;19,19;10,10,"{""10"": 55}","{""10"": 4917, ""19"": 4823}",78672,4.375528364849834,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,10,14,31,
2026_07_15_01_26_56,000062,20,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,20,,{},"{""20"": 4908}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,14,19,
2026_07_15_01_26_56,000064,1,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,1;11,11,"{""11"": 53}","{""1"": 4921, ""11"": 4603}",73648,4.096106785317019,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,11,23,28,
2026_07_15_01_26_56,000064,2,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,2,,{},"{""2"": 4878}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,16,26,
2026_07_15_01_26_56,000064,3,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;14;17;18,3,,{},"{""3"": 4976}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,16,7,
2026_07_15_01_26_56,000064,4,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,4;12,4,,{},"{""4"": 4872}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,12,26,
2026_07_15_01_26_56,000064,5,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,5,,{},"{""5"": 4913}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,12,15,
2026_07_15_01_26_56,000064,6,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,6;15,6,,{},"{""6"": 4595}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,10,13,
2026_07_15_01_26_56,000064,7,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,7,,{},"{""7"": 4911}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,10,15,
2026_07_15_01_26_56,000064,8,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,8,,{},"{""8"": 4837}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,11,24,
2026_07_15_01_26_56,000064,9,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;10;13;19,9,,{},"{""9"": 4856}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,17,19,
2026_07_15_01_26_56,000064,10,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;10;13;19,10,,{},"{""10"": 4948}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,17,28,
2026_07_15_01_26_56,000064,11,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,11,,{},"{""11"": 4912}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,17,19,
2026_07_15_01_26_56,000064,12,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,4;12,12;8,8,"{""8"": 53}","{""8"": 4793, ""12"": 4896}",76688,4.265183537263627,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,8,14,32,
2026_07_15_01_26_56,000064,13,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;10;13;19,13,,{},"{""13"": 4794}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,11,15,
2026_07_15_01_26_56,000064,14,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;14;17;18,14,,{},"{""14"": 5060}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,3,4,
2026_07_15_01_26_56,000064,15,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,6;15,15;6,6,"{""6"": 58}","{""6"": 4512, ""15"": 4750}",72192,4.015127919911012,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,6,13,17,
2026_07_15_01_26_56,000064,16,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,16;9,9,"{""9"": 47}","{""9"": 4802, ""16"": 4850}",76832,4.273192436040045,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,9,21,32,
2026_07_15_01_26_56,000064,17,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;14;17;18,17;18,18,"{""18"": 56}","{""17"": 4966, ""18"": 4990}",79840,4.440489432703004,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,18,20,17,
2026_07_15_01_26_56,000064,18,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;14;17;18,18,,{},"{""18"": 5016}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,16,12,
2026_07_15_01_26_56,000064,19,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;10;13;19,19;10,10,"{""10"": 56}","{""10"": 4908, ""19"": 4819}",78528,4.367519466073414,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,10,15,30,
2026_07_15_01_26_56,000064,20,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,20,,{},"{""20"": 4908}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,15,19,
2026_07_15_01_26_56,000066,1,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,1;11,11,"{""11"": 54}","{""1"": 4922, ""11"": 4604}",73664,4.096996662958843,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,11,27,30,
2026_07_15_01_26_56,000066,2,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,2,,{},"{""2"": 4878}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,18,24,
2026_07_15_01_26_56,000066,3,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;14;17;18,3,,{},"{""3"": 4982}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,16,7,
2026_07_15_01_26_56,000066,4,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,4;7;12,4,,{},"{""4"": 4866}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,13,25,
2026_07_15_01_26_56,000066,5,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;16;20,5,,{},"{""5"": 4912}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,13,15,
2026_07_15_01_26_56,000066,6,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,6;15,6,,{},"{""6"": 4590}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,11,13,
2026_07_15_01_26_56,000066,7,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,4;7;12,7,,{},"{""7"": 4902}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,11,15,
2026_07_15_01_26_56,000066,8,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,8,,{},"{""8"": 4838}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,11,24,
2026_07_15_01_26_56,000066,9,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;10;13;19,9,,{},"{""9"": 4856}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,16,18,
2026_07_15_01_26_56,000066,10,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;10;13;19,10,,{},"{""10"": 4946}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,17,29,
2026_07_15_01_26_56,000066,11,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,11,,{},"{""11"": 4913}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,17,20,
2026_07_15_01_26_56,000066,12,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,4;7;12,12;8,8,"{""8"": 52}","{""8"": 4794, ""12"": 4884}",76704,4.266073414905451,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,8,16,33,
2026_07_15_01_26_56,000066,13,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;10;13;19,13,,{},"{""13"": 4794}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,11,15,
2026_07_15_01_26_56,000066,14,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;14;17;18,14,,{},"{""14"": 5042}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,4,4,
2026_07_15_01_26_56,000066,15,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,6;15,15;6,6,"{""6"": 57}","{""6"": 4507, ""15"": 4740}",72112,4.010678531701891,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,6,13,17,
2026_07_15_01_26_56,000066,16,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;16;20,16;9,9,"{""9"": 48}","{""9"": 4802, ""16"": 4854}",76832,4.273192436040045,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,9,20,33,
2026_07_15_01_26_56,000066,17,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;14;17;18,17;18,18,"{""18"": 53}","{""17"": 4984, ""18"": 4977}",79632,4.428921023359289,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,18,18,17,
2026_07_15_01_26_56,000066,18,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;14;17;18,18,,{},"{""18"": 5001}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,14,12,
2026_07_15_01_26_56,000066,19,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,9;10;13;19,19;10,10,"{""10"": 55}","{""10"": 4902, ""19"": 4818}",78432,4.362180200222469,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,10,14,30,
2026_07_15_01_26_56,000066,20,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;16;20,20,,{},"{""20"": 4909}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,17,19,
2026_07_15_01_26_56,000068,1,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,1;8,8,"{""8"": 53}","{""1"": 4924, ""8"": 4405}",70480,3.919911012235817,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,8,18,31,
2026_07_15_01_26_56,000068,2,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,2,,{},"{""2"": 4870}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,17,23,
2026_07_15_01_26_56,000068,3,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;17;18,3,,{},"{""3"": 4987}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,13,7,
2026_07_15_01_26_56,000068,4,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,4;9;12,4;12,12,"{""12"": 53}","{""4"": 4848, ""12"": 2293}",36688,2.040489432703003,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,12,14,31,
2026_07_15_01_26_56,000068,5,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,5,,{},"{""5"": 4912}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,12,16,
2026_07_15_01_26_56,000068,6,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,6;15,6,,{},"{""6"": 4599}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,9,13,
2026_07_15_01_26_56,000068,7,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,7,,{},"{""7"": 4901}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,13,15,
2026_07_15_01_26_56,000068,8,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,8,,{},"{""8"": 4838}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,13,23,
2026_07_15_01_26_56,000068,9,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,4;9;12,9,,{},"{""9"": 4858}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,16,19,
2026_07_15_01_26_56,000068,10,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,10;13;14;19,10,,{},"{""10"": 4934}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,14,27,
2026_07_15_01_26_56,000068,11,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;2;8;11,11,,{},"{""11"": 4911}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,17,20,
2026_07_15_01_26_56,000068,12,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,4;9;12,12,,{},"{""12"": 4882}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,9,19,
2026_07_15_01_26_56,000068,13,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,10;13;14;19,13;9,9,"{""9"": 47}","{""9"": 3689, ""13"": 4795}",59024,3.282758620689655,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,9,15,30,
2026_07_15_01_26_56,000068,14,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,10;13;14;19,14,,{},"{""14"": 5028}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,3,4,
2026_07_15_01_26_56,000068,15,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,6;15,15;6,6,"{""6"": 59}","{""6"": 4514, ""15"": 4743}",72224,4.016907675194661,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,6,15,16,
2026_07_15_01_26_56,000068,16,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,16;7,7,"{""7"": 52}","{""7"": 4645, ""16"": 4887}",74320,4.133481646273638,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,7,22,24,
2026_07_15_01_26_56,000068,17,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;17;18,17;18,18,"{""18"": 55}","{""17"": 4976, ""18"": 4990}",79840,4.440489432703004,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,18,17,17,
2026_07_15_01_26_56,000068,18,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;17;18,18,,{},"{""18"": 5012}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,13,11,
2026_07_15_01_26_56,000068,19,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,10;13;14;19,19,,{},"{""19"": 4818}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,9,12,
2026_07_15_01_26_56,000068,20,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,5;7;16;20,20,,{},"{""20"": 4909}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,18,19,
2026_07_15_01_26_56,000070,1,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;4;12,1;4,4,"{""4"": 56}","{""1"": 4925, ""4"": 4827}",77232,4.295439377085651,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,4,23,34,
2026_07_15_01_26_56,000070,2,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,2;8;9;11,2,,{},"{""2"": 4882}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,15,22,
2026_07_15_01_26_56,000070,3,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,3;17;18,3,,{},"{""3"": 4953}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,17,7,
2026_07_15_01_26_56,000070,4,all-cavs,selective_edgecooper_global,grid,,,,,,,coalition_game,6,100.0,1;4;12,4,,{},"{""4"": 4851}",0,0.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],,,12,26,
