frames,num_cavs,deadline_ms,box_bytes,message_overhead_bytes,packet_overhead_bytes,mtu_bytes,total_bandwidth_mhz,subchannels,spectral_efficiency_bpshz,per_subchannel_rate_mbps,senders_with_boxes_mean,senders_with_boxes_p95,senders_with_boxes_max,total_boxes_mean,total_boxes_p95,total_boxes_max,broadcast_messages_mean,broadcast_messages_p95,broadcast_messages_max,broadcast_packets_mean,broadcast_packets_p95,broadcast_packets_max,broadcast_bytes_mean,broadcast_bytes_p95,broadcast_bytes_max,broadcast_mbps_mean,broadcast_mbps_p95,broadcast_mbps_max,broadcast_scheduled_ms_mean,broadcast_scheduled_ms_p95,broadcast_scheduled_ms_max,broadcast_deadline_ok_mean,broadcast_deadline_ok_p95,broadcast_deadline_ok_max,broadcast_random_access_delivery_ratio_mean,broadcast_random_access_delivery_ratio_p95,broadcast_random_access_delivery_ratio_max,broadcast_random_access_full_success_prob_mean,broadcast_random_access_full_success_prob_p95,broadcast_random_access_full_success_prob_max,alltoall_messages_mean,alltoall_messages_p95,alltoall_messages_max,alltoall_packets_mean,alltoall_packets_p95,alltoall_packets_max,alltoall_bytes_mean,alltoall_bytes_p95,alltoall_bytes_max,alltoall_mbps_mean,alltoall_mbps_p95,alltoall_mbps_max,alltoall_scheduled_ms_mean,alltoall_scheduled_ms_p95,alltoall_scheduled_ms_max,alltoall_deadline_ok_mean,alltoall_deadline_ok_p95,alltoall_deadline_ok_max,alltoall_random_access_delivery_ratio_mean,alltoall_random_access_delivery_ratio_p95,alltoall_random_access_delivery_ratio_max,alltoall_random_access_full_success_prob_mean,alltoall_random_access_full_success_prob_p95,alltoall_random_access_full_success_prob_max
41,20,100.0,128,64,48,1200,20.0,10,6.0,12.000000,17.926829,19.000000,19.000000,152.585366,162.000000,165.000000,17.926829,19.000000,19.000000,28.536585,30.000000,32.000000,20678.243902,21888.000000,22272.000000,1.654260,1.751040,1.781760,2.164033,2.304000,2.336000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,340.609756,361.000000,361.000000,542.195122,570.000000,608.000000,392886.634146,415872.000000,423168.000000,31.430931,33.269760,33.853440,38.905951,40.832000,41.885333,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
