line_no,frame_index,trace_layer,event,request_id,source_node,target_node,tb_size,subchannel_start,subchannel_num,slot,harq_id,sinr,tbler,reason,raw_event,timestamp,area_id,upload_type,plan_index,pkt_id,matched
1614,2,PHY,PSSCH_DECODE_OK,2,5,16,400,,,,7,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=7 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_8,member_to_leader,94,94,1
1753,2,PHY,PSSCH_DECODE_OK,26,19,1,400,,,,8,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=26 txRnti=19 sender_l2_id=19 receiver_l2_id=1 harq_id=8 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_5,leader_to_rsu,118,118,1
1755,2,PHY,PSSCH_DECODE_OK,20,9,1,83,,,,8,-nan,0.0001,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=20 txRnti=9 sender_l2_id=9 receiver_l2_id=1 harq_id=8 tb_size=83 tbler=0.0001 sinr=-nan sinrMin=1e+11 reason=,000064,12_3,leader_to_rsu,112,112,1
1758,2,PHY,PSSCH_DECODE_OK,8,13,4,387,,,,8,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=8 txRnti=13 sender_l2_id=13 receiver_l2_id=4 harq_id=8 tb_size=387 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,13_2,member_to_leader,100,100,1
1760,2,PHY,PSSCH_DECODE_OK,2,5,16,400,,,,8,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=2 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=8 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_8,member_to_leader,94,94,1
1762,2,PHY,PSSCH_DECODE_OK,9,2,20,3,,,,8,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=9 txRnti=2 sender_l2_id=2 receiver_l2_id=20 harq_id=8 tb_size=3 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,15_3,member_to_leader,101,101,1
1885,2,PHY,PSSCH_DECODE_OK,23,13,1,400,,,,9,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=23 txRnti=13 sender_l2_id=13 receiver_l2_id=1 harq_id=9 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,13_0,leader_to_rsu,115,115,1
1887,2,PHY,PSSCH_DECODE_OK,17,3,1,400,,,,9,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=17 txRnti=3 sender_l2_id=3 receiver_l2_id=1 harq_id=9 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,11_7,leader_to_rsu,109,109,1
1889,2,PHY,PSSCH_DECODE_OK,25,2,1,400,,,,9,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=25 txRnti=2 sender_l2_id=2 receiver_l2_id=1 harq_id=9 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,14_10,leader_to_rsu,117,117,1
1891,2,PHY,PSSCH_DECODE_OK,3,21,12,400,,,,9,-nan,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=3 txRnti=21 sender_l2_id=21 receiver_l2_id=12 harq_id=9 tb_size=400 tbler=0 sinr=-nan sinrMin=1e+11 reason=,000064,15_2,member_to_leader,95,95,1
