line_no,channel,status,tx_rnti,dst_l2_id,harq_id,tb_size,tbler,sinr_avg,sinr_min,reason,frame,subframe,slot
15205,PSSCH,OK,21,12,11,400,0,-nan,100000000000.0,,,,
15207,PSSCH,OK,14,17,8,400,0,-nan,100000000000.0,,,,
15358,PSSCH,OK,13,,,,,,,,,,
15361,PSSCH,OK,21,12,12,400,0,-nan,100000000000.0,,,,
15363,PSSCH,OK,14,17,9,400,0,-nan,100000000000.0,,,,
15516,PSSCH,OK,13,,,,,,,,,,
15519,PSSCH,OK,21,12,13,400,0,-nan,100000000000.0,,,,
15521,PSSCH,OK,14,17,10,400,0,-nan,100000000000.0,,,,
15670,PSSCH,OK,13,,,,,,,,,,
15673,PSSCH,OK,21,12,14,400,0,-nan,100000000000.0,,,,
15675,PSSCH,OK,14,17,11,400,0,-nan,100000000000.0,,,,
15824,PSSCH,OK,13,,,,,,,,,,
15827,PSSCH,OK,21,12,15,400,0,-nan,100000000000.0,,,,
15829,PSSCH,OK,14,17,12,400,0,-nan,100000000000.0,,,,
15962,PSSCH,OK,20,2,12,400,0,-nan,100000000000.0,,,,
15964,PSSCH,OK,13,,,,,,,,,,
15967,PSSCH,OK,21,12,0,400,0,-nan,100000000000.0,,,,
15969,PSSCH,OK,14,17,13,400,0,-nan,100000000000.0,,,,
16085,PSSCH,OK,20,2,13,400,0,-nan,100000000000.0,,,,
16087,PSSCH,OK,21,12,1,400,0,-nan,100000000000.0,,,,
16089,PSSCH,OK,14,17,14,400,0,-nan,100000000000.0,,,,
16182,PSSCH,OK,20,2,14,275,0,-nan,100000000000.0,,,,
16184,PSSCH,OK,21,12,2,400,0,-nan,100000000000.0,,,,
16186,PSSCH,OK,14,17,15,400,0,-nan,100000000000.0,,,,
16237,PSSCH,OK,21,12,3,400,0,-nan,100000000000.0,,,,
16239,PSSCH,OK,14,17,0,400,0,-nan,100000000000.0,,,,
16289,PSSCH,OK,21,12,4,400,0,-nan,100000000000.0,,,,
16291,PSSCH,OK,14,17,1,400,0,-nan,100000000000.0,,,,
16341,PSSCH,OK,21,12,5,400,0,-nan,100000000000.0,,,,
16343,PSSCH,OK,14,17,2,400,0,-nan,100000000000.0,,,,
16393,PSSCH,OK,21,12,6,400,0,-nan,100000000000.0,,,,
16395,PSSCH,OK,14,17,3,400,0,-nan,100000000000.0,,,,
16445,PSSCH,OK,21,12,7,400,0,-nan,100000000000.0,,,,
16447,PSSCH,OK,14,17,4,400,0,-nan,100000000000.0,,,,
16497,PSSCH,OK,21,12,8,400,0,-nan,100000000000.0,,,,
16499,PSSCH,OK,14,17,5,400,0,-nan,100000000000.0,,,,
16549,PSSCH,OK,21,12,9,400,0,-nan,100000000000.0,,,,
16551,PSSCH,OK,14,17,6,400,0,-nan,100000000000.0,,,,
16601,PSSCH,OK,21,12,10,400,0,-nan,100000000000.0,,,,
16603,PSSCH,OK,14,17,7,400,0,-nan,100000000000.0,,,,
16649,PSSCH,OK,21,12,11,3,0,-nan,100000000000.0,,,,
16651,PSSCH,OK,14,17,8,400,0,-nan,100000000000.0,,,,
16679,PSSCH,OK,14,17,9,400,0,-nan,100000000000.0,,,,
16743,PSSCH,OK,14,17,10,400,0,-nan,100000000000.0,,,,
16796,PSSCH,OK,14,17,11,400,0,-nan,100000000000.0,,,,
16916,PSSCH,OK,20,2,15,400,0,-nan,100000000000.0,,,,
16918,PSSCH,OK,14,19,12,400,0,-nan,100000000000.0,,,,
17032,PSSCH,OK,20,2,0,400,0,-nan,100000000000.0,,,,
17034,PSSCH,OK,14,17,13,400,0,-nan,100000000000.0,,,,
17134,PSSCH,OK,20,2,1,400,0,-nan,100000000000.0,,,,
17136,PSSCH,OK,16,5,13,211,0,-nan,100000000000.0,,,,
17138,PSSCH,OK,14,17,14,400,0,-nan,100000000000.0,,,,
17233,PSSCH,OK,20,2,2,400,0,-nan,100000000000.0,,,,
17235,PSSCH,OK,14,19,15,400,0,-nan,100000000000.0,,,,
17334,PSSCH,OK,14,17,0,400,0,-nan,100000000000.0,,,,
17419,PSSCH,OK,21,3,1,400,0,-nan,100000000000.0,,,,
17421,PSSCH,OK,13,,,,,,,,,,
17424,PSSCH,OK,19,16,9,12,0.0005,-nan,100000000000.0,,,,
17496,PSSCH,OK,14,17,2,400,0,-nan,100000000000.0,,,,
17541,PSSCH,OK,21,3,3,355,0,-nan,100000000000.0,,,,
17543,PSSCH,OK,14,17,3,400,0,-nan,100000000000.0,,,,
17571,PSSCH,OK,14,17,4,400,0,-nan,100000000000.0,,,,
17598,PSSCH,OK,14,17,5,400,0,-nan,100000000000.0,,,,
17625,PSSCH,OK,14,17,6,400,0,-nan,100000000000.0,,,,
17652,PSSCH,OK,14,17,7,400,0,-nan,100000000000.0,,,,
17679,PSSCH,OK,14,17,8,400,0,-nan,100000000000.0,,,,
17706,PSSCH,OK,14,17,9,400,0,-nan,100000000000.0,,,,
17733,PSSCH,OK,14,17,10,400,0,-nan,100000000000.0,,,,
17762,PSSCH,OK,14,17,11,400,0,-nan,100000000000.0,,,,
17803,PSSCH,OK,21,12,4,34,0,-nan,100000000000.0,,,,
17805,PSSCH,OK,14,17,12,67,0.0001,-nan,100000000000.0,,,,
18069,PSSCH,OK,17,1,14,400,0,-nan,100000000000.0,,,,
18071,PSSCH,OK,12,1,14,400,0,-nan,100000000000.0,,,,
18073,PSSCH,OK,2,1,11,400,0,-nan,100000000000.0,,,,
18075,PSSCH,OK,13,,,,,,,,,,
18078,PSSCH,OK,3,1,13,400,0,-nan,100000000000.0,,,,
18080,PSSCH,OK,21,1,5,400,0,-nan,100000000000.0,,,,
18082,PSSCH,OK,14,1,13,400,0,-nan,100000000000.0,,,,
18245,PSSCH,OK,17,1,15,400,0,-nan,100000000000.0,,,,
18247,PSSCH,OK,12,1,15,400,0,-nan,100000000000.0,,,,
18249,PSSCH,OK,2,1,12,400,0,-nan,100000000000.0,,,,
18251,PSSCH,OK,13,,,,,,,,,,
18254,PSSCH,OK,3,1,14,400,0,-nan,100000000000.0,,,,
18256,PSSCH,OK,21,1,6,400,0,-nan,100000000000.0,,,,
18258,PSSCH,OK,14,1,14,400,0,-nan,100000000000.0,,,,
18260,PSSCH,OK,5,16,11,4,0,-nan,100000000000.0,,,,
18420,PSSCH,OK,12,1,0,400,0,-nan,100000000000.0,,,,
18422,PSSCH,OK,9,1,4,400,0,-nan,100000000000.0,,,,
18424,PSSCH,OK,17,1,0,400,0,-nan,100000000000.0,,,,
18426,PSSCH,OK,4,1,8,400,0,-nan,100000000000.0,,,,
18428,PSSCH,OK,2,1,13,400,0,-nan,100000000000.0,,,,
18430,PSSCH,OK,13,,,,,,,,,,
18433,PSSCH,OK,19,1,12,400,0,-nan,100000000000.0,,,,
18435,PSSCH,OK,3,1,15,400,0,-nan,100000000000.0,,,,
18437,PSSCH,OK,21,1,7,400,0,-nan,100000000000.0,,,,
18439,PSSCH,OK,14,1,15,400,0,-nan,100000000000.0,,,,
18617,PSSCH,OK,12,1,1,400,0,-nan,100000000000.0,,,,
18619,PSSCH,OK,9,1,5,400,0,-nan,100000000000.0,,,,
18621,PSSCH,OK,17,1,1,400,0,-nan,100000000000.0,,,,
18623,PSSCH,OK,4,1,9,400,0,-nan,100000000000.0,,,,
18625,PSSCH,OK,2,1,14,400,0,-nan,100000000000.0,,,,
18627,PSSCH,OK,13,,,,,,,,,,
18630,PSSCH,OK,19,1,13,400,0,-nan,100000000000.0,,,,
18632,PSSCH,OK,3,1,0,400,0,-nan,100000000000.0,,,,
18634,PSSCH,OK,21,1,8,400,0,-nan,100000000000.0,,,,
18636,PSSCH,OK,14,1,0,400,0,-nan,100000000000.0,,,,
18798,PSSCH,OK,17,1,2,400,0,-nan,100000000000.0,,,,
18800,PSSCH,OK,12,1,2,400,0,-nan,100000000000.0,,,,
18802,PSSCH,OK,9,1,6,400,0,-nan,100000000000.0,,,,
18804,PSSCH,OK,2,1,15,400,0,-nan,100000000000.0,,,,
18806,PSSCH,OK,13,,,,,,,,,,
18809,PSSCH,OK,19,1,14,400,0,-nan,100000000000.0,,,,
18811,PSSCH,OK,3,1,1,400,0,-nan,100000000000.0,,,,
18813,PSSCH,OK,21,1,9,400,0,-nan,100000000000.0,,,,
18933,PSSCH,OK,12,1,3,83,0.0001,-nan,100000000000.0,,,,
18935,PSSCH,OK,9,1,7,83,0.0001,-nan,100000000000.0,,,,
18937,PSSCH,OK,17,1,3,83,0.0001,-nan,100000000000.0,,,,
18939,PSSCH,OK,4,1,11,83,0.0001,-nan,100000000000.0,,,,
18941,PSSCH,OK,2,1,0,83,0.0001,-nan,100000000000.0,,,,
18943,PSSCH,OK,13,,,,,,,,,,
18946,PSSCH,OK,19,1,15,83,0.0001,-nan,100000000000.0,,,,
18948,PSSCH,OK,21,1,10,83,0.0001,-nan,100000000000.0,,,,
18950,PSSCH,OK,14,1,2,400,0,-nan,100000000000.0,,,,
19005,PSSCH,OK,3,1,3,83,0.0001,-nan,100000000000.0,,,,
19007,PSSCH,OK,14,1,3,83,0.0001,-nan,100000000000.0,,,,
19031,PSSCH,OK,21,3,11,16,0,-nan,100000000000.0,,,,
19065,PSSCH,OK,14,17,4,68,0.0001,-nan,100000000000.0,,,,
19274,PSSCH,OK,5,1,12,400,0,-nan,100000000000.0,,,,
19276,PSSCH,OK,4,1,12,400,0,-nan,100000000000.0,,,,
19278,PSSCH,OK,2,1,1,400,0,-nan,100000000000.0,,,,
19280,PSSCH,OK,19,1,0,400,0,-nan,100000000000.0,,,,
19282,PSSCH,OK,3,1,4,400,0,-nan,100000000000.0,,,,
19423,PSSCH,OK,5,1,13,400,0,-nan,100000000000.0,,,,
19425,PSSCH,OK,4,1,13,400,0,-nan,100000000000.0,,,,
19427,PSSCH,OK,2,1,2,400,0,-nan,100000000000.0,,,,
19429,PSSCH,OK,19,1,1,400,0,-nan,100000000000.0,,,,
19431,PSSCH,OK,3,1,5,400,0,-nan,100000000000.0,,,,
19564,PSSCH,OK,5,1,14,400,0,-nan,100000000000.0,,,,
19566,PSSCH,OK,4,1,14,400,0,-nan,100000000000.0,,,,
19568,PSSCH,OK,2,1,3,400,0,-nan,100000000000.0,,,,
19570,PSSCH,OK,19,1,2,400,0,-nan,100000000000.0,,,,
19572,PSSCH,OK,16,1,1,400,0,-nan,100000000000.0,,,,
19574,PSSCH,OK,3,1,6,400,0,-nan,100000000000.0,,,,
19723,PSSCH,OK,5,1,15,400,0,-nan,100000000000.0,,,,
19725,PSSCH,OK,20,1,8,400,0,-nan,100000000000.0,,,,
19727,PSSCH,OK,4,1,15,400,0,-nan,100000000000.0,,,,
19729,PSSCH,OK,2,1,4,400,0,-nan,100000000000.0,,,,
19731,PSSCH,OK,19,1,3,400,0,-nan,100000000000.0,,,,
19733,PSSCH,OK,16,1,2,400,0,-nan,100000000000.0,,,,
19735,PSSCH,OK,3,1,7,400,0,-nan,100000000000.0,,,,
19906,PSSCH,OK,5,1,0,400,0,-nan,100000000000.0,,,,
19908,PSSCH,OK,20,1,9,400,0,-nan,100000000000.0,,,,
19910,PSSCH,OK,4,1,0,400,0,-nan,100000000000.0,,,,
19912,PSSCH,OK,2,1,5,400,0,-nan,100000000000.0,,,,
19914,PSSCH,OK,19,1,4,400,0,-nan,100000000000.0,,,,
19916,PSSCH,OK,16,1,3,400,0,-nan,100000000000.0,,,,
19918,PSSCH,OK,3,1,8,400,0,-nan,100000000000.0,,,,
20031,PSSCH,OK,13,,,,,,,,,,
20034,PSSCH,OK,5,1,1,83,0.0001,-nan,100000000000.0,,,,
20036,PSSCH,OK,20,1,10,83,0.0001,-nan,100000000000.0,,,,
20038,PSSCH,OK,4,1,1,95,0,-nan,100000000000.0,,,,
20040,PSSCH,OK,2,1,6,95,0,-nan,100000000000.0,,,,
20042,PSSCH,OK,19,1,5,95,0,-nan,100000000000.0,,,,
20044,PSSCH,OK,16,1,4,83,0.0001,-nan,100000000000.0,,,,
20046,PSSCH,OK,3,1,9,95,0,-nan,100000000000.0,,,,
20251,PSSCH,OK,5,1,2,400,0,-nan,100000000000.0,,,,
20253,PSSCH,OK,20,1,11,400,0,-nan,100000000000.0,,,,
20255,PSSCH,OK,4,1,2,400,0,-nan,100000000000.0,,,,
20257,PSSCH,OK,2,1,7,400,0,-nan,100000000000.0,,,,
20259,PSSCH,OK,19,1,6,400,0,-nan,100000000000.0,,,,
20261,PSSCH,OK,16,1,5,400,0,-nan,100000000000.0,,,,
20263,PSSCH,OK,3,1,10,400,0,-nan,100000000000.0,,,,
20422,PSSCH,OK,5,1,3,400,0,-nan,100000000000.0,,,,
20424,PSSCH,OK,20,1,12,400,0,-nan,100000000000.0,,,,
20426,PSSCH,OK,4,1,3,400,0,-nan,100000000000.0,,,,
20428,PSSCH,OK,2,1,8,400,0,-nan,100000000000.0,,,,
20430,PSSCH,OK,19,1,7,400,0,-nan,100000000000.0,,,,
20432,PSSCH,OK,16,1,6,400,0,-nan,100000000000.0,,,,
20434,PSSCH,OK,3,1,11,400,0,-nan,100000000000.0,,,,
20609,PSSCH,OK,5,1,4,400,0,-nan,100000000000.0,,,,
20611,PSSCH,OK,20,1,13,400,0,-nan,100000000000.0,,,,
20613,PSSCH,OK,4,1,4,400,0,-nan,100000000000.0,,,,
20615,PSSCH,OK,2,1,9,400,0,-nan,100000000000.0,,,,
20617,PSSCH,OK,19,1,8,400,0,-nan,100000000000.0,,,,
20619,PSSCH,OK,16,1,7,400,0,-nan,100000000000.0,,,,
20621,PSSCH,OK,3,1,12,400,0,-nan,100000000000.0,,,,
20756,PSSCH,OK,5,1,5,400,0,-nan,100000000000.0,,,,
20758,PSSCH,OK,20,1,14,400,0,-nan,100000000000.0,,,,
20760,PSSCH,OK,4,1,5,400,0,-nan,100000000000.0,,,,
20762,PSSCH,OK,2,1,10,400,0,-nan,100000000000.0,,,,
20764,PSSCH,OK,19,1,9,400,0,-nan,100000000000.0,,,,
20766,PSSCH,OK,16,1,8,400,0,-nan,100000000000.0,,,,
20768,PSSCH,OK,3,1,13,400,0,-nan,100000000000.0,,,,
20903,PSSCH,OK,5,1,6,400,0,-nan,100000000000.0,,,,
20905,PSSCH,OK,20,1,15,400,0,-nan,100000000000.0,,,,
20907,PSSCH,OK,4,1,6,400,0,-nan,100000000000.0,,,,
20909,PSSCH,OK,2,1,11,400,0,-nan,100000000000.0,,,,
20911,PSSCH,OK,19,1,10,400,0,-nan,100000000000.0,,,,
20913,PSSCH,OK,16,1,9,400,0,-nan,100000000000.0,,,,
20915,PSSCH,OK,3,1,14,400,0,-nan,100000000000.0,,,,
21022,PSSCH,OK,5,1,7,95,0,-nan,100000000000.0,,,,
21024,PSSCH,OK,20,1,0,95,0,-nan,100000000000.0,,,,
21026,PSSCH,OK,4,1,7,95,0,-nan,100000000000.0,,,,
21028,PSSCH,OK,2,1,12,95,0,-nan,100000000000.0,,,,
21030,PSSCH,OK,19,1,11,95,0,-nan,100000000000.0,,,,
21032,PSSCH,OK,16,1,10,95,0,-nan,100000000000.0,,,,
21034,PSSCH,OK,3,1,15,95,0,-nan,100000000000.0,,,,
21172,PSSCH,OK,5,1,8,400,0,-nan,100000000000.0,,,,
21174,PSSCH,OK,19,1,12,400,0,-nan,100000000000.0,,,,
21176,PSSCH,OK,16,1,11,400,0,-nan,100000000000.0,,,,
21178,PSSCH,OK,3,1,0,400,0,-nan,100000000000.0,,,,
21281,PSSCH,OK,5,1,9,400,0,-nan,100000000000.0,,,,
21283,PSSCH,OK,19,1,13,400,0,-nan,100000000000.0,,,,
21285,PSSCH,OK,16,1,12,400,0,-nan,100000000000.0,,,,
21287,PSSCH,OK,3,1,1,400,0,-nan,100000000000.0,,,,
21377,PSSCH,OK,5,1,10,400,0,-nan,100000000000.0,,,,
21379,PSSCH,OK,19,1,14,400,0,-nan,100000000000.0,,,,
21381,PSSCH,OK,16,1,13,400,0,-nan,100000000000.0,,,,
21383,PSSCH,OK,3,1,2,400,0,-nan,100000000000.0,,,,
21473,PSSCH,OK,5,1,11,400,0,-nan,100000000000.0,,,,
21475,PSSCH,OK,19,1,15,400,0,-nan,100000000000.0,,,,
21477,PSSCH,OK,16,1,14,400,0,-nan,100000000000.0,,,,
21479,PSSCH,OK,3,1,3,400,0,-nan,100000000000.0,,,,
21581,PSSCH,OK,5,1,12,400,0,-nan,100000000000.0,,,,
21583,PSSCH,OK,19,1,0,400,0,-nan,100000000000.0,,,,
21585,PSSCH,OK,16,1,15,400,0,-nan,100000000000.0,,,,
21587,PSSCH,OK,3,1,4,400,0,-nan,100000000000.0,,,,
21691,PSSCH,OK,20,1,1,12,0.0005,-nan,100000000000.0,,,,
21693,PSSCH,OK,5,1,13,95,0,-nan,100000000000.0,,,,
21695,PSSCH,OK,19,1,1,95,0,-nan,100000000000.0,,,,
21697,PSSCH,OK,16,1,0,95,0,-nan,100000000000.0,,,,
21699,PSSCH,OK,3,1,5,95,0,-nan,100000000000.0,,,,
21781,PSSCH,OK,5,1,14,400,0,-nan,100000000000.0,,,,
21783,PSSCH,OK,16,1,1,400,0,-nan,100000000000.0,,,,
21842,PSSCH,OK,5,1,15,400,0,-nan,100000000000.0,,,,
21844,PSSCH,OK,16,1,2,400,0,-nan,100000000000.0,,,,
21894,PSSCH,OK,5,1,0,400,0,-nan,100000000000.0,,,,
21896,PSSCH,OK,16,1,3,400,0,-nan,100000000000.0,,,,
21946,PSSCH,OK,5,1,1,400,0,-nan,100000000000.0,,,,
21948,PSSCH,OK,16,1,4,400,0,-nan,100000000000.0,,,,
22006,PSSCH,OK,5,1,2,400,0,-nan,100000000000.0,,,,
22008,PSSCH,OK,16,1,5,400,0,-nan,100000000000.0,,,,
22080,PSSCH,OK,5,1,3,95,0,-nan,100000000000.0,,,,
22082,PSSCH,OK,16,1,6,95,0,-nan,100000000000.0,,,,
22141,PSSCH,OK,5,1,4,12,0.0005,-nan,100000000000.0,,,,
22143,PSSCH,OK,16,1,7,12,0.0005,-nan,100000000000.0,,,,
