frame_index,timestamp,request_id,source_node,target_node,area_id,upload_type,planned_bytes,rlc_tx_count,rlc_rx_count,rlc_drop_count,phy_schedule_count,pscch_ok_count,pscch_fail_count,pssch_ok_count,pssch_fail_count,harq_ack_count,harq_nack_count,harq_timeout_count,cam_received,terminal_state
0,000060,17,10,21,11_4,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
0,000060,18,9,21,11_7,leader_to_rsu,2000,1,1,0,0,0,0,1,0,0,0,0,0,rlc_rx_only
0,000060,19,19,21,11_8,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
0,000060,20,16,21,12_10,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
0,000060,21,11,21,12_3,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
0,000060,22,5,21,12_9,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
0,000060,23,2,21,13_0,leader_to_rsu,2000,1,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
0,000060,24,20,21,13_9,leader_to_rsu,2000,1,1,0,0,0,0,1,0,0,0,0,0,rlc_rx_only
0,000060,25,1,21,14_1,leader_to_rsu,2000,1,1,0,0,0,0,1,0,0,0,0,1,application_received
0,000060,26,7,21,14_10,leader_to_rsu,2000,1,1,0,0,0,0,1,0,0,0,0,0,rlc_rx_only
0,000060,27,10,21,11_5,leader_to_rsu,2000,6,1,0,0,0,0,1,0,0,0,0,0,rlc_rx_only
0,000060,28,11,21,13_2,leader_to_rsu,2000,6,4,0,0,0,0,4,0,0,0,0,0,rlc_rx_only
0,000060,29,7,21,14_11,leader_to_rsu,2000,6,4,0,0,0,0,4,0,0,0,0,0,rlc_rx_only
0,000060,30,1,21,14_3,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
0,000060,31,8,21,15_3,leader_to_rsu,2000,7,7,0,0,0,0,7,0,0,0,0,1,application_received
0,000060,32,4,21,15_6,leader_to_rsu,2000,7,7,0,0,0,0,7,0,0,0,0,1,application_received
0,000060,33,12,21,16_4,leader_to_rsu,2000,7,7,0,0,0,0,7,0,0,0,0,1,application_received
0,000060,34,10,21,12_4,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
0,000060,35,11,21,13_3,leader_to_rsu,2000,6,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
0,000060,36,7,21,14_9,leader_to_rsu,2000,6,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
0,000060,37,1,21,15_2,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
0,000060,38,8,21,15_4,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
0,000060,39,4,21,15_8,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
0,000060,40,12,21,16_7,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
0,000060,41,10,21,12_5,leader_to_rsu,2000,6,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
0,000060,42,4,21,16_5,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
0,000060,43,12,21,17_5,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
0,000060,44,4,21,16_8,leader_to_rsu,2000,6,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
0,000060,45,12,21,17_7,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
0,000060,46,12,21,18_7,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,47,20,5,12_9,member_to_leader,13184,35,35,0,0,0,0,35,0,0,0,0,1,application_received
1,000062,48,9,19,11_8,member_to_leader,6320,18,10,0,0,0,0,10,0,0,0,0,0,rlc_rx_only
1,000062,49,8,1,15_3,member_to_leader,4112,12,4,0,0,0,0,4,0,0,0,0,0,rlc_rx_only
1,000062,50,4,12,16_8,member_to_leader,3120,10,1,0,0,0,0,1,0,0,0,0,0,rlc_rx_only
1,000062,51,1,8,14_3,member_to_leader,2816,9,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,52,12,4,16_5,member_to_leader,2736,9,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,53,7,20,13_9,member_to_leader,2320,8,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,54,10,9,11_7,member_to_leader,2224,7,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
1,000062,55,2,11,13_2,member_to_leader,1920,7,7,0,0,0,0,7,0,0,0,0,1,application_received
1,000062,56,20,16,12_10,member_to_leader,12112,32,29,0,0,0,0,29,0,0,0,0,0,rlc_rx_only
1,000062,57,9,10,11_5,member_to_leader,3072,9,8,0,0,0,0,8,0,0,0,0,0,rlc_rx_only
1,000062,58,8,1,15_2,member_to_leader,2992,8,7,0,0,0,0,7,0,0,0,0,0,rlc_rx_only
1,000062,59,7,4,15_8,member_to_leader,2000,7,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,60,12,4,17_5,member_to_leader,1536,5,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
1,000062,61,4,12,18_7,member_to_leader,208,0,0,0,0,0,0,0,0,0,0,0,0,planned_only
1,000062,62,20,7,14_11,member_to_leader,784,4,3,0,0,0,0,3,0,0,0,0,0,rlc_rx_only
1,000062,63,10,21,11_4,leader_to_rsu,2000,7,4,0,0,0,0,4,0,0,0,0,0,rlc_rx_only
1,000062,64,9,21,11_7,leader_to_rsu,2000,7,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,65,19,21,11_8,leader_to_rsu,2000,7,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
1,000062,66,16,21,12_10,leader_to_rsu,2000,7,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
1,000062,67,11,21,12_3,leader_to_rsu,2000,7,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,68,5,21,12_9,leader_to_rsu,2000,7,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,69,2,21,13_0,leader_to_rsu,2000,7,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,70,20,21,13_9,leader_to_rsu,2000,7,7,0,0,0,0,7,0,0,0,0,1,application_received
1,000062,71,1,21,14_1,leader_to_rsu,2000,7,7,0,0,0,0,7,0,0,0,0,1,application_received
1,000062,72,7,21,14_10,leader_to_rsu,2000,7,7,0,0,0,0,7,0,0,0,0,1,application_received
1,000062,73,10,21,11_5,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
1,000062,74,11,21,13_2,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
1,000062,75,7,21,14_11,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
1,000062,76,8,21,14_3,leader_to_rsu,2000,7,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,77,1,21,15_2,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
1,000062,78,4,21,15_6,leader_to_rsu,2000,7,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,79,12,21,16_7,leader_to_rsu,2000,7,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,80,10,21,12_4,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,81,11,21,13_3,leader_to_rsu,2000,6,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
1,000062,82,7,21,14_9,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,83,1,21,15_3,leader_to_rsu,2000,6,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
1,000062,84,8,21,15_4,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,85,4,21,15_8,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,86,12,21,16_8,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,87,10,21,12_5,leader_to_rsu,2000,6,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
1,000062,88,7,21,15_9,leader_to_rsu,2000,6,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
1,000062,89,4,21,16_5,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,90,12,21,17_7,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
1,000062,91,4,21,17_5,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
1,000062,92,12,21,18_7,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
2,000064,93,20,5,12_9,member_to_leader,13184,35,35,0,0,0,0,35,0,0,0,0,1,application_received
2,000064,94,9,19,11_8,member_to_leader,6320,18,18,0,0,0,0,18,0,0,0,0,1,application_received
2,000064,95,8,1,15_2,member_to_leader,2992,9,4,0,0,0,0,4,0,0,0,0,0,rlc_rx_only
2,000064,96,4,12,16_8,member_to_leader,2928,9,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,97,12,4,16_5,member_to_leader,2768,9,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,98,10,9,11_7,member_to_leader,2384,8,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,99,7,4,15_8,member_to_leader,2192,7,1,0,0,0,0,1,0,0,0,0,0,rlc_rx_only
2,000064,100,2,11,13_2,member_to_leader,2048,7,7,0,0,0,0,7,0,0,0,0,1,application_received
2,000064,101,1,8,15_3,member_to_leader,1520,6,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,102,9,10,11_5,member_to_leader,3072,9,3,0,0,0,0,3,0,0,0,0,0,rlc_rx_only
2,000064,103,10,20,12_7,member_to_leader,1808,6,0,0,0,0,0,0,0,0,0,0,0,rlc_tx_no_rx
2,000064,104,8,1,14_3,member_to_leader,1616,5,3,0,0,0,0,3,0,0,0,0,0,rlc_rx_only
2,000064,105,4,12,17_5,member_to_leader,912,3,1,0,0,0,0,1,0,0,0,0,0,rlc_rx_only
2,000064,106,20,7,14_11,member_to_leader,800,4,2,0,0,0,0,2,0,0,0,0,0,rlc_rx_only
2,000064,107,12,4,18_7,member_to_leader,512,2,1,0,0,0,0,1,0,0,0,0,0,rlc_rx_only
2,000064,108,10,21,11_4,leader_to_rsu,2000,7,7,0,0,0,0,7,0,0,0,0,1,application_received
2,000064,109,9,21,11_7,leader_to_rsu,2000,7,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
2,000064,110,19,21,11_8,leader_to_rsu,2000,7,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
2,000064,111,16,21,12_11,leader_to_rsu,2000,7,4,0,0,0,0,4,0,0,0,0,0,rlc_rx_only
2,000064,112,11,21,12_3,leader_to_rsu,2000,7,4,0,0,0,0,4,0,0,0,0,0,rlc_rx_only
2,000064,113,20,21,12_7,leader_to_rsu,2000,7,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
2,000064,114,5,21,12_9,leader_to_rsu,2000,7,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
2,000064,115,2,21,13_0,leader_to_rsu,2000,7,7,0,0,0,0,7,0,0,0,0,1,application_received
2,000064,116,1,21,14_1,leader_to_rsu,2000,7,7,0,0,0,0,7,0,0,0,0,1,application_received
2,000064,117,7,21,14_10,leader_to_rsu,2000,7,5,0,0,0,0,5,0,0,0,0,1,application_received
2,000064,118,10,21,11_5,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
2,000064,119,11,21,13_2,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
2,000064,120,7,21,14_11,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
2,000064,121,1,21,14_3,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
2,000064,122,8,21,15_3,leader_to_rsu,2000,7,4,0,0,0,0,4,0,0,0,0,1,application_received
2,000064,123,4,21,15_6,leader_to_rsu,2000,7,5,0,0,0,0,5,0,0,0,0,1,application_received
2,000064,124,12,21,16_7,leader_to_rsu,2000,7,7,0,0,0,0,7,0,0,0,0,1,application_received
2,000064,125,10,21,12_4,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
2,000064,126,11,21,13_3,leader_to_rsu,2000,6,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
2,000064,127,7,21,14_9,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
2,000064,128,1,21,15_2,leader_to_rsu,2000,6,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
2,000064,129,8,21,15_4,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
2,000064,130,4,21,15_8,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
2,000064,131,12,21,16_8,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
2,000064,132,10,21,12_5,leader_to_rsu,2000,6,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
2,000064,133,7,21,15_9,leader_to_rsu,2000,6,5,0,0,0,0,5,0,0,0,0,0,rlc_rx_only
2,000064,134,4,21,16_5,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
2,000064,135,12,21,17_5,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,1,application_received
2,000064,136,12,21,17_7,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
2,000064,137,4,21,18_7,leader_to_rsu,2000,6,6,0,0,0,0,6,0,0,0,0,0,rlc_rx_only
