frame_index,timestamp,request_id,source_node,target_node,area_id,upload_type,plan_index,planned_bytes,tx_events,rx_events,drop_events,tx_bytes,rx_bytes,drop_bytes,matched,has_rlc_tx,has_rlc_rx,has_rlc_drop,rlc_complete,rlc_partial,rlc_no_rx
2,000064,108,10,21,11_4,leader_to_rsu,108,2000,7,7,0,2483,2483,0,1,1,1,0,1,0,0
2,000064,109,9,21,11_7,leader_to_rsu,109,2000,7,6,0,2095,2083,0,1,1,1,0,0,1,0
2,000064,110,19,21,11_8,leader_to_rsu,110,2000,7,6,0,2095,2083,0,1,1,1,0,0,1,0
2,000064,111,16,21,12_11,leader_to_rsu,111,2000,7,4,0,2095,1283,0,1,1,1,0,0,1,0
2,000064,112,11,21,12_3,leader_to_rsu,112,2000,7,4,0,2483,1283,0,1,1,1,0,0,1,0
2,000064,113,20,21,12_7,leader_to_rsu,113,2000,7,6,0,2095,2083,0,1,1,1,0,0,1,0
2,000064,114,5,21,12_9,leader_to_rsu,114,2000,7,6,0,2095,2083,0,1,1,1,0,0,1,0
2,000064,115,2,21,13_0,leader_to_rsu,115,2000,7,7,0,2095,2095,0,1,1,1,0,1,0,0
2,000064,116,1,21,14_1,leader_to_rsu,116,2000,7,7,0,2483,2483,0,1,1,1,0,1,0,0
2,000064,117,7,21,14_10,leader_to_rsu,117,2000,7,5,0,2483,1683,0,1,1,1,0,0,1,0
2,000064,118,10,21,11_5,leader_to_rsu,118,2000,6,6,0,2095,2095,0,1,1,1,0,1,0,0
2,000064,119,11,21,13_2,leader_to_rsu,119,2000,6,6,0,2095,2095,0,1,1,1,0,1,0,0
2,000064,120,7,21,14_11,leader_to_rsu,120,2000,6,6,0,2095,2095,0,1,1,1,0,1,0,0
2,000064,121,1,21,14_3,leader_to_rsu,121,2000,6,6,0,2095,2095,0,1,1,1,0,1,0,0
2,000064,122,8,21,15_3,leader_to_rsu,122,2000,7,4,0,2483,1283,0,1,1,1,0,0,1,0
2,000064,123,4,21,15_6,leader_to_rsu,123,2000,7,5,0,2483,1683,0,1,1,1,0,0,1,0
2,000064,124,12,21,16_7,leader_to_rsu,124,2000,7,7,0,2483,2483,0,1,1,1,0,1,0,0
2,000064,125,10,21,12_4,leader_to_rsu,125,2000,6,6,0,2095,2095,0,1,1,1,0,1,0,0
2,000064,126,11,21,13_3,leader_to_rsu,126,2000,6,5,0,1707,1695,0,1,1,1,0,0,1,0
2,000064,127,7,21,14_9,leader_to_rsu,127,2000,6,6,0,2095,2095,0,1,1,1,0,1,0,0
2,000064,128,1,21,15_2,leader_to_rsu,128,2000,6,5,0,1707,1695,0,1,1,1,0,0,1,0
2,000064,129,8,21,15_4,leader_to_rsu,129,2000,6,6,0,1707,1707,0,1,1,1,0,1,0,0
2,000064,130,4,21,15_8,leader_to_rsu,130,2000,6,6,0,2095,2095,0,1,1,1,0,1,0,0
2,000064,131,12,21,16_8,leader_to_rsu,131,2000,6,6,0,2095,2095,0,1,1,1,0,1,0,0
2,000064,132,10,21,12_5,leader_to_rsu,132,2000,6,5,0,1707,1695,0,1,1,1,0,0,1,0
2,000064,133,7,21,15_9,leader_to_rsu,133,2000,6,5,0,1707,1695,0,1,1,1,0,0,1,0
2,000064,134,4,21,16_5,leader_to_rsu,134,2000,6,6,0,2095,2095,0,1,1,1,0,1,0,0
2,000064,135,12,21,17_5,leader_to_rsu,135,2000,6,6,0,2095,2095,0,1,1,1,0,1,0,0
2,000064,136,12,21,17_7,leader_to_rsu,136,2000,6,6,0,1707,1707,0,1,1,1,0,1,0,0
2,000064,137,4,21,18_7,leader_to_rsu,137,2000,6,6,0,1707,1707,0,1,1,1,0,1,0,0
