line_no,frame_index,trace_layer,event,request_id,source_node,target_node,tb_size,subchannel_start,subchannel_num,slot,harq_id,sinr,tbler,reason,raw_event,timestamp,area_id,upload_type,plan_index,pkt_id,matched
3009,1,PHY,PSSCH_DECODE_FAIL,63,14,17,1945,,,,10,22.5062,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=63 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=10 tb_size=1945 tbler=1 sinr=22.5062 sinrMin=15.3187 reason=decode_fail,000062,12_9,member_to_leader,63,63,1
3011,1,PHY,PSSCH_DECODE_FAIL,119,3,21,3890,,,,10,55548.8,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=119 txRnti=3 sender_l2_id=3 receiver_l2_id=21 harq_id=10 tb_size=3890 tbler=1 sinr=55548.8 sinrMin=1.45403 reason=decode_fail,000062,11_6,member_to_leader,119,119,1
3091,1,PHY,PSSCH_DECODE_FAIL,110,5,1,4069,,,,9,1.2806,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=110 txRnti=5 sender_l2_id=5 receiver_l2_id=1 harq_id=9 tb_size=4069 tbler=1 sinr=1.2806 sinrMin=0.399223 reason=decode_fail,000062,16_4,leader_to_rsu,110,110,1
3150,1,PHY,PSSCH_DECODE_FAIL,101,3,1,2083,,,,11,3.62444,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=101 txRnti=3 sender_l2_id=3 receiver_l2_id=1 harq_id=11 tb_size=2083 tbler=1 sinr=3.62444 sinrMin=3.23362 reason=decode_fail,000062,11_4,leader_to_rsu,101,101,1
3152,1,PHY,PSSCH_DECODE_OK,109,16,5,4069,,,,9,24313.9,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=109 txRnti=16 sender_l2_id=16 receiver_l2_id=5 harq_id=9 tb_size=4069 tbler=0 sinr=24313.9 sinrMin=33.3581 reason=,000062,16_4,member_to_leader,109,109,1
3200,1,PHY,PSSCH_DECODE_OK,109,16,5,4069,,,,11,89761.3,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=109 txRnti=16 sender_l2_id=16 receiver_l2_id=5 harq_id=11 tb_size=4069 tbler=0 sinr=89761.3 sinrMin=67614.1 reason=,000062,16_4,member_to_leader,109,109,1
3284,1,PHY,PSSCH_DECODE_FAIL,117,5,16,4069,,,,10,2.30486,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=117 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=10 tb_size=4069 tbler=1 sinr=2.30486 sinrMin=0.736654 reason=decode_fail,000062,16_6,member_to_leader,117,117,1
3345,1,PHY,PSSCH_DECODE_FAIL,122,5,1,2083,,,,11,1.27372,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=122 txRnti=5 sender_l2_id=5 receiver_l2_id=1 harq_id=11 tb_size=2083 tbler=1 sinr=1.27372 sinrMin=0.411227 reason=decode_fail,000062,15_7,leader_to_rsu,122,122,1
3347,1,PHY,PSSCH_DECODE_FAIL,108,16,1,4069,,,,10,736.533,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=108 txRnti=16 sender_l2_id=16 receiver_l2_id=1 harq_id=10 tb_size=4069 tbler=1 sinr=736.533 sinrMin=0.585598 reason=decode_fail,000062,15_8,leader_to_rsu,108,108,1
3406,1,PHY,PSSCH_DECODE_FAIL,118,16,1,2083,,,,13,17.7395,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=118 txRnti=16 sender_l2_id=16 receiver_l2_id=1 harq_id=13 tb_size=2083 tbler=1 sinr=17.7395 sinrMin=4.22258 reason=decode_fail,000062,16_6,leader_to_rsu,118,118,1
3469,1,PHY,PSSCH_DECODE_OK,97,20,2,3890,,,,7,2820.57,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=97 txRnti=20 sender_l2_id=20 receiver_l2_id=2 harq_id=7 tb_size=3890 tbler=0 sinr=2820.57 sinrMin=0.0953888 reason=,000062,15_2,member_to_leader,97,97,1
3471,1,PHY,PSSCH_DECODE_OK,86,14,9,6,,,,11,726.578,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=86 txRnti=14 sender_l2_id=14 receiver_l2_id=9 harq_id=11 tb_size=6 tbler=0 sinr=726.578 sinrMin=653.792 reason=,000062,12_10,member_to_leader,86,86,1
3515,1,PHY,PSSCH_DECODE_OK,121,16,5,4069,,,,12,99596.8,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=121 txRnti=16 sender_l2_id=16 receiver_l2_id=5 harq_id=12 tb_size=4069 tbler=0 sinr=99596.8 sinrMin=23504.4 reason=,000062,15_7,member_to_leader,121,121,1
3538,1,PHY,PSSCH_DECODE_OK,117,5,16,1937,,,,13,160850,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=117 txRnti=5 sender_l2_id=5 receiver_l2_id=16 harq_id=13 tb_size=1937 tbler=0 sinr=160850 sinrMin=149739 reason=,000062,16_6,member_to_leader,117,117,1
3585,1,PHY,PSSCH_DECODE_FAIL,111,3,14,6,,,,12,1.64536,1,decode_fail,[NRSL_PHY_EVENT] event=PSSCH_DECODE_FAIL request_ids=111 txRnti=3 sender_l2_id=3 receiver_l2_id=14 harq_id=12 tb_size=6 tbler=1 sinr=1.64536 sinrMin=1.63816 reason=decode_fail,000062,12_7,member_to_leader,111,111,1
3587,1,PHY,PSSCH_DECODE_OK,107,19,16,6,,,,10,162.145,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=107 txRnti=19 sender_l2_id=19 receiver_l2_id=16 harq_id=10 tb_size=6 tbler=0 sinr=162.145 sinrMin=143.559 reason=,000062,15_8,member_to_leader,107,107,1
3632,1,PHY,PSSCH_DECODE_OK,121,16,5,3882,,,,14,140519,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=121 txRnti=16 sender_l2_id=16 receiver_l2_id=5 harq_id=14 tb_size=3882 tbler=0 sinr=140519 sinrMin=110863 reason=,000062,15_7,member_to_leader,121,121,1
3690,1,PHY,PSSCH_DECODE_OK,91,21,3,6,,,,8,1035030.0,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=91 txRnti=21 sender_l2_id=21 receiver_l2_id=3 harq_id=8 tb_size=6 tbler=0 sinr=1.03503e+06 sinrMin=1.02703e+06 reason=,000062,11_5,member_to_leader,91,91,1
3692,1,PHY,PSSCH_DECODE_OK,63,14,17,6,,,,13,1009060.0,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=63 txRnti=14 sender_l2_id=14 receiver_l2_id=17 harq_id=13 tb_size=6 tbler=0 sinr=1.00906e+06 sinrMin=1.00461e+06 reason=,000062,12_9,member_to_leader,63,63,1
3735,1,PHY,PSSCH_DECODE_OK,65,13,4,6,,,,4,394199,0,,[NRSL_PHY_EVENT] event=PSSCH_DECODE_OK request_ids=65 txRnti=13 sender_l2_id=13 receiver_l2_id=4 harq_id=4 tb_size=6 tbler=0 sinr=394199 sinrMin=348020 reason=,000062,13_2,member_to_leader,65,65,1
