scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,selective_global_budget_bytes,selective_global_admitted_bytes,selective_global_candidate_bytes,selective_global_admitted_links,selective_global_candidate_links,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,upload_density_cap_rho,edgecooper_pmax_density_cap_rho,local_preserving_output,local_preserving_extra_calls,local_preserving_extra_point_counts_json,upload_density_cap_seed,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_29_02_32_08,000060,11,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1507424,49,49,11,11;2;8;9,2;8;9,"{""2"": 3, ""8"": 4, ""9"": 4}","{""2"": 306, ""8"": 481, ""9"": 638, ""11"": 13866}",22800,1.268075639599555,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""11"": 13866}",,2,ns3,899,0.5,10,12,28,,,[],[],,2;8;9,25,57,
2026_07_29_02_32_08,000060,12,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1507424,49,49,12,12;4;7,4;7,"{""4"": 3, ""7"": 4}","{""4"": 266, ""7"": 544, ""12"": 13881}",12960,0.7208008898776418,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""12"": 13881}",,2,ns3,899,0.5,10,12,28,,,[],[],,4;7,22,47,
2026_07_29_02_32_08,000060,13,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1507424,49,49,13,13;5;10;19,5;10;19,"{""5"": 4, ""10"": 3, ""19"": 3}","{""5"": 509, ""10"": 308, ""13"": 13569, ""19"": 119}",14976,0.8329254727474972,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""13"": 13569}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;10;19,12,44,
2026_07_29_02_32_08,000060,14,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1507424,49,49,14,14,,{},"{""14"": 14331}",0,0.0,10,40.0,60.0,,,,,2.0,2.0,0,,{},,2,ns3,899,0.5,10,12,28,,,[],[],,,3,5,
2026_07_29_02_32_08,000060,15,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1507424,49,49,15,15;6,6,"{""6"": 4}","{""6"": 706, ""15"": 13458}",11296,0.6282536151279199,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""15"": 13458}",,2,ns3,899,0.5,10,12,28,,,[],[],,6,17,21,
2026_07_29_02_32_08,000060,16,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1507424,49,49,16,16;3;10;20,3;10;20,"{""3"": 3, ""10"": 4, ""20"": 3}","{""3"": 536, ""10"": 681, ""16"": 13819, ""20"": 265}",23712,1.3187986651835373,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""16"": 13819}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;10;20,30,60,
2026_07_29_02_32_08,000060,17,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1507424,49,49,17,17;3;18,3;18,"{""3"": 4, ""18"": 4}","{""3"": 379, ""17"": 14142, ""18"": 360}",11824,0.6576195773081202,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""17"": 14142}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;18,17,30,
2026_07_29_02_32_08,000060,18,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1507424,49,49,18,18;3;17,3;17,"{""3"": 4, ""17"": 4}","{""3"": 562, ""17"": 441, ""18"": 14258}",16048,0.892547274749722,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""18"": 14258}",,2,ns3,899,0.5,10,12,28,,,[],[],,3;17,16,30,
2026_07_29_02_32_08,000060,19,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1507424,49,49,19,19;9;13;16,9;13;16,"{""9"": 3, ""13"": 4, ""16"": 4}","{""9"": 271, ""13"": 469, ""16"": 739, ""19"": 13725}",23664,1.3161290322580645,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""19"": 13725}",,2,ns3,899,0.5,10,12,28,,,[],[],,9;13;16,17,43,
2026_07_29_02_32_08,000060,20,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1507424,49,49,20,20;5;9;16,5;9;16,"{""5"": 3, ""9"": 4, ""16"": 3}","{""5"": 383, ""9"": 704, ""16"": 375, ""20"": 13918}",23392,1.3010011123470522,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""20"": 13918}",,2,ns3,899,0.5,10,12,28,,,[],[],,5;9;16,24,48,
2026_07_29_02_32_08,000062,1,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,1,1;2;8;11,2;8;11,"{""2"": 4, ""8"": 3, ""11"": 4}","{""1"": 13948, ""2"": 389, ""8"": 355, ""11"": 644}",22208,1.2351501668520577,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""1"": 13948}",,2,ns3,899,0.5,10,12,28,,,[],[],,2;8;11,26,53,
2026_07_29_02_32_08,000062,2,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,2,2;1;10;11,1;10;11,"{""1"": 3, ""10"": 4, ""11"": 3}","{""1"": 369, ""2"": 13829, ""10"": 773, ""11"": 334}",23616,1.3134593993325918,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""2"": 13829}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;10;11,28,57,
2026_07_29_02_32_08,000062,3,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,3,3;17;18,17;18,"{""17"": 4, ""18"": 4}","{""3"": 14164, ""17"": 272, ""18"": 567}",13424,0.7466073414905451,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""3"": 14164}",,2,ns3,899,0.5,10,12,28,,,[],[],,17;18,20,31,
2026_07_29_02_32_08,000062,4,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,4,4;1;7;12,1;7;12,"{""1"": 4, ""7"": 3, ""12"": 3}","{""1"": 710, ""4"": 13826, ""7"": 304, ""12"": 256}",20320,1.1301446051167965,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""4"": 13826}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;7;12,23,57,
2026_07_29_02_32_08,000062,5,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,5,5;7;13;20,7;13;20,"{""7"": 4, ""13"": 3, ""20"": 3}","{""5"": 13942, ""7"": 576, ""13"": 512, ""20"": 194}",20512,1.1408231368186874,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""5"": 13942}",,2,ns3,899,0.5,10,12,28,,,[],[],,7;13;20,21,43,
2026_07_29_02_32_08,000062,6,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,6,6;15,15,"{""15"": 4}","{""6"": 13002, ""15"": 566}",9056,0.503670745272525,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""6"": 13002}",,2,ns3,899,0.5,10,12,28,,,[],[],,15,13,21,
2026_07_29_02_32_08,000062,7,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,7,7;4;12;20,4;12;20,"{""4"": 4, ""12"": 4, ""20"": 3}","{""4"": 344, ""7"": 13932, ""12"": 695, ""20"": 370}",22544,1.253837597330367,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""7"": 13932}",,2,ns3,899,0.5,10,12,28,,,[],[],,4;12;20,27,44,
2026_07_29_02_32_08,000062,8,all-cavs,docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_edgecooper_global_pmax,grid,,,,,,,singleton,20,20.0,359600,359600,1510496,49,49,8,8;1;2;4,1;2;4,"{""1"": 3, ""2"": 4, ""4"": 3}","{""1"": 490, ""2"": 692, ""4"": 472, ""8"": 13742}",26464,1.471857619577308,10,40.0,60.0,,,,,2.0,2.0,1,1,"{""8"": 13742}",,2,ns3,899,0.5,10,12,28,,,[],[],,1;2;4,23,47,
