scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000080,16,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;7;16;20,16;7;20,7;20,"{""7"": 62, ""20"": 51}","{""7"": 4919, ""16"": 4897, ""20"": 4907}",157216,43.77308120133482,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],7>16:4;20>16:7,,23,28,
2026_07_15_01_26_56,000080,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;17;18,17;3,3,"{""3"": 65}","{""3"": 4937, ""17"": 4990}",78992,43.93325917686318,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:5,,8,17,
2026_07_15_01_26_56,000082,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 55, ""11"": 57}","{""1"": 4932, ""2"": 4863, ""11"": 4909}",156352,43.68409343715239,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:8,,27,41,
2026_07_15_01_26_56,000082,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 58, ""7"": 61}","{""4"": 4841, ""7"": 4912, ""12"": 4915}",156048,43.71078976640712,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:9;7>12:1,,23,42,
2026_07_15_01_26_56,000082,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 59, ""14"": 61}","{""10"": 4925, ""13"": 4801, ""14"": 4993}",158688,44.43159065628476,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:6;14>13:2,,13,30,
2026_07_15_01_26_56,000082,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 57}","{""6"": 4653, ""15"": 4758}",74448,41.40600667408231,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,17,18,
2026_07_15_01_26_56,000082,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 61, ""16"": 59}","{""3"": 4948, ""16"": 4908, ""17"": 4970}",157696,44.03114571746384,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:7;16>17:4,,13,26,
2026_07_15_01_26_56,000082,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 53}","{""9"": 4859, ""20"": 4906}",77744,43.23915461624027,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,21,27,
2026_07_15_01_26_56,000084,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 56, ""11"": 57}","{""1"": 4932, ""2"": 4867, ""11"": 4909}",156416,43.68409343715239,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,27,40,
2026_07_15_01_26_56,000084,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 58, ""7"": 63}","{""4"": 4841, ""7"": 4915, ""12"": 4926}",156096,43.73748609566184,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:8;7>12:1,,22,41,
2026_07_15_01_26_56,000084,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;10;14,10;14,"{""10"": 55, ""14"": 59}","{""10"": 4914, ""13"": 4788, ""14"": 4994}",158528,44.440489432703004,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:2;14>13:9,,11,31,
2026_07_15_01_26_56,000084,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 58}","{""6"": 4670, ""15"": 4766}",74720,41.557285873192434,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,16,18,
2026_07_15_01_26_56,000084,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 65, ""16"": 52}","{""3"": 4935, ""16"": 4906, ""17"": 4976}",157456,43.9154616240267,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,15,26,
2026_07_15_01_26_56,000084,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 54}","{""9"": 4858, ""20"": 4904}",77728,43.23025583982203,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,21,27,
2026_07_15_01_26_56,000086,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 58, ""11"": 56}","{""1"": 4932, ""2"": 4863, ""11"": 4910}",156368,43.69299221357063,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,26,42,
2026_07_15_01_26_56,000086,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 60, ""7"": 63}","{""4"": 4844, ""7"": 4928, ""12"": 4938}",156352,43.853170189098996,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:8;7>12:1,,27,43,
2026_07_15_01_26_56,000086,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;10;14,10;14,"{""10"": 53, ""14"": 60}","{""10"": 4926, ""13"": 4773, ""14"": 5015}",159056,44.6273637374861,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:2;14>13:9,,12,31,
2026_07_15_01_26_56,000086,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 56}","{""6"": 4676, ""15"": 4762}",74816,41.610678531701886,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,18,19,
2026_07_15_01_26_56,000086,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 63, ""16"": 54}","{""3"": 4939, ""16"": 4917, ""17"": 4971}",157696,43.951056729699665,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,14,25,
2026_07_15_01_26_56,000086,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 53}","{""9"": 4858, ""20"": 4905}",77728,43.23025583982203,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,20,27,
2026_07_15_01_26_56,000088,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 57, ""11"": 58}","{""1"": 4930, ""2"": 4862, ""11"": 4912}",156384,43.71078976640712,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:8,,27,42,
2026_07_15_01_26_56,000088,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 58, ""7"": 64}","{""4"": 4844, ""7"": 4929, ""12"": 4937}",156368,43.86206896551724,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:9;7>12:1,,26,43,
2026_07_15_01_26_56,000088,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 54, ""14"": 60}","{""10"": 4929, ""13"": 4764, ""14"": 4998}",158832,44.47608453837597,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:6;14>13:2,,14,30,
2026_07_15_01_26_56,000088,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 57}","{""6"": 4643, ""15"": 4772}",74288,41.317018909899886,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,17,19,
2026_07_15_01_26_56,000088,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 64, ""16"": 57}","{""3"": 4952, ""16"": 4929, ""17"": 4985}",158096,44.06674082313682,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:7;16>17:4,,16,25,
2026_07_15_01_26_56,000088,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 52}","{""9"": 4856, ""20"": 4903}",77696,43.212458286985544,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,21,28,
2026_07_15_01_26_56,000090,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 57, ""11"": 58}","{""1"": 4930, ""2"": 4862, ""11"": 4910}",156352,43.69299221357063,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:8,,26,42,
2026_07_15_01_26_56,000090,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 58, ""7"": 63}","{""4"": 4843, ""7"": 4928, ""12"": 4954}",156336,43.853170189098996,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:9;7>12:1,,22,42,
2026_07_15_01_26_56,000090,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 56, ""14"": 62}","{""10"": 4929, ""13"": 4769, ""14"": 4961}",158240,44.146829810901,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,15,31,
2026_07_15_01_26_56,000090,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 58}","{""6"": 4653, ""15"": 4768}",74448,41.40600667408231,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,17,19,
2026_07_15_01_26_56,000090,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 66, ""16"": 59}","{""3"": 4955, ""16"": 4936, ""17"": 5007}",158256,44.093437152391544,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,16,25,
2026_07_15_01_26_56,000090,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 52}","{""9"": 4855, ""20"": 4905}",77680,43.2035595105673,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,22,28,
2026_07_15_01_26_56,000092,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 58, ""11"": 57}","{""1"": 4928, ""2"": 4860, ""11"": 4908}",156288,43.67519466073415,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:8,,26,41,
2026_07_15_01_26_56,000092,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 59, ""7"": 62}","{""4"": 4846, ""7"": 4924, ""12"": 4963}",156320,43.81757508342603,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:9;7>12:1,,25,42,
2026_07_15_01_26_56,000092,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 56, ""14"": 62}","{""10"": 4929, ""13"": 4781, ""14"": 4963}",158272,44.16462736373749,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,16,31,
2026_07_15_01_26_56,000092,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 57}","{""6"": 4665, ""15"": 4770}",74640,41.512791991101224,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,17,19,
2026_07_15_01_26_56,000092,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 66, ""16"": 60}","{""3"": 4961, ""16"": 4936, ""17"": 5000}",158352,44.146829810901,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,14,24,
2026_07_15_01_26_56,000092,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 52}","{""9"": 4855, ""20"": 4905}",77680,43.2035595105673,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,23,28,
2026_07_15_01_26_56,000094,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 57, ""11"": 57}","{""1"": 4929, ""2"": 4864, ""11"": 4907}",156336,43.66629588431591,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,27,39,
2026_07_15_01_26_56,000094,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 59, ""7"": 61}","{""4"": 4848, ""7"": 4922, ""12"": 4976}",156320,43.799777530589544,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:8;7>12:1,,23,43,
2026_07_15_01_26_56,000094,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;10;14,10;14,"{""10"": 56, ""14"": 62}","{""10"": 4929, ""13"": 4805, ""14"": 4947}",158016,44.0222469410456,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:2;14>13:9,,17,31,
2026_07_15_01_26_56,000094,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 59}","{""6"": 4670, ""15"": 4772}",74720,41.557285873192434,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,17,20,
2026_07_15_01_26_56,000094,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 68, ""16"": 57}","{""3"": 4964, ""16"": 4936, ""17"": 4995}",158400,44.17352614015573,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,14,24,
2026_07_15_01_26_56,000094,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 52}","{""9"": 4854, ""20"": 4905}",77664,43.19466073414905,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,22,28,
2026_07_15_01_26_56,000096,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 57, ""11"": 57}","{""1"": 4928, ""2"": 4866, ""11"": 4909}",156400,43.68409343715239,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,27,39,
2026_07_15_01_26_56,000096,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 59, ""7"": 62}","{""4"": 4848, ""7"": 4921, ""12"": 4975}",156304,43.7908787541713,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:8;7>12:1,,24,39,
2026_07_15_01_26_56,000096,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;10;14,10;14,"{""10"": 55, ""14"": 63}","{""10"": 4930, ""13"": 4751, ""14"": 4923}",157648,43.87096774193548,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:2;14>13:9,,16,30,
2026_07_15_01_26_56,000096,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 59}","{""6"": 4667, ""15"": 4777}",74672,41.53058954393771,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,19,19,
2026_07_15_01_26_56,000096,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 66, ""16"": 58}","{""3"": 4970, ""16"": 4944, ""17"": 4995}",158624,44.22691879866519,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,15,24,
2026_07_15_01_26_56,000096,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 52}","{""9"": 4853, ""20"": 4902}",77648,43.18576195773081,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,23,28,
2026_07_15_01_26_56,000098,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 56, ""11"": 57}","{""1"": 4927, ""2"": 4855, ""11"": 4908}",156208,43.67519466073415,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,28,38,
2026_07_15_01_26_56,000098,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 59, ""7"": 62}","{""4"": 4850, ""7"": 4921, ""12"": 4968}",156336,43.7908787541713,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:8;7>12:1,,23,38,
2026_07_15_01_26_56,000098,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;10;14,10;14,"{""10"": 55, ""14"": 58}","{""10"": 4930, ""13"": 4779, ""14"": 4872}",156832,43.87096774193548,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:2;14>13:9,,15,29,
2026_07_15_01_26_56,000098,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 60}","{""6"": 4670, ""15"": 4783}",74720,41.557285873192434,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,17,19,
2026_07_15_01_26_56,000098,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 67, ""16"": 61}","{""3"": 4974, ""16"": 4950, ""17"": 4986}",158784,44.26251390433816,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,16,24,
2026_07_15_01_26_56,000098,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 52}","{""9"": 4853, ""20"": 4903}",77648,43.18576195773081,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,23,28,
2026_07_15_01_26_56,000100,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 55, ""11"": 57}","{""1"": 4928, ""2"": 4859, ""11"": 4909}",156288,43.68409343715239,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,27,38,
2026_07_15_01_26_56,000100,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 59, ""7"": 62}","{""4"": 4850, ""7"": 4921, ""12"": 4970}",156336,43.7908787541713,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:8;7>12:1,,22,38,
2026_07_15_01_26_56,000100,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;10;14,10;14,"{""10"": 54, ""14"": 57}","{""10"": 4928, ""13"": 4758, ""14"": 4874}",156832,43.853170189098996,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:2;14>13:9,,15,29,
2026_07_15_01_26_56,000100,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 58}","{""6"": 4673, ""15"": 4775}",74768,41.58398220244716,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,19,20,
2026_07_15_01_26_56,000100,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 66, ""16"": 58}","{""3"": 4983, ""16"": 4946, ""17"": 4995}",158864,44.34260289210234,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,13,24,
2026_07_15_01_26_56,000100,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 52}","{""9"": 4851, ""20"": 4903}",77616,43.16796440489433,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,23,25,
2026_07_15_01_26_56,000102,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 56, ""11"": 57}","{""1"": 4929, ""2"": 4850, ""11"": 4907}",156112,43.66629588431591,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,25,38,
2026_07_15_01_26_56,000102,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 59, ""7"": 62}","{""4"": 4850, ""7"": 4920, ""12"": 4965}",156320,43.78197997775306,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:8;7>12:1,,22,38,
2026_07_15_01_26_56,000102,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;10;14,10;14,"{""10"": 54, ""14"": 57}","{""10"": 4929, ""13"": 4787, ""14"": 4826}",156080,43.86206896551724,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:2;14>13:9,,14,29,
2026_07_15_01_26_56,000102,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 63}","{""6"": 4681, ""15"": 4798}",74896,41.6551724137931,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,21,22,
2026_07_15_01_26_56,000102,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 68, ""16"": 62}","{""3"": 5003, ""16"": 4975, ""17"": 4990}",159648,44.52057842046719,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,15,23,
2026_07_15_01_26_56,000102,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 52}","{""9"": 4851, ""20"": 4902}",77616,43.16796440489433,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,20,25,
2026_07_15_01_26_56,000104,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 55, ""11"": 57}","{""1"": 4929, ""2"": 4849, ""11"": 4907}",156096,43.66629588431591,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,24,38,
2026_07_15_01_26_56,000104,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;7;4,7;4,"{""4"": 59, ""7"": 62}","{""4"": 4850, ""7"": 4920, ""12"": 4988}",156320,43.78197997775306,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:8;7>12:1,,21,38,
2026_07_15_01_26_56,000104,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,10;13;14;19,13;10;14,10;14,"{""10"": 56, ""14"": 61}","{""10"": 4930, ""13"": 4747, ""14"": 4840}",156320,43.87096774193548,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:2;14>13:9,,14,29,
2026_07_15_01_26_56,000104,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 63}","{""6"": 4701, ""15"": 4777}",75216,41.83314794215795,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,20,23,
2026_07_15_01_26_56,000104,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;16;3,16;3,"{""3"": 68, ""16"": 60}","{""3"": 4979, ""16"": 4958, ""17"": 4979}",158992,44.30700778642937,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:6;16>17:4,,16,22,
2026_07_15_01_26_56,000104,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 52}","{""9"": 4851, ""20"": 4900}",77616,43.16796440489433,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,20,25,
2026_07_15_01_26_56,000106,1,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 55, ""11"": 57}","{""1"": 4928, ""2"": 4856, ""11"": 4908}",156224,43.67519466073415,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,27,38,
