scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000062,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;14;17;18,17;3;14,3;14,"{""3"": 37, ""14"": 37}","{""3"": 4832, ""14"": 4968, ""17"": 4985}",156800,44.209121245828705,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:4;14>17:7,,10,15,
2026_07_15_01_26_56,000062,19,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,9;10;13;19,19;10;13,10;13,"{""10"": 37, ""13"": 37}","{""10"": 4909, ""13"": 4746, ""19"": 4823}",154480,43.68409343715239,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>19:5;13>19:9,,14,35,
2026_07_15_01_26_56,000064,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4921, ""2"": 4817, ""11"": 4837}",154464,43.04338153503893,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:6,,27,40,
2026_07_15_01_26_56,000064,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;12,12;4,4,"{""4"": 37}","{""4"": 4798, ""12"": 4896}",76768,42.69632925472747,10,40.0,ns3,899,0.5,10,12,28,,,[],[],4>12:1,,16,35,
2026_07_15_01_26_56,000064,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4495, ""15"": 4750}",71920,40.0,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:2,,16,17,
2026_07_15_01_26_56,000064,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;7;16;20,16;20;7,20;7,"{""7"": 37, ""20"": 37}","{""7"": 4812, ""16"": 4850, ""20"": 4854}",154656,43.19466073414905,10,40.0,ns3,899,0.5,10,12,28,,,[],[],7>16:9;20>16:3,,21,31,
2026_07_15_01_26_56,000064,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;14;17;18,17;3;14,3;14,"{""3"": 37, ""14"": 37}","{""3"": 4822, ""14"": 4972, ""17"": 4966}",156704,44.24471635150167,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:4;14>17:7,,10,15,
2026_07_15_01_26_56,000064,19,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,9;10;13;19,19;10;13,10;13,"{""10"": 37, ""13"": 37}","{""10"": 4900, ""13"": 4745, ""19"": 4819}",154320,43.604004449388206,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>19:5;13>19:8,,10,34,
2026_07_15_01_26_56,000066,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4922, ""2"": 4817, ""11"": 4836}",154448,43.03448275862069,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:6,,27,41,
2026_07_15_01_26_56,000066,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 37, ""7"": 37}","{""4"": 4791, ""7"": 4801, ""12"": 4884}",153472,42.7230255839822,10,40.0,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,24,42,
2026_07_15_01_26_56,000066,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4493, ""15"": 4740}",71888,39.982202447163516,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:2,,14,17,
2026_07_15_01_26_56,000066,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;16;20,16;20,20,"{""20"": 37}","{""16"": 4854, ""20"": 4854}",77664,43.19466073414905,10,40.0,ns3,899,0.5,10,12,28,,,[],[],20>16:3,,19,25,
2026_07_15_01_26_56,000066,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;14;17;18,17;14;3,14;3,"{""3"": 37, ""14"": 37}","{""3"": 4826, ""14"": 4958, ""17"": 4984}",156544,44.12013348164627,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:7;14>17:4,,8,15,
2026_07_15_01_26_56,000066,19,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,9;10;13;19,19;10;13,10;13,"{""10"": 37, ""13"": 37}","{""10"": 4908, ""13"": 4745, ""19"": 4818}",154448,43.67519466073415,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>19:5;13>19:8,,8,35,
2026_07_15_01_26_56,000068,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4924, ""2"": 4807, ""11"": 4836}",154288,43.03448275862069,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:6,,25,42,
2026_07_15_01_26_56,000068,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;9;12,4;12;9,12;9,"{""9"": 37, ""12"": 37}","{""4"": 4848, ""9"": 4837, ""12"": 4803}",154240,43.04338153503893,10,40.0,ns3,899,0.5,10,12,28,,,[],[],9>4:8;12>4:1,,24,43,
2026_07_15_01_26_56,000068,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 37, ""14"": 37}","{""10"": 4886, ""13"": 4795, ""14"": 4946}",157312,44.01334816462736,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,11,31,
2026_07_15_01_26_56,000068,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4501, ""15"": 4743}",72016,40.05339265850945,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,16,16,
2026_07_15_01_26_56,000068,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;7;16;20,16;20;7,20;7,"{""7"": 37, ""20"": 37}","{""7"": 4808, ""16"": 4887, ""20"": 4854}",154592,43.19466073414905,10,40.0,ns3,899,0.5,10,12,28,,,[],[],7>16:9;20>16:4,,22,29,
2026_07_15_01_26_56,000068,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;17;18,17;3,3,"{""3"": 37}","{""3"": 4839, ""17"": 4976}",77424,43.06117908787542,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:5,,9,15,
2026_07_15_01_26_56,000070,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;4;12,1;12;4,12;4,"{""4"": 37, ""12"": 37}","{""1"": 4925, ""4"": 4773, ""12"": 4806}",153264,42.767519466073416,10,40.0,ns3,899,0.5,10,12,28,,,[],[],4>1:7;12>1:0,,21,37,
2026_07_15_01_26_56,000070,11,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,2;8;9;11,11;2;9,2;9,"{""2"": 37, ""9"": 37}","{""2"": 4810, ""9"": 4838, ""11"": 4909}",154368,43.052280311457174,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>11:1;9>11:8,,28,45,
2026_07_15_01_26_56,000070,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 37, ""14"": 37}","{""10"": 4899, ""13"": 4795, ""14"": 4936}",157360,43.92436040044494,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>13:6;14>13:2,,11,31,
2026_07_15_01_26_56,000070,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4507, ""15"": 4740}",72112,40.10678531701891,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,16,16,
2026_07_15_01_26_56,000070,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;7;16;20,16;20;7,20;7,"{""7"": 37, ""20"": 37}","{""7"": 4807, ""16"": 4856, ""20"": 4853}",154560,43.18576195773081,10,40.0,ns3,899,0.5,10,12,28,,,[],[],7>16:9;20>16:4,,21,29,
2026_07_15_01_26_56,000070,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;17;18,17;3,3,"{""3"": 37}","{""3"": 4813, ""17"": 4972}",77008,42.82981090100111,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:5,,11,15,
2026_07_15_01_26_56,000072,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4928, ""2"": 4807, ""11"": 4834}",154256,43.016685205784206,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:6,,25,41,
2026_07_15_01_26_56,000072,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;9;12,4;12;9,12;9,"{""9"": 37, ""12"": 37}","{""4"": 4868, ""9"": 4840, ""12"": 4800}",154240,43.070077864293665,10,40.0,ns3,899,0.5,10,12,28,,,[],[],9>4:8;12>4:1,,24,42,
2026_07_15_01_26_56,000072,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 37, ""14"": 37}","{""10"": 4893, ""13"": 4800, ""14"": 4948}",157456,44.03114571746384,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,12,30,
2026_07_15_01_26_56,000072,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4501, ""15"": 4748}",72016,40.05339265850945,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,17,18,
2026_07_15_01_26_56,000072,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;7;16;20,16;20;7,20;7,"{""7"": 37, ""20"": 37}","{""7"": 4803, ""16"": 4868, ""20"": 4851}",154464,43.16796440489433,10,40.0,ns3,899,0.5,10,12,28,,,[],[],7>16:9;20>16:4,,20,28,
2026_07_15_01_26_56,000072,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;17;18,17;3,3,"{""3"": 37}","{""3"": 4805, ""17"": 4977}",76880,42.75862068965517,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:5,,10,15,
2026_07_15_01_26_56,000074,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4931, ""2"": 4817, ""11"": 4835}",154432,43.02558398220245,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:6,,26,39,
2026_07_15_01_26_56,000074,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 37, ""7"": 37}","{""4"": 4776, ""7"": 4818, ""12"": 4881}",153504,42.87430478309232,10,40.0,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,20,43,
2026_07_15_01_26_56,000074,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 37, ""14"": 37}","{""10"": 4907, ""13"": 4800, ""14"": 4903}",156960,43.66629588431591,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,11,30,
2026_07_15_01_26_56,000074,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4503, ""15"": 4753}",72048,40.07119021134594,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,16,18,
2026_07_15_01_26_56,000074,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;17;18,17;3,3,"{""3"": 37}","{""3"": 4836, ""17"": 4954}",77376,43.03448275862069,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:4,,10,15,
2026_07_15_01_26_56,000074,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;9;16;20,20;16;9,16;9,"{""9"": 37, ""16"": 37}","{""9"": 4840, ""16"": 4817, ""20"": 4907}",154512,43.070077864293665,10,40.0,ns3,899,0.5,10,12,28,,,[],[],9>20:8;16>20:5,,26,32,
2026_07_15_01_26_56,000076,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4934, ""2"": 4817, ""11"": 4835}",154432,43.02558398220245,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,26,41,
2026_07_15_01_26_56,000076,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;9;12,4;12;9,12;9,"{""9"": 37, ""12"": 37}","{""4"": 4853, ""9"": 4840, ""12"": 4809}",154384,43.070077864293665,10,40.0,ns3,899,0.5,10,12,28,,,[],[],9>4:8;12>4:1,,21,42,
2026_07_15_01_26_56,000076,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 37, ""14"": 37}","{""10"": 4903, ""13"": 4773, ""14"": 4904}",156912,43.63959955506118,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>13:6;14>13:2,,11,29,
2026_07_15_01_26_56,000076,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4526, ""15"": 4754}",72416,40.275862068965516,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,17,18,
2026_07_15_01_26_56,000076,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;7;16;20,16;20;7,20;7,"{""7"": 37, ""20"": 37}","{""7"": 4815, ""16"": 4885, ""20"": 4851}",154656,43.16796440489433,10,40.0,ns3,899,0.5,10,12,28,,,[],[],7>16:9;20>16:4,,20,28,
2026_07_15_01_26_56,000076,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;17;18,17;3,3,"{""3"": 37}","{""3"": 4799, ""17"": 5003}",76784,42.705228031145715,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:5,,10,16,
2026_07_15_01_26_56,000078,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4934, ""2"": 4796, ""11"": 4835}",154096,43.02558398220245,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:6,,27,40,
2026_07_15_01_26_56,000078,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;9;12,4;12;9,12;9,"{""9"": 37, ""12"": 37}","{""4"": 4858, ""9"": 4837, ""12"": 4807}",154304,43.04338153503893,10,40.0,ns3,899,0.5,10,12,28,,,[],[],9>4:8;12>4:1,,20,44,
2026_07_15_01_26_56,000078,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 37, ""14"": 37}","{""10"": 4900, ""13"": 4778, ""14"": 4884}",156544,43.604004449388206,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,12,30,
2026_07_15_01_26_56,000078,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4532, ""15"": 4753}",72512,40.32925472747497,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,18,19,
2026_07_15_01_26_56,000078,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;7;16;20,16;20;7,20;7,"{""7"": 37, ""20"": 37}","{""7"": 4821, ""16"": 4880, ""20"": 4854}",154800,43.19466073414905,10,40.0,ns3,899,0.5,10,12,28,,,[],[],7>16:9;20>16:4,,20,27,
2026_07_15_01_26_56,000078,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;17;18,17;3,3,"{""3"": 37}","{""3"": 4805, ""17"": 4995}",76880,42.75862068965517,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:5,,10,16,
2026_07_15_01_26_56,000080,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4933, ""2"": 4802, ""11"": 4833}",154160,43.007786429365964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:6,,27,42,
2026_07_15_01_26_56,000080,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;9;12,4;12;9,12;9,"{""9"": 37, ""12"": 37}","{""4"": 4847, ""9"": 4838, ""12"": 4811}",154384,43.052280311457174,10,40.0,ns3,899,0.5,10,12,28,,,[],[],9>4:9;12>4:1,,19,46,
2026_07_15_01_26_56,000080,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 37, ""14"": 37}","{""10"": 4882, ""13"": 4772, ""14"": 4910}",156672,43.69299221357063,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,11,31,
2026_07_15_01_26_56,000080,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4534, ""15"": 4751}",72544,40.34705228031146,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,17,18,
2026_07_15_01_26_56,000080,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;7;16;20,16;20;7,20;7,"{""7"": 37, ""20"": 37}","{""7"": 4818, ""16"": 4897, ""20"": 4853}",154736,43.18576195773081,10,40.0,ns3,899,0.5,10,12,28,,,[],[],7>16:8;20>16:4,,22,28,
2026_07_15_01_26_56,000080,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;17;18,17;3,3,"{""3"": 37}","{""3"": 4798, ""17"": 4990}",76768,42.69632925472747,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:5,,10,17,
