scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000062,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;14;17;18,17;3;14,3;14,"{""3"": 37, ""14"": 37}","{""3"": 4000, ""14"": 4000, ""17"": 4985}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:4;14>17:7,,9,15,
2026_07_15_01_26_56,000062,19,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,9;10;13;19,19;10;13,10;13,"{""10"": 37, ""13"": 37}","{""10"": 4000, ""13"": 4000, ""19"": 4823}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>19:5;13>19:9,,12,35,
2026_07_15_01_26_56,000064,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4921, ""2"": 4000, ""11"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:6,,26,40,
2026_07_15_01_26_56,000064,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;12,12;4,4,"{""4"": 37}","{""4"": 4000, ""12"": 4896}",64000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],4>12:1,,16,35,
2026_07_15_01_26_56,000064,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4000, ""15"": 4750}",64000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:2,,16,17,
2026_07_15_01_26_56,000064,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;7;16;20,16;20;7,20;7,"{""7"": 37, ""20"": 37}","{""7"": 4000, ""16"": 4850, ""20"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],7>16:9;20>16:3,,24,31,
2026_07_15_01_26_56,000064,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;14;17;18,17;3;14,3;14,"{""3"": 37, ""14"": 37}","{""3"": 4000, ""14"": 4000, ""17"": 4966}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:4;14>17:7,,11,15,
2026_07_15_01_26_56,000064,19,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,9;10;13;19,19;10;13,10;13,"{""10"": 37, ""13"": 37}","{""10"": 4000, ""13"": 4000, ""19"": 4819}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>19:5;13>19:8,,10,34,
2026_07_15_01_26_56,000066,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4922, ""2"": 4000, ""11"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:6,,27,41,
2026_07_15_01_26_56,000066,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 37, ""7"": 37}","{""4"": 4000, ""7"": 4000, ""12"": 4884}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,24,42,
2026_07_15_01_26_56,000066,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4000, ""15"": 4740}",64000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:2,,14,17,
2026_07_15_01_26_56,000066,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;16;20,16;20,20,"{""20"": 37}","{""16"": 4854, ""20"": 4000}",64000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],20>16:3,,19,25,
2026_07_15_01_26_56,000066,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;14;17;18,17;14;3,14;3,"{""3"": 37, ""14"": 37}","{""3"": 4000, ""14"": 4000, ""17"": 4984}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:7;14>17:4,,8,15,
2026_07_15_01_26_56,000066,19,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,9;10;13;19,19;10;13,10;13,"{""10"": 37, ""13"": 37}","{""10"": 4000, ""13"": 4000, ""19"": 4818}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>19:5;13>19:8,,8,35,
2026_07_15_01_26_56,000068,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4924, ""2"": 4000, ""11"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:6,,26,42,
2026_07_15_01_26_56,000068,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;9;12,4;12;9,12;9,"{""9"": 37, ""12"": 37}","{""4"": 4848, ""9"": 4000, ""12"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],9>4:8;12>4:1,,24,43,
2026_07_15_01_26_56,000068,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 37, ""14"": 37}","{""10"": 4000, ""13"": 4795, ""14"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,10,31,
2026_07_15_01_26_56,000068,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4000, ""15"": 4743}",64000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,16,16,
2026_07_15_01_26_56,000068,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;7;16;20,16;20;7,20;7,"{""7"": 37, ""20"": 37}","{""7"": 4000, ""16"": 4887, ""20"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],7>16:9;20>16:4,,22,29,
2026_07_15_01_26_56,000068,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;17;18,17;3,3,"{""3"": 37}","{""3"": 4000, ""17"": 4976}",64000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:5,,8,15,
2026_07_15_01_26_56,000070,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;4;12,1;12;4,12;4,"{""4"": 37, ""12"": 37}","{""1"": 4925, ""4"": 4000, ""12"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],4>1:7;12>1:0,,21,37,
2026_07_15_01_26_56,000070,11,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,2;8;9;11,11;2;9,2;9,"{""2"": 37, ""9"": 37}","{""2"": 4000, ""9"": 4000, ""11"": 4909}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>11:1;9>11:8,,27,45,
2026_07_15_01_26_56,000070,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 37, ""14"": 37}","{""10"": 4000, ""13"": 4795, ""14"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>13:6;14>13:2,,10,31,
2026_07_15_01_26_56,000070,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4000, ""15"": 4740}",64000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,16,16,
2026_07_15_01_26_56,000070,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;7;16;20,16;20;7,20;7,"{""7"": 37, ""20"": 37}","{""7"": 4000, ""16"": 4856, ""20"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],7>16:9;20>16:4,,21,29,
2026_07_15_01_26_56,000070,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;17;18,17;3,3,"{""3"": 37}","{""3"": 4000, ""17"": 4972}",64000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:5,,11,15,
2026_07_15_01_26_56,000072,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4928, ""2"": 4000, ""11"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:6,,22,41,
2026_07_15_01_26_56,000072,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;9;12,4;12;9,12;9,"{""9"": 37, ""12"": 37}","{""4"": 4868, ""9"": 4000, ""12"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],9>4:8;12>4:1,,22,42,
2026_07_15_01_26_56,000072,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 37, ""14"": 37}","{""10"": 4000, ""13"": 4800, ""14"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,11,30,
2026_07_15_01_26_56,000072,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4000, ""15"": 4748}",64000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,17,18,
2026_07_15_01_26_56,000072,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;7;16;20,16;20;7,20;7,"{""7"": 37, ""20"": 37}","{""7"": 4000, ""16"": 4868, ""20"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],7>16:9;20>16:4,,19,28,
2026_07_15_01_26_56,000072,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;17;18,17;3,3,"{""3"": 37}","{""3"": 4000, ""17"": 4977}",64000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:5,,10,15,
2026_07_15_01_26_56,000074,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4931, ""2"": 4000, ""11"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:6,,28,39,
2026_07_15_01_26_56,000074,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 37, ""7"": 37}","{""4"": 4000, ""7"": 4000, ""12"": 4881}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],4>12:1;7>12:9,,20,43,
2026_07_15_01_26_56,000074,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,10;13;14;19,13;14;10,14;10,"{""10"": 37, ""14"": 37}","{""10"": 4000, ""13"": 4800, ""14"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,11,30,
2026_07_15_01_26_56,000074,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,6;15,15;6,6,"{""6"": 37}","{""6"": 4000, ""15"": 4753}",64000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,16,18,
2026_07_15_01_26_56,000074,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,3;17;18,17;3,3,"{""3"": 37}","{""3"": 4000, ""17"": 4954}",64000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],3>17:4,,10,15,
2026_07_15_01_26_56,000074,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,5;9;16;20,20;16;9,16;9,"{""9"": 37, ""16"": 37}","{""9"": 4000, ""16"": 4000, ""20"": 4907}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],9>20:8;16>20:5,,25,32,
2026_07_15_01_26_56,000076,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,1;2;8;11,1;2;11,2;11,"{""2"": 37, ""11"": 37}","{""1"": 4934, ""2"": 4000, ""11"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],2>1:0;11>1:7,,24,41,
2026_07_15_01_26_56,000076,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,,4;9;12,4;12;9,12;9,"{""9"": 37, ""12"": 37}","{""4"": 4853, ""9"": 4000, ""12"": 4000}",128000,35.595105672969964,10,40.0,ns3,899,0.5,10,12,28,,,[],[],9>4:8;12>4:1,,22,42,
