line_no,frame_index,event,rnti,lcid,source_node,target_node,request_id,sn,fi,size,harq_id,bwp_id,layer,vr_ur,vr_uh,timestamp,area_id,upload_type,plan_index,pkt_id,matched
6882,5,TX,20,5,20,1,239,8,0,2083,4,0,0,,,000070,,leader_to_rsu,239,239,1
6883,5,TX,3,5,3,1,241,16,0,2083,5,0,0,,,000070,,leader_to_rsu,241,241,1
6976,5,TX,13,5,13,4,230,4,0,2387,8,0,0,,,000070,,member_to_leader,230,230,1
6977,5,TX,19,5,19,1,240,16,0,2083,9,0,0,,,000070,,leader_to_rsu,240,240,1
6978,5,TX,20,5,20,2,242,12,1,4069,6,0,0,,,000070,,member_to_leader,242,242,1
7111,5,TX,16,5,16,5,236,4,0,2934,4,0,0,,,000070,,member_to_leader,236,236,1
7112,5,TX,20,5,20,2,262,13,3,705,7,0,0,,,000070,,member_to_leader,262,262,1
7247,5,TX,21,5,21,1,234,4,0,2083,5,0,0,,,000070,,leader_to_rsu,234,234,1
7248,5,TX,14,5,14,1,253,4,0,2083,11,0,0,,,000070,,leader_to_rsu,253,253,1
7249,5,TX,3,5,3,21,233,4,0,2867,6,0,0,,,000070,,member_to_leader,233,233,1
7250,5,TX,2,5,2,1,238,12,0,2083,0,0,0,,,000070,,leader_to_rsu,238,238,1
7251,5,TX,17,5,17,1,229,4,0,2083,4,0,0,,,000070,,leader_to_rsu,229,229,1
7347,5,TX,20,5,20,1,247,9,0,2083,5,0,0,,,000070,,leader_to_rsu,247,247,1
7348,5,TX,14,5,14,17,228,22,3,4069,4,0,0,,,000070,,member_to_leader,228,228,1
7349,5,TX,4,5,4,1,235,13,0,2083,13,0,0,,,000070,,leader_to_rsu,235,235,1
7350,5,TX,5,5,5,1,237,16,0,2083,6,0,0,,,000070,,leader_to_rsu,237,237,1
7507,5,TX,9,5,9,14,252,1,3,4069,8,0,0,,,000070,,member_to_leader,252,252,1
7508,5,TX,4,5,4,1,268,14,0,2083,14,0,0,,,000070,,leader_to_rsu,268,268,1
7634,5,TX,3,5,3,1,255,17,0,2083,8,0,0,,,000070,,leader_to_rsu,255,255,1
7635,5,TX,16,5,16,1,254,17,0,2083,5,0,0,,,000070,,leader_to_rsu,254,254,1
7656,5,TX,14,5,14,1,259,5,0,2083,3,0,0,,,000070,,leader_to_rsu,259,259,1
7657,5,TX,16,5,16,1,272,18,0,2083,7,0,0,,,000070,,leader_to_rsu,272,272,1
7658,5,TX,19,5,19,1,251,17,0,2083,11,0,0,,,000070,,leader_to_rsu,251,251,1
7796,5,RX,14,5,9,14,252,1,3,4069,,,,,,000070,,member_to_leader,252,252,1
7799,5,TX,3,5,3,1,257,18,0,2083,7,0,0,,,000070,,leader_to_rsu,257,257,1
7800,5,TX,9,5,9,14,252,2,3,4069,9,0,0,,,000070,,member_to_leader,252,252,1
7801,5,TX,5,5,5,1,250,17,0,2083,8,0,0,,,000070,,leader_to_rsu,250,250,1
7802,5,TX,2,5,2,1,243,13,0,2083,2,0,0,,,000070,,leader_to_rsu,243,243,1
7803,5,TX,19,5,19,1,264,18,0,2083,13,0,0,,,000070,,leader_to_rsu,264,264,1
7880,5,TX,9,5,9,14,252,3,3,100,10,0,0,,,000070,,member_to_leader,252,252,1
7881,5,TX,14,5,14,17,228,23,3,1060,0,0,0,,,000070,,member_to_leader,228,228,1
8052,5,TX,3,5,3,1,269,19,0,2083,9,0,0,,,000070,,leader_to_rsu,269,269,1
8073,5,RX,14,5,9,14,252,3,3,100,,,,,,000070,,member_to_leader,252,252,1
8076,5,TX,2,5,2,1,263,14,0,2083,3,0,0,,,000070,,leader_to_rsu,263,263,1
8077,5,RX,17,5,14,17,228,23,3,1060,,,,,,000070,,member_to_leader,228,228,1
8078,5,TX,5,5,5,1,261,18,0,2083,9,0,0,,,000070,,leader_to_rsu,261,261,1
8141,5,RX,1,5,3,1,269,19,0,2083,,,,,,000070,,leader_to_rsu,269,269,1
8184,5,RX,1,5,2,1,263,14,0,2083,,,,,,000070,,leader_to_rsu,263,263,1
8187,5,RX,1,5,5,1,261,18,0,2083,,,,,,000070,,leader_to_rsu,261,261,1
8188,5,TX,21,5,21,12,265,14,2,4,8,0,0,,,000070,,member_to_leader,265,265,1
8189,5,TX,5,5,5,1,267,19,0,2083,10,0,0,,,000070,,leader_to_rsu,267,267,1
8190,5,TX,3,5,3,1,270,20,0,2083,10,0,0,,,000070,,leader_to_rsu,270,270,1
8213,5,RX,12,5,21,12,265,14,2,4,,,,,,000070,,member_to_leader,265,265,1
8256,5,TX,20,5,20,2,262,14,2,4,8,0,0,,,000070,,member_to_leader,262,262,1
8279,5,RX,2,5,20,2,262,14,2,4,,,,,,000070,,member_to_leader,262,262,1
8280,5,TX,14,5,14,17,228,24,2,8,5,0,0,,,000070,,member_to_leader,228,228,1
8281,5,TX,9,5,9,14,252,4,2,8,11,0,0,,,000070,,member_to_leader,252,252,1
8322,5,RX,17,5,14,17,228,24,2,8,,,,,,000070,,member_to_leader,228,228,1
8432,6,TX,14,5,14,1,296,6,0,2083,6,0,0,,,000072,,leader_to_rsu,296,296,1
8433,6,TX,14,5,14,17,273,25,1,4069,2,0,0,,,000072,,member_to_leader,273,273,1
8434,6,TX,20,5,20,1,283,10,0,2083,9,0,0,,,000072,,leader_to_rsu,283,283,1
8435,6,TX,5,5,5,1,288,20,0,2083,11,0,0,,,000072,,leader_to_rsu,288,288,1
8436,6,TX,2,5,2,20,282,5,0,2899,5,0,0,,,000072,,member_to_leader,282,282,1
8437,6,TX,19,5,19,9,291,1,0,2131,15,0,0,,,000072,,member_to_leader,291,291,1
8438,6,TX,16,5,16,5,287,5,0,1334,8,0,0,,,000072,,member_to_leader,287,287,1
8439,6,TX,16,5,16,19,311,0,0,2403,9,0,0,,,000072,,member_to_leader,311,311,1
8440,6,TX,14,5,14,17,273,26,3,4069,7,0,0,,,000072,,member_to_leader,273,273,1
8441,6,TX,9,5,9,1,292,5,0,2083,13,0,0,,,000072,,leader_to_rsu,292,292,1
8442,6,TX,20,5,20,2,289,15,1,4069,11,0,0,,,000072,,member_to_leader,289,289,1
8443,6,TX,3,5,3,21,279,5,0,3075,12,0,0,,,000072,,member_to_leader,279,279,1
8444,6,TX,21,5,21,3,299,5,0,3123,9,0,0,,,000072,,member_to_leader,299,299,1
8445,6,TX,13,5,13,4,275,5,0,2595,11,0,0,,,000072,,member_to_leader,275,275,1
8518,6,TX,5,5,5,1,293,21,0,2083,13,0,0,,,000072,,leader_to_rsu,293,293,1
8519,6,TX,13,5,13,1,277,5,0,2083,10,0,0,,,000072,,leader_to_rsu,277,277,1
8654,6,TX,20,5,20,2,289,16,3,3201,13,0,0,,,000072,,member_to_leader,289,289,1
8655,6,TX,9,5,9,14,295,5,1,4069,12,0,0,,,000072,,member_to_leader,295,295,1
8656,6,TX,3,5,3,1,286,21,0,2083,11,0,0,,,000072,,leader_to_rsu,286,286,1
8657,6,TX,21,5,21,12,306,15,1,4069,11,0,0,,,000072,,member_to_leader,306,306,1
8787,6,TX,21,5,21,1,280,5,0,2083,10,0,0,,,000072,,leader_to_rsu,280,280,1
8788,6,TX,2,5,2,1,278,15,0,2083,4,0,0,,,000072,,leader_to_rsu,278,278,1
8789,6,TX,17,5,17,1,274,5,0,2083,5,0,0,,,000072,,leader_to_rsu,274,274,1
8852,6,TX,14,5,14,17,273,27,3,4069,8,0,0,,,000072,,member_to_leader,273,273,1
8853,6,TX,16,5,16,1,297,19,0,2083,11,0,0,,,000072,,leader_to_rsu,297,297,1
8854,6,TX,12,5,12,1,307,5,0,2083,5,0,0,,,000072,,leader_to_rsu,307,307,1
8982,6,TX,19,5,19,1,285,19,0,2083,14,0,0,,,000072,,leader_to_rsu,285,285,1
8983,6,TX,4,5,4,1,276,15,0,2083,15,0,0,,,000072,,leader_to_rsu,276,276,1
9060,6,TX,3,5,3,1,298,22,0,2083,13,0,0,,,000072,,leader_to_rsu,298,298,1
9061,6,TX,14,5,14,1,318,7,0,2083,9,0,0,,,000072,,leader_to_rsu,318,318,1
9062,6,TX,4,5,4,1,281,16,0,2083,0,0,0,,,000072,,leader_to_rsu,281,281,1
9157,6,TX,20,5,20,1,284,11,0,2083,10,0,0,,,000072,,leader_to_rsu,284,284,1
9158,6,TX,5,5,5,16,301,7,1,4069,12,0,0,,,000072,,member_to_leader,301,301,1
9159,6,TX,19,5,19,14,317,4,0,1875,12,0,0,,,000072,,member_to_leader,317,317,1
9238,6,TX,5,5,5,1,305,22,0,2083,14,0,0,,,000072,,leader_to_rsu,305,305,1
9333,6,TX,14,5,14,17,273,28,3,1060,10,0,0,,,000072,,member_to_leader,273,273,1
9334,6,TX,3,5,3,1,300,23,0,2083,14,0,0,,,000072,,leader_to_rsu,300,300,1
9335,6,TX,21,5,21,12,306,16,3,2334,12,0,0,,,000072,,member_to_leader,306,306,1
9336,6,TX,2,5,2,1,290,16,0,2083,6,0,0,,,000072,,leader_to_rsu,290,290,1
9337,6,TX,9,5,9,14,295,6,3,4069,14,0,0,,,000072,,member_to_leader,295,295,1
9458,6,TX,19,5,19,1,294,20,0,2083,0,0,0,,,000072,,leader_to_rsu,294,294,1
9459,6,TX,4,5,4,1,308,17,0,2083,1,0,0,,,000072,,leader_to_rsu,308,308,1
9588,6,RX,1,5,5,1,305,22,0,2083,,,,,,000072,,leader_to_rsu,305,305,1
9593,6,TX,3,5,3,1,309,24,0,2083,15,0,0,,,000072,,leader_to_rsu,309,309,1
9594,6,TX,16,5,16,1,302,20,0,2083,10,0,0,,,000072,,leader_to_rsu,302,302,1
9595,6,TX,2,5,2,1,304,17,0,2083,7,0,0,,,000072,,leader_to_rsu,304,304,1
9596,6,TX,9,5,9,14,295,7,3,3945,15,0,0,,,000072,,member_to_leader,295,295,1
9736,6,TX,5,5,5,16,301,8,3,4069,15,0,0,,,000072,,member_to_leader,301,301,1
9798,6,TX,5,5,5,16,301,9,3,2380,1,0,0,,,000072,,member_to_leader,301,301,1
9799,6,RX,1,5,2,1,304,17,0,2083,,,,,,000072,,leader_to_rsu,304,304,1
9800,6,TX,19,5,19,1,312,21,0,2083,1,0,0,,,000072,,leader_to_rsu,312,312,1
9801,6,TX,5,5,5,1,316,23,0,2083,0,0,0,,,000072,,leader_to_rsu,316,316,1
9864,6,RX,16,5,5,16,301,8,3,4069,,,,,,000072,,member_to_leader,301,301,1
9867,6,TX,3,5,3,1,310,25,0,2083,1,0,0,,,000072,,leader_to_rsu,310,310,1
9906,6,RX,16,5,5,16,301,9,3,2380,,,,,,000072,,member_to_leader,301,301,1
9911,6,TX,16,5,16,1,314,21,0,2083,12,0,0,,,000072,,leader_to_rsu,314,314,1
9916,6,RX,1,5,5,1,316,23,0,2083,,,,,,000072,,leader_to_rsu,316,316,1
9969,6,RX,1,5,3,1,310,25,0,2083,,,,,,000072,,leader_to_rsu,310,310,1
9973,6,TX,20,5,20,2,303,17,2,4,12,0,0,,,000072,,member_to_leader,303,303,1
9974,6,RX,1,5,16,1,314,21,0,2083,,,,,,000072,,leader_to_rsu,314,314,1
9997,6,RX,2,5,20,2,303,17,2,4,,,,,,000072,,member_to_leader,303,303,1
9998,6,TX,9,5,9,14,295,8,2,6,0,0,0,,,000072,,member_to_leader,295,295,1
9999,6,TX,21,5,21,12,306,17,2,4,13,0,0,,,000072,,member_to_leader,306,306,1
10000,6,TX,14,5,14,17,273,29,2,8,13,0,0,,,000072,,member_to_leader,273,273,1
10043,6,RX,14,5,9,14,295,8,2,6,,,,,,000072,,member_to_leader,295,295,1
10066,6,RX,12,5,21,12,306,17,2,4,,,,,,000072,,member_to_leader,306,306,1
10069,6,RX,17,5,14,17,273,29,2,8,,,,,,000072,,member_to_leader,273,273,1
10070,6,TX,5,5,5,16,313,10,2,6,2,0,0,,,000072,,member_to_leader,313,313,1
10093,6,RX,16,5,5,16,313,10,2,6,,,,,,000072,,member_to_leader,313,313,1
10201,7,TX,21,5,21,12,353,18,1,4069,1,0,0,,,000074,,member_to_leader,353,353,1
10202,7,TX,20,5,20,2,335,18,1,4069,15,0,0,,,000074,,member_to_leader,335,335,1
10203,7,TX,19,5,19,9,357,2,0,2051,4,0,0,,,000074,,member_to_leader,357,357,1
10204,7,TX,13,5,13,1,323,6,0,2083,13,0,0,,,000074,,leader_to_rsu,323,323,1
10205,7,TX,14,5,14,9,341,4,0,2595,12,0,0,,,000074,,member_to_leader,341,341,1
10206,7,TX,21,5,21,3,345,6,0,3155,14,0,0,,,000074,,member_to_leader,345,345,1
10299,7,TX,21,5,21,12,353,19,3,2334,15,0,0,,,000074,,member_to_leader,353,353,1
10300,7,TX,5,5,5,1,334,24,0,2083,4,0,0,,,000074,,leader_to_rsu,334,334,1
10301,7,TX,16,5,16,5,333,6,0,3462,14,0,0,,,000074,,member_to_leader,333,333,1
10302,7,TX,3,5,3,21,325,6,0,3235,0,0,0,,,000074,,member_to_leader,325,325,1
10326,7,TX,19,5,19,16,337,5,0,3011,3,0,0,,,000074,,member_to_leader,337,337,1
10327,7,TX,14,5,14,17,321,30,1,4069,14,0,0,,,000074,,member_to_leader,321,321,1
10328,7,TX,2,5,2,20,330,6,0,2899,10,0,0,,,000074,,member_to_leader,330,330,1
10329,7,TX,4,5,4,1,320,18,0,2083,2,0,0,,,000074,,leader_to_rsu,320,320,1
10368,7,RX,1,5,13,1,323,6,0,2083,,,,,,000074,,leader_to_rsu,323,323,1
10378,7,TX,21,5,21,1,326,6,0,2083,2,0,0,,,000074,,leader_to_rsu,326,326,1
10379,7,TX,2,5,2,1,324,18,0,2083,9,0,0,,,000074,,leader_to_rsu,324,324,1
10465,7,TX,3,5,3,1,329,26,0,2083,2,0,0,,,000074,,leader_to_rsu,329,329,1
10466,7,TX,20,5,20,2,335,19,3,3201,0,0,0,,,000074,,member_to_leader,335,335,1
10467,7,TX,12,5,12,1,354,6,0,2083,6,0,0,,,000074,,leader_to_rsu,354,354,1
10574,7,TX,14,5,14,17,321,31,3,4069,1,0,0,,,000074,,member_to_leader,321,321,1
10575,7,TX,20,5,20,1,331,12,0,2083,14,0,0,,,000074,,leader_to_rsu,331,331,1
10576,7,TX,17,5,17,1,322,6,0,2083,6,0,0,,,000074,,leader_to_rsu,322,322,1
10638,7,TX,14,5,14,1,348,8,0,2083,15,0,0,,,000074,,leader_to_rsu,348,348,1
10639,7,TX,19,5,19,14,347,5,0,1827,2,0,0,,,000074,,member_to_leader,347,347,1
10640,7,TX,4,5,4,1,328,19,0,2083,3,0,0,,,000074,,leader_to_rsu,328,328,1
10641,7,TX,5,5,5,16,360,11,0,1827,3,0,0,,,000074,,member_to_leader,360,360,1
10718,7,TX,19,5,19,1,327,22,0,2083,5,0,0,,,000074,,leader_to_rsu,327,327,1
10719,7,TX,5,5,5,1,339,25,0,2083,5,0,0,,,000074,,leader_to_rsu,339,339,1
10720,7,TX,16,5,16,1,338,22,0,2083,13,0,0,,,000074,,leader_to_rsu,338,338,1
10721,7,TX,13,5,13,4,319,6,0,2755,12,0,0,,,000074,,member_to_leader,319,319,1
10722,7,TX,9,5,9,1,342,6,0,2083,1,0,0,,,000074,,leader_to_rsu,342,342,1
10815,7,TX,20,5,20,1,332,13,0,2083,2,0,0,,,000074,,leader_to_rsu,332,332,1
10816,7,TX,14,5,14,17,321,32,3,4069,11,0,0,,,000074,,member_to_leader,321,321,1
10908,7,TX,4,5,4,1,355,20,0,2083,4,0,0,,,000074,,leader_to_rsu,355,355,1
10909,7,TX,5,5,5,1,350,26,0,2083,7,0,0,,,000074,,leader_to_rsu,350,350,1
11059,7,TX,14,5,14,17,321,33,3,1060,4,0,0,,,000074,,member_to_leader,321,321,1
11121,7,TX,9,5,9,1,358,7,0,2083,2,0,0,,,000074,,leader_to_rsu,358,358,1
11122,7,TX,2,5,2,1,336,19,0,2083,8,0,0,,,000074,,leader_to_rsu,336,336,1
11206,7,TX,3,5,3,1,344,27,0,2083,3,0,0,,,000074,,leader_to_rsu,344,344,1
11264,7,RX,17,5,14,17,321,33,3,1060,,,,,,000074,,member_to_leader,321,321,1
11269,7,TX,16,5,16,1,343,23,0,2083,15,0,0,,,000074,,leader_to_rsu,343,343,1
11270,7,TX,2,5,2,1,352,20,0,2083,11,0,0,,,000074,,leader_to_rsu,352,352,1
11271,7,TX,19,5,19,1,340,23,0,2083,6,0,0,,,000074,,leader_to_rsu,340,340,1
11314,7,TX,19,5,19,1,349,24,0,2083,7,0,0,,,000074,,leader_to_rsu,349,349,1
11355,7,RX,1,5,3,1,344,27,0,2083,,,,,,000074,,leader_to_rsu,344,344,1
11358,7,TX,3,5,3,1,346,28,0,2083,4,0,0,,,000074,,leader_to_rsu,346,346,1
11359,7,TX,5,5,5,1,363,27,0,2083,6,0,0,,,000074,,leader_to_rsu,363,363,1
11417,7,RX,1,5,16,1,343,23,0,2083,,,,,,000074,,leader_to_rsu,343,343,1
11446,7,RX,1,5,2,1,352,20,0,2083,,,,,,000074,,leader_to_rsu,352,352,1
11507,7,RX,1,5,19,1,349,24,0,2083,,,,,,000074,,leader_to_rsu,349,349,1
11510,7,TX,16,5,16,1,361,24,0,2083,0,0,0,,,000074,,leader_to_rsu,361,361,1
11558,7,TX,20,5,20,2,351,20,2,4,1,0,0,,,000074,,member_to_leader,351,351,1
11559,7,TX,21,5,21,12,353,20,2,4,0,0,0,,,000074,,member_to_leader,353,353,1
11560,7,RX,1,5,16,1,361,24,0,2083,,,,,,000074,,leader_to_rsu,361,361,1
11561,7,TX,3,5,3,1,356,29,0,2083,5,0,0,,,000074,,leader_to_rsu,356,356,1
11644,7,RX,12,5,21,12,353,20,2,4,,,,,,000074,,member_to_leader,353,353,1
11647,7,RX,1,5,3,1,356,29,0,2083,,,,,,000074,,leader_to_rsu,356,356,1
11648,7,TX,3,5,3,1,359,30,0,2083,6,0,0,,,000074,,leader_to_rsu,359,359,1
11671,7,RX,1,5,3,1,359,30,0,2083,,,,,,000074,,leader_to_rsu,359,359,1
11672,7,TX,14,5,14,17,321,34,2,8,3,0,0,,,000074,,member_to_leader,321,321,1
11695,7,RX,17,5,14,17,321,34,2,8,,,,,,000074,,member_to_leader,321,321,1
11805,8,TX,3,5,3,21,369,7,0,3491,7,0,0,,,000076,,member_to_leader,369,369,1
11806,8,TX,20,5,20,1,376,14,0,2083,4,0,0,,,000076,,leader_to_rsu,376,376,1
11807,8,TX,21,5,21,1,370,7,0,2083,3,0,0,,,000076,,leader_to_rsu,370,370,1
11808,8,TX,16,5,16,5,377,7,0,1043,3,0,0,,,000076,,member_to_leader,377,377,1
11809,8,TX,19,5,19,14,408,6,0,1763,8,0,0,,,000076,,member_to_leader,408,408,1
11810,8,TX,2,5,2,1,368,21,0,2083,12,0,0,,,000076,,leader_to_rsu,368,368,1
11811,8,TX,14,5,14,9,384,5,0,2595,5,0,0,,,000076,,member_to_leader,384,384,1
11812,8,TX,3,5,3,21,406,8,1,4069,9,0,0,,,000076,,member_to_leader,406,406,1
11813,8,TX,21,5,21,1,407,8,0,2083,7,0,0,,,000076,,leader_to_rsu,407,407,1
11814,8,TX,13,5,13,1,373,7,0,2083,15,0,0,,,000076,,leader_to_rsu,373,373,1
11909,8,TX,21,5,21,3,387,7,0,3187,6,0,0,,,000076,,member_to_leader,387,387,1
11910,8,TX,19,5,19,9,404,3,0,1827,9,0,0,,,000076,,member_to_leader,404,404,1
11911,8,TX,16,5,16,1,386,25,0,2083,1,0,0,,,000076,,leader_to_rsu,386,386,1
12020,8,TX,16,5,16,19,400,1,0,2163,2,0,0,,,000076,,member_to_leader,400,400,1
12021,8,TX,5,5,5,16,389,12,1,4069,9,0,0,,,000076,,member_to_leader,389,389,1
12101,8,TX,3,5,3,1,374,31,0,2083,8,0,0,,,000076,,leader_to_rsu,374,374,1
12102,8,TX,14,5,14,17,364,35,1,4069,0,0,0,,,000076,,member_to_leader,364,364,1
12103,8,TX,9,5,9,1,385,8,0,2083,3,0,0,,,000076,,leader_to_rsu,385,385,1
12104,8,TX,12,5,12,1,396,7,0,2083,7,0,0,,,000076,,leader_to_rsu,396,396,1
12183,8,TX,3,5,3,21,406,9,3,4069,10,0,0,,,000076,,member_to_leader,406,406,1
12184,8,TX,2,5,2,1,381,22,0,2083,14,0,0,,,000076,,leader_to_rsu,381,381,1
12244,8,TX,21,5,21,12,395,21,1,4069,4,0,0,,,000076,,member_to_leader,395,395,1
12245,8,TX,3,5,3,21,406,10,3,1257,11,0,0,,,000076,,member_to_leader,406,406,1
12246,8,TX,14,5,14,1,409,9,0,2083,6,0,0,,,000076,,leader_to_rsu,409,409,1
12247,8,TX,20,5,20,2,380,21,1,4069,3,0,0,,,000076,,member_to_leader,380,380,1
12248,8,TX,17,5,17,1,365,7,0,2083,7,0,0,,,000076,,leader_to_rsu,365,365,1
12370,8,TX,16,5,16,1,390,26,0,2083,6,0,0,,,000076,,leader_to_rsu,390,390,1
12371,8,TX,5,5,5,1,378,28,0,2083,8,0,0,,,000076,,leader_to_rsu,378,378,1
12372,8,TX,13,5,13,4,366,7,0,2867,14,0,0,,,000076,,member_to_leader,366,366,1
12373,8,TX,4,5,4,1,367,21,0,2083,5,0,0,,,000076,,leader_to_rsu,367,367,1
12454,8,TX,2,5,2,20,375,7,0,2899,13,0,0,,,000076,,member_to_leader,375,375,1
12455,8,TX,19,5,19,1,371,25,0,2083,10,0,0,,,000076,,leader_to_rsu,371,371,1
12456,8,TX,20,5,20,1,379,15,0,2083,6,0,0,,,000076,,leader_to_rsu,379,379,1
12569,8,RX,1,5,2,1,381,22,0,2083,,,,,,000076,,leader_to_rsu,381,381,1
12572,8,TX,14,5,14,17,364,36,3,4069,2,0,0,,,000076,,member_to_leader,364,364,1
12573,8,TX,20,5,20,2,380,22,3,3201,7,0,0,,,000076,,member_to_leader,380,380,1
12574,8,TX,5,5,5,16,389,13,2,3904,10,0,0,,,000076,,member_to_leader,389,389,1
12770,8,TX,4,5,4,1,372,22,0,2083,6,0,0,,,000076,,leader_to_rsu,372,372,1
12865,8,TX,2,5,2,1,394,23,0,2083,15,0,0,,,000076,,leader_to_rsu,394,394,1
12866,8,TX,21,5,21,12,395,22,3,2334,5,0,0,,,000076,,member_to_leader,395,395,1
12867,8,TX,9,5,9,1,405,9,0,2083,4,0,0,,,000076,,leader_to_rsu,405,405,1
12868,8,TX,5,5,5,1,382,29,0,2083,11,0,0,,,000076,,leader_to_rsu,382,382,1
12869,8,TX,3,5,3,1,388,32,0,2083,12,0,0,,,000076,,leader_to_rsu,388,388,1
12912,8,TX,4,5,4,1,397,23,0,2083,7,0,0,,,000076,,leader_to_rsu,397,397,1
12913,8,TX,5,5,5,16,402,14,1,1857,13,0,0,,,000076,,member_to_leader,402,402,1
12968,8,RX,1,5,4,1,372,22,0,2083,,,,,,000076,,leader_to_rsu,372,372,1
12975,8,TX,19,5,19,1,383,26,0,2083,11,0,0,,,000076,,leader_to_rsu,383,383,1
12976,8,TX,16,5,16,1,403,27,0,2083,4,0,0,,,000076,,leader_to_rsu,403,403,1
13055,8,TX,14,5,14,17,364,37,3,4069,7,0,0,,,000076,,member_to_leader,364,364,1
13098,8,TX,14,5,14,17,364,38,3,1060,8,0,0,,,000076,,member_to_leader,364,364,1
13202,8,TX,3,5,3,1,398,33,0,2083,13,0,0,,,000076,,leader_to_rsu,398,398,1
13223,8,RX,17,5,14,17,364,37,3,4069,,,,,,000076,,member_to_leader,364,364,1
13226,8,TX,19,5,19,1,391,27,0,2083,13,0,0,,,000076,,leader_to_rsu,391,391,1
13231,8,RX,17,5,14,17,364,38,3,1060,,,,,,000076,,member_to_leader,364,364,1
13275,8,TX,5,5,5,1,392,30,0,2083,12,0,0,,,000076,,leader_to_rsu,392,392,1
13320,8,RX,1,5,3,1,398,33,0,2083,,,,,,000076,,leader_to_rsu,398,398,1
13328,8,RX,1,5,19,1,391,27,0,2083,,,,,,000076,,leader_to_rsu,391,391,1
13330,8,TX,19,5,19,1,401,28,0,2083,15,0,0,,,000076,,leader_to_rsu,401,401,1
13331,8,TX,3,5,3,1,399,34,0,2083,14,0,0,,,000076,,leader_to_rsu,399,399,1
13364,8,RX,1,5,5,1,392,30,0,2083,,,,,,000076,,leader_to_rsu,392,392,1
13365,8,TX,3,5,3,21,406,11,2,6,15,0,0,,,000076,,member_to_leader,406,406,1
13430,8,RX,21,5,3,21,406,11,2,6,,,,,,000076,,member_to_leader,406,406,1
13431,8,TX,20,5,20,2,393,23,2,4,5,0,0,,,000076,,member_to_leader,393,393,1
13454,8,RX,2,5,20,2,393,23,2,4,,,,,,000076,,member_to_leader,393,393,1
13455,8,TX,21,5,21,12,395,23,2,4,8,0,0,,,000076,,member_to_leader,395,395,1
13456,8,TX,5,5,5,16,402,15,2,4,14,0,0,,,000076,,member_to_leader,402,402,1
13457,8,TX,14,5,14,17,364,39,2,8,9,0,0,,,000076,,member_to_leader,364,364,1
13518,8,RX,12,5,21,12,395,23,2,4,,,,,,000076,,member_to_leader,395,395,1
13523,8,RX,16,5,5,16,402,15,2,4,,,,,,000076,,member_to_leader,402,402,1
13524,8,RX,17,5,14,17,364,39,2,8,,,,,,000076,,member_to_leader,364,364,1
13636,9,TX,5,5,5,1,424,31,0,2083,1,0,0,,,000078,,leader_to_rsu,424,424,1
13637,9,TX,14,5,14,1,439,10,0,2083,10,0,0,,,000078,,leader_to_rsu,439,439,1
13638,9,TX,21,5,21,1,415,9,0,2083,11,0,0,,,000078,,leader_to_rsu,415,415,1
13639,9,TX,16,5,16,1,430,28,0,2083,7,0,0,,,000078,,leader_to_rsu,430,430,1
13640,9,TX,12,5,12,1,449,8,0,2083,8,0,0,,,000078,,leader_to_rsu,449,449,1
13641,9,TX,19,5,19,1,416,29,0,2083,14,0,0,,,000078,,leader_to_rsu,416,416,1
13642,9,TX,16,5,16,1,435,29,0,2083,9,0,0,,,000078,,leader_to_rsu,435,435,1
13643,9,TX,16,5,16,5,423,8,0,3254,8,0,0,,,000078,,member_to_leader,423,423,1
13644,9,TX,9,5,9,1,434,10,0,2083,5,0,0,,,000078,,leader_to_rsu,434,434,1
13775,9,TX,14,5,14,9,433,6,0,2563,13,0,0,,,000078,,member_to_leader,433,433,1
13776,9,TX,16,5,16,1,456,30,0,2083,11,0,0,,,000078,,leader_to_rsu,456,456,1
13777,9,TX,13,5,13,4,410,8,0,2963,0,0,0,,,000078,,member_to_leader,410,410,1
13820,9,TX,21,5,21,12,448,24,1,4069,10,0,0,,,000078,,member_to_leader,448,448,1
13893,9,RX,1,5,16,1,435,29,0,2083,,,,,,000078,,leader_to_rsu,435,435,1
13896,9,TX,3,5,3,21,414,12,0,3715,0,0,0,,,000078,,member_to_leader,414,414,1
13897,9,TX,2,5,2,1,422,24,0,2083,0,0,0,,,000078,,leader_to_rsu,422,422,1
13898,9,TX,13,5,13,1,419,8,0,2083,1,0,0,,,000078,,leader_to_rsu,419,419,1
13960,9,TX,16,5,16,19,453,2,0,2083,5,0,0,,,000078,,member_to_leader,453,453,1
13961,9,TX,14,5,14,17,412,40,1,4069,12,0,0,,,000078,,member_to_leader,412,412,1
13962,9,TX,19,5,19,1,431,30,0,2083,0,0,0,,,000078,,leader_to_rsu,431,431,1
13963,9,TX,5,5,5,1,440,32,0,2083,0,0,0,,,000078,,leader_to_rsu,440,440,1
13964,9,TX,2,5,2,13,444,0,0,3891,2,0,0,,,000078,,member_to_leader,444,444,1
13965,9,TX,17,5,17,1,413,8,0,2083,8,0,0,,,000078,,leader_to_rsu,413,413,1
14008,9,TX,21,5,21,1,437,10,0,2083,12,0,0,,,000078,,leader_to_rsu,437,437,1
14009,9,TX,19,5,19,14,438,7,0,1587,12,0,0,,,000078,,member_to_leader,438,438,1
14010,9,TX,5,5,5,1,443,33,0,2083,2,0,0,,,000078,,leader_to_rsu,443,443,1
